Time frequency,National accounts indicator (ESA 2010),Statistical classification of economic activities in the European Community (NACE Rev. 2),Unit of measure,Geopolitical entity (reporting)\Time,Octobre-Décembre 2021,Janvier-Mars 2022,Avril-Juin 2022,Jullet-Septembre 2022,Octobre-Décembre 2022,Janvier-Mars 2023,Avril-Juin 2023,Jullet-Septembre 2023,Octobre-Décembre 2023,Janvier-Mars 2024,Avril-Juin 2024,Jullet-Septembre 2024
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",53936.1,41295.3,50212.8,61005.2,63125.9,49119.2,53685.7,60179.8,62239.9,48201.5,53482.5,60800.2
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Euro area - 19 countries  (2015-2022),53936.1,41295.3,50212.8,61005.2,63125.9,48595.3,53140.7,59294.8,61573.7,47765.0,52966.6,59727.9
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Euro area – 20 countries (from 2023),54555.0,41675.4,50614.9,61611.8,64030.9,49119.2,53685.7,60179.8,62239.9,48201.5,53482.5,60800.2
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Estonia,191.0,130.8,74.1,356.8,325.8,161.5,74.9,256.2,243.1,158.8,67.5,269.4
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Greece,1745.6,1830.3 p,1952.7 p,2018.1 p,2000.2 p,1900.7 p,1901.8 p,1887.2 p,1839.6 p,1980.4 p,1995.7 p,1903.1 p
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Spain,12039.0,6448.0 p,7191.0 p,6103.0 p,11983.0 p,8363.0 p,8706.0 p,6977.0 p,13408.0 p,9988.0 p,9433.0 p,7498.0 p
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),European Union - 27 countries (from 2020),63972.0,51539.1,62367.9,81577.9,74966.2,59190.8,65696.6,81260.5,73819.7,58466.9,65512.5,80518.2
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Finland,1407.0,1300.0,1474.0,1632.0,1559.0,1610.0,1597.0,1582.0,1516.0,1603.0,1677.0,1763.0
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),France,10023.1,10858.7,11428.7,12119.5,12411.1,12860.8,12669.3,12072.3,11522.5,10960.6,10444.1,10042.7
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Croatia,619.4,380.4,402.0,606.7,905.3,523.8 p,545.1 p,885.2 p,666.3 p,436.6 p,515.5 p,1072.5 p
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Hungary,1482.9,765.7,1295.1,1726.3,1455.0,486.5 p,1127.6 p,2209.4 p,1682.1 p,419.7 p,906.2 p,1767.7 p
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Ireland,850.8,1150.1,1647.6,1803.8,1122.2,1096.1,1417.0,1111.1,841.4,1092.6,1539.2,1469.5
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Italy,12568.7,2638.1,6748.8,14323.3,14060.8,2880.4,7817.3,14625.7,14188.2,3675.7,8140.5,15309.3
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Lithuania,328.5,307.1,476.0,1524.0,342.4,276.8,352.4,1125.6,249.0,261.9,346.3,1151.4
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Luxembourg,36.2,40.2,43.9,49.8,53.2,55.5,47.7,41.1,37.4,40.4 p,42.9 p,38.8 p
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Latvia,284.7,302.9,494.3,634.7,401.2,347.7,412.9,440.9,301.0,302.3,474.9,508.0
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Montenegro,127.9,25.5,43.1,144.3,145.1,29.2,47.5,157.5,146.9,30.2 p,48.6 p,160.0 p
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),North Macedonia,262.3,193.8,214.2,277.6,278.5,223.7 p,228.9 p,260.2 p,253.8 p,189.1 e,212.1 e,263.0 e
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Malta,29.0,18.5,37.3,60.2,24.5,15.4,3.0,-21.8,4.7,17.2,20.4,21.6
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Netherlands,3767.0,4040.0,2958.0,4611.0,4709.0,5138.0,3521.0,4566.0,5165.0,5040.0,3731.0,4778.0
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Norway,1871.3,2320.3,1864.6,3062.9,2104.5,2628.5,1775.2,2706.6,2313.8,2604.6,1613.8,:
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Poland,2954.3,4852.5,4580.1,4624.3,4517.0,4724.8,5253.6,5357.0,5266.8,5135.8,5435.2,5752.2
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Portugal,1150.3,1083.3,1125.0,1211.9,1228.2,1299.1 e,1409.0 e,1508.0 e,1448.3 e,1382.6 e,1396.8 e,1446.0 e
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Romania,1441.0,919.9,1338.3,7225.0,1281.9,1108.6 p,1485.8 p,8399.0 p,1577.3 p,1184.1 p,1621.7 p,6940.9 p
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Serbia,874.5,588.4 p,746.4 p,1030.5 p,1025.2 p,702.6 p,668.4 p,737.7 p,739.0 p,549.0 e,603.2 e,716.6 e
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Sweden,1566.5,1412.3,1495.2,1375.3,1457.0,1439.5,1386.4,1209.7,1338.4,1664.6,1662.0,1546.2
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Slovenia,223.4,191.2,251.4,260.0,270.8,216.7,252.7,236.8,265.4,238.3,259.1,244.1
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Slovakia,383.9,318.5,509.5,863.8,432.2,447.3,714.4,789.6,510.2,460.9,707.9,792.9
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Türkiye,8650.9,3629.4,9228.5,26392.2,14882.3,6027.8,10495.0,28501.6,14352.3,6231.2,11214.2,32840.0
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (NSA),Kosovo*,164.4,102.2,160.2,182.2,213.0,103.4,172.7,205.5,217.4,102.3 p,172.4 p,212.9 p
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Albania,695.9,721.4,746.4,776.4,804.7,808.6 p,866.2 p,919.2 p,933.7 p,943.9 p,973.4 p,986.9 p
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Austria,1258.1,1286.4,1641.5,1584.8,1595.2,1620.3,1556.4,1486.5,1470.9,1508.6,1509.1,1522.0
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Belgium,851.3,884.1,939.1,1006.3,1099.6,1161.4 p,1158.5 p,1075.6 p,1190.5 p,1232.5 p,1222.5 p,1240.9 p
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Bulgaria,831.6,737.4,738.0,849.8,755.5,728.8,655.0,553.9,555.0,533.6 p,564.3 p,504.5 p
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Switzerland,1129.6,1144.2,1165.4,1263.9,1284.6,1252.7,1255.0,1313.4,1349.1,1357.7,1297.8,1369.3
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Cyprus,88.9,92.3,88.3,80.7,84.6,87.6,92.2,96.0,93.8,92.2,96.1,103.2
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Czechia,1229.6,1306.8,1541.8,1571.7,1539.1,1604.9,1422.5,1275.8,1196.6,1224.8,1142.2,1154.9
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Germany,7580.0 p,8820.0 p,9980.0 p,10288.0 p,10606.0 p,9566.0 p,8385.0 p,8984.0 p,8306.0 p,8280.0 p,8760.0 p,8989.0 p
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Denmark,692.7,640.8,850.5,723.6,803.8,785.8,728.6,667.6,666.5,707.8,702.8,868.2
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",48247.9,49820.3,52526.6,55959.3,57076.1,57414.1,56147.9,55894.7,55753.6,55838.5,56021.7,56648.3
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Euro area - 19 countries  (2015-2022),48247.9,49820.3,52526.6,55959.3,57076.1,56701.5,55469.5,55239.3,55153.0,55242.1,55375.0,55865.4
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Euro area – 20 countries (from 2023),48794.8,50340.1,53019.4,56419.7,57879.0,57414.1,56147.9,55894.7,55753.6,55838.5,56021.7,56648.3
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Estonia,139.4,167.4,163.2,208.9,225.2,192.4,176.8,157.8,165.7,179.4,161.9,169.0
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Greece,1743.5,1842.8 p,1943.4 p,2016.5 p,1998.0 p,1913.6 p,1892.6 p,1885.6 p,1837.8 p,1993.9 p,1986.0 p,1901.5 p
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Spain,8782.0,7537.0 p,7613.0 p,7912.0 p,8663.0 p,8959.0 p,9231.0 p,9370.0 p,9894.0 p,10304.0 p,10177.0 p,10340.0 p
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),European Union - 27 countries (from 2020),60140.0,63181.2,66423.9,69687.6,70840.1,70758.1,69988.1,69764.3,69595.7,69382.0,69969.3,70277.8
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Finland,1401.0,1330.0,1484.0,1580.0,1571.0,1651.0,1608.0,1527.0,1519.0,1618.0,1680.0,1717.0
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),France,10034.1,10799.1,11392.3,12174.0,12442.6,12795.1,12639.7,12126.5,11571.3,10916.7,10423.1,10078.5
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Croatia,547.1,517.2,495.4,459.6,800.9,709.8 p,681.5 p,656.0 p,598.7 p,593.5 p,649.5 p,783.7 p
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Hungary,1316.5,1409.4,1416.7,1194.2,1292.2,959.8 p,1351.3 p,1607.7 p,1586.5 p,875.3 p,1115.9 p,1278.2 p
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Ireland,1106.7,1212.2,1361.9,1759.9,1388.4,1168.8,1125.5,1054.9,1114.6,1172.7,1244.6,1407.8
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Italy,8814.4,9162.2,9100.9,9760.5,9747.5,9512.4,9990.0,10087.3,9922.0,10127.1,10188.5,10630.5
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Lithuania,565.3,628.9,706.3,685.3,634.9,556.3,503.2,482.6,463.1,495.8,492.7,500.9
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Luxembourg,36.3,40.3,43.7,49.7,53.7,55.1,47.4,41.1,38.1,39.8 p,42.5 p,39.0 p
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Latvia,357.1,398.2,426.2,495.2,503.1,456.9,356.0,344.1,377.5,397.3,409.4,396.5
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),North Macedonia,227.1,226.6,236.5,264.0,249.4,262.9 p,251.5 p,239.5 p,232.9 p,225.6 e,232.7 e,238.7 e
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Netherlands,3571.1,3753.5,3700.7,4357.7,4429.1,4744.1,4422.4,4354.5,4807.6,4584.8,4700.6,4591.2
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Norway,1989.8,2142.2,2415.5,2642.6,2203.4,2389.9,2239.2,2384.9,2393.2,2347.1,2084.0,:
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Poland,3062.2,4728.9,4558.5,4611.2,4662.9,4715.4,5219.5,5267.4,5386.5,5214.1,5417.6,5627.3
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Portugal,1165.7,1125.7,1125.4,1162.2,1235.2,1344.1 e,1416.8 e,1452.2 e,1451.3 e,1428.5 e,1407.9 e,1395.0 e
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Romania,2658.1,2612.9,2831.4,2856.8,2441.6,3094.9 p,3136.2 p,3226.6 p,3118.1 p,3294.1 p,3419.4 p,2654.9 p
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Serbia,775.8,731.8,835.1,885.6,906.1,861.3,741.8,645.0,652.7,665.5,664.3,634.0
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Sweden,1510.8,1412.0,1466.2,1453.9,1409.2,1433.3,1358.1,1281.8,1298.3,1656.2,1625.9,1637.8
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Slovenia,217.5,213.5,234.0,260.5,262.7,241.7,235.9,237.7,257.1,265.2,242.2,245.2
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Slovakia,510.0,473.8,511.2,572.2,566.8,632.3,646.1,532.8,650.3,621.8,609.9,574.2
Quarterly,"Value added, gross","Agriculture, forestry and fishing",Million euro (SCA),Türkiye,8895.7,9565.5,14296.4,15093.4,16239.6,16091.2,16406.9,15565.1,15597.2,16386.6,17345.9,17909.8
