Time frequency,Classification of individual consumption by purpose (COICOP),Unit of measure,Geopolitical entity (reporting)\Time,Janvier 2024,Février 2024,Mars 2024,Avril 2024,Mai 2024,Juin 2024,Juillet 2024,Août 2024,Septembre 2024,Octobre 2024,Novembre 2024,Décembre 2024
Monthly,Miscellaneous goods and services,"Index, 2015=100",Greece,100.16,100.55,101.02,101.71,100.88,101.03,100.48,101.58,102.24,101.65,101.35,101.73
Monthly,Miscellaneous goods and services,"Index, 2015=100",Spain,117.89,118.62,118.86,119.36,119.58,120.82,120.49,120.72,120.65,121.06,121.39,121.5
Monthly,Miscellaneous goods and services,"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",123.35,123.85,124.21,125.16,125.39,125.83,126.01,126.27,126.5,126.94,127.15,127.38
Monthly,Miscellaneous goods and services,"Index, 2015=100",European Union - 27 countries (from 2020),123.49,124.0,124.36,125.31,125.54,125.98,126.16,126.41,126.64,127.09,127.3,127.53
Monthly,Miscellaneous goods and services,"Index, 2015=100",Finland,110.5,110.75,110.76,111.15,111.16,111.0,111.23,110.81,111.87,112.0,112.0,111.81
Monthly,Miscellaneous goods and services,"Index, 2015=100",France,117.81,118.6,118.1,119.41,119.46,119.74,119.32,119.97,119.72,119.86,120.39,121.0
Monthly,Miscellaneous goods and services,"Index, 2015=100",Croatia,126.43,126.99,128.23,128.47,128.73,128.7,129.59,130.32,131.86,132.81,132.86,133.76
Monthly,Miscellaneous goods and services,"Index, 2015=100",Hungary,147.11,147.17,148.21,152.61,155.41,156.21,156.21,156.48,157.1,157.34,157.13,157.78
Monthly,Miscellaneous goods and services,"Index, 2015=100",Ireland,96.0,95.9,96.5,96.7,96.7,96.6,95.9,96.0,94.1,94.8,94.4,94.8
Monthly,Miscellaneous goods and services,"Index, 2015=100",Iceland,132.59,133.32,134.07,133.61,135.0,135.24,134.99,135.43,135.69,136.11,136.84,137.56
Monthly,Miscellaneous goods and services,"Index, 2015=100",Italy,116.1,116.2,117.0,117.7,117.8,118.0,117.6,117.6,118.4,118.9,119.3,119.6
Monthly,Miscellaneous goods and services,"Index, 2015=100",Lithuania,155.33,156.31,154.57,158.07,157.28,157.79,158.25,158.31,158.0,158.13,159.63,158.61
Monthly,Miscellaneous goods and services,"Index, 2015=100",Luxembourg,119.69,119.66,119.96,119.66,120.43,120.52,119.96,121.14,122.41,121.38,120.96,120.45
Monthly,Miscellaneous goods and services,"Index, 2015=100",Latvia,146.78,144.47,148.15,143.0,148.89,144.55,148.92,145.52,149.67,143.4,151.72,146.82
Monthly,Miscellaneous goods and services,"Index, 2015=100",Montenegro,129.62 d,130.86 d,131.55 d,129.74 d,129.20 d,130.30 d,130.63 d,131.57 d,132.76 d,131.91 d,132.31 d,132.70 d
Monthly,Miscellaneous goods and services,"Index, 2015=100",North Macedonia,119.84 d,120.52 d,121.13 d,121.42 d,121.73 d,122.62 d,123.11 d,122.96 d,123.43 d,123.70 d,123.65 d,123.72 d
Monthly,Miscellaneous goods and services,"Index, 2015=100",Malta,119.79,120.34,120.85,121.41,121.44,122.0,122.17,121.88,122.24,122.79,122.88,123.3
Monthly,Miscellaneous goods and services,"Index, 2015=100",Netherlands,124.97,125.58,125.68,126.68,127.15,127.3,127.36,127.7,128.22,128.49,127.89,127.86
Monthly,Miscellaneous goods and services,"Index, 2015=100",Norway,120.7,120.9,121.2,121.9,122.1,122.5,123.2,118.2,118.3,118.3,119.0,119.4
Monthly,Miscellaneous goods and services,"Index, 2015=100",Poland,143.4,144.0,144.5,146.7,146.8,147.3,147.4,147.9,147.4,148.2,148.0,147.7
Monthly,Miscellaneous goods and services,"Index, 2015=100",Portugal,112.04,112.22,112.42,112.88,113.14,113.23,113.1,113.37,113.6,113.41,113.56,113.74
Monthly,Miscellaneous goods and services,"Index, 2015=100",Romania,150.12,151.52,152.18,153.14,153.5,154.28,155.17,156.07,157.32,158.94,159.64,160.27
Monthly,Miscellaneous goods and services,"Index, 2015=100",Serbia,130.5 d,131.3 d,132.1 d,132.7 d,133.5 d,134.1 d,134.7 d,134.5 d,134.6 d,134.7 d,134.8 d,135.3 d
Monthly,Miscellaneous goods and services,"Index, 2015=100",Sweden,131.72,132.58,133.02,133.13,132.95,133.32,133.85,134.13,134.3,134.32,134.51,134.65
Monthly,Miscellaneous goods and services,"Index, 2015=100",Slovenia,125.94,125.96,126.62,127.32,127.58,128.47,129.17,128.82,128.81,129.12,128.79,128.87
Monthly,Miscellaneous goods and services,"Index, 2015=100",Slovakia,144.46,144.38,144.94,146.78,146.68,147.03,147.92,148.63,148.79,149.27,148.87,149.67
Monthly,Miscellaneous goods and services,"Index, 2015=100",Türkiye,889.05 d,920.12 d,949.96 d,984.07 d,999.82 d,1015.15 d,1045.04 d,1066.89 d,1101.60 d,1123.59 d,1137.75 d,1155.22 d
Monthly,Miscellaneous goods and services,"Index, 2015=100",United States,142.86 d,143.61 d,145.99 d,147.11 d,146.79 d,147.76 d,148.31 d,148.57 d,149.69 d,149.89 d,149.82 d,149.73 d
Monthly,Miscellaneous goods and services,"Index, 2015=100",Kosovo*,119.02 d,118.83 d,119.09 d,119.22 d,119.37 d,119.70 d,119.63 d,119.73 d,121.11 d,121.17 d,121.11 d,121.37 d
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Albania,0.2 d,0.4 d,0.1 d,0.1 d,0.1 d,0.1 d,0.1 d,0.2 d,0.1 d,0.0 d,0.2 d,0.2 d
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Austria,1.3,0.4,0.3,0.3,0.4,0.1,0.1,-0.1,0.3,0.9,0.0,-0.2
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Belgium,0.7,0.1,0.2,-0.3,0.6,0.2,0.4,0.2,0.0,0.4,0.4,0.4
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Bulgaria,0.4,0.4,0.6,0.1,0.4,0.3,0.3,0.2,0.1,0.5,0.0,0.3
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Switzerland,0.5,-0.3,-0.1,0.3,0.0,-0.1,-0.2,0.1,0.1,-0.1,0.1,-0.1
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Cyprus,-0.2,0.2,0.7,0.6,0.2,0.1,-0.1,-0.4,0.4,1.2,-0.9,-0.4
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Czechia,1.3,0.9,0.2,0.6,0.0,0.0,0.6,-0.1,0.1,0.3,-0.1,-0.4
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Germany,2.0,0.3,0.7,0.6,0.3,0.5,0.9,0.0,0.4,0.5,0.2,0.2
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Denmark,1.7,0.0,0.0,-0.2,0.2,0.0,0.3,-0.3,0.0,0.0,-0.2,0.0
Monthly,Miscellaneous goods and services,Percentage change m/m-1,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",1.2,0.4,0.3,0.7,0.2,0.4,0.1,0.2,0.2,0.3,0.2,0.2
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Euro area - 19 countries  (2015-2022),1.2,0.4,0.3,0.7,0.2,0.4,0.1,0.2,0.2,0.3,0.2,0.2
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Euro area – 20 countries (from 2023),1.2,0.4,0.3,0.7,0.2,0.4,0.1,0.2,0.2,0.3,0.2,0.2
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Estonia,1.9,1.4,-0.3,2.1,0.2,0.0,0.8,0.5,0.1,0.3,-0.2,-0.5
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Greece,0.5,0.4,0.5,0.7,-0.8,0.1,-0.5,1.1,0.6,-0.6,-0.3,0.4
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Spain,0.4,0.6,0.2,0.4,0.2,1.0,-0.3,0.2,-0.1,0.3,0.3,0.1
Monthly,Miscellaneous goods and services,Percentage change m/m-1,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1.1,0.4,0.3,0.8,0.2,0.4,0.1,0.2,0.2,0.3,0.2,0.2
Monthly,Miscellaneous goods and services,Percentage change m/m-1,European Union - 27 countries (from 2020),1.1,0.4,0.3,0.8,0.2,0.4,0.1,0.2,0.2,0.4,0.2,0.2
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Finland,2.1,0.2,0.0,0.4,0.0,-0.1,0.2,-0.4,1.0,0.1,0.0,-0.2
Monthly,Miscellaneous goods and services,Percentage change m/m-1,France,1.4,0.7,-0.4,1.1,0.0,0.2,-0.4,0.5,-0.2,0.1,0.4,0.5
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Croatia,0.8,0.4,1.0,0.2,0.2,0.0,0.7,0.6,1.2,0.7,0.0,0.7
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Hungary,0.7,0.0,0.7,3.0,1.8,0.5,0.0,0.2,0.4,0.2,-0.1,0.4
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Ireland,-0.1,-0.1,0.6,0.2,0.0,-0.1,-0.7,0.1,-2.0,0.7,-0.4,0.4
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Iceland,-0.1,0.6,0.6,-0.3,1.0,0.2,-0.2,0.3,0.2,0.3,0.5,0.5
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Italy,-0.2,0.1,0.7,0.6,0.1,0.2,-0.3,0.0,0.7,0.4,0.3,0.3
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Lithuania,1.2,0.6,-1.1,2.3,-0.5,0.3,0.3,0.0,-0.2,0.1,0.9,-0.6
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Luxembourg,1.1,0.0,0.3,-0.3,0.6,0.1,-0.5,1.0,1.0,-0.8,-0.3,-0.4
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Latvia,2.9,-1.6,2.5,-3.5,4.1,-2.9,3.0,-2.3,2.9,-4.2,5.8,-3.2
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Montenegro,1.2 d,1.0 d,0.5 d,-1.4 d,-0.4 d,0.9 d,0.3 d,0.7 d,0.9 d,-0.6 d,0.3 d,0.3 d
Monthly,Miscellaneous goods and services,Percentage change m/m-1,North Macedonia,0.0 d,0.6 d,0.5 d,0.2 d,0.3 d,0.7 d,0.4 d,-0.1 d,0.4 d,0.2 d,0.0 d,0.1 d
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Malta,1.0,0.5,0.4,0.5,0.0,0.5,0.1,-0.2,0.3,0.4,0.1,0.3
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Netherlands,2.5,0.5,0.1,0.8,0.4,0.1,0.0,0.3,0.4,0.2,-0.5,0.0
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Norway,1.3,0.2,0.2,0.6,0.2,0.3,0.6,-4.1,0.1,0.0,0.6,0.3
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Poland,0.6,0.4,0.3,1.5,0.1,0.3,0.1,0.3,-0.3,0.5,-0.1,-0.2
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Portugal,0.8,0.2,0.2,0.4,0.2,0.1,-0.1,0.2,0.2,-0.2,0.1,0.2
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Romania,0.8,0.9,0.4,0.6,0.2,0.5,0.6,0.6,0.8,1.0,0.4,0.4
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Serbia,0.0 d,0.6 d,0.6 d,0.5 d,0.6 d,0.4 d,0.4 d,-0.1 d,0.1 d,0.1 d,0.1 d,0.4 d
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Sweden,1.8,0.7,0.3,0.1,-0.1,0.3,0.4,0.2,0.1,0.0,0.1,0.1
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Slovenia,0.5,0.0,0.5,0.6,0.2,0.7,0.5,-0.3,0.0,0.2,-0.3,0.1
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Slovakia,0.9,-0.1,0.4,1.3,-0.1,0.2,0.6,0.5,0.1,0.3,-0.3,0.5
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Türkiye,10.0 d,3.5 d,3.2 d,3.6 d,1.6 d,1.5 d,2.9 d,2.1 d,3.3 d,2.0 d,1.3 d,1.5 d
Monthly,Miscellaneous goods and services,Percentage change m/m-1,United States,1.5 d,0.5 d,1.7 d,0.8 d,-0.2 d,0.7 d,0.4 d,0.2 d,0.8 d,0.1 d,0.0 d,-0.1 d
Monthly,Miscellaneous goods and services,Percentage change m/m-1,Kosovo*,0.4 d,-0.2 d,0.2 d,0.1 d,0.1 d,0.3 d,-0.1 d,0.1 d,1.2 d,0.0 d,0.0 d,0.2 d
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Albania,3.7 d,3.8 d,3.6 d,2.9 d,2.7 d,2.5 d,2.3 d,2.3 d,2.0 d,2.0 d,2.1 d,1.8 d
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Austria,5.6,5.3,4.9,4.7,4.3,4.5,4.4,4.5,4.4,4.4,4.5,4.0
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Belgium,3.9,3.5,3.4,3.1,3.3,3.2,3.2,3.2,2.9,3.3,3.3,3.3
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Bulgaria,6.5,7.1,4.2,3.9,3.9,3.9,4.1,4.0,3.8,4.1,4.0,3.8
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Switzerland,2.9,2.4,2.5,2.5,2.0,1.9,1.6,0.3,0.4,0.2,0.4,0.2
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Cyprus,2.6,3.5,2.5,2.7,3.1,2.1,2.6,2.3,2.0,2.8,1.6,1.4
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Czechia,3.5,3.4,2.9,2.7,3.1,2.9,3.9,3.5,3.7,4.0,3.2,3.4
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Germany,5.9,5.5,6.0,6.3,6.1,5.8,6.4,6.0,6.0,6.6,6.8,6.9
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Denmark,3.5,2.8,2.8,1.6,1.9,1.7,1.9,1.7,1.9,1.7,1.4,1.5
Monthly,Miscellaneous goods and services,Percentage change m/m-12,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",4.3,4.2,4.1,4.2,4.1,4.1,4.1,4.0,4.1,4.3,4.5,4.5
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Euro area - 19 countries  (2015-2022),4.3,4.2,4.1,4.2,4.1,4.1,4.1,4.0,4.1,4.3,4.4,4.5
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Euro area – 20 countries (from 2023),4.3,4.2,4.1,4.2,4.1,4.1,4.1,4.1,4.1,4.3,4.5,4.5
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Estonia,5.5,5.9,5.1,5.5,4.7,4.6,8.9,8.0,8.3,8.8,7.1,6.5
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Greece,1.0,1.1,0.8,1.5,0.2,1.4,1.2,1.2,2.9,1.6,1.5,2.1
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Spain,3.4,3.3,3.0,2.9,3.1,3.4,3.2,3.2,3.1,3.3,3.5,3.5
Monthly,Miscellaneous goods and services,Percentage change m/m-12,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",4.7,4.6,4.4,4.6,4.3,4.3,4.4,4.3,4.2,4.4,4.4,4.4
Monthly,Miscellaneous goods and services,Percentage change m/m-12,European Union - 27 countries (from 2020),4.7,4.6,4.4,4.6,4.3,4.3,4.4,4.3,4.2,4.4,4.4,4.4
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Finland,0.5,0.4,0.1,0.4,0.2,0.4,0.5,2.8,3.5,3.6,3.4,3.3
Monthly,Miscellaneous goods and services,Percentage change m/m-12,France,4.0,4.1,3.3,4.0,3.7,3.7,3.6,3.6,3.7,3.7,3.8,4.1
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Croatia,4.7,5.8,5.9,4.9,4.2,3.9,3.9,4.3,5.9,6.4,6.4,6.6
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Hungary,10.4,9.8,9.0,8.9,8.1,8.0,7.7,7.9,8.0,8.0,7.9,8.0
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Ireland,1.6,1.4,1.0,1.0,0.6,1.2,0.8,1.2,-1.7,-1.4,-1.5,-1.4
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Iceland,5.1,5.1,4.2,3.5,4.5,3.5,3.0,3.1,3.0,3.2,3.8,3.7
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Italy,3.0,2.9,3.0,2.6,2.5,2.6,2.3,2.3,2.4,2.6,2.8,2.8
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Lithuania,5.1,5.8,2.6,4.9,3.7,4.3,3.9,3.6,2.4,1.7,3.0,3.3
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Luxembourg,5.7,4.6,4.5,2.9,3.0,3.0,2.7,3.6,4.0,2.6,1.9,1.8
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Latvia,5.5,4.6,4.1,1.8,3.8,2.2,3.6,2.8,3.1,1.8,3.3,3.0
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Montenegro,4.3 d,4.5 d,5.4 d,4.9 d,2.5 d,4.0 d,2.4 d,3.4 d,2.7 d,2.9 d,3.3 d,3.6 d
Monthly,Miscellaneous goods and services,Percentage change m/m-12,North Macedonia,4.3 d,4.0 d,4.0 d,4.6 d,4.2 d,4.0 d,4.3 d,4.2 d,4.3 d,3.6 d,3.2 d,3.2 d
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Malta,4.2,4.0,4.2,4.6,4.1,4.1,4.5,4.1,4.0,3.8,3.9,3.9
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Netherlands,5.8,5.8,5.7,5.8,6.0,5.8,5.5,5.4,5.6,6.0,5.8,4.8
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Norway,3.8,3.1,3.0,2.8,2.8,2.9,2.7,-0.3,0.1,-0.1,0.4,0.3
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Poland,6.5,6.3,5.3,6.2,5.2,5.4,5.4,5.6,3.8,4.1,3.7,3.6
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Portugal,0.5,0.7,0.9,1.6,1.4,1.4,1.6,1.5,1.6,2.3,2.1,2.3
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Romania,12.6,12.4,12.0,11.9,10.6,10.2,9.6,8.9,8.5,8.6,7.9,7.6
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Serbia,4.2 d,4.1 d,4.0 d,4.0 d,4.0 d,4.5 d,4.7 d,4.1 d,3.7 d,3.8 d,3.6 d,3.7 d
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Sweden,4.8,4.8,5.0,4.3,4.2,4.4,4.4,4.0,4.1,3.9,4.2,4.1
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Slovenia,5.8,5.2,5.1,5.0,4.7,4.9,4.6,4.3,3.9,3.3,3.0,2.9
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Slovakia,5.7,4.6,3.9,4.7,3.7,3.4,4.0,4.1,4.4,4.3,4.1,4.5
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Türkiye,58.3 d,61.2 d,61.9 d,65.3 d,65.1 d,63.4 d,54.8 d,47.1 d,46.4 d,44.9 d,43.5 d,43.0 d
Monthly,Miscellaneous goods and services,Percentage change m/m-12,United States,7.5 d,7.6 d,9.0 d,9.5 d,8.8 d,9.1 d,9.0 d,8.5 d,8.8 d,7.7 d,7.3 d,6.4 d
Monthly,Miscellaneous goods and services,Percentage change m/m-12,Kosovo*,2.5 d,1.8 d,2.1 d,2.1 d,2.3 d,2.3 d,2.0 d,1.8 d,3.6 d,2.4 d,2.3 d,2.3 d
