Time frequency,Unit of measure,Rail network segment (2010),Train category\Time,2010.0
Annual,Number,KYPARISSIA - KALONERO,Goods trains,0.0
Annual,Number,KYPARISSIA - KALONERO,Passenger trains,4096.0
Annual,Number,NAFPLION - ARGHOS,Goods trains,0.0
Annual,Number,NAFPLION - ARGHOS,Passenger trains,1718.0
Annual,Number,KALAVRYTA - DIAKOPTON,Goods trains,0.0
Annual,Number,KALAVRYTA - DIAKOPTON,Passenger trains,1231.0
Annual,Number,LARISSA - DOMOKOS,Goods trains,436.0
Annual,Number,LARISSA - DOMOKOS,Passenger trains,5792.0
Annual,Number,THESSALONIKI - LARISSA,Goods trains,457.0
Annual,Number,THESSALONIKI - LARISSA,Passenger trains,7471.0
Annual,Number,ALEXANDROUPOLIS PORT - ALEXANDROUPOLIS,Goods trains,0.0
Annual,Number,ALEXANDROUPOLIS PORT - ALEXANDROUPOLIS,Passenger trains,2214.0
Annual,Number,EDESSA - PLATY,Goods trains,99.0
Annual,Number,EDESSA - PLATY,Passenger trains,4881.0
Annual,Number,AMINDEON - EDESSA,Goods trains,93.0
Annual,Number,AMINDEON - EDESSA,Passenger trains,2065.0
Annual,Number,FLORINA - AMINDEON,Goods trains,0.0
Annual,Number,FLORINA - AMINDEON,Passenger trains,1545.0
Annual,Number,KOZANI - AMINDEON,Goods trains,51.0
Annual,Number,KOZANI - AMINDEON,Passenger trains,520.0
Annual,Number,MILIES - ANO LEHONIA,Goods trains,0.0
Annual,Number,MILIES - ANO LEHONIA,Passenger trains,111.0
Annual,Number,KIATON - AERODROMIO/AIRPORT,Goods trains,0.0
Annual,Number,KIATON - AERODROMIO/AIRPORT,Passenger trains,37443.0
Annual,Number,PATRA - KIATON,Goods trains,0.0
Annual,Number,PATRA - KIATON,Passenger trains,3391.0
Annual,Number,ASPROCHOMA - ZEVGOLATIO,Goods trains,9.0
Annual,Number,ASPROCHOMA - ZEVGOLATIO,Passenger trains,994.0
Annual,Number,KALAMATA - ASPROCHOMA,Goods trains,9.0
Annual,Number,KALAMATA - ASPROCHOMA,Passenger trains,5699.0
Annual,Number,MESSINI - ASPROCHOMA,Goods trains,0.0
Annual,Number,MESSINI - ASPROCHOMA,Passenger trains,3787.0
Annual,Number,KORINTHOS - TRIPOLIS,Goods trains,0.0
Annual,Number,KORINTHOS - TRIPOLIS,Passenger trains,2121.0
Annual,Number,KATAKOLON - PIRGOS,Goods trains,0.0
Annual,Number,KATAKOLON - PIRGOS,Passenger trains,1543.0
