Time frequency,Unit of measure,expend,geo\TIME_PERIOD,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Million euro,inf,AL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,242.957,207.956,187.571,102.129,172.669,182.652,188.889,202.354,298.459,228.981,379.443
Annual,Million euro,inf,AT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,502297.0,486.0,863.0,677.0,723.0,742.0,718.0,670.0,2056.0,:,:,:,:,:,1339.0,:,:,:
Annual,Million euro,inf,BG,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,199.0,132.0,103.0,85.0,83 d,278.812,355.967,492.842,488.393,412.875,462.471,449.432,349.473,454.494,:,:
Annual,Million euro,inf,CH,:,:,:,:,:,:,5731.0,6257.0,6223.0,6247 p,:,:,:,:,:,:,:,:,8305.0,8321.0,8441.0,6819.105,6784.95,7806.911,7482.113,7401.277,7129.87,7705.861,8314.806,8462.677,:,:
Annual,Million euro,inf,CY,:,444.0,451.0,471.0,388.0,459.0,674.0,65.0,622.0,642.0,1172.0,1684.0,1674.0,1916.0,2426.0,2577.0,349 d,2918 d,2494 d,2692 d,2113 d,146.9,180.0,175.2,180.7,202.9,182.3,185.3,210.1,:,:,:
Annual,Million euro,inf,CZ,:,9223.0,12534.0,15803.0,17813.0,21067.0,21597.0,20089.0,18197.0,195519.0,246026.0,283354.0,423633.0,525727.0,57691.0,57830.0,66219.0,67824.0,60436.0,45809.0,36387.0,1160.97,1191.095,1570.109,1616.516,1705.519,1915.959,2365.485,2524.778,2955.733,2903.932,3865.522
Annual,Million euro,inf,DE,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7655.0,6600.0,6463.0,7560.0,8950.0,10350.0,10473.0,10862.0,11127.0,11860.0,:
Annual,Million euro,inf,DK,5083 d,5697.0,6136.0,6643.0,7386.0,6768.0,7082 d,7444 d,8239 d,8884 d,7944 d,:,:,:,14112.0,13028.0,12286.0,:,:,:,:,1967.042,1897.435,1894.164,2019.288,2183.207,2235.416,2048.191,2254.3,2112.949,2292.462,:
Annual,Million euro,inf,EE,:,:,:,7271.0,10462.0,1076.0,14616.0,13119.0,15306.0,19344.0,35605.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,inf,ES,:,:,771524 d,693266 d,667234 d,661634 d,796421 d,720121 d,802710 d,924781 d,7032532 d,7360304 d,7244489 d,855925 d,839612 d,777013 d,85225 d,942162 d,78506 d,596614 d,536174 d,4651.107,4358.0,4393.0,3880.0,3690.0,3518.0,3625.0,3660.0,3773.0,5303.0,:
Annual,Million euro,inf,FI,5700.0,5305.0,5292.0,4622 d,4015 d,4185 d,4246 d,677 d,691 d,675 d,770 d,775 d,789.0,783.0,747.0,810.0,894.0,927.0,886.0,839.0,826.0,867.0,812.0,864.0,984.0,847.0,955.0,899.0,1119.0,:,:,:
Annual,Million euro,inf,FR,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,15770.0,13567.0,12609.0,11647.0,11449.0,12562.428,13091.318,12132.516,12973.397,13452.571,12981.507
Annual,Million euro,inf,HR,:,:,:,746.0,1505.0,1840.0,2341.0,3489.0,4744.0,3265.0,5832.0,9507.0,8400.0,7346.0,7541.0,8982.0,9172.0,7729.0,5177.0,5042.0,5003.0,633.23,536.912,483.602,431.816,369.12,478.822,611.62,680.781,780.777,731.264,948.0
Annual,Million euro,inf,HU,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,650.948,1236.257,1248.635,843.883,1322.397,1906.886,2252.379,1919.285,1931.898,1608.917,:
Annual,Million euro,inf,IE,32434.0,39297.0,35869.0,:,:,498.0,576.0,749.0,882.0,959.0,1136.0,1223.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,inf,IS,:,:,:,:,:,10544.0,11264.0,12331.0,14080.0,17624.0,14153.0,16795.0,19210 p,16694 e,:,:,:,:,:,:,:,:,:,:,:,523.071,684.58,596.154,295.996,236.603,:,:
Annual,Million euro,inf,IT,23465 d,22086 d,:,7910220.0,8301290.0,10019440.0,12400300.0,:,:,:,:,:,:,:,:,:,:,:,:,:,10301.0,11975.0,13424.0,14217.0,12201.0,12212.0,13907.0,11123.0,11523.0,:,14687.0,:
Annual,Million euro,inf,LT,:,1198.0,882.0,98.0,2634.0,3278.0,442.0,517.0,626.0,514.0,756.0,911.0,893.0,1003.0,11477.0,17614.0,25388.0,12909.0,1591.0,14865.0,16332.0,1797.1,460.3,592.4,698.0,653.6,565.2,653.1,846.9,660.5,776.4,912.4
Annual,Million euro,inf,LU,:,:,:,:,:,:,:,:,1918.0,2168.0,246.0,2315.0,1672.0,1626.0,2001.0,1805.0,1646.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,inf,LV,:,:,:,95.0,20.0,244.0,39.0,51.0,31.0,307.0,286.0,776 d,949.0,1684.0,21609.0,31692.0,3433.0,18978.0,1843.0,2464.0,240.0,250.485,341.78,374.0,365.21,403.6,421.92,401.23,457.3,489.3,457.9,465.0
Annual,Million euro,inf,MK,:,:,:,309.0,894.0,295.0,:,:,:,2681.0,3375.0,:,:,1805.0,1648.0,3216.0,3595.0,3357.0,:,:,:,:,:,:,228.637,195.064,156.963,232.271,164.487,191.635,192.461 p,:
Annual,Million euro,inf,MT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,357.0,298.0,2874.0,266.0,3056.0,3766.0,39127.0,23.335 e,47.132 e,38.970 e,40.993 e,43.624,67.872,120.98,126.02,194.78,138.86,140.196 p
