Time frequency,Transport coverage,Unit of measure,Geopolitical entity (reporting)\Time,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Austria,10.0,8.0,9.0,9.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,9.0,9.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Belgium,118.0,84.0,99.0,101.0,90.0,81.0,81.0,98.0,93.0,102.0,119.0,119.0,130.0,171.0,156.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Bulgaria,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Switzerland,20.0,18.0,21.0,22.0,21.0,21.0,21.0,20.0,22.0,26.0,27.0,25.0,15.0,18.0,19.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Cyprus,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Czechia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Germany,961.0,898.0,1146.0,1187.0,1117.0,1102.0,1112.0,1090.0,1131.0,1214.0,1241.0,1191.0,1158.0,1342.0,1175.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Denmark,21.0,15.0,14.0,13.0,13.0,13.0,22.0,22.0,21.0,24.0,25.0,25.0,18.0,33.0,27.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Estonia,5.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Greece,14.0,11.0,10.0,9.0,8.0,7.0,7.0,7.0,9.0,10.0,15.0,16.0,8.0,17.0,22.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Spain,105.0,102.0,130.0,141.0,136.0,132.0,131.0,128.0,136.0,167.0,192.0,205.0,132.0,185.0,211.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),European Union - 27 countries (from 2020),9615.0,8256.0,9894.0,10272.0,9692.0,9710.0,10352.0,10464.0,10794.0,11711.0,12121.0,11601.0,10679.0,12979.0,11732.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Finland,18.0,16.0,25.0,27.0,28.0,25.0,26.0,25.0,27.0,29.0,34.0,37.0,23.0,35.0,27.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),France,399.0,341.0,349.0,388.0,378.0,374.0,501.0,498.0,492.0,514.0,523.0,494.0,388.0,465.0,446.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Hungary,4.0,4.0,4.0,6.0,5.0,5.0,4.0,4.0,6.0,7.0,9.0,9.0,9.0,15.0,18.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Ireland,11.0,10.0,11.0,11.0,11.0,12.0,13.0,15.0,14.0,18.0,15.0,13.0,13.0,13.0,16.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Iceland,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Italy,126.0,104.0,135.0,140.0,133.0,135.0,145.0,156.0,168.0,191.0,184.0,174.0,113.0,146.0,148.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Lithuania,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Luxembourg,16.0,13.0,15.0,14.0,13.0,14.0,15.0,16.0,17.0,20.0,20.0,19.0,21.0,25.0,21.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Latvia,0.0,1.0,1.0,1.0,6.0,11.0,5.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Netherlands,193.0,159.0,184.0,182.0,182.0,191.0,202.0,196.0,203.0,218.0,214.0,194.0,183.0,207.0,173.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Norway,4.0,2.0,2.0,4.0,5.0,7.0,8.0,9.0,10.0,14.0,14.0,14.0,9.0,12.0,11.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Poland,8.0,7.0,8.0,8.0,9.0,10.0,14.0,14.0,17.0,20.0,23.0,24.0,14.0,20.0,46.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Portugal,8.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,9.0,11.0,11.0,15.0,8.0,10.0,13.0
Annual,International transport Extra-EU27 (from 2020),Million tonne-kilometre (TKM),Romania,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
