Time frequency,National accounts indicator (ESA 2010),Statistical classification of economic activities in the European Community (NACE Rev. 2),Unit of measure,Geopolitical entity (reporting)\Time,Octobre-Décembre 2021,Janvier-Mars 2022,Avril-Juin 2022,Jullet-Septembre 2022,Octobre-Décembre 2022,Janvier-Mars 2023,Avril-Juin 2023,Jullet-Septembre 2023,Octobre-Décembre 2023,Janvier-Mars 2024,Avril-Juin 2024,Jullet-Septembre 2024
Quarterly,"Value added, gross",Construction,Percentage change q/q-1 (SCA),Slovakia,3.3,-1.8,2.2,0.9,-1.9,0.0,-2.4,-0.9,0.8,0.4,0.3,0.0
Quarterly,"Value added, gross",Construction,Percentage change q/q-1 (SCA),Türkiye,-9.8,3.5,-2.8,-3.9,7.4,2.1,1.5,-0.8,6.1,3.2,-1.4,1.5
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Albania,7.3,27.2,-1.0,13.7,16.8,4.0 p,13.3 p,4.2 p,10.9 p,8.5 p,10.5 p,5.3 p
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Austria,-7.5,-1.9,-3.6,-4.8,-3.0,-6.8,-9.1,-6.6,-7.3,-7.4,-4.2,-1.7
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Bosnia and Herzegovina,0.3,1.7,-0.1,1.8,7.6,4.7,10.1,8.3,6.7,6.1,8.9,7.2
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Belgium,5.1,1.4,-0.9,-0.9,0.1,-0.6 p,-0.3 p,0.1 p,-0.6 p,-0.4 p,1.4 p,1.5 p
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Bulgaria,-26.9,6.6,3.5,0.4,17.5,4.3,3.0,3.7,4.6,0.3 p,2.2 p,6.4 p
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Switzerland,-0.4,-0.6,-3.6,-6.3,-5.0,-2.1,-1.6,-0.2,0.0,0.4,0.8,2.1
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Cyprus,-5.8,-9.6,-12.0,-7.3,-4.4,0.4,2.5,3.5,4.7,12.1,11.8,4.7
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Czechia,-2.8,3.0,-3.6,-9.7,-7.9,-1.3,-2.5,-2.5,-3.0,-4.5,-1.6,0.8
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Germany,-7.6 p,-4.4 p,-12.1 p,-13.2 p,-13.8 p,-2.3 p,-1.0 p,0.5 p,1.0 p,-3.5 p,-3.5 p,-3.8 p
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Denmark,4.8,3.9,0.6,2.5,0.9,10.1,5.3,3.0,2.4,2.2,11.0,11.2
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",0.1,4.2,0.2,-1.4,-2.3,1.6,0.5,1.1,1.9,-2.4,-1.5,-1.2
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Euro area - 19 countries  (2015-2022),0.1,4.2,0.2,-1.4,-2.3,1.6,0.5,1.1,1.8,-2.5,-1.6,-1.3
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Euro area – 20 countries (from 2023),0.1,4.2,0.2,-1.3,-2.3,1.6,0.5,1.1,1.9,-2.4,-1.5,-1.2
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Estonia,8.2,7.3,-0.9,-5.6,-6.4,-8.5,-4.0,-6.8,-7.5,-6.2,-10.5,-18.3
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Greece,18.0,18.6 p,-9.0 p,-11.4 p,12.7 p,-11.7 p,23.7 p,20.3 p,15.1 p,1.0 p,-3.5 p,3.7 p
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Spain,0.4,6.0 p,10.5 p,11.2 p,8.7 p,3.8 p,2.5 p,-0.1 p,2.5 p,2.4 p,1.7 p,0.3 p
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),European Union - 27 countries (from 2020),1.2,4.8,0.4,-1.1,-1.9,1.8,0.5,1.1,2.6,-2.9,-1.4,-0.8
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Finland,-0.2,7.1,2.2,-2.5,-6.5,-12.4,-15.3,-14.8,-14.3,-16.4,-9.4,-4.1
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),France,-4.4,-1.8,-4.9,-4.0,-1.6,1.4,2.1,2.8,1.5,-2.2,-3.5,-2.5
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Croatia,11.0,10.0,7.1,5.8,7.5,5.7 p,2.0 p,5.3 p,8.2 p,14.1 p,15.8 p,15.9 p
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Hungary,18.2,14.4,1.1,2.1,2.5,-10.4 p,-11.2 p,-6.0 p,-7.2 p,2.2 p,5.3 p,-4.0 p
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Ireland,8.9,23.3,7.6,4.1,-10.1,4.3,-5.8,-5.9,-2.8,-7.6,-2.5,4.5
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Italy,21.5,27.2,20.9,12.9,6.9,9.8,4.3,5.1,7.5,1.2,2.2,2.5
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Lithuania,2.9,3.2,-2.2,-0.4,1.0,5.3,9.1,11.0,13.0,9.5,4.6,4.2
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Luxembourg,-10.0,-2.1,-7.8,-4.1,-2.0,-6.6,-5.6,-7.2,-10.2,-10.6 p,-7.7 p,-5.4 p
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Latvia,5.4,-12.4,0.8,12.3,-17.2,26.5,18.4,16.3,25.2,-4.2,-4.7,-6.9
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Montenegro,-12.5,-17.1,-17.7,-25.1,-3.1,-5.2,-2.8,-3.1,-2.2,3.3 p,4.7 p,-2.3 p
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),North Macedonia,-9.4,-1.0,15.6,8.9,5.7,13.5 p,-13.8 p,-11.8 p,11.8 p,-2.4 e,6.9 e,2.4 e
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Malta,12.5,-0.2,-5.2,-5.4,-5.1,-13.0,-4.2,3.1,8.7,11.8,9.8,4.2
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Netherlands,5.5,6.7,6.7,5.0,6.5,5.3,2.5,1.3,-1.3,-5.8,-2.7,-1.3
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Norway,5.7,8.3,4.7,4.9,0.4,1.8,-2.7,-3.2,-4.1,-8.8,0.8,:
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Poland,11.6,11.8,5.8,0.1,-3.5,-1.7,-0.4,-1.7,4.3,-11.3,-5.6,-4.9
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Portugal,6.9,3.6,0.7,2.9,3.2,5.3 e,4.0 e,3.2 e,3.0 e,1.3 e,1.5 e,2.1 e
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Romania,2.8,-10.4,-12.5,4.9,3.4,12.2 p,8.7 p,12.2 p,12.8 p,-7.1 p,8.4 p,1.4 p
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Serbia,15.4,-5.2 p,-6.8 p,-12.8 p,-12.9 p,0.8 p,17.0 p,15.3 p,8.0 p,13.5 e,5.5 e,4.0 e
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Sweden,4.2,9.0,3.6,2.3,2.1,8.6,4.0,2.7,3.8,1.1,-3.6,4.0
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Slovenia,4.0,6.5,6.7,7.9,11.6,13.4,18.5,15.7,8.9,1.8,-3.5,-10.3
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Slovakia,14.4,1.5,3.4,6.1,0.1,11.1,-3.9,-8.7,-0.4,1.4,2.1,0.4
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Türkiye,-5.6,-6.4,-9.9,-13.6,3.9,5.0,6.6,7.2,9.8,10.9,6.9,9.2
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (NSA),Kosovo*,5.3,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Albania,7.3,27.1,-1.0,13.7,16.8,4.0 p,13.3 p,4.3 p,10.9 p,8.3 p,10.2 p,5.9 p
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Austria,-5.5,-4.0,-4.3,-5.0,-4.2,-6.5,-7.5,-6.6,-7.2,-6.0,-3.9,-2.9
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Belgium,5.4,1.7,-0.9,-0.9,-0.3,-0.5 p,-0.3 p,0.1 p,-0.7 p,-0.4 p,1.4 p,1.5 p
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Bulgaria,-18.0,4.5,3.3,2.8,10.1,5.9,5.0,4.2,2.3,2.4 p,3.1 p,4.2 p
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Switzerland,-0.2,-1.3,-3.6,-6.0,-4.8,-2.6,-1.5,0.0,0.3,0.3,0.9,2.1
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Cyprus,-7.7,-9.4,-10.6,-7.7,-5.1,-1.3,2.1,4.4,6.2,10.2,10.2,5.7
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Czechia,-1.9,-1.7,-5.1,-7.9,-7.0,-3.4,-2.8,-1.1,-2.2,-3.2,-1.0,-0.2
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Germany,-8.4 p,-5.1 p,-12.1 p,-13.1 p,-14.1 p,-3.0 p,0.1 p,1.9 p,2.1 p,-1.7 p,-4.5 p,-4.8 p
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Denmark,5.0,1.9,1.2,3.0,1.2,9.0,5.2,3.3,2.8,3.1,9.2,11.4
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",0.3,3.3,0.1,-0.7,-1.9,1.3,1.5,1.8,1.8,-1.3,-1.9,-1.8
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Euro area - 19 countries  (2015-2022),0.3,3.3,0.1,-0.7,-1.9,1.3,1.5,1.8,1.8,-1.4,-2.0,-1.9
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Euro area – 20 countries (from 2023),0.3,3.3,0.2,-0.7,-1.8,1.3,1.5,1.8,1.8,-1.3,-1.9,-1.8
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Estonia,8.3,7.5,-1.2,-5.5,-6.3,-8.4,-4.3,-6.6,-7.4,-6.2,-10.7,-18.2
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Greece,20.0,17.0 p,-8.5 p,-11.2 p,11.8 p,-10.5 p,23.2 p,19.6 p,14.1 p,2.3 p,-3.2 p,3.2 p
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Spain,-1.1,6.1 p,10.1 p,11.6 p,9.0 p,3.7 p,3.2 p,0.0 p,1.8 p,3.1 p,2.4 p,2.4 p
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),European Union - 27 countries (from 2020),1.2,3.6,0.3,-0.3,-1.6,1.6,1.6,1.8,1.9,-1.6,-1.5,-1.4
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Finland,0.1,6.3,2.0,-2.7,-6.6,-11.7,-15.0,-16.0,-14.6,-14.1,-9.3,-5.3
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),France,-3.4,-2.4,-4.9,-3.4,-1.0,0.7,3.3,3.6,1.3,-1.7,-3.6,-3.5
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Croatia,11.5,8.7,7.2,6.5,7.6,4.6 p,2.5 p,5.8 p,8.1 p,13.3 p,16.2 p,16.1 p
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Hungary,19.8,15.3,0.8,0.6,-0.8,-10.8 p,-10.4 p,-4.9 p,-6.9 p,2.5 p,5.3 p,-3.6 p
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Ireland,10.3,19.4,7.2,4.0,-10.9,3.4,-5.1,-6.8,-2.9,-6.8,-1.8,4.5
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Italy,22.2,25.9,21.7,14.2,8.0,8.9,5.1,6.1,8.0,1.5,1.5,1.3
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Lithuania,3.0,3.2,-3.1,0.0,1.0,5.2,10.5,11.5,12.6,9.4,6.0,4.9
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Luxembourg,-10.0,-2.6,-7.5,-4.2,-1.8,-7.1,-5.3,-7.2,-10.0,-10.9 p,-7.6 p,-5.4 p
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Latvia,5.0,-12.2,0.7,12.5,-17.3,26.6,18.3,16.3,25.2,-4.2,-4.8,-6.9
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),North Macedonia,-3.9,-1.9,12.3,9.2,3.8,8.5 p,-8.1 p,-5.9 p,5.1 p,-4.2 e,6.0 e,4.1 e
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Malta,12.5,-0.2,-5.2,-5.4,-5.1,-13.0,-4.2,3.1,8.7,11.8,9.8,4.2
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Netherlands,5.0,7.2,6.8,5.3,5.5,5.3,1.9,0.9,-0.9,-6.8,-2.8,-1.0
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Norway,4.1,5.3,6.2,5.0,2.0,0.3,-1.2,-1.4,-2.8,-3.1,-3.5,:
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Poland,11.5,11.9,5.2,1.2,-3.0,-0.1,-1.4,-2.4,0.7,-7.7,-5.0,-4.7
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Portugal,5.2,2.1,1.5,2.9,3.9,3.4 e,3.9 e,4.5 e,3.7 e,2.6 e,1.5 e,1.4 e
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Romania,1.4,-8.9,-9.0,13.2,5.1,15.5 p,9.2 p,13.6 p,9.9 p,-5.0 p,8.4 p,1.9 p
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Serbia,14.5,-3.4,-11.2,-13.5,-12.3,2.2,8.8,13.3,11.7,6.5,6.8,7.4
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Sweden,4.0,6.4,4.6,3.3,2.8,5.8,5.9,3.8,4.1,0.9,-2.3,2.6
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Slovenia,4.1,6.1,6.1,8.2,12.5,13.0,17.4,16.4,9.2,2.2,-4.2,-10.0
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Slovakia,7.9,4.1,2.9,4.7,-0.6,1.2,-3.4,-5.2,-2.5,-2.1,0.6,1.5
Quarterly,"Value added, gross",Construction,Percentage change q/q-4 (SCA),Türkiye,-4.3,-7.9,-10.4,-12.8,3.8,2.4,6.9,10.4,9.1,10.3,7.1,9.5
