Time frequency,Classification of individual consumption by purpose (COICOP),Unit of measure,Geopolitical entity (reporting)\Time,Janvier 2024,Février 2024,Mars 2024,Avril 2024,Mai 2024,Juin 2024,Juillet 2024,Août 2024,Septembre 2024,Octobre 2024,Novembre 2024,Décembre 2024
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",119.9,120.66,121.85,122.68,123.18,123.58,123.55,123.89,123.95,124.3,123.71,124.21
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100",European Union - 27 countries (from 2020),119.11,119.87,121.05,121.87,122.37,122.77,122.73,123.07,123.14,123.48,122.9,123.39
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100",Finland,113.47,113.98,114.27,114.38,114.68,115.02,115.22,114.86,115.56,116.08,115.82,116.17
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100",France,112.71,113.63,114.13,115.15,115.47,115.88,116.06,117.13,115.38,115.69,115.44,115.7
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100",Croatia,123.43,123.79,125.51,127.25,127.86,129.6,131.11,131.34,130.26,130.93,130.17,130.23
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100",Hungary,148.49,148.93,150.45,151.88,152.65,153.68,154.89,155.32,154.66,154.28,154.57,155.08
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100",Ireland,112.9,114.4,115.5,115.3,116.2,117.0,117.3,117.5,116.1,116.3,115.5,116.8
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100",Iceland,118.16,120.16,120.88,121.22,122.48,124.76,125.71,125.43,124.0,123.63,123.07,123.41
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100",Italy,111.5,111.6,113.8,115.1,115.5,115.9,113.9,113.7,115.8,116.0,115.6,115.8
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100",Lithuania,141.12,141.86,142.7,144.0,144.55,145.04,145.1,144.57,145.41,145.53,145.66,145.59
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100",Luxembourg,117.03,119.03,119.41,119.71,120.39,120.64,119.3,121.49,121.26,120.73,120.2,120.68
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100",Latvia,129.21,129.22,131.57,132.47,134.07,134.66,134.57,134.57,135.26,134.28,134.8,134.61
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100",Montenegro,126.47 d,126.48 d,127.31 d,127.84 d,128.51 d,130.22 d,131.79 d,132.94 d,133.19 d,132.39 d,132.34 d,132.95 d
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100",North Macedonia,131.46 d,131.66 d,132.42 d,132.94 d,135.06 d,135.60 d,139.55 d,140.24 d,139.98 d,139.15 d,139.42 d,139.73 d
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100",Malta,113.27,113.91,115.61,120.11,122.57,124.89,125.62,126.31,124.46,122.43,117.18,116.47
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100",Netherlands,120.16,121.44,122.32,124.09,124.76,124.38,126.23,126.96,125.72,126.66,124.5,125.0
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100",Norway,128.7,129.2,129.9,130.6,131.1,131.0,131.4,130.5,131.3,131.4,131.4,131.8
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100",Poland,137.8,138.3,138.9,140.1,140.1,140.4,140.8,141.1,141.3,141.9,142.0,142.0
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100",Portugal,112.6,112.89,116.38,118.0,119.99,119.35,117.88,117.96,120.58,119.66,117.84,117.34
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100",Romania,136.06,136.79,137.52,138.28,138.87,139.22,139.91,140.41,141.08,142.1,142.68,143.03
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100",Serbia,131.7 d,131.9 d,132.7 d,133.5 d,134.3 d,134.9 d,135.8 d,136.4 d,136.5 d,137.3 d,137.8 d,138.3 d
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100",Sweden,122.43,123.43,123.68,124.29,125.53,125.34,125.47,125.1,125.54,125.97,125.48,126.16
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100",Slovenia,120.56,121.32,121.83,123.2,123.8,124.37,124.05,123.41,124.14,124.21,124.44,123.97
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100",Slovakia,136.51,137.17,137.66,138.49,138.42,138.85,139.45,139.98,140.39,140.92,141.2,141.66
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100",Türkiye,708.75 d,733.51 d,759.30 d,785.72 d,814.28 d,830.55 d,851.20 d,876.57 d,907.73 d,932.63 d,946.62 d,956.51 d
Monthly,"Overall index excluding energy, food, alcohol and tobacco","Index, 2015=100",Kosovo*,116.21 d,115.80 d,115.89 d,116.43 d,116.67 d,116.96 d,117.30 d,118.03 d,116.99 d,116.92 d,116.64 d,117.62 d
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Albania,0.1 d,0.2 d,0.1 d,0.2 d,0.2 d,0.0 d,0.1 d,0.5 d,0.4 d,0.4 d,0.2 d,0.3 d
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Austria,-0.6,0.6,0.9,0.0,0.3,0.2,-0.4,-0.1,0.5,0.6,0.3,0.9
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Belgium,-1.1,1.8,0.0,0.0,0.4,0.3,-1.4,2.4,-0.7,0.6,-0.2,0.6
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Bulgaria,0.0,0.0,0.4,-0.2,0.2,0.6,1.8,-0.2,-1.8,1.0,-0.1,0.6
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Switzerland,-0.3,0.3,0.0,0.5,0.3,-0.2,0.4,0.0,-0.3,0.2,-0.5,0.0
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Cyprus,-1.7,0.5,1.3,0.9,1.2,0.7,0.6,1.1,-0.4,-0.1,-0.7,-0.7
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Czechia,1.2,0.6,0.5,0.3,0.1,0.1,1.1,0.1,-0.6,0.3,0.0,0.0
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Germany,-0.6,0.8,0.9,0.3,0.6,0.3,0.7,0.1,0.0,0.2,-0.9,0.8
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Denmark,0.0,0.7,0.0,0.2,0.1,-0.1,1.4,-0.9,-0.1,0.2,-0.8,0.2
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",-0.9,0.7,1.1,0.7,0.4,0.4,-0.2,0.3,0.1,0.2,-0.6,0.5
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Euro area - 19 countries  (2015-2022),-0.9,0.7,1.1,0.7,0.4,0.4,-0.2,0.3,0.1,0.2,-0.6,0.5
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Euro area – 20 countries (from 2023),-0.9,0.7,1.1,0.7,0.4,0.4,-0.2,0.3,0.1,0.2,-0.6,0.5
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Estonia,0.0,1.0,0.9,1.5,-0.3,0.7,0.1,0.6,0.0,1.1,-1.3,0.4
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Greece,-1.5,0.0,3.0,1.4,0.0,1.1,-0.9,-0.3,2.5,0.2,-1.4,0.3
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Spain,-1.1,0.5,1.6,0.5,0.4,0.6,-0.7,0.2,0.3,0.1,-0.2,0.4
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",-0.7,0.6,1.0,0.7,0.4,0.3,0.0,0.3,0.0,0.3,-0.5,0.4
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,European Union - 27 countries (from 2020),-0.7,0.6,1.0,0.7,0.4,0.3,0.0,0.3,0.1,0.3,-0.5,0.4
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Finland,0.0,0.4,0.3,0.1,0.3,0.3,0.2,-0.3,0.6,0.4,-0.2,0.3
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,France,-0.6,0.8,0.4,0.9,0.3,0.4,0.2,0.9,-1.5,0.3,-0.2,0.2
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Croatia,-0.9,0.3,1.4,1.4,0.5,1.4,1.2,0.2,-0.8,0.5,-0.6,0.0
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Hungary,0.5,0.3,1.0,1.0,0.5,0.7,0.8,0.3,-0.4,-0.2,0.2,0.3
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Ireland,-1.9,1.3,1.0,-0.2,0.8,0.7,0.3,0.2,-1.2,0.2,-0.7,1.1
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Iceland,-0.7,1.7,0.6,0.3,1.0,1.9,0.8,-0.2,-1.1,-0.3,-0.5,0.3
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Italy,-2.0,0.1,2.0,1.1,0.3,0.3,-1.7,-0.2,1.8,0.2,-0.3,0.2
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Lithuania,-0.3,0.5,0.6,0.9,0.4,0.3,0.0,-0.4,0.6,0.1,0.1,0.0
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Luxembourg,-1.1,1.7,0.3,0.3,0.6,0.2,-1.1,1.8,-0.2,-0.4,-0.4,0.4
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Latvia,0.0,0.0,1.8,0.7,1.2,0.4,-0.1,0.0,0.5,-0.7,0.4,-0.1
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Montenegro,0.0 d,0.0 d,0.7 d,0.4 d,0.5 d,1.3 d,1.2 d,0.9 d,0.2 d,-0.6 d,0.0 d,0.5 d
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,North Macedonia,0.1 d,0.2 d,0.6 d,0.4 d,1.6 d,0.4 d,2.9 d,0.5 d,-0.2 d,-0.6 d,0.2 d,0.2 d
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Malta,-0.8,0.6,1.5,3.9,2.0,1.9,0.6,0.5,-1.5,-1.6,-4.3,-0.6
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Netherlands,-0.4,1.1,0.7,1.4,0.5,-0.3,1.5,0.6,-1.0,0.7,-1.7,0.4
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Norway,-0.5,0.4,0.5,0.5,0.4,-0.1,0.3,-0.7,0.6,0.1,0.0,0.3
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Poland,0.3,0.4,0.4,0.9,0.0,0.2,0.3,0.2,0.1,0.4,0.1,0.0
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Portugal,-1.3,0.3,3.1,1.4,1.7,-0.5,-1.2,0.1,2.2,-0.8,-1.5,-0.4
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Romania,0.8,0.5,0.5,0.6,0.4,0.3,0.5,0.4,0.5,0.7,0.4,0.2
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Serbia,0.3 d,0.2 d,0.6 d,0.6 d,0.6 d,0.4 d,0.7 d,0.4 d,0.1 d,0.6 d,0.4 d,0.4 d
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Sweden,-0.5,0.8,0.2,0.5,1.0,-0.2,0.1,-0.3,0.4,0.3,-0.4,0.5
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Slovenia,-0.8,0.6,0.4,1.1,0.5,0.5,-0.3,-0.5,0.6,0.1,0.2,-0.4
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Slovakia,0.8,0.5,0.4,0.6,-0.1,0.3,0.4,0.4,0.3,0.4,0.2,0.3
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Türkiye,7.5 d,3.5 d,3.5 d,3.5 d,3.6 d,2.0 d,2.5 d,3.0 d,3.6 d,2.7 d,1.5 d,1.0 d
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-1,Kosovo*,-0.1 d,-0.4 d,0.1 d,0.5 d,0.2 d,0.2 d,0.3 d,0.6 d,-0.9 d,-0.1 d,-0.2 d,0.8 d
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Albania,3.3 d,3.4 d,3.0 d,2.9 d,2.5 d,1.8 d,2.0 d,2.2 d,1.9 d,2.0 d,2.4 d,2.7 d
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Austria,5.3,5.0,4.8,4.1,4.0,3.9,3.7,3.7,3.2,3.2,3.2,3.3
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Belgium,4.9,4.0,3.8,3.4,3.1,3.2,3.3,3.1,3.0,2.9,3.0,2.6
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Bulgaria,4.7,4.3,3.9,2.5,3.0,3.0,3.1,2.9,2.3,2.9,2.3,2.5
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Switzerland,1.4,1.2,1.2,1.2,1.4,1.2,1.0,1.1,1.0,1.0,1.0,0.5
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Cyprus,2.6,2.9,2.5,1.8,3.0,2.4,2.5,2.7,2.9,2.9,2.8,2.6
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Czechia,4.8,4.3,4.4,4.2,4.1,3.8,3.9,3.9,3.8,4.0,4.0,3.8
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Germany,3.4,3.5,3.2,2.9,3.5,3.3,3.3,3.0,3.0,3.3,3.1,3.3
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Denmark,2.4,1.9,2.0,1.2,1.7,1.1,0.8,0.9,1.2,0.9,0.6,0.8
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",3.3,3.1,2.9,2.7,2.9,2.9,2.9,2.8,2.7,2.7,2.7,2.7
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Euro area - 19 countries  (2015-2022),3.2,3.1,2.9,2.6,2.9,2.9,2.8,2.8,2.6,2.7,2.7,2.7
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Euro area – 20 countries (from 2023),3.3,3.1,2.9,2.7,2.9,2.9,2.9,2.8,2.7,2.7,2.7,2.7
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Estonia,5.0,5.0,4.9,5.7,5.1,4.9,4.9,4.9,4.8,6.4,4.9,4.9
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Greece,3.1,3.0,3.4,3.1,2.8,3.4,3.8,3.7,3.6,4.3,4.5,4.4
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Spain,3.2,3.3,3.1,2.7,3.0,3.0,2.8,2.8,2.7,2.5,2.5,2.6
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",3.7,3.5,3.3,3.0,3.2,3.1,3.1,3.0,2.9,2.9,2.9,2.9
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,European Union - 27 countries (from 2020),3.7,3.5,3.3,3.0,3.2,3.1,3.1,3.0,2.9,2.9,2.9,2.9
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Finland,2.9,2.7,2.1,1.7,1.5,1.8,1.7,2.0,2.4,2.3,2.6,2.4
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,France,2.7,2.5,2.2,2.3,2.3,2.5,2.3,2.6,2.1,2.1,2.2,2.0
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Croatia,5.2,5.3,5.4,5.2,4.9,4.4,4.3,4.4,4.8,4.5,4.3,4.6
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Hungary,7.8,7.0,6.5,5.9,5.9,5.9,5.8,5.8,5.6,5.1,4.9,4.9
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Ireland,3.8,3.2,2.8,2.3,2.5,2.2,2.4,2.3,1.6,1.6,1.3,1.5
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Iceland,5.6,5.3,5.1,4.5,5.3,5.1,5.0,4.3,3.4,4.0,3.7,3.7
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Italy,2.8,2.6,2.2,2.2,2.2,2.1,2.4,2.3,1.8,1.9,2.0,1.8
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Lithuania,4.7,4.6,3.8,3.5,3.3,3.3,2.9,2.8,2.6,2.2,2.5,2.8
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Luxembourg,3.6,3.3,3.4,2.4,2.5,2.5,2.0,2.5,2.4,1.9,1.7,2.0
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Latvia,3.8,3.5,3.8,3.4,3.1,4.1,3.4,3.9,4.0,3.6,3.7,4.2
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Montenegro,7.9 d,7.8 d,8.1 d,7.9 d,6.6 d,6.1 d,5.0 d,4.9 d,4.9 d,4.5 d,4.6 d,5.1 d
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,North Macedonia,4.3 d,4.1 d,4.4 d,3.8 d,5.1 d,5.0 d,7.5 d,7.6 d,7.3 d,6.5 d,6.4 d,6.4 d
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Malta,2.5,2.4,2.2,1.8,1.9,2.0,2.1,2.3,1.9,2.2,2.0,2.0
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Netherlands,3.4,2.8,3.1,2.3,2.5,3.1,3.4,3.5,3.6,3.3,3.7,3.6
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Norway,4.8,4.4,4.0,3.7,3.5,2.8,2.6,2.5,2.3,1.9,2.2,1.9
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Poland,5.4,4.9,4.2,3.9,3.5,3.5,3.8,3.7,3.7,3.7,3.6,3.3
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Portugal,2.9,2.6,3.2,2.4,3.5,2.5,2.2,1.8,3.1,2.8,2.7,2.9
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Romania,10.2,10.0,10.5,10.4,9.9,9.3,9.2,6.9,6.4,6.3,6.3,6.0
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Serbia,5.8 d,5.1 d,5.1 d,4.9 d,5.1 d,5.1 d,5.0 d,5.2 d,5.4 d,5.5 d,5.5 d,5.3 d
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Sweden,5.0,4.3,4.1,3.8,3.7,2.8,2.6,2.6,2.3,2.5,3.0,2.5
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Slovenia,3.9,4.2,4.0,3.3,3.0,2.7,2.5,2.2,2.4,2.1,2.3,2.0
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Slovakia,5.4,4.8,3.9,3.6,3.7,3.6,4.4,4.5,4.3,4.3,4.3,4.6
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Türkiye,69.7 d,72.1 d,74.4 d,74.9 d,74.1 d,71.2 d,60.1 d,51.6 d,49.2 d,47.7 d,46.9 d,45.0 d
Monthly,"Overall index excluding energy, food, alcohol and tobacco",Percentage change m/m-12,Kosovo*,2.0 d,2.1 d,2.2 d,2.4 d,2.1 d,2.1 d,2.1 d,1.9 d,1.2 d,0.9 d,0.8 d,1.1 d
