Time frequency,Categorisation of active substances for harmonised risk indicator,Unit of measure,Geopolitical entity (reporting)\Time,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Austria,3203043.0,3291761.0,2841228.0,3171601.0,3614744.0,4206765.0,4466883.0,5145911.0,4824425.0,5551825.0,5783748.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Belgium,5314243.0,5647051.0,5443594.0,6146563.0,5453867.0,5659482.0,5605790.0,5696605.0,5598046.0,5806841.0,5704565.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Bulgaria,3426886.0,1209363.0,1064214.0,894522.0,1245508.0,3162022.0,2962880.0,4233044.0,5899302.0,3909442.0,4408123.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Cyprus,1148016.0,1096526.0,1046622.0,1031622.0,967269.0,1038701.0,1055845.0,1144816.0,1195266.0,1179027.0,1101973.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Czechia,5703544.0,5551366.0,5396707.0,4886142.0,5467773.0,5214686.0,4720084.0,4605088.0,4618210.0,4281168.0,4465418.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Germany,39926627.0,41672266.0,40280061.0,42098678.0,44514607.0,43946067.0,45558096.0,43025179.0,43476345.0,47842792.0,48699637.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Denmark,4476196.0,5825252.0,4087506.0,1768282.0,2528434.0,2537062.0,2644176.0,2565791.0,2587796.0,3159033.0,2961867.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Estonia,438117.0,531981.0,550496.0,570717.0,655817.0,785702.0,657579.0,605615.0,710399.0,763666.0,891867.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Greece,5240468.0,5231662.0,9667506.0,3456679.0,3710493.0,4268865.0,4058851.0,4392689.0,4472359.0,4716981.0,4633416.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Spain,54864945.0,49117058.0,57061154.0,62988642.0,61407234.0,65416718.0,64465816.0,65047916.0,64186375.0,66885211.0,70620725.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,European Union - 27 countries (from 2020),305912433.0,296773025.0,302342886.0,320799197.0,316912171.0,327994944.0,323367954.0,331708578.0,298916864.0,338028000.0,345352292.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Finland,2952497.0,3079865.0,3221067.0,3464695.0,3963551.0,4564692.0,4334790.0,4880197.0,4013817.0,4916310.0,4097134.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,France,54169380.0,57336536.0,60717966.0,68502543.0,60094901.0,66504363.0,66439989.0,79961109.0,52810903.0,64167040.0,69500351.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Croatia,1775935 e,1775935 e,1775935.0,1923076.0,2205052.0,1766482.0,1498161.0,1614380.0,1498265.0,1625822.0,1469755.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Hungary,6265567.0,6885966.0,6895702.0,7840780.0,8281178.0,8640737.0,8752106.0,7696134.0,7145787.0,8268758.0,8593994.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Ireland,3189280.0,2380648.0,2468647.0,2836183.0,2989651.0,2651544.0,2562797.0,2300103.0,2288288.0,2903856.0,3086076.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Iceland,:,:,:,:,2756.0,1745.0,1478.0,1972.0,889.0,662.0,1346.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Italy,56260472.0,49029075.0,45221390.0,48789049.0,50759792.0,48013774.0,44257742.0,42873548.0,37469836.0,50040570.0,45172488.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Lithuania,2628590.0,2600999.0,2550679.0,2593369.0,2673314.0,3254979.0,2919498.0,1957792.0,2217603.0,2556907.0,2579714.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Luxembourg,232529.0,224574.0,232395.0,238630.0,215116.0,191385.0,179730.0,149992.0,135920.0,144334.0,129697.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Latvia,1006972.0,1205509.0,1163151.0,1313311.0,1444831.0,1657319.0,1417207.0,1532022.0,1563974.0,1900292.0,1984434.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Malta,124193.0,153645.0,160861.0,130793.0,167110.0,110968.0,134330.0,117260.0,104476.0,128934.0,108716.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Netherlands,9868436.0,10376603.0,9909876.0,9776707.0,9214495.0,9982720.0,9920134.0,8745896.0,8734643.0,9776353.0,9308416.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Norway,805463.0,790153.0,739008.0,834344.0,608223.0,646029.0,643440.0,595377.0,586729.0,684278.0,815367.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Poland,17368116.0,18461112.0,18998611.0,20141780.0,20367048.0,20950392.0,22045746.0,20593628.0,20879229.0,24368263.0,26949415.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Portugal,13152077.0,11626877.0,9348796.0,12018975.0,9347863.0,8763551.0,7336499.0,7621782.0,9584887.0,9589455.0,9544399.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Romania,8404473.0,7733467.0,7642094.0,8891373.0,10393587.0,9845870.0,10332756.0,9972335.0,8034196.0,8283558.0,8236688.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Sweden,2252975.0,2122170.0,2046441.0,2406639.0,2234379.0,1906950.0,2024347.0,1836924.0,1769674.0,2047483.0,2137926.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Slovenia,1059981.0,963819.0,867470.0,957607.0,997957.0,1110794.0,1050218.0,1139581.0,966356.0,962928.0,906666.0
Annual,"Categories B, D, E and F - chemical active substances",Kilogram,Slovakia,1458874.0,1641938.0,1682716.0,1960238.0,1996600.0,1842354.0,1965904.0,2253240.0,2130487.0,2251151.0,2275082.0
Annual,Group 1 - low-risk active substances,Kilogram,Austria,3324.0,2090.0,464.0,4027.0,6140.0,5713.0,4411.0,3484.0,3358.0,8166.0,8554.0
Annual,Group 1 - low-risk active substances,Kilogram,Belgium,1623.0,2513.0,2328.0,2527.0,4118.0,4516.0,4686.0,2909.0,2488.0,2214.0,3494.0
