Time frequency,Age class,Unit of measure,Sex,Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Hungary,10.7,9.8,7.5,6.6,5.0,4.0,3.6 b,3.3,4.1,4.0,3.6,4.1
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Ireland,15.5,13.8,11.9,9.9,8.4,6.7,5.8,5.0,5.9,6.2 b,4.5,4.3
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Iceland,6.0,5.4,4.9,4.0,3.0,2.7,2.7,3.5,5.5 b,6.1,3.8,3.5
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Italy,10.9,12.4,12.9,12.0,11.7,11.3,10.6 b,9.9,9.3,9.5,8.1,7.7
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Lithuania,13.4,11.8,10.7,9.1,7.9,7.1,6.2,6.3,8.5,7.1,6.0,6.9
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Luxembourg,5.1,5.9,5.9,6.7 b,6.3,5.5,5.6,5.6,6.8,5.3,4.6,5.2
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Latvia,15.1,11.9,10.9,9.9,9.7,8.7,7.4,6.3,8.1,7.6,6.9,6.5
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Montenegro,20.0,19.5,18.0,17.6,17.8,16.1,15.2,15.2,17.9,:,:,:
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,North Macedonia,31.0,29.0,28.0,26.1,23.7,22.4,20.8,17.3,16.4,:,:,:
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Malta,6.2,6.1,5.7,5.4,4.7,4.0,4.0,4.1,4.9,3.8,3.5,3.5
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Netherlands,6.8,8.2,8.4,7.9,7.0,5.9,4.9,4.4,4.9,4.2,3.5,3.6
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Norway,3.5,3.9,3.8,4.7,4.9,4.4,4.0,3.9,4.7,4.4,3.2,3.6
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Poland,10.4,10.6,9.2,7.7,6.3,5.0,3.9,3.3 b,3.2,3.4,2.9,2.8
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Portugal,16.6,17.2,14.6,13.0,11.5,9.2,7.2,6.6,7.1,6.7,6.2,6.5
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Romania,8.7,9.0,8.6,8.4,7.2,6.1,5.3,4.9,6.1,5.6,5.6,5.6
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Serbia,26.0,24.2,20.7,19.0,16.5,14.6,13.8,11.3,9.8,11.2,9.6,9.5
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Sweden,8.1,8.1,8.0,7.5,7.1,6.8,6.5,6.9,8.5,8.9,7.5,7.7
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Slovenia,8.9,10.1,9.7,9.0,8.0,6.6,5.1,4.4,5.0,4.8,4.0,3.7
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Slovakia,13.9,14.1,13.1,11.5,9.6,8.1,6.5,5.7,6.7,6.8,6.1,5.8
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Türkiye,8.2,8.8,9.9 b,10.3,10.9,10.9,10.9,13.7,13.2,12.0 b,10.5,9.4
Annual,From 15 to 74 years,Percentage of total population,Total,Austria,3.5,3.8,4.0,4.1,4.4,4.0,3.6,3.3,4.1,4.2,3.3,3.5
Annual,From 15 to 74 years,Percentage of total population,Total,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,9.0,7.9,6.8
Annual,From 15 to 74 years,Percentage of total population,Total,Belgium,4.6,5.1,5.2,5.2,4.7,4.3 b,3.6,3.3,3.4,3.8,3.4,3.4
Annual,From 15 to 74 years,Percentage of total population,Total,Bulgaria,7.8,8.3,7.4,6.1,5.1,4.4,3.8,3.3 b,3.7,3.2,2.6,2.7
Annual,From 15 to 74 years,Percentage of total population,Total,Switzerland,3.3,3.5,3.6,3.6,3.7,3.7,3.6,3.4,3.7,3.8,3.1,3.1
Annual,From 15 to 74 years,Percentage of total population,Total,Cyprus,8.0,10.7,11.0,10.0,8.6,7.4,5.7,4.9,5.2,5.0,4.5,4.2
Annual,From 15 to 74 years,Percentage of total population,Total,Czechia,4.4,4.5,3.9,3.3,2.6,1.9,1.5,1.3,1.7,1.9,1.5,1.7
Annual,From 15 to 74 years,Percentage of total population,Total,Germany,3.4,3.3,3.2,2.9,2.7,2.4,2.2,2.1,2.5 b,2.5,2.2,2.2
Annual,From 15 to 74 years,Percentage of total population,Total,Denmark,5.3,5.0,4.7,4.2,4.1 b,4.0 b,3.5,3.5,3.9,3.6,3.2,3.7 b
Annual,From 15 to 74 years,Percentage of total population,Total,Euro area – 20 countries (from 2023),7.3,7.7,7.5,7.0,6.5,5.9,5.3,4.9,5.0,5.0,4.4,4.3
Annual,From 15 to 74 years,Percentage of total population,Total,Estonia,6.8,5.9,5.0,4.5,4.9,4.2,3.9,3.2,5.0,4.4,4.1,4.7
Annual,From 15 to 74 years,Percentage of total population,Total,Greece,14.6,16.4,15.7,14.8,14.2,13.0,11.7,10.7,10.0,8.6,7.5,6.7
Annual,From 15 to 74 years,Percentage of total population,Total,Spain,16.5,17.3,16.0,14.5,12.8,11.2,9.9,9.1,9.9,9.6 d,8.5 d,8.0 d
Annual,From 15 to 74 years,Percentage of total population,Total,European Union - 27 countries (from 2020),6.9,7.3,6.9,6.4,5.9,5.3,4.7,4.4,4.6,4.5,4.0,4.0
Annual,From 15 to 74 years,Percentage of total population,Total,Finland,5.2,5.4,5.7,6.1,5.8,5.7,4.9,4.5,5.1,5.2,4.6,5.0
Annual,From 15 to 74 years,Percentage of total population,Total,France,6.2,6.6,6.5,6.5,6.3,5.9,5.7,5.3,5.0,4.9 d,4.6 d,4.7 d
Annual,From 15 to 74 years,Percentage of total population,Total,Croatia,9.2 b,9.7,10.0,9.5,7.4,6.4,4.7,3.7,4.2,4.4,4.0,3.6
Annual,From 15 to 74 years,Percentage of total population,Total,Hungary,6.2,5.8,4.5,4.1,3.1,2.6,2.3 b,2.1,2.7,2.6,2.4,2.8
Annual,From 15 to 74 years,Percentage of total population,Total,Ireland,10.2,9.1,7.8,6.6,5.6,4.5,3.9,3.3,3.8,4.3 b,3.1,3.1
Annual,From 15 to 74 years,Percentage of total population,Total,Iceland,4.8,4.3,4.0,3.3,2.5,2.3,2.2,2.8,4.3 b,4.8,3.0,2.8
Annual,From 15 to 74 years,Percentage of total population,Total,Italy,6.0,6.8,7.1,6.7,6.6,6.4,6.1 b,5.7,5.2,5.3,4.6,4.4
Annual,From 15 to 74 years,Percentage of total population,Total,Lithuania,8.6,7.6,7.1,6.1,5.3,4.8,4.3,4.4,6.0,5.0,4.2,4.8
Annual,From 15 to 74 years,Percentage of total population,Total,Luxembourg,3.2,3.7,3.7,4.3 b,4.0,3.5,3.6,3.7,4.4,3.5,3.1,3.5
Annual,From 15 to 74 years,Percentage of total population,Total,Latvia,10.0,7.9,7.2,6.7,6.6,6.0,5.2,4.4,5.7,5.1,4.7,4.5
Annual,From 15 to 74 years,Percentage of total population,Total,Montenegro,10.7,10.4,10.1,10.1,10.3,9.4,9.1,9.3,10.2,:,:,:
Annual,From 15 to 74 years,Percentage of total population,Total,North Macedonia,18.1,17.1,16.6,15.3,13.8,13.1,12.2,10.2,9.6,:,:,:
Annual,From 15 to 74 years,Percentage of total population,Total,Malta,3.5,3.6,3.4,3.2,2.9,2.5,2.5,2.7,3.2,2.5,2.4,2.5
Annual,From 15 to 74 years,Percentage of total population,Total,Netherlands,5.0,6.0,6.1,5.7,5.1,4.2,3.6,3.3,3.6,3.1,2.6,2.7
Annual,From 15 to 74 years,Percentage of total population,Total,Norway,2.5,2.8,2.7,3.4,3.5,3.1,2.8,2.8,3.4,3.2,2.4,2.6
Annual,From 15 to 74 years,Percentage of total population,Total,Poland,6.1,6.3,5.5,4.6,3.8,3.0,2.4,2.0 b,1.9,2.1,1.8,1.8
Annual,From 15 to 74 years,Percentage of total population,Total,Portugal,10.5,10.8,9.2,8.2,7.3,5.9,4.7,4.3,4.5,4.4,4.1,4.4
Annual,From 15 to 74 years,Percentage of total population,Total,Romania,4.5,4.7,4.5,4.5,3.8,3.3,2.9,2.7,3.4,3.2,3.2,3.2
Annual,From 15 to 74 years,Percentage of total population,Total,Serbia,14.3,13.4,11.6,10.6,9.5,8.5,8.1,6.6,5.7,6.6,5.7,5.8
Annual,From 15 to 74 years,Percentage of total population,Total,Sweden,5.7,5.8,5.8,5.4,5.1,4.9,4.7,5.0,6.2,6.6,5.6,5.8
Annual,From 15 to 74 years,Percentage of total population,Total,Slovenia,5.6,6.3,6.1,5.7,5.0,4.2,3.3,2.9,3.2,3.1,2.6,2.4
Annual,From 15 to 74 years,Percentage of total population,Total,Slovakia,9.0,9.2,8.5,7.5,6.4,5.4,4.3,3.8,4.4,4.5,4.1,3.9
Annual,From 15 to 74 years,Percentage of total population,Total,Türkiye,4.2,4.6,5.2 b,5.5,5.9,6.0,6.1,7.6,6.8,6.4 b,5.8,5.3
Annual,From 15 to 74 years,Thousand persons,Total,Austria,224.0,249.0,263.0,271.0,290.0,267.0,237.0,220.0,272.0,284.0,221.0,241.0
Annual,From 15 to 74 years,Thousand persons,Total,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,242.0,211.0,181.0
Annual,From 15 to 74 years,Thousand persons,Total,Belgium,374.0,423.0,430.0,430.0,395.0,357 b,305.0,278.0,291.0,324.0,294.0,294.0
Annual,From 15 to 74 years,Thousand persons,Total,Bulgaria,444.0,469.0,417.0,337.0,280.0,240.0,206.0,165 b,187.0,157.0,127.0,132.0
Annual,From 15 to 74 years,Thousand persons,Total,Switzerland,204.0,219.0,227.0,229.0,238.0,234.0,231.0,216.0,238.0,248.0,204.0,204.0
Annual,From 15 to 74 years,Thousand persons,Total,Cyprus,52.0,69.0,70.0,63.0,54.0,47.0,37.0,33.0,35.0,34.0,31.0,30.0
Annual,From 15 to 74 years,Thousand persons,Total,Czechia,367.0,369.0,324.0,268.0,211.0,155.0,121.0,109.0,137.0,150.0,118.0,134.0
Annual,From 15 to 74 years,Thousand persons,Total,Germany,2066.0,2026.0,1941.0,1809.0,1650.0,1510.0,1368.0,1280.0,1555 b,1563.0,1388.0,1362.0
Annual,From 15 to 74 years,Thousand persons,Total,Denmark,224.0,210.0,198.0,181.0,176 b,173 b,153.0,152.0,171.0,155.0,139.0,162 b
Annual,From 15 to 74 years,Thousand persons,Total,Euro area – 20 countries (from 2023),18557.0,19618.0,18974.0,17769.0,16510.0,14967.0,13542.0,12562.0,12972.0,12825.0,11397.0,11179.0
Annual,From 15 to 74 years,Thousand persons,Total,Estonia,68.0,59.0,50.0,43.0,47.0,40.0,38.0,31.0,48.0,43.0,40.0,48.0
Annual,From 15 to 74 years,Thousand persons,Total,Greece,1208.0,1344.0,1277.0,1198.0,1146.0,1043.0,935.0,847.0,791.0,678.0,588.0,522.0
Annual,From 15 to 74 years,Thousand persons,Total,Spain,5811.0,6051.0,5610.0,5056.0,4481.0,3917.0,3479.0,3248.0,3531.0,3476 d,3079 d,2937 d
Annual,From 15 to 74 years,Thousand persons,Total,European Union - 27 countries (from 2020),22913.0,24030.0,22928.0,21241.0,19427.0,17433.0,15629.0,14490.0,15178.0,15032.0,13352.0,13205.0
Annual,From 15 to 74 years,Thousand persons,Total,Finland,209.0,221.0,232.0,250.0,236.0,233.0,202.0,184.0,209.0,212.0,190.0,204.0
Annual,From 15 to 74 years,Thousand persons,Total,France,2877.0,3048.0,3042.0,3073.0,2992.0,2807.0,2701.0,2519.0,2381.0,2365 d,2234 d,2263 d
Annual,From 15 to 74 years,Thousand persons,Total,Croatia,297 b,314.0,320.0,299.0,231.0,195.0,143.0,111.0,125.0,128.0,117.0,106.0
Annual,From 15 to 74 years,Thousand persons,Total,Hungary,473.0,440.0,343.0,308.0,234.0,192.0,169 b,158.0,196.0,193.0,174.0,201.0
Annual,From 15 to 74 years,Thousand persons,Total,Ireland,343.0,308.0,267.0,225.0,195.0,158.0,138.0,121.0,139.0,160 b,121.0,120.0
Annual,From 15 to 74 years,Thousand persons,Total,Iceland,11.0,10.0,9.0,8.0,6.0,5.0,6.0,7.0,11 b,13.0,8.0,8.0
Annual,From 15 to 74 years,Thousand persons,Total,Italy,2719.0,3078.0,3223.0,3009.0,2978.0,2873.0,2709 b,2540.0,2301.0,2367.0,2027.0,1947.0
Annual,From 15 to 74 years,Thousand persons,Total,Lithuania,197.0,172.0,158.0,134.0,116.0,103.0,90.0,92.0,126.0,105.0,90.0,106.0
Annual,From 15 to 74 years,Thousand persons,Total,Luxembourg,13.0,15.0,15.0,18 b,17.0,16.0,17.0,17.0,21.0,17.0,15.0,18.0
Annual,From 15 to 74 years,Thousand persons,Total,Latvia,156.0,121.0,108.0,98.0,96.0,86.0,73.0,62.0,79.0,71.0,65.0,62.0
Annual,From 15 to 74 years,Thousand persons,Total,Montenegro,50.0,49.0,47.0,47.0,48.0,44.0,42.0,43.0,48.0,:,:,:
Annual,From 15 to 74 years,Thousand persons,Total,North Macedonia,292.0,277.0,269.0,249.0,225.0,214.0,199.0,166.0,156.0,:,:,:
Annual,From 15 to 74 years,Thousand persons,Total,Malta,11.0,12.0,12.0,11.0,10.0,9.0,10.0,11.0,13.0,10.0,10.0,11.0
Annual,From 15 to 74 years,Thousand persons,Total,Netherlands,625.0,756.0,769.0,723.0,647.0,547.0,459.0,423.0,466.0,408.0,350.0,359.0
Annual,From 15 to 74 years,Thousand persons,Total,Norway,94.0,107.0,104.0,131.0,137.0,122.0,113.0,111.0,136.0,128.0,96.0,107.0
Annual,From 15 to 74 years,Thousand persons,Total,Poland,1749.0,1792.0,1566.0,1304.0,1063.0,843.0,659.0,567 b,552.0,599.0,511.0,502.0
Annual,From 15 to 74 years,Thousand persons,Total,Portugal,833.0,857.0,725.0,645.0,574.0,465.0,366.0,339.0,354.0,344.0,323.0,351.0
Annual,From 15 to 74 years,Thousand persons,Total,Romania,695.0,719.0,693.0,683.0,581.0,500.0,429.0,400.0,497.0,459.0,465.0,456.0
Annual,From 15 to 74 years,Thousand persons,Total,Serbia,791.0,740.0,635.0,576.0,511.0,454.0,430.0,351.0,299.0,344.0,296.0,296.0
Annual,From 15 to 74 years,Thousand persons,Total,Sweden,406.0,414.0,414.0,391.0,371.0,363.0,349.0,377.0,466.0,493.0,421.0,440.0
Annual,From 15 to 74 years,Thousand persons,Total,Slovenia,89.0,101.0,98.0,90.0,79.0,67.0,52.0,45.0,51.0,48.0,41.0,38.0
Annual,From 15 to 74 years,Thousand persons,Total,Slovakia,386.0,394.0,366.0,323.0,274.0,229.0,184.0,161.0,186.0,188.0,170.0,162.0
Annual,From 15 to 74 years,Thousand persons,Total,Türkiye,2202.0,2442.0,2843 b,3035.0,3308.0,3421.0,3512.0,4445.0,4045.0,3915 b,3591.0,3274.0
