Time frequency,Unit of measure,Degree of urbanisation,Tenure status,Geopolitical entity (reporting)\Time,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0
Annual,Percentage,Total,"Owner, with mortgage or loan",Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.5,6.4
Annual,Percentage,Total,"Owner, with mortgage or loan",Austria,:,:,1.7,1.9,1.3,0.5,1.4,1.0,1.4,1.2,0.7,0.6,0.7,1.4,1.2,1.1
Annual,Percentage,Total,"Owner, with mortgage or loan",Belgium,0.5,0.3,0.8,0.5,0.4,1.1,0.3,0.1,0.2,0.4,0.1,0.7 b,1.0,0.5,0.5 b,0.9
Annual,Percentage,Total,"Owner, with mortgage or loan",Bulgaria,:,12.5,9.4,23.8,18.6,15.2,14.4,13.6,6.5,11.8,16.0,14.2,15.6,13.0,9.9,14.1
Annual,Percentage,Total,"Owner, with mortgage or loan",Switzerland,:,:,:,:,:,0.1,0.5,0.6,0.2,0.3,0.4,0.7,0.5,0.2,0.2,0.2
Annual,Percentage,Total,"Owner, with mortgage or loan",Cyprus,:,:,0.0,0.7,0.0,1.5,1.0,0.0,1.1,1.5,0.0,2.0,0.7,0.2,0.5,0.7
Annual,Percentage,Total,"Owner, with mortgage or loan",Czechia,7.2,6.5,3.9,3.5,3.6,2.4,3.4,3.3,3.3,2.2,1.7,2.3,2.1,2.3,1.5,1.3
Annual,Percentage,Total,"Owner, with mortgage or loan",Germany,0.6,:,:,:,:,0.3,0.9,0.5,0.5,0.3,0.7,0.2,0.3,0.9,0.2,0.1 b
Annual,Percentage,Total,"Owner, with mortgage or loan",Denmark,0.4,0.2,0.6,0.5,0.6,0.7,0.9,1.2,0.9,1.1,1.5,0.5,0.9,1.5,1.3,0.7
Annual,Percentage,Total,"Owner, with mortgage or loan",Euro area - 19 countries  (2015-2022),1.4 e,:,2.0 e,1.7 e,1.7 e,1.4,1.6,1.6,1.8,1.8,2.0,1.6,1.2,1.4,1.4,1.5
Annual,Percentage,Total,"Owner, with mortgage or loan",Estonia,:,7.0,7.5,4.2,8.7,6.8,2.0,2.3,4.4,2.2,1.9,0.9,1.8,3.1,2.1,1.1
Annual,Percentage,Total,"Owner, with mortgage or loan",Greece,:,:,3.3,4.2,3.4,4.1,3.8,3.6,3.7,3.4,4.9,5.5,4.8,5.3,5.9,6.1
Annual,Percentage,Total,"Owner, with mortgage or loan",Spain,:,:,2.1,1.4,1.0,1.4,1.2,1.0,1.0,0.9,1.0,0.7,0.3,1.1,1.2,1.6
Annual,Percentage,Total,"Owner, with mortgage or loan",European Union - 27 countries (from 2020),:,:,:,:,:,1.8 e,2.0 e,1.9 e,2.0 e,1.9 e,2.1 e,1.8 e,1.5 e,1.6 e,1.6 e,1.6 e
Annual,Percentage,Total,"Owner, with mortgage or loan",Finland,0.1,0.3,0.3,0.4,0.1,0.5,0.2,0.3,0.1,0.2,0.2,0.1,0.2,0.3,0.3,0.4
