Annual,Per million inhabitants,Liberec,4.69,2.34,4.69,16.36,23.29,18.51,18.37,16.02,27.4,61.56,25.08,45.6,20.51,29.57
Annual,Per million inhabitants,Non-metropolitan regions in Czech Republic,:,:,:,14.77,11.23,:,11.79,14.85,20.52,:,17.28,13.81,15.57,:
Annual,Per million inhabitants,Hamburg,:,41.57,:,37.79,42.98,41.76,44.87,41.04,42.41,62.3,:,:,47.78,47.48
Annual,Per million inhabitants,München,64.76,:,112.97,124.23,87.52,110.55,99.06,102.46,98.87,107.8,95.58,:,93.44,:
Annual,Per million inhabitants,Köln,17.67,:,32.56,:,38.57,31.06,31.08,32.63,:,40.97,33.91,34.2,:,26.35
Annual,Per million inhabitants,Frankfurt am Main,:,23.91,33.76,:,26.61,32.47,30.41,26.38,33.55,:,35.73,34.19,34.14,:
Annual,Per million inhabitants,Stuttgart,62.27,105.74,115.63,115.08,154.37,107.39,94.22,108.1,98.72,126.77,117.49,115.05,90.2,84.08
Annual,Per million inhabitants,Leipzig,:,:,:,:,:,:,:,:,:,10.3,:,12.16,13.01,:
Annual,Per million inhabitants,Dresden,:,:,:,:,:,:,:,:,:,27.19,15.83,12.79,13.51,:
Annual,Per million inhabitants,Düsseldorf,41.91,57.67,64.26,59.03,65.54,60.88,79.24,74.72,85.92,76.4,72.17,72.56,54.43,44.0
Annual,Per million inhabitants,Bremen,:,:,:,24.8,:,:,:,30.52,21.09,:,44.55,28.29,:,:
Annual,Per million inhabitants,Hannover,18.57,13.92,23.18,37.86,36.32,:,36.36,48.76,53.99,45.91,71.73,59.6,46.73,40.75
Annual,Per million inhabitants,Nürnberg,:,38.09,:,52.58,56.35,:,:,44.67,53.48,:,59.65,51.59,:,59.66
Annual,Per million inhabitants,Bielefeld,3.08,39.58,30.49,61.18,39.9,43.09,52.53,40.24,64.2,51.96,36.55,15.2,27.29,24.02
Annual,Per million inhabitants,Halle an der Saale,:,:,:,:,:,:,:,6.95,:,14.24,7.13,:,:,:
Annual,Per million inhabitants,Magdeburg,:,:,:,:,:,:,:,:,:,:,:,10.09,:,7.99
Annual,Per million inhabitants,Wiesbaden,21.87,13.12,15.23,23.92,30.44,23.91,41.28,47.74,37.89,19.94,30.87,41.75,43.74,39.1
Annual,Per million inhabitants,Göttingen,12.07,14.54,9.72,22.02,19.66,24.67,:,27.51,31.08,31.21,15.65,39.17,:,:
Annual,Per million inhabitants,Darmstadt,39.66,83.74,58.01,51.06,58.02,41.74,76.56,57.84,42.47,83.86,43.95,55.15,45.47,24.55
Annual,Per million inhabitants,Freiburg im Breisgau,:,29.28,27.49,20.89,30.41,33.48,55.78,26.98,50.74,30.77,36.91,25.45,26.79,20.13
Annual,Per million inhabitants,Regensburg,:,14.22,18.9,:,25.78,28.02,:,20.91,23.27,:,34.35,:,:,30.85
Annual,Per million inhabitants,Schwerin,:,:,:,:,:,:,:,:,6.52,26.24,:,9.88,9.84,19.3
Annual,Per million inhabitants,Erfurt,:,14.68,:,:,:,:,:,:,:,:,9.63,:,:,:
Annual,Per million inhabitants,Augsburg,17.61,28.72,:,38.0,38.03,42.74,52.27,49.1,46.0,48.9,42.26,40.25,39.81,48.27
Annual,Per million inhabitants,Bonn,25.62,27.64,22.01,31.84,20.81,48.06,40.39,56.63,23.8,39.45,38.18,33.57,45.57,18.58
Annual,Per million inhabitants,Karlsruhe,25.46,31.0,47.72,37.77,47.44,30.54,47.08,52.52,46.29,48.85,42.87,49.43,53.32,26.9
Annual,Per million inhabitants,Mönchengladbach,41.81,57.17,57.26,30.6,49.82,73.07,65.68,50.34,58.67,35.32,66.64,62.64,42.83,7.69
Annual,Per million inhabitants,Mainz,13.03,15.61,23.31,35.46,45.3,42.55,32.58,35.06,22.49,32.32,34.57,46.61,53.46,28.67
Annual,Per million inhabitants,Ruhrgebiet,:,:,:,16.1,:,:,18.26,20.69,21.69,:,:,18.03,:,:
Annual,Per million inhabitants,Kiel,:,:,:,:,15.54,:,:,26.42,:,23.67,18.91,15.72,12.53,21.71
Annual,Per million inhabitants,Saarbrücken,:,:,:,10.59,:,13.13,:,:,:,12.43,13.72,10.01,12.53,:
Annual,Per million inhabitants,Koblenz,:,9.35,9.35,12.49,18.8,:,12.56,:,:,34.57,56.28,18.72,12.43,33.9
Annual,Per million inhabitants,Rostock,:,:,:,:,:,:,:,:,:,12.09,12.09,:,:,4.77
Annual,Per million inhabitants,Kaiserslautern,:,:,:,:,:,:,:,:,:,:,:,14.69,14.68,:
Annual,Per million inhabitants,Iserlohn,59.19,110.19,128.48,249.55,193.24,249.04,198.73,200.45,214.09,186.93,188.11,182.59,186.07,141.77
Annual,Per million inhabitants,Flensburg,7.04,:,7.0,55.99,:,:,24.36,45.31,46.68,53.86,75.44,39.41,67.79,77.8
Annual,Per million inhabitants,Konstanz,18.42,43.96,72.97,40.04,43.68,32.71,21.72,32.43,30.0,33.55,36.96,18.29,32.63,14.27
Annual,Per million inhabitants,Gießen,23.5,23.43,35.12,39.08,7.81,7.82,31.34,23.46,11.92,15.84,15.81,19.7,11.55,30.48
Annual,Per million inhabitants,Bayreuth,15.26,:,53.57,:,104.49,:,:,31.49,43.89,:,52.08,40.14,48.24,:
Annual,Per million inhabitants,Aschaffenburg,:,:,:,37.33,24.07,:,48.37,64.73,43.39,24.46,:,48.84,:,:
Annual,Per million inhabitants,Neubrandenburg,:,:,:,:,:,:,:,:,3.72,3.75,:,3.81,:,:
Annual,Per million inhabitants,Rosenheim,49.58,32.93,29.48,32.54,48.82,12.96,61.49,71.04,65.97,108.27,74.9,99.91,127.9,100.65
Annual,Per million inhabitants,Offenburg,24.21,31.38,31.29,21.61,45.57,33.51,40.71,43.14,51.22,58.48,82.58,53.31,28.87,47.61
Annual,Per million inhabitants,Görlitz,:,:,:,:,:,:,:,:,14.75,14.94,7.56,7.63,7.69,7.69
Annual,Per million inhabitants,Schweinfurt,:,:,:,17.97,:,:,:,14.71,:,:,:,22.41,14.91,33.35
Annual,Per million inhabitants,Wetzlar,30.44,64.83,49.73,42.22,57.83,34.88,74.05,27.46,31.5,55.36,55.53,51.73,55.68,39.5
Annual,Per million inhabitants,Mannheim-Ludwigshafen,:,:,:,:,:,:,:,:,:,:,:,:,37.96,:
Annual,Per million inhabitants,Münster,14.36,:,16.29,16.26,10.13,24.28,24.27,10.08,20.11,19.67,23.45,21.36,34.74,20.82
Annual,Per million inhabitants,Aachen,:,:,:,:,:,:,:,:,9.25,14.77,9.21,12.84,25.56,10.83
Annual,Per million inhabitants,Lübeck,:,14.36,:,19.14,14.38,11.98,16.82,12.05,17.12,29.37,19.53,26.78,9.69,19.24
Annual,Per million inhabitants,Kassel,18.18,4.55,25.04,13.69,20.66,:,9.23,18.49,58.66,:,18.73,35.09,14.01,4.61
Annual,Per million inhabitants,Osnabrück,9.59,28.65,30.54,30.58,47.86,44.08,51.77,46.1,53.54,21.79,51.38,45.4,49.19,48.03
Annual,Per million inhabitants,Oldenburg (Oldenburg),17.75,15.1,12.54,:,24.9,14.9,22.31,:,:,32.43,22.36,51.95,34.35,12.08
Annual,Per million inhabitants,Heidelberg,19.31,38.54,25.15,31.02,48.61,64.68,36.71,26.36,55.23,44.54,44.27,33.67,37.71,53.0
Annual,Per million inhabitants,Paderborn,27.13,91.31,87.34,73.65,53.49,63.58,110.42,70.21,64.53,47.36,40.52,70.78,36.78,9.86
Annual,Per million inhabitants,Würzburg,13.64,23.34,:,:,:,:,35.14,35.26,54.21,28.14,34.21,52.24,:,23.97
Annual,Per million inhabitants,Bremerhaven,6.15,:,9.27,12.43,6.24,:,6.32,:,6.5,:,13.08,6.55,16.29,:
Annual,Per million inhabitants,Heilbronn,87.27,64.7,73.3,28.82,239.28,137.19,61.97,66.45,61.62,81.84,67.86,42.78,44.53,32.83
Annual,Per million inhabitants,Ulm,55.38,52.97,82.4,69.58,56.89,71.46,94.37,77.54,85.72,68.32,65.91,82.32,56.52,55.66
Annual,Per million inhabitants,Pforzheim,12.75,22.26,31.75,53.89,57.09,66.69,66.63,76.35,62.15,68.48,58.34,45.08,54.31,34.56
Annual,Per million inhabitants,Ingolstadt,:,:,:,:,15.46,:,24.09,24.05,22.01,:,:,14.97,:,:
Annual,Per million inhabitants,Reutlingen,17.82,42.6,53.23,28.36,70.95,35.51,46.25,67.63,36.58,54.82,54.61,54.34,25.18,17.72
Annual,Per million inhabitants,Siegen,11.55,:,:,11.69,28.2,35.43,30.95,:,24.49,:,19.76,29.76,17.32,:
Annual,Per million inhabitants,Hildesheim,6.83,6.84,:,3.44,10.35,10.39,6.98,7.03,21.57,14.47,3.63,21.86,7.28,14.44
Annual,Per million inhabitants,Zwickau,:,:,:,:,:,:,:,:,5.94,3.0,15.14,:,3.08,6.16
Annual,Per million inhabitants,Wuppertal,35.76,16.57,74.78,52.89,64.19,70.14,62.27,62.67,75.85,55.46,52.5,55.31,72.37,39.99
Annual,Per million inhabitants,København,:,:,:,:,92.56,86.63,83.64,76.36,81.88,91.64,76.74,89.32,94.92,75.73
Annual,Per million inhabitants,Århus,:,:,:,:,98.15,88.63,102.37,72.56,85.12,100.03,82.75,91.57,91.01,80.85
Annual,Per million inhabitants,Odense,:,:,:,:,56.18,62.19,59.87,78.37,53.61,51.53,80.3,65.75,51.17,40.69
Annual,Per million inhabitants,Aalborg,:,:,:,:,19.07,38.01,39.62,37.96,39.67,37.93,39.64,51.63,25.75,54.65
Annual,Per million inhabitants,Non-metropolitan regions in Denmark,:,:,:,:,:,:,:,48.0,61.06,:,:,:,73.24,49.71
Annual,Per million inhabitants,Tallinn,:,3.73,5.55,16.6,16.54,21.9,34.42,41.32,62.25,40.58,68.67,43.7,38.57,45.0
Annual,Per million inhabitants,Non-metropolitan regions in Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,40.64
Annual,Per million inhabitants,Athina,:,:,:,:,:,:,:,:,:,5.8,:,:,12.29,:
Annual,Per million inhabitants,Thessaloniki,:,:,0.9,:,4.44,0.89,5.29,0.88,5.26,:,9.73,4.45,3.58,7.21
Annual,Per million inhabitants,Madrid,12.95,12.83,17.05,16.8,21.23,17.02,12.33,20.55,18.45,16.65,21.98,20.07,21.46,16.97
Annual,Per million inhabitants,Barcelona,45.2,61.95,64.94,53.43,57.77,51.6,55.07,51.93,51.95,40.59,42.05,40.4,40.86,33.24
Annual,Per million inhabitants,Valencia,24.61,35.75,47.22,38.45,40.12,31.71,38.82,44.25,36.34,36.29,29.84,41.54,42.81,44.86
Annual,Per million inhabitants,Sevilla,1.72,6.8,3.36,4.98,12.01,9.68,5.31,5.78,4.17,3.1,8.26,5.68,5.16,5.67
Annual,Per million inhabitants,Zaragoza,14.8,9.01,34.42,34.97,22.57,19.89,14.43,26.74,27.74,16.41,19.54,21.68,14.48,14.55
Annual,Per million inhabitants,Málaga - Marbella,5.23,2.91,11.3,6.87,6.7,7.19,10.3,7.66,8.85,10.64,12.41,9.88,6.13,8.53
Annual,Per million inhabitants,Murcia - Cartagena,18.51,19.58,14.47,31.09,20.21,15.5,13.18,24.08,23.99,21.2,17.78,25.31,24.59,25.23
Annual,Per million inhabitants,Las Palmas,1.33,:,2.59,2.55,8.77,8.63,3.65,:,:,3.54,2.35,:,5.85,4.68
Annual,Per million inhabitants,Valladolid,3.97,9.87,5.88,3.89,7.71,13.32,9.46,16.97,7.52,5.63,7.53,13.24,3.79,3.81
Annual,Per million inhabitants,Palma de Mallorca,4.25,19.25,10.72,9.11,8.81,14.59,22.54,22.29,10.5,15.08,10.39,19.56,11.42,16.98
Annual,Per million inhabitants,Vitoria/Gasteiz,82.55,47.57,76.97,95.87,48.94,57.89,50.75,22.03,46.9,31.2,37.51,15.63,15.59,27.97
Annual,Per million inhabitants,Oviedo - Gijón,11.3,5.65,6.59,5.64,9.39,13.07,8.36,9.28,6.51,4.65,9.37,8.5,2.86,11.53
Annual,Per million inhabitants,Pamplona/Iruña,22.89,22.56,37.65,43.91,14.93,19.46,14.35,12.64,23.54,17.19,18.78,18.85,17.28,25.1
Annual,Per million inhabitants,Santander,1.85,7.3,3.61,8.91,15.84,3.46,10.26,8.5,13.54,11.82,6.78,:,8.54,6.87
Annual,Per million inhabitants,Bilbao,13.33,10.64,15.02,12.32,17.5,21.76,12.99,19.03,11.25,19.9,23.5,12.28,14.95,9.7
Annual,Per million inhabitants,Alicante/Alacant - Elche/Elx,42.79,67.41,60.18,65.35,87.19,72.63,59.36,82.6,59.64,59.9,68.49,62.68,55.91,56.99
Annual,Per million inhabitants,Vigo,2.19,7.64,9.76,8.62,8.57,6.38,10.55,11.56,20.97,23.04,11.54,13.68,16.87,16.93
Annual,Per million inhabitants,Santa Cruz de Tenerife,2.75,5.33,5.17,15.09,6.13,7.17,1.17,:,2.3,2.27,6.73,5.56,6.63,3.3
Annual,Per million inhabitants,A Coruña,2.72,7.24,1.8,3.59,2.68,8.86,10.57,16.69,6.14,10.52,5.27,9.71,8.86,7.12
Annual,Per million inhabitants,Granada,:,3.56,8.17,6.88,1.13,2.22,5.5,8.74,5.44,4.34,8.68,8.69,9.79,2.18
Annual,Per million inhabitants,Helsinki,42.96,71.34,81.28,78.51,87.23,93.01,84.58,92.91,89.41,105.23,105.31,97.76,85.44,64.19
Annual,Per million inhabitants,Tampere,17.55,26.14,23.74,42.8,38.12,25.18,47.85,22.71,30.74,54.94,42.4,53.98,67.54,33.59
Annual,Per million inhabitants,Turku,15.52,8.84,13.22,6.58,4.37,23.95,23.85,34.56,38.69,12.84,63.97,27.61,50.77,42.17
Annual,Per million inhabitants,Paris,26.26,42.11,42.47,52.89,52.42,48.46,48.52,53.88,53.49,55.72,56.94,54.13,46.18,38.64
Annual,Per million inhabitants,Lyon,22.73,44.49,56.19,62.29,44.72,56.2,46.23,41.16,44.72,47.08,61.8,27.75,35.68,31.5
Annual,Per million inhabitants,Toulouse,3.56,6.99,7.72,15.17,13.3,18.89,21.94,8.04,15.08,13.29,16.17,16.7,16.48,12.56
Annual,Per million inhabitants,Strasbourg,18.94,24.45,28.01,20.39,23.04,13.75,19.19,20.07,17.28,20.82,15.32,24.26,16.12,7.15
Annual,Per million inhabitants,Bordeaux,5.94,5.88,10.16,10.76,8.51,10.55,11.15,14.49,8.2,9.44,7.31,10.48,6.46,8.92
Annual,Per million inhabitants,Nantes,9.25,12.46,16.41,13.78,9.62,15.93,11.84,14.82,14.66,15.99,15.81,12.62,16.11,10.14
Annual,Per million inhabitants,Lille - Dunkerque - Valenciennes,11.72,12.1,27.3,21.05,23.39,37.43,31.1,38.03,46.53,37.49,44.69,48.4,57.58,40.24
Annual,Per million inhabitants,Montpellier,5.25,6.2,15.23,15.98,12.86,13.73,10.66,11.49,17.89,24.13,10.99,18.06,17.85,12.35
Annual,Per million inhabitants,Saint-Etienne,17.67,25.77,28.4,29.68,27.0,37.73,50.93,48.07,33.38,38.47,31.72,38.29,38.19,23.66
Annual,Per million inhabitants,Rennes,7.69,3.25,5.35,12.69,11.51,9.3,18.42,19.23,17.06,24.8,23.53,17.44,8.63,18.04
Annual,Per million inhabitants,Amiens,5.35,10.68,7.1,3.54,19.44,22.88,22.82,19.27,14.01,15.76,20.99,10.5,12.24,8.75
Annual,Per million inhabitants,Rouen,17.71,70.83,49.86,29.75,47.4,33.64,34.4,30.39,29.57,23.92,11.96,7.15,13.52,7.16
Annual,Per million inhabitants,Nancy,5.55,4.16,6.91,2.76,9.63,1.37,10.94,6.83,6.82,9.55,12.31,4.1,16.34,8.17
Annual,Per million inhabitants,Reims,3.53,8.84,19.45,24.74,30.01,28.27,10.6,17.69,35.3,26.37,22.81,15.77,31.45,12.22
Annual,Per million inhabitants,Orléans,4.74,7.85,7.8,15.5,12.35,13.83,15.3,4.57,27.29,12.08,16.53,16.42,17.82,8.87
Annual,Per million inhabitants,Dijon,50.72,42.8,52.34,34.8,53.94,80.52,57.24,62.93,64.65,92.91,90.61,62.1,41.26,33.67
Annual,Per million inhabitants,Poitiers,14.64,12.13,7.22,4.78,4.74,14.14,18.78,14.05,16.34,18.6,11.59,13.85,25.29,9.17
Annual,Per million inhabitants,Clermont-Ferrand,48.81,46.97,66.07,85.01,59.05,89.1,84.21,80.66,40.91,68.96,131.05,110.21,137.45,93.81
Annual,Per million inhabitants,Caen,4.54,9.03,17.96,16.38,7.42,16.22,7.34,13.18,13.13,27.62,27.54,20.24,23.07,4.32
Annual,Per million inhabitants,Limoges,13.86,5.52,27.41,24.51,26.95,24.07,29.35,15.95,15.95,13.3,18.62,21.27,5.32,7.99
Annual,Per million inhabitants,Besançon,15.73,19.58,9.74,25.19,34.61,22.96,36.17,7.58,37.8,41.43,39.38,29.92,33.52,14.85
Annual,Per million inhabitants,Grenoble,11.45,13.96,18.14,16.25,22.06,25.24,25.9,24.87,18.1,26.94,23.47,24.93,24.78,30.2
Annual,Per million inhabitants,Tours,7.03,12.23,6.94,18.96,1.72,15.37,22.09,25.4,16.84,11.73,8.33,14.9,16.53,4.94
Annual,Per million inhabitants,Angers,5.32,7.93,22.32,16.96,32.43,19.36,12.82,16.56,31.63,27.65,13.75,33.5,22.22,19.66
Annual,Per million inhabitants,Brest,5.75,2.29,5.69,3.4,2.26,5.61,4.47,3.34,6.67,4.44,4.43,4.42,3.3,2.2
Annual,Per million inhabitants,Le Mans,5.52,5.49,9.09,5.42,8.98,14.3,21.39,17.75,19.44,12.34,3.51,14.07,17.59,8.8
Annual,Per million inhabitants,Mulhouse,11.05,15.11,38.24,27.16,32.33,36.19,21.37,21.34,21.25,9.27,15.82,19.73,9.18,9.16
Annual,Per million inhabitants,Perpignan,2.42,:,9.39,11.57,13.73,13.59,33.64,33.44,13.26,8.74,10.81,21.44,6.37,10.53
Annual,Per million inhabitants,Nimes,7.62,6.02,7.42,11.71,7.25,20.16,14.25,8.45,4.18,8.27,13.64,1.36,9.48,6.74
Annual,Per million inhabitants,Pau,12.9,14.38,9.5,14.13,12.44,20.08,6.15,16.83,10.66,16.64,10.54,10.49,20.89,11.89
Annual,Per million inhabitants,Annecy (FR) / Genève (CH),44.97,82.75,87.38,77.56,65.09,71.2,44.09,37.94,32.13,58.16,62.36,37.03,30.23,33.49
Annual,Per million inhabitants,Marseille,7.75,8.73,11.4,12.66,8.8,10.45,13.45,17.45,10.71,19.96,13.9,13.8,14.03,11.68
Annual,Per million inhabitants,Nice,14.36,17.09,13.16,21.43,12.01,30.43,25.02,27.81,24.05,26.8,25.91,13.85,20.32,20.33
Annual,Per million inhabitants,Split,:,:,:,:,2.21,2.2,:,:,:,:,:,6.59,2.2,2.21
Annual,Per million inhabitants,Budapest,:,6.01,8.1,6.65,13.58,9.66,10.6,17.28,8.75,11.56,11.17,11.47,13.07,19.04
Annual,Per million inhabitants,Miskolc,:,:,:,:,:,:,4.28,2.89,4.38,4.35,1.47,1.48,5.99,:
Annual,Per million inhabitants,Pécs,:,2.49,:,:,2.51,:,5.06,5.08,5.11,5.25,2.65,8.02,:,16.3
Annual,Per million inhabitants,Debrecen,:,1.82,3.64,3.65,:,3.68,3.69,3.69,5.56,:,9.24,5.56,5.58,3.74
Annual,Per million inhabitants,Székesfehérvár,:,:,:,:,2.33,2.33,4.67,2.34,:,7.11,4.75,2.38,4.79,2.39
Annual,Per million inhabitants,Dublin,21.88,17.1,24.23,21.2,18.12,19.93,16.33,25.76,23.41,20.55,22.7,31.74,27.95,28.03
Annual,Per million inhabitants,Cork,:,3.36,3.3,3.25,7.9,1.54,6.07,7.57,:,9.01,19.34,8.85,1.47,10.25
Annual,Per million inhabitants,Non-metropolitan regions in Ireland,:,:,:,:,:,12.19,13.9,11.89,:,10.36,:,12.66,:,:
Annual,Per million inhabitants,Roma,9.69,10.7,12.97,13.43,10.72,11.37,13.8,14.7,15.83,17.27,19.31,21.98,16.81,22.58
Annual,Per million inhabitants,Milano,43.29,50.55,62.25,53.68,61.59,64.35,61.65,61.05,61.8,54.4,56.85,58.58,56.16,62.27
Annual,Per million inhabitants,Napoli,1.96,4.89,9.12,9.14,10.47,9.81,4.92,11.13,7.2,10.81,11.78,10.87,9.94,13.49
Annual,Per million inhabitants,Torino,30.89,36.58,32.36,31.39,24.53,28.7,28.55,31.62,30.27,30.31,25.28,33.07,28.36,30.23
Annual,Per million inhabitants,Palermo,:,:,:,0.81,:,2.42,2.42,0.81,1.61,4.02,0.8,3.14,1.57,10.22
Annual,Per million inhabitants,Genova,9.17,3.44,4.58,2.3,3.46,4.64,9.27,4.65,13.98,16.39,15.27,13.82,18.56,11.71
Annual,Per million inhabitants,Firenze,26.74,39.36,39.11,47.54,53.76,60.83,45.84,56.93,61.84,52.46,37.47,59.57,44.46,63.16
Annual,Per million inhabitants,Bari,12.29,11.43,21.13,14.6,17.83,13.74,8.07,16.11,14.44,15.24,15.25,14.26,16.58,25.32
Annual,Per million inhabitants,Bologna,44.63,43.23,69.68,62.96,67.99,54.7,74.9,76.48,71.98,68.64,73.69,84.9,87.62,79.54
Annual,Per million inhabitants,Catania,:,:,0.94,0.94,:,2.8,3.72,1.86,:,1.86,2.79,2.69,4.48,2.69
Annual,Per million inhabitants,Venezia,14.79,8.58,14.64,14.6,33.92,26.43,35.71,42.66,43.73,36.63,36.56,29.14,44.28,33.89
Annual,Per million inhabitants,Verona,21.59,21.33,32.82,31.35,34.52,39.59,33.59,41.27,28.93,44.45,20.94,27.12,24.9,41.2
Annual,Per million inhabitants,Taranto,3.45,1.72,5.16,5.16,1.72,1.71,:,3.42,1.71,:,1.72,5.08,6.8,5.12
Annual,Per million inhabitants,Cagliari,:,1.84,:,:,:,:,1.82,3.64,1.82,1.82,3.63,3.57,1.78,8.91
Annual,Per million inhabitants,Padova,44.44,58.83,74.13,76.9,64.04,82.12,66.96,49.12,48.95,48.87,47.42,68.36,54.35,70.45
Annual,Per million inhabitants,Brescia,40.96,55.05,49.04,48.5,48.88,63.29,27.95,35.12,49.44,33.12,41.69,46.74,48.22,44.3
Annual,Per million inhabitants,Messina,1.52,:,:,6.11,:,1.53,:,:,1.53,4.62,6.17,1.54,3.1,1.56
Annual,Per million inhabitants,Prato,26.0,47.23,33.8,58.25,20.59,20.49,24.58,28.54,8.13,36.69,16.11,39.49,23.72,19.75
Annual,Per million inhabitants,Parma,48.03,50.04,49.41,61.39,29.32,38.68,54.71,63.79,60.97,42.14,53.36,45.13,65.11,53.6
Annual,Per million inhabitants,Reggio nell Emilia,32.56,61.75,48.04,47.38,56.98,60.04,41.36,82.05,60.09,69.53,51.68,93.59,39.38,67.56
Annual,Per million inhabitants,Bergamo,28.48,38.04,52.14,43.81,69.46,49.54,61.06,57.77,44.34,56.12,52.1,48.76,47.8,65.87
Annual,Per million inhabitants,Non-metropolitan regions in Liechtenstein,442.96,670.67,953.76,658.93,966.79,933.36,702.46,724.36,636.26,548.32,651.5,511.73,615.53,372.12
Annual,Per million inhabitants,Vilnius,:,3.56,5.96,2.41,1.21,7.26,4.84,6.07,11.09,24.82,14.88,29.77,19.81,26.07
Annual,Per million inhabitants,Kaunas,:,:,1.49,:,3.07,1.55,1.57,7.94,1.64,5.0,6.75,10.22,6.86,13.86
Annual,Per million inhabitants,Luxembourg,44.61,43.96,52.03,100.19,107.1,103.35,117.53,111.54,121.13,142.9,193.65,189.2,193.62,126.68
Annual,Per million inhabitants,Riga,:,4.16,5.62,18.4,18.5,11.47,24.73,10.39,15.16,16.93,20.2,32.64,32.76,9.38
Annual,Per million inhabitants,Non-metropolitan regions in Latvia,:,:,:,:,:,:,:,5.53,9.19,:,:,:,14.13,:
Annual,Per million inhabitants,Valletta,8.2,:,2.7,8.02,2.67,5.31,7.9,2.61,7.82,18.13,63.92,60.31,90.7,33.45
Annual,Per million inhabitants,Non-metropolitan regions in Malta,:,:,:,:,:,:,:,:,31.94,:,31.82,:,31.51,31.32
Annual,Per million inhabitants,s' Gravenhage,9.21,19.53,32.28,41.02,26.92,42.07,62.97,36.13,39.46,73.2,60.6,56.61,25.06,43.76
Annual,Per million inhabitants,Amsterdam,41.49,67.76,64.12,49.86,:,61.96,50.85,39.5,51.4,44.52,48.02,45.44,47.33,39.55
