Time frequency,National accounts indicator (ESA 2010),Statistical classification of economic activities in the European Community (NACE Rev. 2),Unit of measure,Geopolitical entity (reporting)\Time,Octobre-Décembre 2021,Janvier-Mars 2022,Avril-Juin 2022,Jullet-Septembre 2022,Octobre-Décembre 2022,Janvier-Mars 2023,Avril-Juin 2023,Jullet-Septembre 2023,Octobre-Décembre 2023,Janvier-Mars 2024,Avril-Juin 2024,Jullet-Septembre 2024
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",366690.4,353136.3,364839.6,371141.4,397430.3,383180.7,395399.4,399039.6,424460.1,402620.6,415558.4,419472.0
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Euro area - 19 countries  (2015-2022),366690.4,353136.3,364839.6,371141.4,397430.3,382125.1,394283.7,397775.7,423300.4,401489.8,414282.7,418034.5
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Euro area – 20 countries (from 2023),367634.0,354077.6,365904.3,372380.7,398529.8,383180.7,395399.4,399039.6,424460.1,402620.6,415558.4,419472.0
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Estonia,791.1,657.5,798.5,819.6,831.6,733.8,798.1,791.8,812.1,701.4,812.1,805.3
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Greece,2697.6,2015.3 p,2514.1 p,2848.3 p,3259.1 p,2325.9 p,2897.2 p,3110.7 p,3652.0 p,2485.4 p,3075.2 p,3473.3 p
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Spain,28097.0,25534.0 p,28613.0 p,27924.0 p,32912.0 p,28242.0 p,30712.0 p,29306.0 p,34103.0 p,28857.0 p,32378.0 p,30789.0 p
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),European Union - 27 countries (from 2020),416084.6,396519.6,416810.2,421865.0,450708.9,430271.3,452429.3,452826.0,482354.1,454627.1,477134.5,479148.0
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Finland,5387.0,4766.0,5343.0,4948.0,5698.0,4939.0,5563.0,5047.0,5822.0,5074.0,5701.0,5242.0
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),France,87711.4,80172.1,84728.4,84277.0,92102.3,85915.0,91688.3,91524.6,100300.1,93263.1,97776.1,98485.4
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Croatia,943.7,941.4,1065.1,1239.0,1099.2,1055.8 p,1115.5 p,1263.5 p,1159.6 p,1130.9 p,1276.2 p,1437.4 p
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Hungary,3795.5,3210.1,3798.1,3539.1,3914.4,3885.7 p,4712.0 p,4300.1 p,4664.3 p,4467.8 p,4891.3 p,4596.2 p
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Ireland,12087.7,12171.7,13001.5,13205.7,14130.4,13429.2,14155.7,14233.3,14490.3,14003.4,15319.2,15751.0
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Italy,48190.6,44606.5,47497.2,46676.5,51154.0,48560.8,50564.0,49297.4,54239.4,49807.7,51995.9,50794.7
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Lithuania,1001.8,1117.9,1077.9,1238.2,1258.8,1264.9,1269.6,1424.9,1388.0,1383.1,1368.3,1525.4
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Luxembourg,2840.0,2568.0,2830.2,2894.6,3065.0,2836.8,2998.3,3075.9,3229.6,2976.2 p,3143.2 p,3211.3 p
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Latvia,655.5,565.7,637.3,646.0,717.4,612.2,706.9,695.8,748.5,645.6,729.1,723.6
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Montenegro,71.9,67.0,76.6,83.5,75.3,75.9,90.2,96.7,82.0,88.0 p,99.5 p,106.6 p
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),North Macedonia,121.3,136.7,140.1,136.8,140.6,159.1 p,169.0 p,169.8 p,166.6 p,187.7 e,194.5 e,188.0 e
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Malta,701.4,703.8,761.8,814.7,815.8,817.4,911.4,947.6,961.8,939.7,976.8,1020.7
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Netherlands,34543.0,34230.0,37054.0,36926.0,37121.0,38188.0,41074.0,40683.0,40592.0,41139.0,44165.0,44043.0
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Norway,7556.0,7444.5,7463.7,6635.0,7994.3,7606.8,6851.3,6253.6,7590.5,7311.8,7678.4,:
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Poland,10009.1,11061.5,13587.2,11892.5,11186.2,12653.0,16274.5,14100.0,13068.8,15073.0,18500.9,16864.8
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Portugal,4467.9,4884.3,4991.6,5094.0,5127.8,4871.3 e,5568.2 e,5524.5 e,6055.8 e,5241.8 e,5864.2 e,5942.4 e
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Romania,4897.0,3075.9,5557.2,6965.9,6173.6,4061.5 p,7062.0 p,8391.7 p,8121.9 p,4428.6 p,7778.2 p,9732.6 p
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Serbia,1025.9,974.4 p,1082.5 p,1175.6 p,1205.5 p,1315.6 p,1446.3 p,1509.9 p,1537.5 p,1474.0 e,1640.1 e,1737.6 e
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Sweden,15402.2,13018.4,14760.0,13270.6,15658.9,13507.8,14376.6,12778.9,15842.1,14549.2,15067.2,13524.4
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Slovenia,1228.4,1081.4,1245.4,1336.8,1409.9,1238.4,1351.9,1470.8,1532.7,1305.7,1407.5,1552.1
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Slovakia,1919.8,2091.6,2647.0,2386.0,2276.3,1915.2,2511.4,2089.2,2107.4,2062.0,2679.1,2235.9
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Türkiye,8791.8,6795.0,9069.2,10245.5,12697.8,11217.2,12878.5,12624.1,15318.2,14106.1,15760.4,15934.0
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (NSA),Kosovo*,43.7,56.1,33.5,42.2,48.8,62.0,35.7,45.8,52.5,63.4 p,37.2 p,48.5 p
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Albania,252.7,278.7,301.4,306.3,317.1,354.6 p,361.0 p,412.6 p,440.8 p,442.1 p,443.4 p,501.7 p
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Austria,9629.4,9888.6,10062.1,10257.2,10310.1,10549.8,10658.4,10714.4,10614.4,10941.4,10947.1,10814.7
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Belgium,18500.9,19043.4,19469.1,19689.2,19622.7,20348.3 p,20383.1 p,20733.1 p,20920.1 p,21273.8 p,21450.5 p,21768.9 p
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Bulgaria,1146.8,1164.5,1273.6,1313.7,1343.3,1389.4,1510.4,1466.2,1524.6,1568.4 p,1551.1 p,1630.6 p
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Switzerland,19794.8,20337.7,20699.2,22156.3,22021.1,22012.0,22458.9,22901.9,23356.6,23496.9,23194.3,24024.1
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Cyprus,628.3,641.6,672.3,683.0,693.1,671.6,676.4,695.6,701.0,704.1,714.2,722.4
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Czechia,4176.1,4473.8,4547.2,4705.4,4678.3,4954.1,5087.0,4980.4,4884.9,4852.3,5128.2,5045.7
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Germany,101903.0 p,105549.0 p,105395.0 p,108127.0 p,111932.0 p,113035.0 p,115308.0 p,116341.0 p,117787.0 p,117616.0 p,118640.0 p,118708.0 p
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Denmark,7631.6,7537.0,7376.5,8095.1,7805.5,7902.6,7985.1,8067.2,8347.7,8564.2,8504.8,8753.3
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",353028.3,360963.2,366418.2,374939.5,384119.3,391679.4,397646.8,403501.0,410300.6,412628.3,418416.6,422859.1
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Euro area - 19 countries  (2015-2022),353028.3,360963.2,366418.2,374939.5,384119.3,390523.1,396539.9,402360.8,409102.0,411383.7,417146.0,421547.5
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Euro area – 20 countries (from 2023),354001.2,361998.8,367478.8,376060.1,385261.7,391679.4,397646.8,403501.0,410300.6,412628.3,418416.6,422859.1
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Estonia,723.5,734.0,768.8,805.1,793.3,791.0,790.3,782.6,773.9,774.9,790.8,801.4
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Greece,2379.9,2519.6 p,2591.0 p,2702.7 p,2827.6 p,2913.3 p,2993.1 p,2980.1 p,3125.1 p,3128.9 p,3195.1 p,3316.5 p
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Spain,26788.0,27185.0 p,27511.0 p,29153.0 p,31134.0 p,29728.0 p,29405.0 p,30835.0 p,32395.0 p,30436.0 p,31643.0 p,32036.0 p
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),European Union - 27 countries (from 2020),400025.4,408661.5,415701.9,426175.3,435318.3,443739.3,451607.9,457691.7,466300.1,470366.1,476326.5,482472.4
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Finland,4935.0,5098.0,5178.0,5225.0,5254.0,5254.0,5380.0,5346.0,5391.0,5437.0,5479.0,5545.0
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),France,83275.1,82986.8,84307.6,86065.0,87805.9,89087.3,91544.7,93543.5,95689.4,97033.5,98175.0,99738.8
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Croatia,969.7,1017.8,1076.1,1116.0,1127.1,1141.6 p,1124.6 p,1142.4 p,1185.9 p,1225.4 p,1281.0 p,1305.0 p
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Hungary,3523.9,3599.4,3581.8,3605.7,3706.6,4120.4 p,4451.6 p,4426.0 p,4553.1 p,4609.7 p,4662.0 p,4732.0 p
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Ireland,11763.2,12504.4,12989.6,13200.0,13789.7,13826.6,14090.5,14212.1,14179.3,14435.8,15211.7,15716.8
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Italy,45228.4,46281.5,47403.3,47960.8,48288.6,50300.6,50470.2,50781.1,51109.7,51617.7,51939.7,52332.1
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Lithuania,1040.5,1101.3,1135.7,1193.8,1259.4,1275.1,1327.7,1362.8,1379.9,1403.6,1426.6,1466.9
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Luxembourg,2680.4,2732.8,2853.0,2886.9,2899.0,2995.6,3039.2,3065.5,3054.9,3059.9 p,3129.5 p,3200.8 p
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Latvia,607.6,627.0,626.6,644.9,665.0,678.6,695.0,694.5,693.8,715.6,716.9,722.3
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),North Macedonia,125.5,131.8,137.5,139.9,145.6,153.4 p,165.8 p,173.7 p,172.5 p,181.0 e,190.8 e,192.3 e
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Malta,706.1,732.2,760.6,792.0,818.9,852.6,907.5,926.1,959.9,977.0,976.2,1002.8
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Netherlands,34616.7,35082.9,36134.9,36808.2,37319.7,39151.3,39968.2,40508.5,40953.8,42142.8,42920.3,43833.2
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Norway,6813.9,7188.8,7403.6,7389.4,7352.3,7205.6,6884.8,7125.3,7119.7,7425.4,7377.7,:
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Poland,11168.6,11377.8,11724.6,12084.6,12550.9,13020.6,14027.5,14222.4,14754.1,15547.9,16037.5,16891.1
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Portugal,4459.2,4741.5,4927.5,5143.7,5285.0,5421.5 e,5537.5 e,5489.2 e,5571.6 e,5789.1 e,5821.9 e,5948.2 e
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Romania,4299.1,4842.0,5521.1,5870.3,5528.6,6521.7 p,6910.6 p,6982.8 p,7240.0 p,7181.2 p,7578.1 p,8058.4 p
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Serbia,1014.5,1018.0,1074.0,1145.5,1195.3,1376.9,1431.5,1470.0,1527.9,1543.4,1620.5,1690.8
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Sweden,13830.3,13721.8,14225.1,14429.5,14133.2,14021.2,14060.4,14030.1,14477.5,15124.1,14620.2,14748.1
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Slovenia,1160.8,1201.8,1252.3,1284.8,1324.6,1364.9,1382.4,1407.5,1428.0,1442.5,1452.2,1478.3
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Slovakia,2103.4,2272.7,2302.6,2397.5,2428.1,2112.4,2171.0,2118.3,2221.5,2266.4,2301.1,2278.5
Quarterly,"Value added, gross","Professional, scientific and technical activities; administrative and support service activities",Million euro (SCA),Türkiye,7831.4,7639.3,9457.9,10442.0,11469.9,12443.1,13555.2,12693.5,13936.2,15298.3,16216.5,16412.9
