Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Square kilometre,Albania,2266.0,512.0,34.0,2814.0,0.0,0.0,0.0,2063.0,792.0,0.0,0.0,313.0,670.0,0.0,0.0,585.0,1.0,4757.0,32.0,396.0,662.0,4006.0,5417.0,45.0
Annual,Square kilometre,Austria,4671.0,6203.0,2850.0,23665.0,1183.0,420.0,579.0,2880.0,25.0,75.0,1045.0,1133.0,2352.0,4.0,25.0,4521.0,125.0,2400.0,5785.0,1920.0,214.0,2203.0,7919.0,59.0
Annual,Square kilometre,Bosnia and Herzegovina,19178.0,110.0,281.0,20418.0,0.0,0.0,0.0,276.0,1.0,18.0,0.0,564.0,8291.0,640.0,0.0,625.0,0.0,2189.0,0.0,18.0,886.0,6338.0,24979.0,590.0
Annual,Square kilometre,Belgium,0.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2263.0,0.0,79.0,3.0,0.0,0.0,2574.0,3530.0,1427.0,11740.0,2.0,17350.0,0.0
Annual,Square kilometre,Bulgaria,56150.0,48896.0,9231.0,13737.0,280.0,0.0,0.0,10138.0,383.0,2406.0,1.0,253.0,1844.0,164.0,2.0,7.0,9.0,3309.0,20.0,141.0,10265.0,886.0,3919.0,2741.0
Annual,Square kilometre,Switzerland,0.0,2.0,3.0,1481.0,37.0,62.0,228.0,15.0,3.0,443.0,321.0,2312.0,308.0,51.0,2.0,498.0,66.0,1763.0,4796.0,2201.0,1954.0,457.0,6317.0,1451.0
Annual,Square kilometre,Cyprus,56.0,0.0,0.0,0.0,0.0,0.0,50.0,5.0,3712.0,0.0,0.0,7.0,0.0,0.0,4437.0,0.0,4214.0,488.0,593.0,0.0,2.0,573.0,251.0,63.0
Annual,Square kilometre,Czechia,7910.0,2080.0,2400.0,17145.0,2265.0,9.0,35.0,3575.0,7.0,5.0,2.0,28.0,4356.0,0.0,168.0,4806.0,15.0,3893.0,20717.0,7975.0,1366.0,24.0,4587.0,212.0
Annual,Square kilometre,Germany,156.0,41.0,0.0,48367.0,1820.0,33.0,125.0,137.0,6.0,236.0,4.0,10347.0,1384.0,6.0,795.0,5454.0,325.0,1774.0,70421.0,62550.0,54655.0,345.0,64136.0,813.0
Annual,Square kilometre,Denmark,104.0,3.0,0.0,164.0,291.0,185.0,156.0,0.0,577.0,615.0,11.0,85.0,28.0,621.0,42.0,0.0,8.0,4.0,19698.0,1347.0,337.0,513.0,3657.0,733.0
Annual,Square kilometre,Estonia,103.0,0.0,4220.0,1221.0,0.0,0.0,31571.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,153.0,143.0,165.0,13593.0,3388.0,0.0,3919.0,2044.0,6721.0
Annual,Square kilometre,Greece,30841.0,15422.0,478.0,67.0,13.0,22.0,0.0,13043.0,6888.0,165.0,1033.0,99.0,5572.0,616.0,201.0,14.0,9335.0,5639.0,3407.0,702.0,1670.0,8630.0,7294.0,1987.0
Annual,Square kilometre,Spain,17631.0,6874.0,12161.0,5970.0,19.0,150095.0,8673.0,851.0,4660.0,38108.0,779.0,8221.0,156589.0,113.0,16744.0,9365.0,22788.0,27812.0,1801.0,29704.0,134.0,3725.0,56776.0,34266.0
Annual,Square kilometre,European Union - 27 countries (from 2020),182232.2,97656.2,109239.4,387792.6,17931.0,225925.1,127152.2,71243.7,35693.5,69972.1,21421.8,102608.0,376274.6,7234.5,32601.5,102688.2,64887.0,155868.7,272066.9,304706.1,200526.1,110909.9,648748.6,143500.3
