Time frequency,Unit of measure,Live animals,Geopolitical entity (reporting)\Time,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
Annual,Thousand,Chicks of laying hen breeds (laying),Egypt,:,20024.0,:,:,27430.0,29704.0,26889.0,29773.0,29473.0,:,:,:,:,:
Annual,Thousand,Chicks of laying hen breeds (laying),Israel,4774.0,5009.0,5664.0,4478.0,5644.0,5486.0,5985.0,5195.0,6378.0,6574.0,7114.0,7055.8,6427.0,7183.5
Annual,Thousand,Chicks of laying hen breeds (laying),Jordan,:,:,:,:,:,4136.0,3847.0,3263.0,3598.0,3992.0,4117.0,3774.7,3824.3,5266.8
Annual,Thousand,Chicks of laying hen breeds (laying),Morocco,12000.0,12000.0,12000.0,13000.0,13200.0,14000.0,20000.0,15000.0,15600.0,20000.0,16000.0,14000.0,14000.0,15000.0 p
Annual,Thousand,Chicks of laying hen breeds (laying),Palestine*,2556.0,3372.0,2797.0,2695.0,:,1545.0,1626.5,:,1777.0,:,:,:,:,:
Annual,Thousand,Chicks of laying hen breeds (laying),Tunisia,8566.0,8269.0,8198.0,8578.0,9131.0,8931.0,8863.0,9039.0,9387.0,9652.0,:,:,:,:
Annual,Thousand,Chicks of meat broiler breeds (fattening),Egypt,:,362837.0,447856.0,389509.0,415549.0,450522.0,487904.0,520287.0,544695.0,577821.0,597613.5,586499.5,605100.3,:
Annual,Thousand,Chicks of meat broiler breeds (fattening),Israel,193116.0,210099.0,219555.0,224010.0,225121.0,235633.0,239508.0,237789.0,225170.0,229053.0,237039.8,259048.0,276403.0,247879.0
Annual,Thousand,Chicks of meat broiler breeds (fattening),Morocco,278000.0,267628.0,280000.0,330000.0,320000.0,350000.0,380000.0,350000.0,340000.0,380000.0,450000.0,400000.0,490000.0,450000.0 p
Annual,Thousand,Chicks of meat broiler breeds (fattening),Palestine*,40641.0,31533.0,26581.0,27682.0,:,31111.4,36547.5,:,31515.0,:,:,:,:,:
Annual,Thousand,Chicks of meat broiler breeds (fattening),Tunisia,68544.0,51900.0,65992.0,68762.0,71140.0,79036.0,75490.0,89115.0,97172.0,103178.0,:,:,:,:
