Time frequency,National accounts indicator (ESA 2010),Unit of measure,Geopolitical entity (reporting)\Time,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0
Annual,Gross domestic product at market prices,"Current prices, euro per capita",Albania,3320.0,3450.0,3560.0,3730.0,4020.0,4480.0,4880 b,4710.0,5420.0,6500.0,:,:
Annual,Gross domestic product at market prices,"Current prices, euro per capita",Austria,37890.0,38640.0,39640.0,40690.0,41760.0,43360.0,44570.0,42650.0,45380.0,49490.0,51830.0,:
Annual,Gross domestic product at market prices,"Current prices, euro per capita",Belgium,35360.0,36130.0,36860.0,37810.0,38980.0,40210.0,41730.0,40190.0,43670.0,48250.0,50620 p,:
Annual,Gross domestic product at market prices,"Current prices, euro per capita",Bulgaria,5870.0,6080.0,6560.0,7070.0,7720.0,8360.0,9270.0,9450.0,10970.0,13310.0,14690.0,:
Annual,Gross domestic product at market prices,"Current prices, euro per capita",Switzerland,65730.0,66920.0,75460.0,74200.0,72810.0,72120.0,75110.0,75280.0,79140.0,89660 p,92760 p,:
Annual,Gross domestic product at market prices,"Current prices, euro per capita",Cyprus,20930.0,20510.0,21220.0,22330.0,23630.0,25060.0,26530.0,25080.0,28520.0,32230.0,33800 p,:
Annual,Gross domestic product at market prices,"Current prices, euro per capita",Czechia,15280.0,15140.0,16230.0,17040.0,18700.0,20270.0,21740.0,20980.0,23430.0,26670.0,29180.0,:
Annual,Gross domestic product at market prices,"Current prices, euro per capita",Germany,35550.0,36860.0,37770.0,38810.0,40300.0,41390.0,42540.0,41480.0,44190 p,47180 p,49520 p,50840 p
Annual,Gross domestic product at market prices,"Current prices, euro per capita",Denmark,46240.0,47070.0,47900.0,49270.0,51060.0,51950.0,53040.0,53540.0,58970.0,64730.0,63290.0,:
Annual,Gross domestic product at market prices,"Current prices, euro per capita",Euro area - 19 countries  (2015-2022),29730.0,30400.0,31370.0,32130.0,33260.0,34270.0,35310.0,33740.0,36610.0,39630.0,41860.0,:
Annual,Gross domestic product at market prices,"Current prices, euro per capita",Euro area – 20 countries (from 2023),29490.0,30150.0,31120.0,31870.0,33010.0,34020.0,35060.0,33500.0,36360.0,39380.0,41610.0,:
Annual,Gross domestic product at market prices,"Current prices, euro per capita",Estonia,14520.0,15480.0,16000.0,16860.0,18480.0,20040.0,21490.0,20960.0,23650.0,27360.0,27960.0,:
Annual,Gross domestic product at market prices,"Current prices, euro per capita",Greece,16240.0,16160.0,16210.0,16190.0,16490.0,16830.0,17270.0,15660.0,17350.0,19650 p,21350 p,:
Annual,Gross domestic product at market prices,"Current prices, euro per capita",Spain,22020.0,22380.0,23440.0,24190.0,25160.0,25950.0,26620.0,23850.0,26090.0,28750 p,30970 p,:
Annual,Gross domestic product at market prices,"Current prices, euro per capita",European Union - 27 countries (from 2020),26250.0,26830.0,27770.0,28460.0,29600.0,30580.0,31630.0,30440 b,33180.0,35980.0,38130.0,:
