Time frequency,Currency,prod_veg,geo\TIME_PERIOD,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Euro,5120000.0,AT,16.91,25.63,12.25,18.85,14.83,22.35,20.68,25.55,13.64,17.74,25.77,42.92
Annual,Euro,5120000.0,BE,16.81,14.79,2.73,9.96,17.36,6.47,20.15,14.29,6.2,12.26,23.05,20.47
Annual,Euro,5120000.0,BG,19.02,23.91,20.37,19.76,19.4,19.74,20.7,24.74,21.22,19.84,27.7,33.28
Annual,Euro,5120000.0,CY,34.5,39.5,31.6,35.9,35.5,33.17,35.36,45.34,40.1,38.19,41.18,43.19
Annual,Euro,5120000.0,CZ,11.25,22.36,17.69,16.57,19.12,16.41,19.14,27.11,20.07,16.3,23.49,36.66
Annual,Euro,5120000.0,DE,13.0,24.66,15.44,12.84,19.01,16.3,16.92,24.26,18.08,12.19,23.25,32.9
Annual,Euro,5120000.0,DK,16.29,23.0,24.13,25.58,23.31,25.36,20.76,24.52,21.34,20.03,28.72,37.94
Annual,Euro,5120000.0,EL,42.54,53.75,44.83,47.89,48.98,43.74,51.45,58.2,47.0,48.51,63.05,67.86
Annual,Euro,5120000.0,ES,24.0,33.89,11.23,19.83,29.53,12.89,28.58,28.48,21.38,23.65,36.79,37.29
Annual,Euro,5120000.0,FI,16.03,23.81,14.61,17.74,20.02,17.97,18.59,19.65,19.24,18.37,20.51,21.63
Annual,Euro,5120000.0,FR,39.17,67.14,36.7,43.7,39.5,:,:,:,:,:,:,:
Annual,Euro,5120000.0,HR,15.82,22.43,15.54,14.39,16.53,16.03,20.15,26.29,20.29,19.2,31.91,42.53
Annual,Euro,5120000.0,HU,15.88,27.11,19.26,21.6,22.94,20.89,22.84,31.18,23.32,25.57,32.61,48.35
Annual,Euro,5120000.0,IE,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C
Annual,Euro,5120000.0,IT,36.69,47.26,37.06,36.34,41.39,40.49,34.31,49.67,45.64,45.31,56.71,71.6
Annual,Euro,5120000.0,LT,11.39,17.24,15.43,11.52,14.09,15.45,17.19,23.52,15.89,20.35,30.16,31.82
Annual,Euro,5120000.0,LU,38.01,38.08,20.81,31.2,30.03,24.28,33.7,26.45,23.48,27.49,43.35,48.59
Annual,Euro,5120000.0,LV,13.26,15.81,15.85,13.62,14.14,14.06,15.97,20.08,15.21,16.79,24.56,25.77
Annual,Euro,5120000.0,MT,32.14,36.45,28.25,32.71,39.34,30.08,31.26,47.4,34.99,38.4,49.44,58.51
Annual,Euro,5120000.0,NL,14.6,19.62,10.19,11.5,17.13,15.83,15.53,19.85,10.24,13.45,21.15,24.45
Annual,Euro,5120000.0,PL,10.75,15.35,12.43,12.22,11.98,12.32,13.61,19.67 p,14.54 p,13.28 p,19.28,25.21
Annual,Euro,5120000.0,PT,18.79,34.13,15.78,18.45,32.16,22.11,26.03,27.79,22.98,26.49,38.65,50.28
Annual,Euro,5120000.0,RO,28.03,40.05,34.43,26.99,31.18,29.33,29.44,44.04,39.68,33.12,48.67,56.4
Annual,Euro,5120000.0,SE,25.52,32.49,26.62,27.22,29.73,25.6,30.17,31.75,25.3,26.82,38.6,35.01
Annual,Euro,5120000.0,SI,15.52,32.67,16.45,13.11,16.43,18.1,19.79,29.15,23.93,28.52,34.18,47.58
Annual,Euro,5120000.0,SK,21.03,26.06,26.77,24.72,25.73,23.18,24.89,33.57,33.19,29.8,37.09,51.07
Annual,Euro,5120000.0,UK,20.29,24.96,17.75,19.6,22.89,20.3,19.48,21.22,:,:,:,:
