Annual,Million euro,INF_INV,SK,:,:,:,:,:,1706.0,2003.0,:,:,292.6,335.0,220.5,389.5,349.0,365.0,370.0,359.0,511.0,439.0,: @C,12.4,6.4,8.5,323.0,276.0,296.0,132.0,231.0,279.4,222.6,176.8,219.7,233.3,364.7
Annual,Million euro,INF_INV,TR,:,:,1.0,1.9,3.2,4.8,8.0,16.3,29.6,51.6,86.3,120.4,159.7,208.9,243.2,275.2,326.1,342.2,393.7,397.0,472.0,487.0,487.0,2253.799,1380.698,1079.822,1718.063,1733.0,:,:,:,:,:,:
Annual,Million euro,INF_INV,UK,:,:,:,:,:,904.0,1190.0,:,:,:,:,:,:,:,:,:,:,:,:,: @C,:,:,:,7766.762,7279.313,8665.822,7565.773,6520.127,7059.941,5390.934,6215.578,6671.708,7102.819,:
Annual,Million euro,INF_INV,XK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.698,:,1.411,:,:,:,:
Annual,Million euro,INF_MNT,AL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.666,0.694,0.551,0.67,0.11,0.367,1.878,1.506,1.623,16.954,33.871
Annual,Million euro,INF_MNT,AT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,292.74 d,295.31 d,309.0,: @C,310.0,352.0,359.0,:,108.0,316.0,:,:,:,:,:,578.0,:,:,:
Annual,Million euro,INF_MNT,BA,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8.181,8.181,:,:,:,:,:
Annual,Million euro,INF_MNT,BE,:,:,:,16955 d,16969 d,10187.0,12019.0,12030.0,15235.0,15217 e,16206.0,436 d,453 d,484.0,410 b,:,419 e,426.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,INF_MNT,CH,:,:,:,:,:,2.0,2.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,INF_MNT,CZ,:,:,:,:,13752.7,14558.4,17636.0,15939.1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,334.758,423.627,661.241,576.903,547.823,671.151,782.626,837.422,794.579,704.632,866.397
Annual,Million euro,INF_MNT,DE,:,:,:,:,:,:,:,:,2797.0,3084.26,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,INF_MNT,DK,:,:,:,:,:,:,:,189.0,270.0,39.0,115.0,106.0,90.0,:,:,:,207.0,330.0,453.0,:,:,:,:,178.871,120.057,180.863,176.221,191.165,434.578,126.974,135.494,148.178,248.804,248.426
Annual,Million euro,INF_MNT,EE,:,:,109.8,235.6,296.1,297.0,356.7,320.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,INF_MNT,EL,:,:,10722 d,13850 d,14577.0,16666.0,19482.0,30372.0,20571 d,20435 d,42789 d,44961 d,129.26 d,168.54 d,:,:,:,93.3,93.2,49.5,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,INF_MNT,ES,:,:,:,:,:,54081.0,53900.0,52486.0,58225.0,56362.0,57845.0,59059.0,363.34 d,:,361.0,:,:,:,:,:,:,:,57 d,629.0,:,:,17.0,325.0,426.0,722.808,427.553,784.878,886.69,917.53
Annual,Million euro,INF_MNT,FI,682 d,702 d,713 d,699.0,660.0,620.0,633.0,620.0,108 d,106 d,108 d,106 d,110 d,111.0,120.0,114.0,128.0,135.0,150.0,145.0,162.0,174.0,172.0,201.0,194.0,206.0,216.0,233.0,221.0,231.0,259.0,270.0,282.0,302.0
Annual,Million euro,INF_MNT,FR,:,:,:,7983.0,7873.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,INF_MNT,HR,:,:,7.0,130.0,279.0,189.0,420.0,405.0,304.0,385.0,202.0,424.0,459.0,482.0,504.0,531.0,403.0,504.0,523.0,475.0,494.0,387.0,261.0,102.13,105.706,100.739,87.744,90.974,96.654,100.836,92.725,95.904,100.864,71.0
Annual,Million euro,INF_MNT,HU,:,:,:,:,:,15516.0,19998.0,18009.0,:,16127.0,16083.0,16157.0,50060.0,85406.0,68195.0,42945.0,42581.0,12197.0,24215.0,23690.0,24730.0,37105.0,33027.0,:,:,:,:,:,:,:,:,:,:,:
