Time frequency,Standard international energy product classification (SIEC),Geopolitical entity (partner),Unit of measure,Geopolitical entity (reporting)\Time,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Solid fossil fuels,Third country,Percentage,Kosovo*,1.75,2.11,2.61,0.73,0.59,0.31,0.06,0.0,0.05,0.04,0.24,0.5,0.28,0.74
Annual,Combustible fuels - renewable,Third country,Percentage,Albania,0.0,0.0,0.0,0.0,0.0,0.0,30.21,29.9,0.0,0.0,0.0,0.0,45.69,24.02
Annual,Combustible fuels - renewable,Third country,Percentage,Austria,0.0,0.0,0.0,0.0,0.08,0.0,0.01,0.0,0.06,0.06,0.0,0.0,0.01,0.0
Annual,Combustible fuels - renewable,Third country,Percentage,Belgium,0.8,1.43,1.15,1.22,0.54,0.67,4.71,4.18,6.38,8.83,11.16,11.71,14.38,12.75
Annual,Combustible fuels - renewable,Third country,Percentage,Bulgaria,0.74,1.0,0.56,0.0,0.23,0.22,0.39,1.17,0.97,0.08,0.01,0.04,0.03,0.39
Annual,Combustible fuels - renewable,Third country,Percentage,Cyprus,21.79,20.56,21.28,21.56,10.68,9.05,10.48,3.56,4.16,0.0,0.0,0.0,0.03,3.67
Annual,Combustible fuels - renewable,Third country,Percentage,Czechia,0.0,0.07,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
Annual,Combustible fuels - renewable,Third country,Percentage,Germany,4.65,5.76,4.48,4.36,4.24,4.1,3.65,3.18,4.99,4.69,8.61,5.55,5.96,6.1
Annual,Combustible fuels - renewable,Third country,Percentage,Denmark,3.5,7.54,9.05,8.77,9.16,8.3,7.35,7.33,7.34,7.29,8.35,8.46,8.69,7.2
Annual,Combustible fuels - renewable,Third country,Percentage,Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Combustible fuels - renewable,Third country,Percentage,Greece,1.48,0.93,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.0
Annual,Combustible fuels - renewable,Third country,Percentage,Spain,12.25,18.54,24.47,10.25,9.75,3.09,2.26,3.54,13.15,12.7,8.07,9.63,6.73,6.37
Annual,Combustible fuels - renewable,Third country,Percentage,Finland,1.47,1.58,2.56,2.27,4.88,0.81,0.82,0.93,0.94,0.96,1.09,1.13,1.28,1.52
Annual,Combustible fuels - renewable,Third country,Percentage,France,2.7,3.81,0.04,0.03,0.1,0.0,0.0,0.24,0.41,0.4,0.42,0.24,0.68,0.68
Annual,Combustible fuels - renewable,Third country,Percentage,Georgia,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Combustible fuels - renewable,Third country,Percentage,Croatia,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.07,0.25,0.0,0.0
Annual,Combustible fuels - renewable,Third country,Percentage,Hungary,2.45,1.97,0.0,0.0,0.0,0.14,0.11,0.72,0.03,0.21,0.79,0.39,0.36,0.23
Annual,Combustible fuels - renewable,Third country,Percentage,Ireland,26.83,19.0,18.96,12.49,14.59,10.34,9.81,10.91,7.48,9.49,8.85,8.52,9.51,12.73
Annual,Combustible fuels - renewable,Third country,Percentage,Italy,8.15,11.37,9.68,6.09,6.77,6.45,5.86,5.36,5.55,5.4,5.02,4.44,4.19,4.52
Annual,Combustible fuels - renewable,Third country,Percentage,Lithuania,1.26,2.92,0.0,0.15,1.3,0.64,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.07
Annual,Combustible fuels - renewable,Third country,Percentage,Luxembourg,0.34,0.17,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Combustible fuels - renewable,Third country,Percentage,Latvia,0.08,0.25,0.11,0.14,0.21,0.28,0.21,0.12,0.12,0.14,0.0,0.0,0.01,0.0
Annual,Combustible fuels - renewable,Third country,Percentage,Moldova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Combustible fuels - renewable,Third country,Percentage,Montenegro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Combustible fuels - renewable,Third country,Percentage,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Combustible fuels - renewable,Third country,Percentage,Malta,0.0,0.0,0.0,0.0,1.78,2.3,0.01,0.13,0.76,73.48,83.45,61.51,50.77,59.66
Annual,Combustible fuels - renewable,Third country,Percentage,Netherlands,4.92,5.82,4.11,0.0,3.46,4.21,4.1,3.93,4.42,5.02,6.24,4.58,8.11,6.38
Annual,Combustible fuels - renewable,Third country,Percentage,Poland,6.41,7.14,1.0,0.87,0.72,0.5,0.95,1.36,0.68,0.19,0.33,0.62,0.76,0.33
Annual,Combustible fuels - renewable,Third country,Percentage,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.0,0.0,0.0,0.26,0.0,0.24
Annual,Combustible fuels - renewable,Third country,Percentage,Romania,2.01,2.66,0.7,2.21,2.28,0.03,0.03,0.11,0.11,0.04,0.12,0.03,0.04,0.12
Annual,Combustible fuels - renewable,Third country,Percentage,Serbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Combustible fuels - renewable,Third country,Percentage,Sweden,1.13,1.22,0.28,0.21,0.42,0.16,0.43,1.61,0.35,0.72,1.02,0.91,0.98,0.59
Annual,Combustible fuels - renewable,Third country,Percentage,Slovenia,0.03,0.7,0.42,0.22,0.0,0.02,0.79,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Combustible fuels - renewable,Third country,Percentage,Slovakia,2.35,2.2,0.0,0.46,1.32,0.0,0.0,0.2,0.0,0.71,0.03,0.4,0.42,0.45
Annual,Combustible fuels - renewable,Third country,Percentage,Kosovo*,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Electricity,Third country,Percentage,Albania,20.62,43.32,34.3,24.66,40.03,28.06,0.0,38.38,8.9,37.17,33.35,0.0,0.0,0.0
Annual,Electricity,Third country,Percentage,Austria,0.08,0.16,0.17,0.34,0.71,0.35,0.5,0.57,1.51,1.94,2.1,1.28,1.42,1.43
Annual,Electricity,Third country,Percentage,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.36,0.07,1.51,0.69
Annual,Electricity,Third country,Percentage,Bulgaria,0.12,0.01,0.03,0.8,0.14,0.19,0.38,0.2,0.22,0.45,0.92,0.49,0.31,1.08
Annual,Electricity,Third country,Percentage,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Electricity,Third country,Percentage,Czechia,1.37,2.12,0.98,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Electricity,Third country,Percentage,Germany,0.58,0.72,0.82,1.88,2.55,2.42,1.73,2.23,2.26,2.31,3.6,4.53,6.02,8.14
Annual,Electricity,Third country,Percentage,Denmark,7.16,15.33,19.15,10.04,14.28,19.83,21.52,15.96,14.73,9.09,19.88,18.43,10.79,11.31
Annual,Electricity,Third country,Percentage,Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Electricity,Third country,Percentage,Greece,22.86,22.54,17.61,11.02,18.95,20.35,19.09,17.34,18.49,17.15,15.25,13.43,12.26,12.62
Annual,Electricity,Third country,Percentage,Spain,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.37,0.12,0.21,0.13,0.13
Annual,Electricity,Third country,Percentage,Finland,12.36,11.2,4.37,4.8,3.3,3.79,5.61,5.39,7.08,6.68,2.76,7.58,3.2,0.26
Annual,Electricity,Third country,Percentage,France,0.66,0.23,0.33,0.28,0.21,0.32,0.48,0.64,0.32,0.39,0.42,0.37,1.53,0.49
Annual,Electricity,Third country,Percentage,Georgia,:,:,:,5.42,9.09,7.46,12.19,15.51,12.9,15.99,16.67,23.31,29.73,:
Annual,Electricity,Third country,Percentage,Croatia,30.45,24.01,13.18,27.76,13.7,26.91,29.28,19.5,34.89,16.2,12.01,26.09,24.93,21.43
Annual,Electricity,Third country,Percentage,Hungary,4.5,6.42,6.23,9.04,8.69,8.82,7.81,6.92,9.16,6.25,4.17,6.35,5.45,5.06
Annual,Electricity,Third country,Percentage,Ireland,16.92,11.81,13.08,32.03,31.09,18.08,10.47,11.19,13.81,15.57,11.51,17.33,10.6,20.17
Annual,Electricity,Third country,Percentage,Italy,14.03,14.73,14.13,12.04,11.87,13.09,10.9,9.88,9.71,9.72,9.16,9.83,10.71,10.38
Annual,Electricity,Third country,Percentage,Lithuania,42.94,43.04,39.38,36.05,41.86,35.98,27.49,25.01,27.39,31.41,27.53,31.51,24.72,13.15
Annual,Electricity,Third country,Percentage,Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Electricity,Third country,Percentage,Latvia,13.84,13.41,14.62,17.2,17.26,18.27,14.77,11.08,15.54,15.9,11.1,9.6,10.84,7.24
Annual,Electricity,Third country,Percentage,Moldova,96.66,76.97,73.44,55.54,76.72,97.89,98.58,65.67,71.26,79.1,92.36,91.6,67.83,79.53
Annual,Electricity,Third country,Percentage,Montenegro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09,0.0,0.0,0.0,0.0,0.0
Annual,Electricity,Third country,Percentage,North Macedonia,35.65,63.6,70.2,59.64,69.15,56.09,51.1,63.66,53.78,0.0,0.0,0.0,0.0,0.0
Annual,Electricity,Third country,Percentage,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Electricity,Third country,Percentage,Netherlands,4.21,10.58,11.9,8.83,10.42,10.57,8.75,10.36,7.18,5.45,8.07,5.07,4.98,4.92
Annual,Electricity,Third country,Percentage,Poland,0.0,0.44,5.56,5.65,2.65,0.22,3.01,2.61,4.33,3.44,3.26,1.9,0.0,0.5
Annual,Electricity,Third country,Percentage,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Electricity,Third country,Percentage,Romania,1.22,1.22,2.2,1.43,1.04,0.96,2.06,1.97,1.3,3.51,5.57,2.71,1.48,3.83
Annual,Electricity,Third country,Percentage,Serbia,1.49,1.34,0.84,4.1,0.91,1.66,3.42,1.92,3.29,1.51,1.47,1.73,2.39,1.56
Annual,Electricity,Third country,Percentage,Sweden,1.14,2.17,3.36,2.41,3.33,2.42,3.11,3.0,2.68,1.71,3.54,2.12,1.77,1.63
Annual,Electricity,Third country,Percentage,Slovenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Electricity,Third country,Percentage,Slovakia,0.5,0.29,0.09,0.27,0.1,0.1,0.1,0.01,0.28,0.05,0.14,0.39,0.17,0.89
Annual,Electricity,Third country,Percentage,Kosovo*,83.68,0.0,0.0,94.56,86.17,82.59,69.07,87.09,72.78,74.46,72.41,0.0,0.0,0.0
Annual,Natural gas,Third country,Percentage,Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Natural gas,Third country,Percentage,Austria,75.28,85.31,81.21,74.71,85.42,72.6,85.89,87.06,88.16,92.45,73.38,51.02,95.06,92.66
Annual,Natural gas,Third country,Percentage,Belgium,72.58,66.4,56.38,47.84,52.46,60.16,52.08,75.98,81.2,83.7,84.89,83.59,84.33,83.4
Annual,Natural gas,Third country,Percentage,Bulgaria,92.64,86.09,83.34,90.49,93.31,96.75,96.46,97.62,98.62,78.37,73.18,84.66,72.57,82.43
Annual,Natural gas,Third country,Percentage,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Natural gas,Third country,Percentage,Czechia,85.08,97.58,89.0,97.13,96.27,95.09,95.71,97.49,96.84,97.85,86.04,92.13,97.5,97.74
Annual,Natural gas,Third country,Percentage,Germany,65.0,65.03,62.25,61.19,63.05,62.27,91.03,93.64,93.73,94.54,78.76,90.69,95.14,49.94
Annual,Natural gas,Third country,Percentage,Denmark,0.0,6.35,9.64,5.89,8.93,10.18,9.13,7.79,6.42,3.44,0.05,0.05,18.36,81.91
Annual,Natural gas,Third country,Percentage,Estonia,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.47,99.77,99.03,46.04,11.47,0.0,0.0
Annual,Natural gas,Third country,Percentage,Greece,99.77,99.04,97.63,99.54,97.09,99.82,99.22,99.79,99.7,95.66,96.69,99.41,99.31,96.79
Annual,Natural gas,Third country,Percentage,Spain,98.78,97.96,94.55,94.23,95.26,93.95,96.77,95.63,96.57,91.95,90.98,93.97,94.59,92.95
Annual,Natural gas,Third country,Percentage,Finland,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.89,99.12,99.24,67.7,74.78,50.19,90.78
Annual,Natural gas,Third country,Percentage,France,79.43,78.86,77.91,78.35,78.25,77.12,80.44,82.73,84.96,87.99,84.29,85.41,93.35,89.1
Annual,Natural gas,Third country,Percentage,Georgia,:,:,:,99.73,99.55,99.56,99.72,99.65,99.58,99.64,99.67,99.43,99.57,:
Annual,Natural gas,Third country,Percentage,Croatia,27.53,0.0,0.0,5.53,0.0,0.0,0.0,0.05,0.03,0.05,0.0,48.99,67.08,69.84
Annual,Natural gas,Third country,Percentage,Hungary,73.38,66.64,74.39,75.91,83.8,71.42,78.88,85.35,77.94,88.01,75.62,67.21,86.9,75.14
Annual,Natural gas,Third country,Percentage,Ireland,95.03,95.27,95.21,95.74,96.24,96.33,40.03,32.68,38.78,52.99,63.58,71.26,73.93,77.46
Annual,Natural gas,Third country,Percentage,Italy,79.48,76.1,78.0,79.13,73.13,77.21,83.74,90.33,90.4,91.01,90.58,93.3,94.11,90.21
Annual,Natural gas,Third country,Percentage,Lithuania,99.71,100.0,100.0,100.0,100.0,99.72,100.0,99.38,99.0,99.97,99.12,100.0,100.0,94.62
Annual,Natural gas,Third country,Percentage,Luxembourg,86.4,86.4,86.4,100.0,100.0,100.0,100.0,76.24,69.68,47.68,57.98,70.18,61.15,37.06
Annual,Natural gas,Third country,Percentage,Latvia,61.78,100.0,100.0,100.0,72.12,98.57,82.89,100.0,98.83,100.0,100.0,99.97,22.51,0.0
Annual,Natural gas,Third country,Percentage,Moldova,99.84,99.99,99.99,99.8,99.99,99.75,99.89,99.84,99.99,99.84,99.71,98.6,89.51,10.04
Annual,Natural gas,Third country,Percentage,Montenegro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Natural gas,Third country,Percentage,North Macedonia,100.0,100.0,100.0,100.0,99.86,100.0,100.0,100.0,100.0,99.96,99.99,99.97,100.0,99.97
Annual,Natural gas,Third country,Percentage,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.19,100.0,100.0,96.17,100.0,100.0,93.34
Annual,Natural gas,Third country,Percentage,Netherlands,20.68,20.26,21.94,21.05,26.29,39.17,41.13,29.47,42.77,48.07,53.45,46.88,60.56,69.0
Annual,Natural gas,Third country,Percentage,Poland,62.19,61.14,57.46,56.19,55.14,53.25,63.44,60.45,61.93,60.58,61.34,65.87,47.93,73.41
Annual,Natural gas,Third country,Percentage,Portugal,100.0,100.0,99.73,100.0,100.0,100.0,98.57,100.0,100.0,98.47,99.28,100.0,98.21,97.53
Annual,Natural gas,Third country,Percentage,Romania,16.47,19.04,17.91,10.85,4.44,1.63,12.89,9.79,10.6,7.63,7.88,21.11,3.32,0.83
Annual,Natural gas,Third country,Percentage,Serbia,74.98,63.95,42.01,78.04,69.02,75.25,75.58,81.69,82.11,83.76,79.64,78.65,90.06,89.41
Annual,Natural gas,Third country,Percentage,Sweden,0.0,0.46,0.0,0.0,0.0,0.0,0.0,18.39,13.91,14.63,24.09,14.96,16.91,18.71
Annual,Natural gas,Third country,Percentage,Slovenia,79.44,70.83,57.86,57.78,37.84,30.88,37.77,24.76,31.9,11.68,8.64,14.62,12.33,28.14
Annual,Natural gas,Third country,Percentage,Slovakia,98.27,97.93,89.9,95.35,97.92,95.05,92.85,97.4,89.56,98.19,88.05,75.19,99.12,98.91
Annual,Natural gas,Third country,Percentage,Kosovo*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Albania,59.57,45.46,15.57,56.03,52.6,48.98,53.66,54.12,23.59,27.8,21.8,31.7,40.03,42.1
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Austria,45.08,51.99,53.59,53.7,54.33,55.08,50.08,50.09,55.39,56.06,54.44,53.02,40.16,56.11
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Belgium,70.73,67.6,72.84,67.73,71.36,70.86,71.49,72.4,71.51,74.3,73.25,67.83,68.1,68.7
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Bulgaria,83.44,87.24,85.45,85.51,84.55,84.05,86.13,87.0,85.75,86.78,82.84,81.79,90.85,88.13
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Cyprus,52.86,53.93,51.39,50.12,36.11,37.56,33.34,36.79,38.72,38.66,29.19,33.84,44.38,31.11
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Czechia,71.65,66.01,68.38,64.59,67.26,64.19,51.66,65.53,63.01,65.72,59.45,59.91,64.72,64.34
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Germany,72.92,73.74,74.7,73.45,74.8,75.03,74.47,73.5,71.31,72.05,76.03,74.38,76.77,70.47
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Denmark,28.48,34.01,34.75,43.55,42.89,50.16,47.23,44.6,47.76,55.91,57.31,52.65,49.83,52.12
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Estonia,32.5,15.96,48.2,25.93,24.47,28.06,28.77,33.06,41.83,38.83,41.54,39.99,29.0,18.25
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Greece,88.33,83.46,89.27,86.18,89.62,90.91,90.05,89.73,90.89,88.99,91.94,91.05,93.39,91.71
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Spain,85.55,85.55,86.06,85.08,88.31,90.94,87.27,86.45,87.66,88.93,87.72,85.74,88.17,87.19
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Finland,86.32,92.64,90.2,84.34,82.45,81.22,83.13,81.13,82.79,81.59,81.6,77.4,81.34,74.36
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,France,85.1,85.18,82.13,82.86,82.39,82.35,80.97,82.25,82.53,81.51,76.32,75.65,81.52,78.86
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Georgia,:,:,:,51.08,47.12,54.89,53.82,62.17,62.57,64.17,68.96,65.95,69.57,:
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Croatia,64.65,52.38,57.17,61.51,51.88,52.4,55.42,52.09,56.36,42.65,47.84,57.88,56.39,57.51
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Hungary,73.11,75.12,72.57,73.5,71.25,67.88,64.48,59.56,64.08,61.62,58.35,56.61,60.42,57.23
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Ireland,90.1,96.6,96.48,88.46,89.68,88.9,85.22,84.37,85.2,86.35,87.21,79.81,89.03,76.67
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Italy,91.62,89.3,89.33,86.41,86.19,87.92,87.37,87.28,86.64,88.45,85.21,84.52,89.0,87.72
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Lithuania,94.36,91.8,89.33,90.92,90.54,90.15,91.57,92.47,92.69,93.25,93.17,93.2,89.75,91.66
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Luxembourg,0.02,0.01,0.01,0.0,0.0,0.07,0.26,0.74,0.03,0.64,3.03,0.05,0.05,0.12
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Latvia,54.58,45.21,37.86,34.37,32.54,39.51,42.94,40.41,39.91,37.74,28.67,26.77,25.97,28.92
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Moldova,38.7,51.79,52.2,42.92,29.03,28.41,27.29,22.44,24.27,16.88,25.21,31.4,28.69,44.17
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Montenegro,11.41,2.34,1.9,1.06,5.67,6.22,4.79,0.27,1.04,2.58,2.33,12.92,2.08,0.34
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,North Macedonia,97.67,97.02,36.21,19.94,17.57,18.12,11.63,7.09,10.37,11.37,18.56,15.56,10.8,7.14
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Malta,65.79,66.81,21.44,38.82,61.43,34.91,30.04,59.54,8.11,29.46,50.47,38.86,48.84,46.83
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Netherlands,70.23,68.59,69.61,69.59,69.25,70.41,71.37,69.87,72.47,70.77,68.87,63.38,59.08,59.71
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Poland,84.36,84.82,88.52,86.86,86.92,87.74,85.03,84.7,86.52,87.45,87.51,83.85,82.03,73.02
