Annual,Population on 1 January - total,Iceland,321857.0,325671.0,329100.0,332529.0,338349.0,348450.0,356991.0,364134.0,368792.0,376248.0,387758.0,398940.0
Annual,Population on 1 January - total,Italy,60277309.0,60345917.0,60295497.0,60163712.0,60066734.0,59937769.0,59816673 b,59641488.0,59236213.0,59030133.0,58997201.0,58989749 p
Annual,Population on 1 January - total,Liechtenstein,36838.0,37129.0,37366.0,37622.0,37810.0,38114.0,38378.0,38747.0,39055.0,39308.0,39677.0,40023 p
Annual,Population on 1 January - total,Lithuania,2974637.0,2947862.0,2926644.0,2895573.0,2859077.0,2826200.0,2812200.0,2809977.0,2810761.0,2805998.0,2857279.0,2885891.0
Annual,Population on 1 January - total,Luxembourg,537039.0,549680.0,562958.0,576249.0,590667 b,602005.0,613894.0,626108.0,634730.0,645397.0,660809.0,672050.0
Annual,Population on 1 January - total,Latvia,2023825.0,2001468.0,1986096.0,1968957.0,1950116.0,1934379.0,1919968.0,1907675.0,1893223.0,1875757.0,1883008.0,1871882.0
Annual,Population on 1 January - total,Monaco,:,:,37700 e,38200.0,:,38300.0,38300 e,:,:,:,:,:
Annual,Population on 1 January - total,Moldova,3559497.0,3557634.0,3555159.0,2846327 e,2825628 e,2780744 e,2729634 e,2684772 e,2643675 e,2565030 e,2512758 ep,2423287.0
Annual,Population on 1 January - total,Montenegro,620893.0,621521.0,622099.0,622218.0,622387.0,622359.0,622182.0,621873.0,620739.0,617683.0,616695.0,:
Annual,Population on 1 January - total,North Macedonia,2062294 e,2065769 e,2069172 e,2071278 e,2073702 e,2075301.0,2077132.0,2076255.0,2068808.0,1837114 b,1829954.0,1826247.0
Annual,Population on 1 January - total,Malta,421464.0,428156.0,438805.0,449635.0,459375.0,474837.0,492968.0,514855.0,516125.0,520174.0,542051.0,563443.0
Annual,Population on 1 January - total,Netherlands,16779575.0,16829289.0,16900726.0,16979120.0,17081507.0,17181084.0,17282163.0,17407585.0,17475415.0,17590672.0,17811291.0,17942942.0
Annual,Population on 1 January - total,Norway,5051275.0,5109056.0,5165802.0,5213985.0,5258317.0,5295619.0,5328212.0,5367580.0,5391369.0,5425270.0,5488984.0,5550203.0
Annual,Population on 1 January - total,Poland,38062535.0,38017856.0,38005614.0,37967209.0,37972964.0,37976687 e,37972812.0,37958138 e,37073357 b,36889761.0,36753736.0,36620970.0
Annual,Population on 1 January - total,Portugal,10503889.0,10444092.0,10395121.0,10368554.0,10344478.0,10335770.0,10333496.0,10375395.0,10394297.0,10421117.0,10516621.0,10639726.0
Annual,Population on 1 January - total,Romania,20020074.0,19947311.0,19870647.0,19760585.0,19643949.0,19533481.0,19414458.0,19328838 e,19201662.0,19042455 e,19054548 e,19064409 e
Annual,Population on 1 January - total,Serbia,7181505.0,7146759.0,7114393.0,7076372.0,7040272.0,7001444.0,6963764.0,6926705.0,6871547.0,6797105.0,6641197 b,6605168.0
Annual,Population on 1 January - total,Russia,:,143666931.0,:,:,:,:,:,:,:,:,:,:
Annual,Population on 1 January - total,Sweden,9555893.0,9644864.0,9747355.0,9851017.0,9995153.0,10120242.0,10230185.0,10327589.0,10379295.0,10452326.0,10521556.0,10551707.0
Annual,Population on 1 January - total,Slovenia,2058821.0,2061085.0,2062874.0,2064188.0,2065895.0,2066880.0,2080908.0,2095861.0,2108977.0,2107180.0,2116972.0,2123949.0
Annual,Population on 1 January - total,Slovakia,5410836.0,5415949.0,5421349.0,5426252.0,5435343.0,5443120.0,5450421.0,5457873.0,5459781.0,5434712.0,5428792.0,5424687.0
Annual,Population on 1 January - total,San Marino,33562.0,32520.0,32789.0,33005.0,33196.0,34453.0,34590.0,34735.0,34805.0,33698.0,33812.0,:
Annual,Population on 1 January - total,Türkiye,75627384.0,76667864.0,77695904.0,78741053.0,79814871.0,80810525.0,82003882 be,83154997.0,83614362.0,84680273.0,85279553.0,85372377.0
Annual,Population on 1 January - total,Ukraine,45372692.0,45245894.0,42759661 b,42590879.0,42414905.0,42216766.0,41983564.0,41732779.0,:,40997698 e,:,:
Annual,Population on 1 January - total,United Kingdom,63905342.0,64351203.0,64853393.0,65379044.0,65844142.0,66273576.0,66647112.0,67025542.0,:,:,:,:
Annual,Population on 1 January - total,Kosovo*,1815606 e,1820631 e,1804944 e,1771604 e,1783531 e,1798506.0,1795666.0,1782115.0,1798186.0,1773971.0,:,:
