Time frequency,External trade indicator,"Standard International Trade Classification (SITC Rev. 4, 2006)",Geopolitical entity (partner),Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Austria,67.3,67.2,66.8,66.9,67.6,68.5,68.6,67.9,68.7,69.1,69.6,69.4
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Belgium,63.0,62.6,62.2,62.9,63.1,64.0,65.1,65.1,64.9,67.0,68.0,66.8
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Bulgaria,57.0,57.8,60.2,62.4,63.9,61.2,65.2,64.2,65.5,66.5,65.2,63.4
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Cyprus,51.2,44.2,43.3,39.9,36.6,32.5,25.5,40.6,33.9,27.7,25.8,22.5
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Czechia,76.5,76.3,77.2,78.0,78.4,78.9,79.7,79.4,79.7,80.4,81.6,81.5
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Germany,50.3,50.3,50.6,50.5,51.4,51.8,52.7,52.5,52.6,54.0,55.2,54.6
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Denmark,53.8,55.1,55.9,55.0,55.2,53.6,54.3,52.6,51.8,53.0,55.1,55.3
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Estonia,63.9,68.6,69.9,72.3,71.5,69.6,65.8,68.6,66.2,67.1,70.4,74.0
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Greece,41.4,43.5,44.8,50.2,52.1,49.8,49.2,52.4,57.5,53.8,55.9,57.1
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Spain,57.3,56.0,56.8,57.7,58.9,59.4,59.8,59.8,61.3,62.1,63.3,63.1
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),European Union - 27 countries (from 2020),57.4,57.3,57.8,57.8,58.4,58.8,59.4,59.0,59.7,61.2,62.3,61.7
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Finland,48.6,50.1,51.9,53.8,53.9,55.1,54.5,54.7,54.2,56.2,56.3,56.6
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),France,52.2,52.5,53.1,51.8,52.4,52.1,52.3,51.4,53.6,54.6,56.0,55.4
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Croatia,56.6,59.7,62.0,64.2,64.1,62.5,66.3,66.2,67.3,67.4,68.3,67.4
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Hungary,73.3,73.9,76.3,77.3,77.4,77.7,78.0,78.5,78.4,78.1,78.4,78.9
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Ireland,42.9,41.3,40.0,39.2,37.6,37.9,38.8,37.0,40.5,38.1,39.5,42.1
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Italy,49.4,48.7,49.6,49.4,50.6,50.6,51.4,51.1,51.5,52.7,52.8,51.8
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Lithuania,54.2,50.5,51.1,56.9,56.4,54.8,55.0,55.0,56.0,57.6,62.2,61.0
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Luxembourg,73.6,78.2,79.3,79.2,79.0,80.3,81.0,79.9,80.4,80.8,80.4,79.5
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Latvia,60.6,63.0,64.3,64.7,64.8,62.0,61.4,62.1,61.8,63.7,65.5,63.7
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Malta,35.3,41.3,45.6,40.5,38.7,53.3,53.2,55.3,50.6,48.1,47.8,53.2
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Netherlands,67.9,67.3,67.2,66.5,66.4,66.4,66.0,65.3,65.8,69.4,71.3,69.8
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Poland,69.4,68.5,71.0,72.6,73.1,73.5,74.3,74.0,74.0,75.0,75.5,74.6
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Portugal,65.8,64.8,64.7,65.9,68.0,67.5,69.8,70.7,71.4,71.5,70.5,70.1
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Romania,66.8,65.5,67.0,69.3,70.7,71.7,72.8,73.2,74.1,73.2,72.3,72.6
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Sweden,49.3,51.2,51.3,51.3,53.1,52.9,53.8,52.5,52.2,53.7,54.0,55.0
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Slovenia,73.2,73.1,73.5,74.1,73.4,74.0,74.6,72.0,67.3,67.7,62.9,58.8
Annual,Share of exports to EU in total exports (%),Total - all products,European Union - 27 countries (from 2020),Slovakia,80.1,78.5,79.3,80.1,80.0,80.7,81.0,80.0,79.0,80.5,80.1,77.4
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Austria,75.0,75.1,75.1,75.0,76.2,75.7,75.8,76.2,76.9,76.4,75.1,75.6
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Belgium,62.1,61.1,60.1,57.7,59.0,59.7,60.0,59.9,61.6,63.1,57.9,61.3
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Bulgaria,57.3,58.2,60.0,62.5,64.1,62.4,62.1,61.2,61.0,60.5,55.2,59.9
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Cyprus,61.8,63.9,58.2,55.0,60.7,54.6,51.0,59.2,57.8,64.8,60.6,57.4
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Czechia,73.0,74.4,74.9,74.7,75.9,75.2,74.3,74.0,72.9,73.7,72.0,72.8
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Germany,58.9,60.1,61.1,61.3,62.2,62.2,62.7,63.1,63.1,63.4,60.9,65.1
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Denmark,64.8,64.8,64.7,65.0,67.2,65.8,66.3,66.7,69.0,68.0,66.4,68.2
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Estonia,73.9,77.9,78.6,78.9,79.3,78.5,74.0,75.8,75.2,72.1,78.3,85.1
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Greece,45.1,45.9,47.2,51.8,54.2,52.8,50.1,51.3,57.1,51.6,43.7,50.8
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Spain,50.1,51.2,52.9,55.8,57.5,55.7,55.0,54.6,56.7,54.6,50.5,55.5
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),European Union - 27 countries (from 2020),57.7,58.8,59.6,60.3,61.6,61.2,60.8,60.8,62.0,61.4,57.8,61.4
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Finland,59.7,63.1,65.0,69.7,69.9,68.9,67.6,68.9,71.6,69.7,65.9,70.4
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),France,62.1,63.0,63.8,64.6,65.4,65.1,64.5,63.7,66.1,66.0,61.5,64.7
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Croatia,61.0,65.6,74.9,76.6,75.9,76.5,76.4,78.7,77.1,74.3,69.6,75.8
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Hungary,68.8,69.9,73.4,74.7,75.7,74.1,72.8,71.9,70.6,71.2,68.4,69.4
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Ireland,29.8,32.1,33.6,34.6,37.4,38.4,38.0,38.1,37.9,38.0,34.7,39.1
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Italy,50.8,52.8,54.2,55.7,57.7,57.3,56.2,57.0,58.3,56.7,51.3,56.7
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Lithuania,55.4,58.0,61.4,64.8,68.3,67.4,66.1,66.4,70.8,68.5,63.3,70.4
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Luxembourg,75.8,77.8,78.8,71.1,76.3,81.8,86.6,83.5,89.0,88.7,90.8,90.7
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Latvia,75.9,77.9,78.0,77.0,78.0,75.8,72.1,74.9,76.1,73.2,78.1,81.1
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Malta,69.9,64.4,55.1,59.1,49.5,54.6,63.1,53.9,60.4,59.7,58.4,62.7
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Netherlands,38.8,39.8,39.8,40.8,41.6,40.9,40.2,40.3,41.7,41.2,38.7,41.1
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Poland,65.2,66.2,66.9,67.8,69.6,69.0,67.4,66.5,67.7,66.4,63.8,67.5
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Portugal,68.5,69.1,71.7,73.4,74.9,73.7,73.4,73.8,74.7,73.6,69.5,74.6
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Romania,71.3,73.5,73.1,74.7,74.8,73.6,72.6,72.7,73.6,72.5,70.9,73.3
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Sweden,60.8,62.9,62.6,64.5,65.9,66.4,65.0,65.5,67.8,66.4,63.4,67.3
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Slovenia,70.8,68.5,67.9,68.7,69.6,68.2,66.0,62.2,58.7,56.0,51.9,48.7
Annual,Share of imports from EU in total imports (%),Total - all products,European Union - 27 countries (from 2020),Slovakia,72.5,72.9,75.3,77.5,78.8,78.6,78.5,78.9,80.3,78.2,76.8,79.4
