Annual,Total transported goods,Thousand tonnes,Messina,3071.0,2065.0,1672.0,2071.0,1876.0,2005.0,1653.0,2380.0,2325.0,2960.0
Annual,Total transported goods,Thousand tonnes,Agrigento,2440.0,3228.0,1433.0,1418.0,1805.0,1663.0,1214.0,1927.0,1325.0,2197.0
Annual,Total transported goods,Thousand tonnes,Caltanissetta,2456.0,770.0,7033.0,4059.0,2614.0,4756.0,521.0,1105.0,911.0,1524.0
Annual,Total transported goods,Thousand tonnes,Enna,1151.0,1355.0,2235.0,380.0,608.0,578.0,682.0,747.0,1163.0,901.0
Annual,Total transported goods,Thousand tonnes,Catania,6368.0,10884.0,8154.0,9387.0,6888.0,7618.0,7464.0,7492.0,11342.0,9972.0
Annual,Total transported goods,Thousand tonnes,Ragusa,4659.0,2072.0,3913.0,2636.0,4886.0,3227.0,3759.0,2918.0,2848.0,2461.0
Annual,Total transported goods,Thousand tonnes,Siracusa,3358.0,2629.0,2870.0,4986.0,2215.0,3072.0,2865.0,2652.0,1555.0,2978.0
Annual,Total transported goods,Thousand tonnes,Sassari (NUTS 2016),2490.0,5366.0,4381.0,3256.0,2798.0,2310.0,3708.0,2746.0,:,:
Annual,Total transported goods,Thousand tonnes,Nuoro (NUTS 2016),954.0,1311.0,1364.0,907.0,1223.0,1363.0,948.0,983.0,:,:
Annual,Total transported goods,Thousand tonnes,Cagliari (NUTS 2016),7740.0,3450.0,6254.0,3899.0,5124.0,4361.0,5356.0,7646.0,:,:
Annual,Total transported goods,Thousand tonnes,Oristano (NUTS 2016),1269.0,2667.0,2789.0,1882.0,1716.0,2301.0,2023.0,1531.0,:,:
Annual,Total transported goods,Thousand tonnes,Olbia-Tempio (NUTS 2016),1830.0,1252.0,602.0,2628.0,1101.0,1861.0,2011.0,2798.0,:,:
Annual,Total transported goods,Thousand tonnes,Ogliastra (NUTS 2016),127.0,92.0,263.0,126.0,65.0,58.0,176.0,186.0,:,:
Annual,Total transported goods,Thousand tonnes,Medio Campidano (NUTS 2016),1077.0,2912.0,985.0,1219.0,950.0,1157.0,1487.0,1174.0,:,:
Annual,Total transported goods,Thousand tonnes,Carbonia-Iglesias (NUTS 2016),1468.0,1139.0,2090.0,987.0,1992.0,340.0,1029.0,856.0,:,:
Annual,Total transported goods,Thousand tonnes,Sassari,:,:,:,:,:,:,:,:,6334.0,6945.0
Annual,Total transported goods,Thousand tonnes,Nuoro,:,:,:,:,:,:,:,:,1496.0,1390.0
Annual,Total transported goods,Thousand tonnes,Cagliari,:,:,:,:,:,:,:,:,4648.0,4363.0
Annual,Total transported goods,Thousand tonnes,Oristano,:,:,:,:,:,:,:,:,1688.0,1568.0
Annual,Total transported goods,Thousand tonnes,Sud Sardegna,:,:,:,:,:,:,:,:,2720.0,2523.0
Annual,Total transported goods,Thousand tonnes,Gotlands län,749.0,4036.0,2920.0,3016.0,3896.0,2208.0,1716.0,2617.0,2117.0,2781.0
