Time frequency,National accounts indicator (ESA 2010),Unit of measure,Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0
Annual,Compensation of employees,"Current prices, million units of national currency",Austria,90357.1,91484.9,93067.2,96551.6,100117.6,103625.9,105856.6,107819.2,110244.1,112995.8,116601.4,122211.8,128353.5,135556.0,136247.4,138893.7,144408.1,150282.0,154501.7,158710.0,163631.4,170010.9,175965.9,184918.1,192668.1,192083.9,201416.4,217424.0,234829.5,:
Annual,Compensation of employees,"Current prices, million units of national currency",Belgium,106504.8,108639.5,112863.5,116876.5,122964.3,128563.6,135709.6,141984.8,144668.6,148850.7,153985.4,161393.2,170105.6,179628.2,181009.7 b,184886.4,193278.5,199851.0,203695.9,206318.0,208238.0,212286.1,219529.6,226729.6,234996.0,230892.4,245676.8,269152.0,292661.1 p,:
Annual,Compensation of employees,"Current prices, million units of national currency",Bulgaria,379.9,658.0,5969.2,9233.4,9349.2,9968.0,11044.8,11746.0,12684.9,13846.6,15703.4,17407.3,20425.1,24431.3,25850.7,27170.8,28562.3,30213.9,32499.4,34250.2,36538.0,39347.7,43620.1,48238.1,52371.2,54575.2,61327.7,70303.6,80921.7,:
Annual,Compensation of employees,"Current prices, million units of national currency",Cyprus,3097.9,3274.7,3496.1,3666.6,3907.6,4209.6,4485.9,4838.2,5364.9,5715.8,6385.3,6931.0,7631.1,8379.3,8922.9,9257.8,9551.1,9406.6,8371.9,7901.0,7929.1,8231.9,8840.0,9553.2,10582.2,10572.1,11408.0,12776.5,13638.0 p,:
Annual,Compensation of employees,"Current prices, million units of national currency",Czechia,630080.0,740884.0,811184.0,853027.0,879000.0,936368.0,1012222.0,1085736.0,1145460.0,1242104.0,1330849.0,1428038.0,1550227.0,1661212.0,1610110.0,1639680.0,1677411.0,1717348.0,1732181.0,1796229.0,1888558.0,1999057.0,2180460.0,2392928.0,2579546.0,2624002.0,2813401.0,3031250.0,3265699.0,:
Annual,Compensation of employees,"Current prices, million units of national currency",Germany,1024485.0,1033988.0,1038590.0,1060868.0,1090834.0,1134632.0,1152309.0,1160285.0,1165998.0,1170964.0,1168433.0,1190349.0,1224004.0,1271712.0,1278780.0,1317103.0,1373460.0,1428808.0,1471443.0,1531870.0,1594004.0,1657401.0,1732387.0,1816102.0,1899063.0,1894056.0,1963032.0 p,2081653.0 p,2223568.0 p,2346628.0 p
Annual,Compensation of employees,"Current prices, million units of national currency",Denmark,518700.7,546122.7,572746.6,605624.3,635828.0,662275.2,696894.8,722151.5,741092.4,762992.2,800004.3,847816.1,901734.3,950136.0,945958.2,953934.7,966820.1,977525.0,994228.2,1015401.6,1046869.4,1081186.0,1116351.8,1154644.6,1193492.3,1210390.1,1278044.2,1365652.2,1429304.0,:
Annual,Compensation of employees,"Current prices, million units of national currency",Estonia,1448.4,1807.7,2163.6,2395.1,2469.6,2783.9,3101.9,3424.8,3849.5,4267.2,4921.6,5900.4,7339.9,8195.2,7046.9,6863.6,7451.6,7997.0,8530.8,9168.9,9761.1,10379.7,11317.7,12464.5,13583.3,13814.7,15058.8,17133.0,18995.6,:
Annual,Compensation of employees,"Current prices, million units of national currency",Greece,26745.3,29272.9,33363.3,36974.6,40271.5,42937.1,46226.7,53014.7,58254.8,62884.7,67083.3,71981.2,77513.6,81702.4,83529.2,81038.6,74886.0,68386.5,62778.4,63106.0,62288.1,63529.9,64075.9,66360.9,68215.9,65290.2,70113.9,73551.2 p,77454.3 p,:
Annual,Compensation of employees,"Current prices, million units of national currency",Spain,219791.0,232395.0,251708.0,270455.0,290388.0,316163.0,336896.0,358651.0,380011.0,405676.0,435445.0,471958.0,509107.0,545226.0,531653.0,528815.0,515740.0,483951.0,470153.0,476301.0,497019.0,508025.0,528140.0,550649.0,585833.0,561866.0,604193.0,655862.0 p,715607.0 p,:
Annual,Compensation of employees,"Current prices, million units of national currency",Finland,47357.0,49355.0,52017.0,56103.0,59464.0,63299.0,66893.0,69012.0,70680.0,73624.0,77395.0,81338.0,85895.0,91570.0,90508.0,92596.0 b,97076.0,100257.0,101098.0,101375.0,102572.0,104283.0,105061.0,109146.0,112627.0,110869.0,118106.0,126139.0,132479.0,:
Annual,Compensation of employees,"Current prices, million units of national currency",France,619847.5,637269.4,654027.5,678016.1,709318.4,748654.3,781643.5,813793.9,837819.9,866987.4,899273.6,937325.9,974335.2,1003884.8,1006633.0,1032728.8,1064378.0,1088779.6,1107914.9,1126854.6,1143090.7,1164986.1,1202199.0,1231985.4,1243041.1,1195011.5,1285635.5,1377049.8 p,1448932.6 p,:
Annual,Compensation of employees,"Current prices, million units of national currency",Croatia,7091.7,8066.6,9303.3,10601.4,11336.7,12152.1,12395.9,13769.5,15225.0,16197.7,17205.2,18464.1,20292.2,21847.7,21688.3,21056.0,20980.3,20763.2,20469.4,20574.3,20968.5,21540.4,22550.4,24132.3,24949.3,24865.4,26585.8,30410.3,36037.2 p,:
Annual,Compensation of employees,"Current prices, million units of national currency",Hungary,2627870.0,3161197.0,3901398.0,4592380.0,5019206.0,5910393.0,6907146.0,7692348.0,8700785.0,9587323.0,10425291.0,11092947.0,11744388.0,12334318.0,11893490.0,12009651.0,12462019.0,12947999.0,13312151.0,13995219.0,14642639.0,15589854.0,16917661.0,18339542.0,20179517.0,20494892.0,22428716.0,26701540.0,30745684.0 p,:
Annual,Compensation of employees,"Current prices, million units of national currency",Ireland,23965.7,26092.1,29079.3,32744.1,36865.7,41923.4,46894.8,50203.8,54672.1,59393.8,66160.0,72845.1,79781.6,81820.7,74396.9,69644.7,71433.6 b,72184.2,73237.7,76182.6,80971.6,86369.8,92389.5,98291.8,106263.6,106103.0,117272.1,128590.6,142550.4,:
Annual,Compensation of employees,"Current prices, million units of national currency",Italy,380465.2,406148.4,425665.4,424072.7,439128.6,456695.6,481274.2,503528.9,524389.0,543377.9,566735.1,592101.3,614898.5,636702.8,632316.4,640178.6,649067.2,640109.7,634113.8,635937.9,649315.1,665223.5,682754.8,703650.4,718956.8,677961.2,738220.6,783596.6,824026.5,:
Annual,Compensation of employees,"Current prices, million units of national currency",Lithuania,2902.0,3690.7,4536.4,5415.4,5453.8,5222.8,5365.3,5810.3,6443.0,7310.1,8520.0,10277.3,12325.9,14355.1,11986.8,11473.1,12287.0,12973.4,13746.9,14619.0,15657.8,17011.2,18560.2,20382.3,22644.6,23825.7,26970.5,31411.2,35776.3,:
Annual,Compensation of employees,"Current prices, million units of national currency",Luxembourg,7344.4,7743.1,8210.7,8683.8,9554.3,10656.0,11638.5,12459.6,12871.7,13648.1,14612.0,15842.3,17251.0,18567.3,19021.7,19735.9,21107.5,21904.3,22980.1,24041.5,25058.1,25994.5,27765.5,29708.7,31337.1,32254.5,34910.5,38189.8,41867.7,:
Annual,Compensation of employees,"Current prices, million units of national currency",Latvia,1668.0,2083.3,2315.2,2515.2,2684.0,2838.6,3001.2,3215.2,3671.5,4233.6,5475.9,7074.8,9986.6,11752.0,8840.6,7710.6,8038.6,8752.6,9449.2,10095.5,10893.7,11558.1,12468.3,13874.5,14933.9,15015.5,15869.1,17872.2,20680.3,:
Annual,Compensation of employees,"Current prices, million units of national currency",Malta,1396.8,1513.3,1575.4,1658.6,1735.3,1804.3,1945.3,2023.4,2135.6,2186.6,2249.8,2396.8,2523.5,2704.9,2760.9,2896.5,3094.7,3272.6,3497.3,3747.8,4129.2,4530.1,4951.0,5646.4,6179.4,6445.5,6923.0,7541.1,8205.0,:
Annual,Compensation of employees,"Current prices, million units of national currency",Netherlands,165560.0,171981.0,181634.0,194666.0,209646.0,226797.0,239194.0,251188.0,257981.0,261726.0,265911.0,274752.0,290622.0,307808.0,312320.0,311900.0,319887.0,324274.0,325151.0,328743.0,330994.0,342642.0,354478.0,372900.0,393062.0,406330.0,423799.0,454769.0,489593.0,:
Annual,Compensation of employees,"Current prices, million units of national currency",Poland,137567.0,177593.0,220637.0,258465.0,284839.0,307910.0,328216.0,325632.0,331386.0,346284.0,366292.0,393676.0,439632.0,499051.0,518763.0,551731.0,586167.0,610515.0,622394.0,650622.0,677137.0,720801.0,774468.0,839349.0,915121.0,956762.0,1031331.0,1171448.0,1321273.0,:
Annual,Compensation of employees,"Current prices, million units of national currency",Portugal,41662.0,44760.2,48596.5,53106.9,57079.5,61820.4,65394.8,68422.3,69832.1,72361.7,75781.5,77895.4,81065.2,83676.9,83655.1,85209.1,82025.1,75744.1,76603.3,76707.2,78646.2,81294.1,85900.3,91521.8,96957.5,96895.0,103756.2,113604.2,126231.1 e,:
Annual,Compensation of employees,"Current prices, million units of national currency",Romania,2747.3 d,4126.6 d,7872.0 d,14087.2 d,19017.1 d,31873.6 d,48680.0 d,60171.7 d,73675.9 d,91041.1 d,112995.2 d,132490.8 d,144419.0,195725.6,181625.0,180978.4,184607.3,192908.5,201898.1,217994.3,228538.2,268934.5,317703.1,364571.9,410717.7,420720.7,449335.8,518625.0,604788.8,:
Annual,Compensation of employees,"Current prices, million units of national currency",Sweden,836585.0,886881.0,926516.0,928875.0,985185.0,1085267.0,1160957.0,1200839.0,1242083.0,1282750.0,1326812.0,1392738.0,1503571.0,1580650.0,1579643.0,1629617.0,1726103.0,1797444.0,1852006.0,1924261.0,2008485.0,2106123.0,2208315.0,2336125.0,2421779.0,2446852.0,2601445.0,2756307.0,2941966.0,:
Annual,Compensation of employees,"Current prices, million units of national currency",Slovenia,5669.2,6343.5,6965.3,7576.2,8340.4,9407.3,10614.2,11654.6,12599.7,13648.3,14446.6,15474.8,17004.8,18726.5,18580.6,18815.7,18709.1,18275.5,17861.7,18197.5,18712.6,19740.7,21011.3,22584.4,24391.7,25114.3,27424.8,29534.5,32713.9,:
Annual,Compensation of employees,"Current prices, million units of national currency",Slovakia,7880.0,9055.1,10370.5,11267.0,11603.8,12856.1,13604.3,14739.1,15920.3,16701.4,18308.1,20151.5,22291.0,24258.4,24069.9,25006.8,26171.4,26971.7,27544.5,28687.7,30443.0,32004.3,34554.1,37449.0,40295.5,41052.7,43457.3,46765.0,51426.5,:
