Time frequency,Age class,Activity and employment status,Unit of measure,Sex,Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Austria,:,:,:,:,:,:,:,:,:,34.3,33.4,33.7
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,29.0,32.5,30.0
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Belgium,:,:,:,:,:,:,:,:,:,48.3,47.4,49.1
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Bulgaria,:,:,:,:,:,:,:,:,:,8.9,11.2,8.1
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Switzerland,:,:,:,:,:,:,:,:,:,51.2,51.4,49.8
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Cyprus,:,:,:,:,:,:,:,:,:,22.9,18.3,22.5
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Czechia,:,:,:,:,:,:,:,:,:,22.5,22.9,25.1
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Germany,:,:,:,:,:,:,:,:,:,44.1,49.9,48.0
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Denmark,:,:,:,:,:,:,:,:,:,32.2,32.9,31.1 b
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,49.1,49.8,47.8
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Estonia,:,:,:,:,:,:,:,:,:,6.7,15.0,13.4
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Greece,:,:,:,:,:,:,:,:,:,18.6,19.5,19.9
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Spain,:,:,:,:,:,:,:,:,:,64.9 d,56.7 d,46.5 d
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,:,46.0,47.1,45.6
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Finland,:,:,:,:,:,:,:,:,:,37.7,39.9,38.7
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,France,:,:,:,:,:,:,:,:,:,53.5 d,53.3 d,52.6 d
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Croatia,:,:,:,:,:,:,:,:,:,38.4,37.8,34.9
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Hungary,:,:,:,:,:,:,:,:,:,13.6,13.0,10.9
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Ireland,:,:,:,:,:,:,:,:,:,31.0 b,28.3,29.5
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Iceland,:,:,:,:,:,:,:,:,:,33.0,30.5,25.2
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Italy,:,:,:,:,:,:,:,:,:,54.7,53.3,51.0
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Lithuania,:,:,:,:,:,:,:,:,:,6.1,5.7,6.2
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Luxembourg,:,:,:,:,:,:,:,:,:,35.6,34.6,28.9
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Latvia,:,:,:,:,:,:,:,:,:,5.0 u,7.8,6.4
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Malta,:,:,:,:,:,:,:,:,:,19.2,18.8,20.2
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Netherlands,:,:,:,:,:,:,:,:,:,62.2,58.3,57.2
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Norway,:,:,:,:,:,:,:,:,:,29.6,25.5,24.7
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Poland,:,:,:,:,:,:,:,:,:,44.9,49.3,51.7
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Portugal,:,:,:,:,:,:,:,:,:,54.1,55.7,53.3
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Romania,3.7,4.3,4.9,3.8,3.7,2.9,3.4,4.2,3.7,6.8,5.7,6.9
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Serbia,:,:,:,:,:,:,:,:,:,44.7,45.8,46.3
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Sweden,:,:,:,:,:,:,:,:,:,51.5,53.4,51.7
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Slovenia,:,:,:,:,:,:,:,:,:,59.6,55.6,51.5
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Slovakia,:,:,:,:,:,:,:,:,:,13.8,17.4,21.6
Annual,From 15 to 24 years,Employed persons with temporary contract,Percentage of total employment,Total,Türkiye,:,:,:,:,:,:,:,:,:,20.4 b,19.4,21.6
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Austria,:,:,:,:,:,:,:,:,:,22.8,21.7,22.7
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,24.8,26.4,23.9
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Belgium,:,:,:,:,:,:,:,:,:,28.0,26.3,27.5
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Bulgaria,:,:,:,:,:,:,:,:,:,6.1,6.6,4.6
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Switzerland,:,:,:,:,:,:,:,:,:,35.4,35.5,34.3
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Cyprus,:,:,:,:,:,:,:,:,:,21.8,18.8,22.5
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Czechia,:,:,:,:,:,:,:,:,:,14.2,13.8,14.8
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Germany,:,:,:,:,:,:,:,:,:,32.8,36.0,34.6
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Denmark,:,:,:,:,:,:,:,:,:,25.5,26.5,24.6 b
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,36.1,36.0,34.3
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Estonia,:,:,:,:,:,:,:,:,:,3.8,8.2,8.7
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Greece,:,:,:,:,:,:,:,:,:,14.0,14.4,16.6
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Spain,:,:,:,:,:,:,:,:,:,51.4 d,43.0 d,33.9 d
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,:,33.0,33.2,31.9
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Finland,:,:,:,:,:,:,:,:,:,30.4,31.2,30.5
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,France,:,:,:,:,:,:,:,:,:,35.8 d,36.8 d,36.1 d
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Croatia,:,:,:,:,:,:,:,:,:,28.8,29.7,25.1
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Hungary,:,:,:,:,:,:,:,:,:,8.7,8.1,7.2
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Ireland,:,:,:,:,:,:,:,:,:,21.8 b,19.7,20.3
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Iceland,:,:,:,:,:,:,:,:,:,26.2,26.2,20.9
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Italy,:,:,:,:,:,:,:,:,:,40.9,39.8,37.8
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Lithuania,:,:,:,:,:,:,:,:,:,3.9,3.5,3.7
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Luxembourg,:,:,:,:,:,:,:,:,:,21.8,18.9,17.3
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Latvia,:,:,:,:,:,:,:,:,:,4.1,4.6,4.0
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Malta,:,:,:,:,:,:,:,:,:,12.2,11.9,13.3
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Netherlands,:,:,:,:,:,:,:,:,:,51.7,49.6,48.9
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Norway,:,:,:,:,:,:,:,:,:,22.7,19.6,18.7
