Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Million tonne-kilometre (TKM),Armenia,654.0 d,668.0 d,771.0 d,705.0 d,718.0 d,743.0 d,816.0 d,867.3 d,851.0 d,786.1 d,640.3 d,657.7 d,689.5 d,731.8 d,863.8 d,841.8 d,811.2 d,907.1 d
Annual,Million tonne-kilometre (TKM),Azerbaijan,1926.0,2023.0,1934.0,1727.0,851.0,786.0,899.0,1160.0,1331.0,1446.0,1014.0,974.0,881.0,887.0,793.0,604.0,727.0,734.0
Annual,Million tonne-kilometre (TKM),Belarus,43559.3,45723.2,47932.7,48994.3,42741.6,46224.3,49405.7,48351.4,43817.6,44997.4,40784.5,41107.0,48538.2,52573.7,48205.4,42420.4,:,:
Annual,Million tonne-kilometre (TKM),Georgia,6127.1 d,7393.2 d,6927.5 d,6515.7 d,5417.0 d,6227.5 d,6054.8 d,5976.6 d,5525.9 d,4987.6 d,4261.3 d,3423.1 d,2963.3 d,2598.2 d,2935.0 d,2925.6 d,3322.2 d,4193.2 d
Annual,Million tonne-kilometre (TKM),Moldova,208.7 b,320.6,397.3,361.4,123.2,123.3,139.7,100.9,118.8,200.4,160.4,115.0,156.9,178.3,164.3,165.5,151.7,240.3
Annual,Million tonne-kilometre (TKM),Ukraine,89440.6,98488.0,104576.8,92981.1,69687.7,80413.4,88680.5,83691.5,78768.9,67491.1 d,64129.3 d,71089.8 d,68950.5 d,68380.4 d,62099.2 d,63246.4 d,66131.4 d,:
