Time frequency,Legal status,Unit of measure,Geopolitical entity (reporting)\Time,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Acquitted,Number,Albania,:,431.0,400.0,474.0,370.0,397.0,375.0,525.0,1090.0,528.0,404.0,372.0,331.0,420.0,:
Annual,Acquitted,Number,Austria,:,11209.0,10875.0,10797.0,:,10727.0,10727.0,10677.0,:,:,:,:,7967.0,8901.0,8556.0
Annual,Acquitted,Number,Bosnia and Herzegovina,800.0,770.0,775.0,722.0,1010.0,1057.0,1278.0,1103.0,1110.0,1144.0,1189.0,1172.0,861.0,851.0,1044.0
Annual,Acquitted,Number,Bulgaria,1094.0,1097.0,1606.0,1282.0,1463.0,1128.0,965.0,820.0,767.0,740.0,718.0,585.0,650.0,616.0,553.0
Annual,Acquitted,Number,Cyprus,1129.0,1007.0,1252.0,1303.0,1490.0,1233.0,875.0,1959.0,2236.0,1552.0,1595.0,:,:,:,:
Annual,Acquitted,Number,Czechia,:,5144.0,5623.0,5631.0,5601.0,4812.0,4677.0,4312.0,3594.0,3256.0,3044.0,2739.0,2299.0,2058.0,1818.0
Annual,Acquitted,Number,Germany,31874.0,32738.0,32048.0,30798.0,29440.0,29209.0,28652.0,26950.0,24871.0,24273.0,23741.0,24875.0,22268.0,21562.0,20439.0
Annual,Acquitted,Number,Denmark,13995.0,14798.0,16570.0,16717.0,16481.0,15563.0,15224.0,14734.0,14380.0,15457.0,15310.0,17920.0,19546.0,19673.0,19262.0
Annual,Acquitted,Number,Estonia,:,193.0,:,:,:,161.0,87.0,81.0,88.0,31.0,39.0,64.0,40.0,46.0,36.0
Annual,Acquitted,Number,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,78.0
Annual,Acquitted,Number,Spain,41267.0,44789.0,47276.0,48415.0,48896.0,46779.0,45906.0,45957.0,45176.0,44398.0,42068.0,40389.0,27170.0,35920.0,42695.0
Annual,Acquitted,Number,Finland,3404.0,3165.0,3007.0,3146.0,3209.0,3222.0,3052.0,2874.0,2762.0,2797.0,2905.0,2819.0,2431.0,3010.0,3019.0
Annual,Acquitted,Number,France,26735.0,27086.0,32095.0,37316.0,26019.0,26474.0,25300.0,24680.0,36820.0,26067.0,24946.0,27519.0,20696.0,28689.0,27903.0
