Time frequency,Unit of measure,Type of vessel,Geopolitical entity (reporting)\Time,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
Annual,Tonne,Merchant ship,Algeria,916370.6,844686.6,852403.8,905258.8,935604.8,981722.8,947622.8,924086.8,855659.0,731874.6,735441.6,772967.0,695033.0,621305.0
Annual,Tonne,Merchant ship,Egypt,6651.0,6651.0,6651.0,6651.0,:,:,:,:,:,:,:,:,:,:
Annual,Tonne,Merchant ship,Israel,2566518.0,2380446.0,2556786.0,2394273.0,3126038.0,3258397.0,3013600.0,3146636.0,3287272.0,1988780.0,1947143.0,1944420.0,1955000.0,1959600.0
Annual,Tonne,Merchant ship,Jordan,47547.0,47547.0,57891.0,74717.0,76436.0,78728.0,84542.0,87843.0,97555.0,91333.0,92231.0,92231.0,93248.9,111076.5
Annual,Tonne,Merchant ship,Lebanon,147976.2,135996.8,102415.1,102415.1,107308.0,107308.0,:,:,:,:,:,:,:,:
Annual,Tonne,Merchant ship,Morocco,:,:,:,:,:,:,:,:,58584.0,58584.0,58584.0,102756.0 p,165984.0,:
Annual,Tonne,Merchant ship under foreign flag belonging to a resident company,Algeria,118363.0,118363.0,171218.0,224073.0,224073.0,224073.0,224073.0,224073.0,159960.0,159960.0,159960.0,159960.0,159960.0,159960.0
Annual,Tonne,Merchant ship under foreign flag belonging to a resident company,Egypt,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:
Annual,Tonne,Merchant ship under foreign flag belonging to a resident company,Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Tonne,Merchant ship under foreign flag belonging to a resident company,Lebanon,:,:,:,0.0,:,:,:,:,:,:,:,:,:,:
Annual,Tonne,Merchant ship under national flag,Algeria,798007.6,726323.6,681185.8,681185.8,711531.8,757649.8,723549.8,700013.8,695699.0,571914.6,575481.6,613007.0,535073.0,461345.0
Annual,Tonne,Merchant ship under national flag,Egypt,6651.0,6651.0,6651.0,6651.0,:,:,:,:,:,:,:,:,:,:
Annual,Tonne,Merchant ship under national flag,Jordan,47547.0,47547.0,57891.0,74717.0,76436.0,78728.0,84542.0,87843.0,97555.0,91333.0,92231.0,92231.0,93248.9,111076.5
Annual,Tonne,Merchant ship under national flag,Lebanon,147976.2,135996.8,102415.1,102415.1,107308.0,107308.0,:,:,:,:,:,:,:,:
