Annual,Total transported goods,Thousand tonnes,Messina,3070.0,1922.0,1252.0,1543.0,1706.0,1916.0,1361.0,1631.0,2110.0,2031.0
Annual,Total transported goods,Thousand tonnes,Agrigento,1822.0,2524.0,1067.0,1567.0,1960.0,1508.0,1035.0,1884.0,1366.0,1826.0
Annual,Total transported goods,Thousand tonnes,Caltanissetta,1984.0,1034.0,5742.0,2390.0,1654.0,4292.0,430.0,695.0,479.0,839.0
Annual,Total transported goods,Thousand tonnes,Enna,1403.0,925.0,2327.0,687.0,1336.0,970.0,739.0,1453.0,656.0,563.0
Annual,Total transported goods,Thousand tonnes,Catania,5372.0,10282.0,7840.0,9216.0,5869.0,7490.0,7472.0,8406.0,11653.0,11878.0
Annual,Total transported goods,Thousand tonnes,Ragusa,4850.0,3200.0,5934.0,4143.0,5030.0,3089.0,4051.0,2494.0,3038.0,2691.0
Annual,Total transported goods,Thousand tonnes,Siracusa,4529.0,2298.0,3352.0,5266.0,2851.0,3097.0,2975.0,2953.0,2099.0,3354.0
Annual,Total transported goods,Thousand tonnes,Sassari (NUTS 2016),2377.0,5463.0,4440.0,3446.0,2733.0,2507.0,4119.0,2423.0,:,:
Annual,Total transported goods,Thousand tonnes,Nuoro (NUTS 2016),1610.0,1179.0,1063.0,518.0,780.0,833.0,524.0,1102.0,:,:
Annual,Total transported goods,Thousand tonnes,Cagliari (NUTS 2016),7578.0,4486.0,7793.0,3172.0,5749.0,4703.0,6039.0,7821.0,:,:
Annual,Total transported goods,Thousand tonnes,Oristano (NUTS 2016),1882.0,2477.0,2259.0,2289.0,1688.0,3209.0,2045.0,1990.0,:,:
Annual,Total transported goods,Thousand tonnes,Olbia-Tempio (NUTS 2016),1222.0,932.0,1007.0,2703.0,1294.0,1432.0,2045.0,2848.0,:,:
Annual,Total transported goods,Thousand tonnes,Ogliastra (NUTS 2016),88.0,14.0,77.0,95.0,50.0,36.0,80.0,88.0,:,:
Annual,Total transported goods,Thousand tonnes,Medio Campidano (NUTS 2016),642.0,3106.0,561.0,1093.0,853.0,400.0,757.0,860.0,:,:
Annual,Total transported goods,Thousand tonnes,Carbonia-Iglesias (NUTS 2016),1374.0,438.0,1534.0,1214.0,1776.0,336.0,738.0,489.0,:,:
Annual,Total transported goods,Thousand tonnes,Sassari,:,:,:,:,:,:,:,:,5776.0,6593.0
Annual,Total transported goods,Thousand tonnes,Nuoro,:,:,:,:,:,:,:,:,1509.0,929.0
Annual,Total transported goods,Thousand tonnes,Cagliari,:,:,:,:,:,:,:,:,4193.0,4122.0
Annual,Total transported goods,Thousand tonnes,Oristano,:,:,:,:,:,:,:,:,2015.0,2269.0
Annual,Total transported goods,Thousand tonnes,Sud Sardegna,:,:,:,:,:,:,:,:,3314.0,2397.0
Annual,Total transported goods,Thousand tonnes,Gotlands län,774.0,4090.0,2921.0,2928.0,3874.0,2146.0,2037.0,2639.0,2012.0,2661.0
