Time frequency,External trade indicator,"Standard International Trade Classification (SITC Rev. 4, 2006)",Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Trade balance in million ECU/EURO,Total - all products,Canada,-6434.6,-3905.4,9099.1,-9623.6,-12137.2,-11481.5,-8088.6,-7269.4,-14911.2,8571.8,23914.3,7582.9
Annual,Trade balance in million ECU/EURO,Total - all products,European Union - 27 countries (from 2020),68382.1,149369.3,171399.4,228216.3,264390.3,222168.0,147615.3,191124.7,216707.6,56816.4,-436031.8,34460.1
Annual,Trade balance in million ECU/EURO,Total - all products,India,-155208.3,-97458.2,-106755.6,-113892.5,-87070.1,-132502.3,-156751.6,-139020.1,-80976.7,-148464.0,-265794.7,-222628.5
Annual,Trade balance in million ECU/EURO,Total - all products,Japan,-68034.8,-88900.5,-91808.3,-626.3,34337.7,23201.3,-8747.0,-13761.8,5148.2,-12860.4,-144280.9,-31262.3
Annual,Trade balance in million ECU/EURO,Total - all products,South Korea,22010.3,33164.4,35768.0,81357.4,80617.7,84233.2,58953.4,34755.6,39247.5,24774.1,-45404.1,:
Annual,Trade balance in million ECU/EURO,Total - all products,Mexico,-34.8,-949.4,-2328.8,-13247.2,-11865.4,-9735.6,-11524.7,4794.9,29769.1,-9516.2,-25530.8,-5066.3
Annual,Trade balance in million ECU/EURO,Total - all products,Russia,162339.3,159868.1,158964.8,145223.7,85229.0,105550.1,178890.0,160392.1,92312.9,168104.1,:,:
Annual,Trade balance in million ECU/EURO,Total - all products,Singapore,23180.6,24007.9,28212.7,44902.7,41714.3,40315.9,34919.4,28009.9,39449.5,42921.2,37562.4,48949.2
Annual,Trade balance in million ECU/EURO,Total - all products,United Kingdom,-161823.8,-82208.2,-137899.0,-147774.1,-203184.2,-176206.4,-153136.2,-200242.7,-208792.5,-184060.8,-272076.1,-250115.6
Annual,Trade balance in million ECU/EURO,Total - all products,United States,-614683.8,-563965.8,-595493.1,-731481.5,-719361.3,-760792.3,-801125.8,-824668.1,-853727.8,-997581.3,-1244836.0,-1063468.5
Annual,Exports in million of ECU/EURO,Total - all products,Canada,353439.4,343798.1,357679.5,368361.7,351299.3,371846.0,381365.3,397939.0,339847.1,424062.6,566724.3,524049.5
Annual,Exports in million of ECU/EURO,Total - all products,European Union - 27 countries (from 2020),1770879.8,1780131.8,1796783.7,1876310.9,1866819.6,1994225.8,2058821.9,2132048.1,1932076.5,2180663.8,2570217.1,2557028.4
Annual,Exports in million of ECU/EURO,Total - all products,India,225377.3,253453.3,239024.9,238288.4,235185.6,260568.7,273067.0,288745.6,241191.3,333824.0,429899.5,398975.3
Annual,Exports in million of ECU/EURO,Total - all products,Japan,621590.9,538436.3,519546.5,563202.8,582647.4,617979.3,625059.3,630344.9,561445.1,640116.9,709090.3,663966.0
Annual,Exports in million of ECU/EURO,Total - all products,South Korea,426412.2,421367.8,431369.8,474766.1,447572.2,507769.6,512114.6,484298.1,448624.8,544832.1,649146.2,:
Annual,Exports in million of ECU/EURO,Total - all products,Mexico,288532.6,286084.8,298750.8,342997.8,337838.7,362393.8,381611.9,411437.0,365069.3,418077.9,548652.1,548411.4
Annual,Exports in million of ECU/EURO,Total - all products,Russia,408442.1,397007.7,374733.6,309966.3,272635.7,335670.2,382298.8,381170.5,295135.7,416262.6,:,:
Annual,Exports in million of ECU/EURO,Total - all products,Singapore,323486.2,316189.8,312697.2,322614.9,305431.4,330401.5,348639.5,348666.2,327161.4,386472.7,489046.7,439608.4
Annual,Exports in million of ECU/EURO,Total - all products,United Kingdom,374553.0,412651.0,384753.8,420275.5,371725.9,391119.2,415614.2,418331.8,346429.8,397859.0,508200.7,482019.1
Annual,Exports in million of ECU/EURO,Total - all products,United States,1202468.9,1187852.8,1219226.8,1353624.0,1310783.5,1368336.4,1410078.7,1468759.5,1252191.9,1482317.3,1958299.9,1866773.9
Annual,Imports in million of ECU/EURO,Total - all products,Canada,359874.1,347703.5,348580.3,377985.3,363436.5,383327.5,389453.9,405208.4,354758.3,415490.8,542810.0,516466.5
Annual,Imports in million of ECU/EURO,Total - all products,European Union - 27 countries (from 2020),1702497.7,1630762.5,1625384.3,1648094.6,1602429.3,1772057.8,1911206.5,1940923.4,1715369.0,2123847.4,3006248.9,2522568.3
Annual,Imports in million of ECU/EURO,Total - all products,India,380585.6,350911.5,345780.6,352180.9,322255.7,393071.0,429818.6,427765.7,322168.1,482288.0,695694.2,621603.7
Annual,Imports in million of ECU/EURO,Total - all products,Japan,689625.7,627336.8,611354.7,563829.1,548309.7,594778.0,633806.3,644106.7,556296.9,652977.3,853371.2,695228.3
Annual,Imports in million of ECU/EURO,Total - all products,South Korea,404401.9,388203.4,395601.8,393408.7,366954.5,423536.5,453161.2,449542.6,409377.3,520058.1,694550.3,:
Annual,Imports in million of ECU/EURO,Total - all products,Mexico,288567.4,287034.2,301079.6,356245.0,349704.1,372129.4,393136.5,406642.1,335300.2,427594.2,574182.9,553477.7
Annual,Imports in million of ECU/EURO,Total - all products,Russia,246102.8,237139.6,215768.7,164742.6,187406.7,230120.1,203408.8,220778.3,202822.8,248158.6,:,:
Annual,Imports in million of ECU/EURO,Total - all products,Singapore,300305.6,292181.8,284484.5,277712.2,263717.0,290085.6,313720.2,320656.2,287711.8,343551.5,451484.2,390659.2
Annual,Imports in million of ECU/EURO,Total - all products,United Kingdom,536376.9,494859.2,522652.9,568049.6,574910.1,567325.6,568750.4,618574.5,555222.3,581919.8,780276.8,732134.7
Annual,Imports in million of ECU/EURO,Total - all products,United States,1817152.6,1751818.5,1814720.0,2085105.5,2030144.8,2129128.6,2211204.5,2293427.6,2105919.8,2479898.6,3203136.0,2930242.4
Annual,Share of national exports in world exports (%),Total - all products,Canada,3.0,3.0,3.1,3.1,3.0,3.0,2.9,3.0,2.8,2.9,3.0,3.0
Annual,Share of national exports in world exports (%),Total - all products,European Union - 27 countries (from 2020),15.1,15.4,15.6,15.6,16.0,15.9,15.7,15.8,16.0,14.7,13.6,14.8
Annual,Share of national exports in world exports (%),Total - all products,India,1.9,2.2,2.1,2.0,2.0,2.1,2.1,2.1,2.0,2.2,2.3,2.3
Annual,Share of national exports in world exports (%),Total - all products,Japan,5.3,4.7,4.5,4.7,5.0,4.9,4.8,4.7,4.7,4.3,3.8,3.8
Annual,Share of national exports in world exports (%),Total - all products,South Korea,3.6,3.7,3.7,3.9,3.8,4.1,3.9,3.6,3.7,3.7,3.4,:
Annual,Share of national exports in world exports (%),Total - all products,Mexico,2.5,2.5,2.6,2.8,2.9,2.9,2.9,3.1,3.0,2.8,2.9,3.2
Annual,Share of national exports in world exports (%),Total - all products,Russia,3.5,3.4,3.3,2.6,2.3,2.7,2.9,2.8,2.5,2.8,:,:
Annual,Share of national exports in world exports (%),Total - all products,Singapore,2.8,2.7,2.7,2.7,2.6,2.6,2.7,2.6,2.7,2.6,2.6,2.5
Annual,Share of national exports in world exports (%),Total - all products,United Kingdom,3.2,3.6,3.3,3.5,3.2,3.1,3.2,3.1,2.9,2.7,2.7,2.8
Annual,Share of national exports in world exports (%),Total - all products,United States,10.3,10.3,10.6,11.2,11.3,10.9,10.7,10.9,10.4,10.0,10.4,10.8
Annual,Share of national imports in world imports (%),Total - all products,Canada,3.0,3.0,3.0,3.1,3.1,3.0,2.9,2.9,2.9,2.7,2.8,2.9
Annual,Share of national imports in world imports (%),Total - all products,European Union - 27 countries (from 2020),14.2,14.0,13.9,13.5,13.5,13.7,14.1,13.9,13.8,13.9,15.3,14.1
Annual,Share of national imports in world imports (%),Total - all products,India,3.2,3.0,3.0,2.9,2.7,3.0,3.2,3.1,2.6,3.2,3.5,3.5
Annual,Share of national imports in world imports (%),Total - all products,Japan,5.7,5.4,5.2,4.6,4.6,4.6,4.7,4.6,4.5,4.3,4.3,3.9
Annual,Share of national imports in world imports (%),Total - all products,South Korea,3.4,3.3,3.4,3.2,3.1,3.3,3.3,3.2,3.3,3.4,3.5,:
Annual,Share of national imports in world imports (%),Total - all products,Mexico,2.4,2.5,2.6,2.9,2.9,2.9,2.9,2.9,2.7,2.8,2.9,3.1
Annual,Share of national imports in world imports (%),Total - all products,Russia,2.0,2.0,1.8,1.3,1.6,1.8,1.5,1.6,1.6,1.6,:,:
Annual,Share of national imports in world imports (%),Total - all products,Singapore,2.5,2.5,2.4,2.3,2.2,2.2,2.3,2.3,2.3,2.2,2.3,2.2
Annual,Share of national imports in world imports (%),Total - all products,United Kingdom,4.5,4.2,4.5,4.6,4.8,4.4,4.2,4.4,4.5,3.8,4.0,4.1
Annual,Share of national imports in world imports (%),Total - all products,United States,15.1,15.0,15.5,17.0,17.1,16.5,16.3,16.4,17.0,16.2,16.3,16.3
