Annual,Number,Turku,10.0,15.0,21.0,7.0,2.0,91.0,38.0,59.0,56.0,26.0,79.0,60.0,87.0,39 p
Annual,Number,Paris,958.0,1761.0,1658.0,2546.0,2897.0,2305.0,2790.0,3226.0,2709.0,3298.0,3066.0,2393.0,2327.0,2127 p
Annual,Number,Lyon,88.0,168.0,203.0,238.0,143.0,263.0,164.0,121.0,160.0,177.0,176.0,104.0,128.0,106 p
Annual,Number,Toulouse,39.0,16.0,22.0,51.0,23.0,71.0,83.0,30.0,60.0,27.0,104.0,47.0,69.0,42 p
Annual,Number,Strasbourg,51.0,142.0,121.0,94.0,115.0,47.0,55.0,103.0,98.0,42.0,31.0,78.0,86.0,10 p
Annual,Number,Bordeaux,21.0,19.0,41.0,31.0,16.0,27.0,28.0,54.0,23.0,38.0,18.0,36.0,21.0,19 p
Annual,Number,Nantes,21.0,33.0,35.0,25.0,17.0,41.0,93.0,112.0,123.0,92.0,114.0,97.0,95.0,51 p
Annual,Number,Lille - Dunkerque - Valenciennes,118.0,106.0,289.0,315.0,189.0,399.0,267.0,370.0,418.0,303.0,300.0,443.0,484.0,328 p
Annual,Number,Montpellier,9.0,11.0,60.0,73.0,223.0,65.0,60.0,99.0,63.0,97.0,76.0,136.0,298.0,170 p
Annual,Number,Saint-Etienne,24.0,29.0,26.0,41.0,35.0,54.0,80.0,49.0,39.0,59.0,46.0,59.0,46.0,29 p
Annual,Number,Rennes,10.0,3.0,13.0,29.0,154.0,16.0,58.0,39.0,22.0,179.0,43.0,37.0,28.0,29 p
Annual,Number,Amiens,10.0,10.0,13.0,3.0,14.0,119.0,51.0,43.0,41.0,23.0,47.0,10.0,19.0,14 p
Annual,Number,Rouen,116.0,287.0,366.0,286.0,566.0,384.0,298.0,227.0,248.0,124.0,90.0,67.0,74.0,19 p
Annual,Number,Nancy,13.0,26.0,7.0,4.0,15.0,2.0,15.0,10.0,6.0,10.0,21.0,5.0,27.0,8 p
Annual,Number,Reims,3.0,5.0,19.0,37.0,33.0,36.0,15.0,18.0,30.0,17.0,20.0,61.0,21.0,11 p
Annual,Number,Orléans,6.0,8.0,23.0,24.0,12.0,123.0,60.0,4.0,31.0,10.0,30.0,18.0,26.0,6 p
Annual,Number,Dijon,33.0,28.0,49.0,41.0,37.0,58.0,54.0,49.0,67.0,102.0,70.0,52.0,50.0,22 p
Annual,Number,Poitiers,6.0,5.0,3.0,2.0,3.0,8.0,9.0,12.0,10.0,11.0,6.0,9.0,18.0,5 p
Annual,Number,Clermont-Ferrand,42.0,37.0,50.0,64.0,55.0,76.0,68.0,90.0,53.0,60.0,98.0,93.0,121.0,63 p
Annual,Number,Caen,9.0,97.0,116.0,50.0,31.0,53.0,14.0,11.0,39.0,48.0,55.0,52.0,60.0,9 p
Annual,Number,Limoges,18.0,11.0,101.0,68.0,32.0,46.0,48.0,12.0,16.0,20.0,28.0,34.0,5.0,6 p
Annual,Number,Besançon,10.0,25.0,22.0,21.0,37.0,24.0,47.0,6.0,31.0,61.0,32.0,19.0,29.0,17 p
Annual,Number,Grenoble,61.0,35.0,51.0,72.0,65.0,59.0,69.0,55.0,42.0,60.0,82.0,189.0,78.0,65 p
Annual,Number,Tours,9.0,30.0,11.0,16.0,7.0,11.0,49.0,37.0,27.0,9.0,15.0,11.0,11.0,3 p
Annual,Number,Angers,25.0,24.0,62.0,41.0,43.0,78.0,27.0,107.0,76.0,65.0,42.0,84.0,41.0,55 p
Annual,Number,Brest,6.0,3.0,11.0,4.0,3.0,9.0,5.0,6.0,8.0,7.0,16.0,9.0,3.0,11 p
Annual,Number,Le Mans,5.0,3.0,22.0,4.0,14.0,16.0,36.0,18.0,26.0,12.0,3.0,12.0,11.0,10 p
Annual,Number,Mulhouse,12.0,27.0,102.0,60.0,90.0,97.0,50.0,31.0,27.0,28.0,35.0,31.0,20.0,21 p
Annual,Number,Perpignan,1.0,:,6.0,8.0,11.0,21.0,41.0,37.0,10.0,21.0,9.0,29.0,3.0,26 p
Annual,Number,Nimes,8.0,13.0,7.0,19.0,17.0,25.0,14.0,6.0,3.0,6.0,22.0,1.0,56.0,16 p
Annual,Number,Pau,16.0,14.0,26.0,33.0,38.0,60.0,10.0,24.0,13.0,33.0,11.0,17.0,31.0,32 p
Annual,Number,Annecy (FR) / Genève (CH),80.0,133.0,174.0,128.0,124.0,149.0,90.0,55.0,59.0,88.0,110.0,73.0,51.0,52 p
Annual,Number,Marseille,70.0,49.0,130.0,162.0,100.0,46.0,139.0,128.0,90.0,148.0,143.0,170.0,82.0,58 p
Annual,Number,Nice,21.0,44.0,38.0,65.0,72.0,89.0,65.0,75.0,100.0,75.0,55.0,51.0,63.0,36 p
Annual,Number,Split,:,:,:,:,2.0,1.0,:,:,:,:,:,3.0,1.0,1 p
Annual,Number,Budapest,:,42.0,73.0,46.0,117.0,70.0,56.0,125.0,80.0,68.0,75.0,66.0,93.0,139 p
Annual,Number,Miskolc,:,:,:,:,:,:,10.0,8.0,9.0,9.0,7.0,9.0,10.0,:
Annual,Number,Pécs,:,2.0,:,:,1.0,:,3.0,3.0,4.0,3.0,2.0,5.0,:,7 p
Annual,Number,Debrecen,:,6.0,41.0,6.0,:,4.0,3.0,3.0,4.0,:,11.0,11.0,5.0,3 p
Annual,Number,Székesfehérvár,:,:,:,:,2.0,1.0,11.0,2.0,:,3.0,2.0,2.0,4.0,3 p
Annual,Number,Dublin,122.0,255.0,162.0,156.0,482.0,131.0,200.0,163.0,128.0,79.0,101.0,164.0,238.0,100 p
Annual,Number,Cork,:,6.0,3.0,2.0,16.0,1.0,27.0,29.0,:,14.0,21.0,9.0,1.0,7 p
Annual,Number,Non-metropolitan regions in Ireland,:,:,:,:,:,48.0,62.0,74.0,:,38.0,:,55.0,:,:
Annual,Number,Roma,199.0,139.0,238.0,283.0,274.0,163.0,176.0,211.0,225.0,218.0,255.0,281.0,237.0,252 p
Annual,Number,Milano,900.0,1238.0,1465.0,1360.0,1724.0,1765.0,1508.0,1579.0,1390.0,1383.0,1382.0,1277.0,1407.0,1347 p
Annual,Number,Napoli,17.0,85.0,125.0,128.0,133.0,61.0,43.0,76.0,61.0,73.0,83.0,80.0,121.0,91 p
Annual,Number,Torino,224.0,277.0,267.0,356.0,317.0,174.0,263.0,143.0,166.0,186.0,174.0,172.0,194.0,153 p
Annual,Number,Palermo,:,:,:,1.0,:,3.0,7.0,5.0,5.0,12.0,1.0,5.0,2.0,29 p
Annual,Number,Genova,26.0,20.0,20.0,2.0,4.0,5.0,15.0,14.0,33.0,40.0,21.0,25.0,28.0,21 p
Annual,Number,Firenze,113.0,254.0,140.0,238.0,224.0,219.0,155.0,271.0,240.0,209.0,126.0,210.0,252.0,409 p
Annual,Number,Bari,99.0,133.0,234.0,200.0,311.0,153.0,72.0,142.0,154.0,98.0,64.0,89.0,82.0,101 p
Annual,Number,Bologna,279.0,148.0,235.0,195.0,335.0,237.0,295.0,363.0,358.0,289.0,322.0,439.0,580.0,506 p
Annual,Number,Catania,:,:,1.0,6.0,:,41.0,4.0,2.0,:,13.0,12.0,7.0,5.0,4 p
Annual,Number,Venezia,81.0,90.0,41.0,78.0,152.0,113.0,303.0,223.0,230.0,335.0,306.0,316.0,416.0,274 p
Annual,Number,Verona,51.0,59.0,100.0,119.0,80.0,180.0,164.0,153.0,93.0,87.0,38.0,85.0,97.0,73 p
Annual,Number,Taranto,3.0,1.0,75.0,49.0,1.0,2.0,:,22.0,1.0,:,1.0,10.0,12.0,4 p
Annual,Number,Cagliari,:,1.0,:,:,:,:,2.0,4.0,2.0,6.0,4.0,2.0,1.0,8 p
Annual,Number,Padova,225.0,316.0,377.0,618.0,285.0,372.0,216.0,306.0,183.0,217.0,213.0,259.0,283.0,216 p
Annual,Number,Brescia,217.0,362.0,386.0,237.0,294.0,353.0,201.0,371.0,333.0,315.0,226.0,273.0,291.0,220 p
Annual,Number,Messina,2.0,:,:,5.0,:,1.0,:,:,1.0,6.0,12.0,2.0,3.0,1 p
Annual,Number,Prato,19.0,22.0,16.0,23.0,23.0,42.0,45.0,49.0,13.0,19.0,51.0,31.0,19.0,8 p
Annual,Number,Parma,68.0,71.0,137.0,127.0,122.0,146.0,168.0,115.0,168.0,136.0,193.0,138.0,165.0,142 p
Annual,Number,Reggio nell Emilia,40.0,104.0,66.0,87.0,129.0,99.0,81.0,171.0,134.0,106.0,107.0,158.0,68.0,131 p
Annual,Number,Bergamo,117.0,146.0,284.0,189.0,305.0,279.0,253.0,350.0,210.0,237.0,211.0,243.0,378.0,284 p
Annual,Number,Non-metropolitan regions in Liechtenstein,63.0,224.0,228.0,129.0,142.0,267.0,120.0,135.0,86.0,87.0,204.0,65.0,101.0,44 p
Annual,Number,Vilnius,:,7.0,21.0,12.0,1.0,38.0,10.0,13.0,35.0,35.0,31.0,57.0,38.0,82 p
Annual,Number,Kaunas,:,:,1.0,:,7.0,2.0,1.0,8.0,1.0,5.0,7.0,7.0,7.0,13 p
Annual,Number,Luxembourg,59.0,64.0,162.0,162.0,509.0,345.0,212.0,194.0,330.0,536.0,735.0,561.0,707.0,324 p
Annual,Number,Riga,:,4.0,12.0,19.0,37.0,46.0,35.0,9.0,19.0,14.0,15.0,46.0,39.0,6 p
Annual,Number,Non-metropolitan regions in Latvia,:,:,:,:,:,:,:,15.0,29.0,:,:,:,27.0,:
Annual,Number,Valletta,3.0,:,1.0,8.0,15.0,7.0,3.0,2.0,3.0,19.0,204.0,173.0,332.0,129 p
Annual,Number,Non-metropolitan regions in Malta,:,:,:,:,:,:,:,:,3.0,:,1.0,:,1.0,1 p
Annual,Number,s' Gravenhage,13.0,32.0,88.0,104.0,47.0,105.0,86.0,54.0,77.0,118.0,117.0,88.0,55.0,61 p
Annual,Number,Amsterdam,304.0,513.0,449.0,451.0,:,480.0,357.0,258.0,393.0,267.0,293.0,278.0,307.0,353 p
Annual,Number,Rotterdam,113.0,144.0,154.0,121.0,123.0,231.0,88.0,174.0,144.0,274.0,156.0,206.0,170.0,187 p
Annual,Number,Utrecht,92.0,194.0,100.0,165.0,155.0,224.0,226.0,152.0,148.0,161.0,223.0,224.0,234.0,175 p
Annual,Number,Eindhoven,120.0,189.0,262.0,282.0,358.0,406.0,368.0,420.0,383.0,466.0,389.0,281.0,256.0,310 p
Annual,Number,Tilburg,45.0,45.0,157.0,52.0,74.0,32.0,41.0,43.0,111.0,90.0,63.0,76.0,63.0,67 p
Annual,Number,Groningen,7.0,18.0,9.0,10.0,8.0,19.0,9.0,8.0,2.0,1.0,1.0,8.0,5.0,5 p
Annual,Number,Enschede,155.0,53.0,85.0,89.0,119.0,51.0,71.0,103.0,129.0,129.0,87.0,100.0,73.0,62 p
Annual,Number,Arnhem - Nijmegen,61.0,48.0,46.0,43.0,40.0,26.0,62.0,30.0,73.0,39.0,60.0,47.0,45.0,25 p
Annual,Number,Non-metropolitan regions in Netherlands,:,:,:,:,:,:,853.0,:,:,:,:,:,:,:
Annual,Number,Oslo,56.0,133.0,93.0,88.0,122.0,50.0,101.0,69.0,63.0,46.0,34.0,45.0,12.0,23 p
Annual,Number,Bergen,31.0,15.0,20.0,36.0,52.0,42.0,41.0,19.0,5.0,25.0,6.0,18.0,12.0,11 p
Annual,Number,Warszawa,5.0,:,84.0,162.0,281.0,193.0,248.0,262.0,355.0,347.0,447.0,557.0,721.0,542 p
Annual,Number,Lódz,:,:,6.0,17.0,65.0,42.0,76.0,58.0,85.0,83.0,151.0,177.0,127.0,71 p
Annual,Number,Kraków,:,13.0,45.0,20.0,53.0,66.0,105.0,87.0,94.0,138.0,73.0,147.0,196.0,249 p
Annual,Number,Wroclaw,:,3.0,6.0,21.0,42.0,14.0,20.0,41.0,29.0,63.0,52.0,95.0,73.0,101 p
