Time frequency,Unit of measure,Rail network segment (2010),Train category\Time,2010.0
Annual,Number,Hekimhan - Cetinkaya,Other trains,68.0
Annual,Number,Hekimhan - Cetinkaya,Passenger trains,384.0
Annual,Number,Malatya - Yolcaty,Goods trains,1592.0
Annual,Number,Malatya - Yolcaty,Other trains,23.0
Annual,Number,Malatya - Yolcaty,Passenger trains,726.0
Annual,Number,Yolcaty - Maden,Goods trains,607.0
Annual,Number,Yolcaty - Maden,Other trains,3.0
Annual,Number,Yolcaty - Maden,Passenger trains,181.0
Annual,Number,Maden - Batman,Goods trains,431.0
Annual,Number,Maden - Batman,Other trains,1.0
Annual,Number,Maden - Batman,Passenger trains,534.0
Annual,Number,Batman - Kurtalan,Goods trains,59.0
Annual,Number,Batman - Kurtalan,Other trains,0.0
Annual,Number,Batman - Kurtalan,Passenger trains,487.0
Annual,Number,Yolcaty - Elazy?,Goods trains,1020.0
Annual,Number,Yolcaty - Elazy?,Other trains,3.0
Annual,Number,Yolcaty - Elazy?,Passenger trains,532.0
Annual,Number,Elazy? - Tatvan,Goods trains,313.0
Annual,Number,Elazy? - Tatvan,Other trains,0.0
Annual,Number,Elazy? - Tatvan,Passenger trains,114.0
Annual,Number,Malatya - Narly,Goods trains,2076.0
Annual,Number,Malatya - Narly,Other trains,24.0
Annual,Number,Malatya - Narly,Passenger trains,259.0
Annual,Number,Van - Hudut,Goods trains,390.0
Annual,Number,Van - Hudut,Other trains,0.0
Annual,Number,Van - Hudut,Passenger trains,133.0
Annual,Number,Afyon - Horozluhan,Goods trains,1341.0
Annual,Number,Afyon - Horozluhan,Other trains,3.0
Annual,Number,Afyon - Horozluhan,Passenger trains,702.0
Annual,Number,Horozluhan - Uluky?La,Goods trains,1125.0
Annual,Number,Horozluhan - Uluky?La,Other trains,0.0
Annual,Number,Horozluhan - Uluky?La,Passenger trains,710.0
Annual,Number,Uluky?La - Yenice,Goods trains,3170.0
Annual,Number,Uluky?La - Yenice,Other trains,0.0
Annual,Number,Uluky?La - Yenice,Passenger trains,1133.0
Annual,Number,Yenice - Mersin,Goods trains,1230.0
Annual,Number,Yenice - Mersin,Other trains,2.0
Annual,Number,Yenice - Mersin,Passenger trains,9698.0
Annual,Number,Yenice - Adana,Goods trains,2724.0
Annual,Number,Yenice - Adana,Other trains,1.0
Annual,Number,Yenice - Adana,Passenger trains,10817.0
Annual,Number,Adana - Toprakkale,Goods trains,3216.0
Annual,Number,Adana - Toprakkale,Other trains,1.0
Annual,Number,Adana - Toprakkale,Passenger trains,572.0
Annual,Number,Toprakkale - Yskenderun,Goods trains,2426.0
Annual,Number,Toprakkale - Yskenderun,Other trains,1.0
Annual,Number,Toprakkale - Yskenderun,Passenger trains,0.0
Annual,Number,Toprakkale - Fevzipa?A,Goods trains,3596.0
Annual,Number,Toprakkale - Fevzipa?A,Other trains,0.0
Annual,Number,Toprakkale - Fevzipa?A,Passenger trains,574.0
Annual,Number,Fevzipa?A - Narly,Goods trains,3426.0
Annual,Number,Fevzipa?A - Narly,Other trains,3.0
Annual,Number,Fevzipa?A - Narly,Passenger trains,256.0
Annual,Number,Koprua?Zy - K.Mara?,Goods trains,167.0
Annual,Number,Koprua?Zy - K.Mara?,Other trains,0.0
Annual,Number,Koprua?Zy - K.Mara?,Passenger trains,0.0
Annual,Number,Fevzipa?A - Tahtakopru,Goods trains,338.0
Annual,Number,Fevzipa?A - Tahtakopru,Other trains,0.0
Annual,Number,Fevzipa?A - Tahtakopru,Passenger trains,197.0
Annual,Number,Narly - Gaziantep,Goods trains,1512.0
Annual,Number,Narly - Gaziantep,Other trains,0.0
Annual,Number,Narly - Gaziantep,Passenger trains,0.0
Annual,Number,Gaziantep - Karkamy?,Goods trains,545.0
Annual,Number,Gaziantep - Karkamy?,Other trains,0.0
Annual,Number,Gaziantep - Karkamy?,Passenger trains,0.0
Annual,Number,Karkamy? - Hudut,Goods trains,495.0
Annual,Number,Karkamy? - Hudut,Other trains,0.0
Annual,Number,Karkamy? - Hudut,Passenger trains,0.0
Annual,Number,?Enyurt - Mardin,Goods trains,496.0
Annual,Number,?Enyurt - Mardin,Other trains,0.0
Annual,Number,?Enyurt - Mardin,Passenger trains,0.0
Annual,Number,Afyon - D.Pynar,Goods trains,681.0
Annual,Number,Afyon - D.Pynar,Other trains,125.0
Annual,Number,Afyon - D.Pynar,Passenger trains,2.0
Annual,Number,Hanly - Kayseri,Goods trains,794.0
Annual,Number,Hanly - Kayseri,Other trains,0.0
Annual,Number,Hanly - Kayseri,Passenger trains,749.0
Annual,Number,Bostankaya - Cetinkaya,Goods trains,1912.0
Annual,Number,Bostankaya - Cetinkaya,Other trains,3.0
Annual,Number,Bostankaya - Cetinkaya,Passenger trains,744.0
Annual,Number,Hanly - Bostankaya,Goods trains,414.0
Annual,Number,Hanly - Bostankaya,Other trains,0.0
Annual,Number,Hanly - Bostankaya,Passenger trains,0.0
Annual,Number,Catal - Tire,Goods trains,0.0
Annual,Number,Catal - Tire,Other trains,0.0
Annual,Number,Catal - Tire,Passenger trains,221.0
Annual,Number,Sincan - Yenikent,Goods trains,44.0
Annual,Number,Sincan - Yenikent,Other trains,0.0
Annual,Number,Sincan - Yenikent,Passenger trains,0.0
Annual,Number,Gebze - Haydarpa?A,Goods trains,831.0
Annual,Number,Gebze - Haydarpa?A,Other trains,27.0
Annual,Number,Gebze - Haydarpa?A,Passenger trains,30510.0
Annual,Number,Arifiye - Gebze,Goods trains,1375.0
Annual,Number,Arifiye - Gebze,Other trains,26.0
Annual,Number,Arifiye - Gebze,Passenger trains,8634.0
Annual,Number,Adapazary - Arifiye,Goods trains,94.0
Annual,Number,Adapazary - Arifiye,Other trains,0.0
Annual,Number,Adapazary - Arifiye,Passenger trains,4090.0
Annual,Number,Eski?Ehir - Arifiye,Goods trains,1761.0
Annual,Number,Eski?Ehir - Arifiye,Other trains,1.0
Annual,Number,Eski?Ehir - Arifiye,Passenger trains,4703.0
Annual,Number,Polatly - Eski?Ehir,Goods trains,2066.0
Annual,Number,Polatly - Eski?Ehir,Other trains,1.0
Annual,Number,Polatly - Eski?Ehir,Passenger trains,4828.0
Annual,Number,Alayunt - Eski?Ehir,Goods trains,1519.0
Annual,Number,Alayunt - Eski?Ehir,Other trains,30.0
Annual,Number,Alayunt - Eski?Ehir,Passenger trains,2890.0
Annual,Number,Seyitomer - Kutahya,Goods trains,3.0
Annual,Number,Seyitomer - Kutahya,Other trains,5.0
Annual,Number,Seyitomer - Kutahya,Passenger trains,0.0
Annual,Number,Tuncbilek - Tav?Anly,Goods trains,859.0
Annual,Number,Tuncbilek - Tav?Anly,Other trains,2.0
Annual,Number,Tuncbilek - Tav?Anly,Passenger trains,0.0
Annual,Number,Balykesir - Alayunt,Goods trains,1301.0
Annual,Number,Balykesir - Alayunt,Other trains,35.0
Annual,Number,Balykesir - Alayunt,Passenger trains,964.0
Annual,Number,Afyon - Alayunt,Goods trains,1966.0
Annual,Number,Afyon - Alayunt,Other trains,41.0
Annual,Number,Afyon - Alayunt,Passenger trains,1050.0
Annual,Number,Halkaly - Sirkeci,Goods trains,308.0
Annual,Number,Halkaly - Sirkeci,Other trains,7.0
Annual,Number,Halkaly - Sirkeci,Passenger trains,14080.0
Annual,Number,Pehlivankoy - Halkaly,Goods trains,722.0
Annual,Number,Pehlivankoy - Halkaly,Other trains,108.0
Annual,Number,Pehlivankoy - Halkaly,Passenger trains,795.0
Annual,Number,Hudut (Yun.) - Pehlivankoy,Goods trains,46.0
Annual,Number,Hudut (Yun.) - Pehlivankoy,Other trains,64.0
Annual,Number,Hudut (Yun.) - Pehlivankoy,Passenger trains,282.0
Annual,Number,Kyrklareli - Mandyra,Goods trains,3.0
Annual,Number,Kyrklareli - Mandyra,Other trains,2.0
Annual,Number,Kyrklareli - Mandyra,Passenger trains,0.0
Annual,Number,Hudut (Bul.) - Pehlivankoy,Goods trains,705.0
Annual,Number,Hudut (Bul.) - Pehlivankoy,Other trains,28.0
Annual,Number,Hudut (Bul.) - Pehlivankoy,Passenger trains,508.0
Annual,Number,Mar?Andiz - Ankara,Goods trains,1113.0
Annual,Number,Mar?Andiz - Ankara,Other trains,0.0
Annual,Number,Mar?Andiz - Ankara,Passenger trains,23799.0
Annual,Number,Sincan - Mar?Andiz,Goods trains,2166.0
Annual,Number,Sincan - Mar?Andiz,Other trains,1.0
Annual,Number,Sincan - Mar?Andiz,Passenger trains,30838.0
Annual,Number,Kaya? - Ankara,Goods trains,1425.0
Annual,Number,Kaya? - Ankara,Other trains,0.0
Annual,Number,Kaya? - Ankara,Passenger trains,23873.0
Annual,Number,Polatly - Sincan,Goods trains,1915.0
Annual,Number,Polatly - Sincan,Other trains,0.0
Annual,Number,Polatly - Sincan,Passenger trains,6256.0
Annual,Number,Irmak - Kaya?,Goods trains,1463.0
Annual,Number,Irmak - Kaya?,Other trains,12.0
Annual,Number,Irmak - Kaya?,Passenger trains,1538.0
Annual,Number,Karabuk - Irmak,Goods trains,1009.0
Annual,Number,Karabuk - Irmak,Other trains,31.0
Annual,Number,Karabuk - Irmak,Passenger trains,7.0
Annual,Number,Zonguldak - Karabuk,Goods trains,996.0
Annual,Number,Zonguldak - Karabuk,Other trains,3.0
Annual,Number,Zonguldak - Karabuk,Passenger trains,2002.0
Annual,Number,Bo?Azkopru - Irmak,Goods trains,1396.0
Annual,Number,Bo?Azkopru - Irmak,Other trains,14.0
Annual,Number,Bo?Azkopru - Irmak,Passenger trains,1140.0
Annual,Number,Uluky?La - Bo?Azkopru,Goods trains,1285.0
Annual,Number,Uluky?La - Bo?Azkopru,Other trains,0.0
Annual,Number,Uluky?La - Bo?Azkopru,Passenger trains,705.0
Annual,Number,Kayseri - Bo?Azkopru,Goods trains,1941.0
Annual,Number,Kayseri - Bo?Azkopru,Other trains,0.0
Annual,Number,Kayseri - Bo?Azkopru,Passenger trains,1063.0
Annual,Number,Halkapynar - Basmane,Goods trains,35.0
Annual,Number,Halkapynar - Basmane,Other trains,6.0
Annual,Number,Halkapynar - Basmane,Passenger trains,0.0
Annual,Number,Alia?A - Menemen,Goods trains,265.0
Annual,Number,Alia?A - Menemen,Other trains,34.0
Annual,Number,Alia?A - Menemen,Passenger trains,0.0
Annual,Number,Ci?Li - Halkapynar,Goods trains,112.0
Annual,Number,Ci?Li - Halkapynar,Other trains,45.0
Annual,Number,Ci?Li - Halkapynar,Passenger trains,1375.0
Annual,Number,?Yrinyer - Alsancak,Goods trains,20.0
Annual,Number,?Yrinyer - Alsancak,Other trains,16.0
Annual,Number,?Yrinyer - Alsancak,Passenger trains,0.0
Annual,Number,Buca - ?Irinyer,Goods trains,0.0
Annual,Number,Buca - ?Irinyer,Other trains,0.0
Annual,Number,Buca - ?Irinyer,Passenger trains,0.0
Annual,Number,A.Menderes - ?Yrinyer,Goods trains,59.0
Annual,Number,A.Menderes - ?Yrinyer,Other trains,31.0
Annual,Number,A.Menderes - ?Yrinyer,Passenger trains,4000.0
Annual,Number,Halkapynar - Alsancak,Goods trains,11.0
Annual,Number,Halkapynar - Alsancak,Other trains,19.0
Annual,Number,Halkapynar - Alsancak,Passenger trains,1440.0
Annual,Number,?Irinyer - Basmane,Goods trains,38.0
Annual,Number,?Irinyer - Basmane,Other trains,16.0
Annual,Number,?Irinyer - Basmane,Passenger trains,4333.0
Annual,Number,Goncaly - Adnan Menderes,Goods trains,170.0
Annual,Number,Goncaly - Adnan Menderes,Other trains,21.0
Annual,Number,Goncaly - Adnan Menderes,Passenger trains,893.0
Annual,Number,Ala?Ehir - D.Pynar,Goods trains,596.0
Annual,Number,Ala?Ehir - D.Pynar,Other trains,72.0
Annual,Number,Ala?Ehir - D.Pynar,Passenger trains,223.0
Annual,Number,Manisa - Ala?Ehir,Goods trains,548.0
Annual,Number,Manisa - Ala?Ehir,Other trains,3.0
Annual,Number,Manisa - Ala?Ehir,Passenger trains,1088.0
Annual,Number,Soma - Manisa,Goods trains,273.0
Annual,Number,Soma - Manisa,Other trains,33.0
Annual,Number,Soma - Manisa,Passenger trains,1820.0
Annual,Number,Balykesir - Soma,Goods trains,307.0
Annual,Number,Balykesir - Soma,Other trains,25.0
Annual,Number,Balykesir - Soma,Passenger trains,1779.0
Annual,Number,Bandyrma - Balykesir,Goods trains,816.0
Annual,Number,Bandyrma - Balykesir,Other trains,14.0
Annual,Number,Bandyrma - Balykesir,Passenger trains,672.0
Annual,Number,Manisa - Ci?Li,Goods trains,369.0
Annual,Number,Manisa - Ci?Li,Other trains,71.0
Annual,Number,Manisa - Ci?Li,Passenger trains,1939.0
Annual,Number,Karakuyu - Goncaly,Goods trains,333.0
Annual,Number,Karakuyu - Goncaly,Other trains,0.0
Annual,Number,Karakuyu - Goncaly,Passenger trains,0.0
Annual,Number,Afyon - Karakuyu,Goods trains,764.0
Annual,Number,Afyon - Karakuyu,Other trains,41.0
Annual,Number,Afyon - Karakuyu,Passenger trains,1.0
Annual,Number,E?Irdir - Karakuyu,Goods trains,212.0
Annual,Number,E?Irdir - Karakuyu,Other trains,10.0
Annual,Number,E?Irdir - Karakuyu,Passenger trains,0.0
Annual,Number,Burdur - Gumu?Gun,Goods trains,326.0
Annual,Number,Burdur - Gumu?Gun,Other trains,12.0
Annual,Number,Burdur - Gumu?Gun,Passenger trains,0.0
Annual,Number,Isparta - Bozanonu,Goods trains,42.0
Annual,Number,Isparta - Bozanonu,Other trains,3.0
Annual,Number,Isparta - Bozanonu,Passenger trains,0.0
Annual,Number,Civril - Sutlac,Goods trains,0.0
Annual,Number,Civril - Sutlac,Other trains,0.0
Annual,Number,Civril - Sutlac,Passenger trains,0.0
Annual,Number,Denizli - Goncaly,Goods trains,218.0
Annual,Number,Denizli - Goncaly,Other trains,4.0
Annual,Number,Denizli - Goncaly,Passenger trains,0.0
Annual,Number,Soke - Ortaklar,Goods trains,95.0
Annual,Number,Soke - Ortaklar,Other trains,32.0
Annual,Number,Soke - Ortaklar,Passenger trains,697.0
Annual,Number,Odemi? - Torbaly,Goods trains,0.0
Annual,Number,Odemi? - Torbaly,Other trains,0.0
Annual,Number,Odemi? - Torbaly,Passenger trains,2395.0
Annual,Number,Kalyn - Sivas,Goods trains,1897.0
Annual,Number,Kalyn - Sivas,Other trains,0.0
Annual,Number,Kalyn - Sivas,Passenger trains,1054.0
Annual,Number,Hanly - Kalyn,Goods trains,383.0
Annual,Number,Hanly - Kalyn,Other trains,0.0
Annual,Number,Hanly - Kalyn,Passenger trains,766.0
Annual,Number,Bostankaya - Sivas,Goods trains,1647.0
Annual,Number,Bostankaya - Sivas,Other trains,1.0
Annual,Number,Bostankaya - Sivas,Passenger trains,746.0
Annual,Number,Samsun - Kalyn,Goods trains,1899.0
Annual,Number,Samsun - Kalyn,Other trains,0.0
Annual,Number,Samsun - Kalyn,Passenger trains,701.0
Annual,Number,Car?Amba - Samsun,Goods trains,0.0
Annual,Number,Car?Amba - Samsun,Other trains,0.0
Annual,Number,Car?Amba - Samsun,Passenger trains,0.0
Annual,Number,Erzurum - Divri?I,Goods trains,293.0
Annual,Number,Erzurum - Divri?I,Other trains,0.0
Annual,Number,Erzurum - Divri?I,Passenger trains,349.0
Annual,Number,Kars - Erzurum,Goods trains,148.0
Annual,Number,Kars - Erzurum,Other trains,0.0
Annual,Number,Kars - Erzurum,Passenger trains,344.0
Annual,Number,Do?Ukapy - Kars,Goods trains,1.0
Annual,Number,Do?Ukapy - Kars,Other trains,0.0
Annual,Number,Do?Ukapy - Kars,Passenger trains,0.0
Annual,Number,Gelemen - Samsun,Goods trains,0.0
Annual,Number,Gelemen - Samsun,Other trains,0.0
Annual,Number,Gelemen - Samsun,Passenger trains,0.0
Annual,Number,Divri?I - Cetinkaya,Goods trains,1729.0
Annual,Number,Divri?I - Cetinkaya,Other trains,0.0
Annual,Number,Divri?I - Cetinkaya,Passenger trains,358.0
Annual,Number,Hekimhan - Malatya,Goods trains,2406.0
Annual,Number,Hekimhan - Malatya,Other trains,181.0
Annual,Number,Hekimhan - Malatya,Passenger trains,374.0
Annual,Number,Cetinkaya - Hekimhan,Goods trains,2241.0
Annual,Number,Cetinkaya - Hekimhan,Other trains,68.0
Annual,Number,Cetinkaya - Hekimhan,Passenger trains,384.0
Annual,Number,Yolcaty - Malatya,Goods trains,1591.0
Annual,Number,Yolcaty - Malatya,Other trains,23.0
Annual,Number,Yolcaty - Malatya,Passenger trains,726.0
Annual,Number,Maden - Yolcaty,Goods trains,607.0
Annual,Number,Maden - Yolcaty,Other trains,2.0
Annual,Number,Maden - Yolcaty,Passenger trains,181.0
Annual,Number,Batman - Maden,Goods trains,430.0
Annual,Number,Batman - Maden,Other trains,1.0
Annual,Number,Batman - Maden,Passenger trains,533.0
Annual,Number,Kurtalan - Batman,Goods trains,59.0
Annual,Number,Kurtalan - Batman,Other trains,0.0
