Time frequency,Business trend indicator,Statistical classification of economic activities in the European Community (NACE Rev. 2),Unit of measure,Geopolitical entity (reporting)\Time,Décembre 2023,Janvier 2024,Février 2024,Mars 2024,Avril 2024,Mai 2024,Juin 2024,Juillet 2024,Août 2024,Septembre 2024,Octobre 2024,Novembre 2024
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",Euro area – 20 countries (from 2023),104.1,103.7,103.8,100.9,104.5,107.1,105.0,107.1,106.8,109.1,106.5,106.6
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",Estonia,94.2,90.8,88.5,92.4,92.6,93.2,93.1,92.6,88.9,90.4,91.3,92.3
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",Greece,114.0 p,120.4 p,115.6 p,112.4 p,122.2 p,120.2 p,117.3 p,121.7 p,120.3 p,116.8 p,117.2 p,119.2 p
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",Spain,100.6 p,102.2 p,104.7 p,103.8 p,103.8 p,103.0 p,103.6 p,102.9 p,101.8 p,103.1 p,103.5 p,102.4 p
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",European Union - 27 countries (from 2020),108.1,107.6,107.9,105.1,109.2,110.9,109.3,112.1,111.0,112.1,110.6,110.5
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",Finland,99.9,106.1,100.8,101.5,108.5,104.9,105.0,109.7,102.4,99.4,104.7,113.7
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",France,103.6,104.8,105.2,104.7,105.6,103.5,103.4,103.2,106.7,104.0,103.6,103.0
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",Croatia,102.4,104.7,103.1,103.0,101.9,102.1,97.2,102.5,98.6,107.0,99.8,92.1
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",Hungary,100.3,98.2,98.5,99.1,100.5,100.5,98.5,98.9,99.7,98.2,99.8,98.7
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",Ireland,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",Italy,99.3,97.7,96.8,96.2,96.6,97.1,97.0,94.5,98.0,95.2,97.2,97.9
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",Lithuania,106.0,104.9,108.3,106.3,105.9,108.4,105.5,102.4,104.7,113.6,107.0,106.8
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",Luxembourg,98.6,96.1,96.4,100.2,97.1,97.4,94.2 p,98.7 p,100.3 p,100.3 p,95.5 p,106.7 p
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",Latvia,100.0,94.6,93.6,100.1,92.8,100.0,93.6,88.0,96.9,94.2,92.4,93.6
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",Montenegro,154.6,194.3,170.8,194.1,145.3,135.5,157.4,161.3,138.1,131.5,334.9,229.7
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",North Macedonia,94.3,95.7,98.2,94.4,99.8,92.0,92.9,105.0,92.3,92.6,98.9,92.8
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",Malta,109.0 p,104.1 p,107.4 p,110.7 p,112.9 p,112.7 p,108.3 p,106.8 p,112.1 p,118.3 p,111.3 p,113.9 p
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",Netherlands,96.6,97.9 p,101.5 p,97.6 p,97.5 p,98.8 p,99.8 p,98.0 p,99.7 p,98.4 p,98.9 p,100.1 p
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",Norway,98.1,96.9,95.1,102.7,97.1,95.0,98.1,99.1,102.2,99.6,97.7,96.2
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",Poland,116.1,112.9,112.6,110.6,116.7,114.8,117.4,115.7,116.8,116.6,117.6,119.5
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",Portugal,99.4,99.6,100.2,98.6,98.0,99.2,94.9,97.4,94.8,97.1,101.3,98.2
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",Romania,102.2,99.5,99.1,100.2,106.6,100.6,103.1,100.6,103.2,100.1,102.7,99.3 p
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",Serbia,106.0,106.5,103.1,105.4,108.9,99.0,107.1,103.8,105.1,104.2,102.6,102.3
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",Sweden,128.1,139.4,134.2,140.2,129.9,132.3,134.7,135.7,136.2,119.5,134.7 p,137.7 p
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",Slovenia,92.8,111.5,114.1,108.0,109.8,106.4,108.5 p,102.8 p,103.6 p,105.7 p,113.2 p,109.5 p
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",Slovakia,104.3,105.4,103.8,102.3,108.4,105.8,106.0,101.9,108.9,106.5,103.4,106.1
Monthly,Production (volume),MIG - non-durable consumer goods,"Index, 2021=100 (SCA)",Türkiye,107.0,108.4,109.3,108.5,105.4,107.4,102.6,105.1,104.0,104.6,104.8,106.2
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Austria,2.9,3.6,0.1,2.5,7.4,1.5,-1.0,2.6,3.2,3.2,-0.1,1.1 p
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Bosnia and Herzegovina,-12.5,:,:,:,:,:,:,:,:,:,:,:
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Belgium,-9.0,-1.3,-16.1,-14.6,15.7,1.7,-11.0,11.6,10.6,18.0,-13.7,27.3
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Bulgaria,-10.2,-7.8 p,-7.5 p,-8.6 p,-8.0 p,-7.8 p,-4.8 p,-4.9,-4.4,-4.4,-2.8,-3.5 p
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Switzerland,-2.3,0.1,1.4,0.2,13.2,17.6,15.9,16.8,0.2,2.3,:,:
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Cyprus,1.2,-0.9,-3.1,7.5,-1.2,6.2,4.0,0.3,0.6,1.4,3.3,3.7
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Czechia,0.7,4.1,4.5,5.7,4.6,2.7,2.2,4.8,2.6,1.6,0.9,0.2
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Germany,-7.0,-1.4,0.2,-0.1,-1.4,1.0,-4.9,-3.5,-2.2,-0.4,-1.3,-1.7
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Denmark,24.4,19.4,11.5,10.0,32.4,17.3,5.6,38.3,18.2,12.8,13.7,-7.5
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Euro area - 19 countries  (2015-2022),-5.2,-4.0,-5.2,-7.3,0.3,2.6,0.6,2.2,2.1,:,:,:
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Euro area – 20 countries (from 2023),-5.2,-3.9,-4.6,-7.8,-0.2,3.0,1.0,2.4,1.7,5.6,3.7,0.0
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Estonia,-0.2,-3.2,-6.3,-2.4,0.4,1.4,3.1,6.0,-3.0,-2.5,0.7,3.7
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Greece,2.6 p,7.3 p,0.8 p,-3.6 p,13.5 p,5.9 p,2.5 p,9.5 p,7.4 p,5.5 p,-3.1 p,5.1 p
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Spain,-5.0 p,-0.3 p,6.7 p,3.8 p,3.8 p,1.9 p,3.5 p,1.1 p,-1.7 p,2.2 p,2.9 p,-0.1 p
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),European Union - 27 countries (from 2020),-2.9,-1.7,-3.2,-5.7,2.2,3.5,1.6,4.3,2.9,5.1,4.0,0.1
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Finland,-5.6,5.2,2.1,4.5,14.9,-0.2,11.0,10.7,-2.9,-0.1,4.7,21.7
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),France,-0.4,2.6,1.4,1.7,3.7,1.6,0.6,-0.8,5.0,1.8,0.9,-0.7
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Croatia,3.8,7.7,5.0,0.8,1.3,-0.1,-6.4,6.2,-1.7,2.8,-1.5,-9.6
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Hungary,-3.0,1.5,0.4,2.6,6.0,4.8,0.3,-5.6,2.3,-1.9,0.1,-0.5
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Ireland,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Italy,-1.4,-4.2,-4.6,-3.5,-2.9,-2.7,-2.5,-5.2,-1.5,-3.6,-0.2,2.8
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Lithuania,2.4,-0.9,4.0,1.4,-0.7,1.9,-0.6,-3.3,-1.9,11.0,2.2,0.9
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Luxembourg,13.2,-0.3,1.8,6.0,3.0,-2.4,-3.5 p,5.5 p,10.5 p,0.3 p,1.0 p,9.7 p
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Latvia,3.0,-8.6,-3.9,-2.3,-6.2,0.3,-6.6,-12.6,-6.0,-6.3,-6.6,-6.1
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Montenegro,4.2,58.7,19.0,38.5,-19.9,-15.7,17.0,35.3,-8.1,-30.8,70.2,28.6
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),North Macedonia,-7.4,-6.7,-5.9,-12.8,1.8,-17.3,-7.1,23.9,-5.1,-5.9,-3.2,-6.9
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Malta,1.3 p,-2.8 p,-7.7 p,-1.4 p,3.5 p,-2.5 p,5.4 p,-4.5 p,2.8 p,10.0 p,2.0 p,6.1 p
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Netherlands,-6.2,-3.5 p,1.1 p,-3.1 p,-1.7 p,1.3 p,2.2 p,-0.1 p,3.4 p,2.5 p,2.0 p,5.5 p
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Norway,0.3,-1.8,-4.0,6.4,-1.1,-4.1,-0.4,0.7,5.3,3.7,0.6,-0.6
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Poland,3.6,1.1,0.2,-0.6,7.4,2.2,5.9,2.7,4.9,2.7,4.8,6.3
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Portugal,-3.2,-3.2,-0.3,-3.4,-0.7,1.2,-5.0,-1.4,-1.9,0.6,5.6,-0.1
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Romania,0.1,-4.3,-6.8,-7.0,8.1,-5.1,0.3,-2.8,0.4,-4.0,0.8,-3.5 p
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Serbia,5.1,4.4,-1.6,2.5,7.4,-4.1,6.3,1.1,2.3,-1.8,-4.0,-1.8
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Sweden,-4.0,23.8,3.7,20.4,2.8,-1.8,4.9,8.0,4.8,-13.4,-1.2 p,15.8 p
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Slovenia,-8.6,-1.2,8.9,1.1,1.7,-8.9,-4.0 p,-7.5 p,10.8 p,2.3 p,13.2 p,3.1 p
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Slovakia,-6.2,3.9,2.0,-4.1,13.8,5.1,-0.6,6.6,5.1,5.1,5.4,-0.6
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-12 (CA),Türkiye,2.6,0.2,3.9,-1.4,-3.4,-0.2,-9.1,-4.3,-3.4,-0.9,-0.2,1.1
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Austria,-0.3,0.5,-2.6,3.6,2.3,-2.4,-0.1,0.9,0.6,0.2,-3.3,2.1 p
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Bosnia and Herzegovina,-0.8,:,:,:,:,:,:,:,:,:,:,:
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Belgium,17.1,-3.6,-5.6,5.9,0.6,4.3,-15.8,16.9,-1.2,3.3,-13.1,22.7
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Bulgaria,-1.6,0.8 p,-1.4 p,-1.1 p,0.3 p,-1.7 p,1.8 p,-0.2 p,-0.1,0.5,1.5,-2.2 p
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Switzerland,5.0,-0.5,1.2,0.4,6.2,3.4,-0.7,1.9,-11.6,7.6,:,:
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Cyprus,0.6,0.1,-0.8,3.9,-3.5,3.0,-1.3,-1.0,1.1,0.5,0.3,0.8
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Czechia,0.9,0.6,1.9,0.2,-1.4,0.7,-0.8,-0.6,-0.6,0.1,-0.3,-0.4
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Germany,-0.4,2.6,2.2,-1.7,0.2,1.1,-4.0,0.5,0.6,-1.5,-1.3,0.1
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Denmark,-9.3,-3.2,5.5,-6.6,16.4,-7.2,0.3,15.6,-11.1,-5.6,3.4,-3.1
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Euro area - 19 countries  (2015-2022),-0.9,-0.5,-0.2,-2.9,3.7,1.9,-2.2,1.7,0.2,:,:,:
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Euro area – 20 countries (from 2023),-2.3,-0.4,0.1,-2.8,3.6,2.5,-2.0,2.0,-0.3,2.2,-2.4,0.1
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Estonia,5.1,-3.6,-2.5,4.4,0.2,0.6,-0.1,-0.5,-4.0,1.7,1.0,1.1
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Greece,0.8 p,5.6 p,-4.0 p,-2.8 p,8.7 p,-1.6 p,-2.4 p,3.8 p,-1.2 p,-2.9 p,0.3 p,1.7 p
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Spain,-0.9 p,1.6 p,2.4 p,-0.9 p,0.0 p,-0.8 p,0.6 p,-0.7 p,-1.1 p,1.3 p,0.4 p,-1.1 p
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),European Union - 27 countries (from 2020),-2.2,-0.5,0.3,-2.6,3.9,1.6,-1.4,2.6,-1.0,1.0,-1.3,-0.1
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Finland,6.7,6.2,-5.0,0.7,6.9,-3.3,0.1,4.5,-6.7,-2.9,5.3,8.6
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),France,-0.1,1.2,0.4,-0.5,0.9,-2.0,-0.1,-0.2,3.4,-2.5,-0.4,-0.6
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Croatia,0.2,2.2,-1.5,-0.1,-1.1,0.2,-4.8,5.5,-3.8,8.5,-6.7,-7.7
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Hungary,1.5,-2.1,0.3,0.6,1.4,0.0,-2.0,0.4,0.8,-1.5,1.6,-1.1
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Ireland,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Italy,4.2,-1.6,-0.9,-0.6,0.4,0.5,-0.1,-2.6,3.7,-2.9,2.1,0.7
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Lithuania,0.4,-1.0,3.2,-1.8,-0.4,2.4,-2.7,-2.9,2.2,8.5,-5.8,-0.2
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Luxembourg,1.0,-2.5,0.3,3.9,-3.1,0.3,-3.3 p,4.8 p,1.6 p,0.0 p,-4.8 p,11.7 p
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Latvia,0.2,-5.4,-1.1,6.9,-7.3,7.8,-6.4,-6.0,10.1,-2.8,-1.9,1.3
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Montenegro,-13.3,25.7,-12.1,13.6,-25.1,-6.7,16.2,2.5,-14.4,-4.8,154.7,-31.4
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),North Macedonia,-5.2,1.5,2.6,-3.9,5.7,-7.8,1.0,13.0,-12.1,0.3,6.8,-6.2
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Malta,1.5 p,-4.5 p,3.2 p,3.1 p,2.0 p,-0.2 p,-3.9 p,-1.4 p,5.0 p,5.5 p,-5.9 p,2.3 p
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Netherlands,1.6,1.3 p,3.7 p,-3.8 p,-0.1 p,1.3 p,1.0 p,-1.8 p,1.7 p,-1.3 p,0.5 p,1.2 p
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Norway,1.6,-1.2,-1.9,8.0,-5.5,-2.2,3.3,1.0,3.1,-2.5,-1.9,-1.5
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Poland,2.9,-2.8,-0.3,-1.8,5.5,-1.6,2.3,-1.4,1.0,-0.2,0.9,1.6
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Portugal,0.4,0.2,0.6,-1.6,-0.6,1.2,-4.3,2.6,-2.7,2.4,4.3,-3.1
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Romania,-0.2,-2.6,-0.4,1.1,6.4,-5.6,2.5,-2.4,2.6,-3.0,2.6,-3.3 p
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Serbia,2.0,0.5,-3.2,2.2,3.3,-9.1,8.2,-3.1,1.3,-0.9,-1.5,-0.3
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Sweden,7.6,8.8,-3.7,4.5,-7.3,1.8,1.8,0.7,0.4,-12.3,12.7 p,2.2 p
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Slovenia,-12.6,20.2,2.3,-5.3,1.7,-3.1,2.0 p,-5.3 p,0.8 p,2.0 p,7.1 p,-3.3 p
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Slovakia,-0.1,1.1,-1.5,-1.4,6.0,-2.4,0.2,-3.9,6.9,-2.2,-2.9,2.6
Monthly,Production (volume),MIG - non-durable consumer goods,Percentage change m/m-1 (SCA),Türkiye,3.7,1.3,0.8,-0.7,-2.9,1.9,-4.5,2.4,-1.0,0.6,0.2,1.3
