Annual,Euro per kilogram of oil equivalent (KGOE),European Union - 27 countries (from 2020),:,:,:,:,:,5.651,5.564,5.738,5.87,6.103,6.283,6.256,6.309,6.212,6.279,6.371,6.529,6.809,6.87,7.001,6.878,7.216,7.262,7.342,7.727,7.801,7.879,7.931,8.139,8.425,8.664,8.687,9.412,9.844
Annual,Euro per kilogram of oil equivalent (KGOE),Finland,4.302,4.0,4.086,3.874,3.79,4.162,4.009,4.105,4.276,4.466,4.721,4.74,4.575,4.432,4.571,5.083,4.854,5.197,5.454,5.385,5.085,5.406,5.532,5.566,5.428,5.699,5.641,5.751,5.716,5.909,6.137,6.016,6.318,6.103
Annual,Euro per kilogram of oil equivalent (KGOE),France,6.15,5.897,6.083,5.967,6.348,6.235,5.983,6.317,6.341,6.554,6.756,6.676,6.732,6.635,6.71,6.81,7.095,7.338,7.334,7.415,7.338,7.651,7.663,7.69,8.084,8.04,8.253,8.421,8.591,8.874,9.272,9.159,10.313,10.234
Annual,Euro per kilogram of oil equivalent (KGOE),Croatia,:,:,:,:,:,3.938,3.855,4.01,4.036,3.907,4.182,4.144,4.285,4.227,4.4,4.511,4.767,4.818,5.032,4.87,4.852,4.949,5.145,5.24,5.469,5.364,5.501,5.487,5.77,5.87,5.7,6.129,6.723,6.68
Annual,Euro per kilogram of oil equivalent (KGOE),Hungary,:,:,:,:,:,2.695,2.626,2.757,2.901,3.012,3.206,3.26,3.416,3.477,3.638,3.518,3.697,3.79,3.888,3.812,3.744,3.893,4.041,4.27,4.474,4.383,4.435,4.421,4.66,4.896,4.785,4.895,5.419,5.693
Annual,Euro per kilogram of oil equivalent (KGOE),Ireland,:,:,:,:,:,7.383,7.316,7.579,7.802,8.302,8.72,8.711,9.088,9.764,10.195,10.549,11.0,11.195,10.825,10.768,11.012,12.167,11.977,12.879,13.99,16.475,15.808,17.537,18.753,19.638,22.85,25.616,27.193,26.155
Annual,Euro per kilogram of oil equivalent (KGOE),Iceland,:,:,:,:,:,2.615,2.54,2.71,2.701,2.507,2.349,2.544,2.479,2.529,2.735,2.855,2.466,2.273,2.018,1.814,1.853,1.762,1.823,1.835,1.866,2.021,2.225,2.18,2.076,2.192,2.167,2.231,:,:
Annual,Euro per kilogram of oil equivalent (KGOE),Italy,:,:,:,:,:,8.655,8.795,8.831,8.731,8.774,8.928,9.084,9.037,8.618,8.682,8.588,8.806,8.948,8.973,9.11,8.998,9.38,9.456,9.651,10.211,9.917,10.113,9.937,10.151,10.3,10.302,10.323,11.238,11.795
Annual,Euro per kilogram of oil equivalent (KGOE),Lithuania,:,:,:,:,:,1.631,1.594,1.833,1.882,2.172,2.464,2.297,2.292,2.43,2.553,2.896,3.15,3.243,3.328,3.071,3.831,3.929,4.073,4.497,4.688,4.695,4.655,4.653,4.781,5.029,5.148,5.26,6.022,6.015
Annual,Euro per kilogram of oil equivalent (KGOE),Luxembourg,:,:,:,:,:,7.225,7.193,7.678,8.379,8.602,8.667,8.47,8.386,8.166,7.664,7.697,8.295,9.14,9.105,9.355,9.131,9.376,9.764,10.353,10.922,11.287,11.814,11.583,11.27,11.495,13.048,13.143,14.733,15.076
Annual,Euro per kilogram of oil equivalent (KGOE),Latvia,:,:,:,:,:,1.931,2.015,2.269,2.505,2.805,3.091,2.937,3.174,3.26,3.449,3.722,4.104,4.441,4.434,3.813,3.6,3.943,4.066,4.215,4.323,4.535,4.579,4.632,4.811,4.737,4.945,5.046,5.491,5.66
Annual,Euro per kilogram of oil equivalent (KGOE),Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.448,2.633,2.619,3.154,2.768,2.845,2.933,3.266,3.396,3.356,3.557,3.555,3.606,3.624,3.339,3.531,3.868,:
Annual,Euro per kilogram of oil equivalent (KGOE),North Macedonia,:,:,:,:,:,:,:,:,:,:,1.965,1.976,2.041,1.914,2.023,2.0,2.073,2.111,2.276,2.441,2.467,2.33,2.41,2.678,2.853,3.014,3.049,3.018,3.31,3.115,3.271,3.317,3.311,:
Annual,Euro per kilogram of oil equivalent (KGOE),Malta,:,:,:,:,:,:,:,:,:,:,3.644,3.287,3.46,3.087,2.952,3.663,3.536,3.485,3.47,3.188,2.874,3.052,3.33,3.707,3.901,3.943,3.812,3.595,3.734,3.752,3.893,4.744,4.453,4.524
Annual,Euro per kilogram of oil equivalent (KGOE),Netherlands,:,:,:,:,:,5.236,5.162,5.459,5.668,5.987,6.138,6.071,6.037,5.922,5.911,6.039,6.228,6.463,6.685,6.668,6.429,6.854,6.862,7.023,7.486,7.602,7.646,7.768,8.113,8.447,8.494,8.826,10.077,10.455
Annual,Euro per kilogram of oil equivalent (KGOE),Norway,9.068,9.154,9.3,9.005,9.584,9.849,10.539,10.448,10.278,10.038,10.56,10.133,11.138,10.463,10.273,10.237,10.439,11.363,10.392,10.387,9.845,11.366,10.966,10.576,11.75,13.271,12.195,11.847,11.899,12.632,12.776,12.812,14.668,:
Annual,Euro per kilogram of oil equivalent (KGOE),Poland,:,:,:,:,:,1.923,1.959,2.111,2.367,2.541,2.777,2.792,2.878,2.903,3.041,3.1,3.127,3.353,3.459,3.702,3.544,3.73,3.937,3.936,4.248,4.386,4.308,4.327,4.399,4.769,4.812,4.832,5.329,5.686
Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,:,:,:,:,:,6.454,6.733,6.683,6.517,6.253,6.422,6.551,6.342,6.426,6.322,6.233,6.634,6.815,6.987,6.891,7.24,7.266,7.386,7.289,7.255,7.094,7.22,7.126,7.506,7.708,7.963,8.362,8.529,8.98
Annual,Euro per kilogram of oil equivalent (KGOE),Romania,:,:,:,:,:,1.834,1.859,1.884,2.015,2.275,2.308,2.413,2.462,2.418,2.71,2.885,3.007,3.245,3.561,3.836,3.664,3.749,3.904,4.294,4.505,4.61,4.756,4.879,5.171,5.433,5.392,5.349,6.027,6.349
Annual,Euro per kilogram of oil equivalent (KGOE),Serbia,:,:,:,:,:,1.293,1.143,1.158,1.201,1.5,1.47,1.441,1.436,1.426,1.426,1.697,1.678,1.836,1.908,2.056,2.021,1.972,2.188,2.2,2.42,2.222,2.204,2.206,2.337,2.456,2.352,2.49,2.525,:
Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,:,:,:,4.96,4.815,4.954,4.923,5.176,5.286,5.608,6.19,5.917,5.95,6.143,6.125,6.44,6.89,7.149,7.122,7.502,7.104,7.309,7.301,7.513,7.755,8.459,8.278,8.18,8.305,8.695,9.316,9.398,9.893,10.073
Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,:,:,:,:,:,3.734,3.687,3.731,3.919,4.133,4.213,4.076,4.201,4.267,4.34,4.337,4.619,4.876,4.773,5.025,4.957,4.99,5.025,5.107,5.431,5.596,5.536,5.634,5.871,6.207,6.393,6.744,7.205,7.718
Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,:,:,:,:,:,2.042,2.132,2.246,2.406,2.383,2.388,2.356,2.441,2.573,2.754,2.864,3.146,3.64,3.729,3.856,3.729,3.946,4.138,4.131,4.591,4.622,4.67,4.568,4.848,5.108,5.149,5.032,5.409,5.482
Annual,Euro per kilogram of oil equivalent (KGOE),Türkiye,:,:,:,:,:,:,:,:,5.33,5.227,5.072,5.212,5.221,5.212,5.541,5.796,5.642,5.497,5.659,5.394,5.531,5.756,5.772,6.433,6.291,6.179,6.052,6.042,6.319,6.287,6.508,6.638,6.711,:
Annual,Euro per kilogram of oil equivalent (KGOE),United Kingdom,5.777,5.545,5.566,5.646,5.695,5.928,5.823,6.264,6.406,6.602,6.789,6.949,7.206,7.308,7.533,7.704,8.02,8.484,8.55,8.847,8.676,9.438,9.4,9.762,10.62,10.688,11.013,11.347,11.505,11.884,:,:,:,:
Annual,Euro per kilogram of oil equivalent (KGOE),Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.648,1.562,1.602,1.687,1.829,1.986,2.14,1.991,1.963,2.166,2.225,2.258,2.14,2.187,2.474,:
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Albania,:,:,:,:,:,:,:,5.907,5.885,4.892,5.363,5.776,5.596,6.117,5.996,6.426,7.157,8.305,8.792,8.972,9.862,9.841,11.142,9.257,9.812,10.882,10.466,10.448,10.94,11.369,11.817,12.391,15.01,:
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Austria,:,:,:,:,:,5.756,5.668,5.846,5.998,6.266,6.647,6.377,6.608,6.524,6.761,6.811,7.08,7.521,7.706,7.846,7.58,8.161,8.514,8.518,8.99,9.123,9.294,9.346,9.977,10.019,10.303,10.488,12.234,13.214
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.753,4.846,4.598,4.751,4.563,4.943,4.854,5.146,5.766,:
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,:,:,:,:,:,3.283,3.18,3.238,3.234,3.431,3.652,3.821,4.032,3.946,4.051,4.254,4.42,4.617,4.561,4.854,4.813,5.351,5.77,5.639,6.146,6.275,6.034,6.142,6.352,6.588,7.154,7.019,8.398,9.478
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,:,:,:,:,:,2.306,2.077,1.904,2.101,2.174,2.331,2.36,2.62,2.74,3.04,3.196,3.314,3.743,4.137,4.484,4.648,4.473,4.771,5.082,5.079,5.055,5.407,5.483,5.778,6.153,6.436,6.613,7.272,9.069
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,:,:,:,:,:,4.565,4.324,4.525,4.509,4.661,4.694,5.031,5.263,5.106,6.009,5.922,6.092,6.554,6.699,6.748,7.142,7.277,7.443,7.761,7.44,7.652,7.716,8.022,8.318,8.911,9.655,10.649,11.283,12.263
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,:,:,:,:,:,2.883,3.001,2.961,3.069,3.392,3.368,3.535,3.571,3.659,3.803,4.061,4.18,4.596,4.935,5.098,4.91,5.242,5.288,5.416,5.878,6.146,6.42,6.587,6.877,7.372,7.599,7.752,8.5,9.88
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,:,:,:,:,:,4.709,4.73,4.806,4.964,5.311,5.442,5.513,5.753,5.902,6.109,6.253,6.326,6.998,7.064,7.162,7.211,8.024,8.053,8.018,8.724,8.893,9.136,9.472,9.993,10.347,10.892,11.091,12.45,14.372
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,:,:,:,:,:,4.585,4.375,4.897,5.125,5.554,6.109,6.173,6.537,6.258,6.91,7.378,7.265,7.72,8.361,8.466,8.598,9.39,9.891,10.048,10.711,11.079,11.195,11.892,12.159,12.654,14.08,14.913,16.962,17.303
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,:,:,:,:,:,1.364,1.386,1.618,1.826,1.931,2.272,2.335,2.776,2.903,2.92,3.288,3.661,3.55,4.05,4.433,3.548,4.096,4.512,4.205,4.694,5.47,4.64,5.008,5.523,6.866,7.211,7.703,7.865,9.451
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,:,:,:,:,:,4.973,5.193,5.251,5.194,5.362,5.361,5.656,6.067,6.275,6.575,6.63,7.174,7.329,7.582,7.625,7.546,7.018,6.793,7.774,7.983,8.0,8.113,7.985,8.331,8.537,9.143,9.596,10.652,11.887
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,:,:,:,:,:,5.115,5.412,5.283,5.355,5.401,5.591,5.791,6.009,6.092,6.165,6.481,7.097,7.477,7.903,8.111,8.094,8.073,8.006,8.571,8.915,9.015,9.234,9.288,9.478,10.069,10.068,10.516,11.485,13.124
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),:,:,:,:,:,4.272,4.326,4.464,4.624,4.882,5.125,5.236,5.414,5.428,5.596,5.815,6.092,6.542,6.772,6.894,6.878,7.311,7.455,7.625,8.081,8.268,8.412,8.582,8.932,9.404,9.847,10.116,11.557,12.82
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,:,:,:,:,:,2.834,2.741,2.836,3.021,3.197,3.442,3.491,3.384,3.277,3.484,3.894,3.744,4.171,4.542,4.519,4.273,4.601,4.748,4.805,4.72,5.05,4.98,5.163,5.227,5.433,5.804,5.895,6.536,6.661
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,:,:,:,:,:,4.265,4.21,4.482,4.551,4.778,5.085,5.206,5.372,5.228,5.318,5.629,5.946,6.297,6.376,6.417,6.498,6.833,6.832,7.022,7.409,7.465,7.716,7.931,8.227,8.835,9.512,9.487,11.041,11.662
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,:,:,:,:,:,4.063,4.091,4.264,4.327,4.247,4.666,4.695,4.983,5.001,5.335,5.536,6.169,6.54,7.071,6.912,6.91,7.281,7.791,8.007,8.382,8.331,8.576,8.709,9.264,9.634,9.491,10.357,11.768,12.741
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,:,:,:,:,:,3.063,3.066,3.23,3.435,3.622,3.99,4.318,4.689,4.88,5.076,4.952,5.213,5.491,5.936,6.056,6.174,6.554,6.861,7.324,7.629,7.528,7.485,7.45,7.95,8.41,8.409,8.699,10.149,11.354
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,:,:,:,:,:,5.233,5.324,5.476,5.773,6.083,6.573,6.807,7.303,7.988,8.45,8.85,9.58,10.011,9.598,9.286,9.809,11.105,11.21,12.114,12.976,16.888,15.979,17.789,19.006,19.687,22.601,25.948,29.641,29.247
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Iceland,:,:,:,:,:,2.265,2.214,2.411,2.404,2.244,2.034,2.289,2.266,2.29,2.512,2.637,2.265,2.047,1.878,1.709,1.709,1.622,1.696,1.703,1.772,1.993,2.198,2.176,2.06,2.215,2.169,2.36,:,:
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,:,:,:,:,:,6.532,6.821,6.878,6.96,7.07,7.287,7.511,7.578,7.379,7.428,7.489,7.918,8.325,8.677,8.864,8.807,9.37,9.66,9.882,10.443,10.268,10.801,10.732,11.079,11.464,11.713,12.018,13.822,15.26
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,:,:,:,:,:,2.018,2.028,2.335,2.417,2.834,3.307,3.196,3.258,3.575,3.761,4.328,4.745,5.015,5.294,4.838,6.437,6.841,7.192,7.991,8.336,8.314,8.18,8.334,8.682,9.272,9.479,10.11,12.302,13.052
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,:,:,:,:,:,3.946,4.117,4.457,4.784,5.204,5.463,5.319,5.327,5.267,5.145,5.456,6.272,6.959,7.435,7.474,7.464,7.984,8.492,9.118,9.942,10.57,10.936,10.874,10.66,10.767,12.392,13.188,15.547,16.247
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,:,:,:,:,:,2.325,2.502,2.824,3.142,3.567,3.981,3.951,4.275,4.349,4.637,5.045,5.339,5.927,6.425,5.598,5.641,6.222,6.442,6.743,7.007,7.402,7.461,7.664,8.064,8.111,8.7,8.837,10.064,10.961
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.438,5.296,5.365,6.303,5.662,5.898,5.938,6.7,7.033,7.17,7.948,8.112,8.449,8.779,8.153,8.758,10.221,:
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,North Macedonia,:,:,:,:,:,:,:,:,:,:,3.837,3.918,4.142,3.94,4.315,4.479,4.752,4.866,5.511,6.051,6.132,5.742,6.035,6.813,7.352,7.767,8.054,8.099,9.123,8.621,9.113,9.682,10.029,:
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,:,:,:,:,:,5.277,5.946,4.948,6.474,6.311,4.022,3.715,4.024,3.719,3.677,4.611,4.428,4.459,4.483,4.112,3.799,4.019,4.397,4.91,5.169,5.34,5.239,4.961,5.176,5.323,5.587,6.948,6.731,7.169
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,:,:,:,:,:,3.503,3.551,3.793,4.009,4.307,4.613,4.67,4.799,4.694,4.81,5.083,5.371,5.726,6.048,5.892,5.697,6.123,6.242,6.523,6.837,7.017,6.983,7.236,7.705,8.023,8.324,8.943,10.771,11.881
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Norway,:,:,:,:,:,3.764,4.295,4.281,4.045,4.243,5.229,5.035,5.469,5.212,5.433,5.98,6.601,7.24,7.246,6.522,6.516,7.961,7.907,7.649,8.234,8.471,7.32,7.538,8.117,8.307,7.956,10.13,15.574,:
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,:,:,:,:,:,2.495,2.613,2.823,3.196,3.484,3.805,3.925,4.165,4.23,4.561,4.688,4.712,5.2,5.514,5.88,5.936,6.352,6.809,6.8,7.302,7.671,7.422,7.459,7.554,8.329,8.607,8.86,10.26,11.498
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,:,:,:,:,:,5.703,6.047,6.033,5.929,5.871,6.195,6.435,6.417,6.759,6.712,6.977,7.716,8.025,8.364,8.23,8.792,8.666,8.95,9.159,9.193,9.098,9.329,9.175,9.795,10.189,10.711,11.436,12.421,14.258
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,:,:,:,:,:,2.205,2.297,2.332,2.518,2.888,2.966,3.228,3.329,3.354,4.004,4.333,4.855,5.67,6.738,7.348,7.594,7.893,8.381,8.893,9.296,9.65,10.278,10.799,11.623,12.748,13.115,13.374,15.904,18.534
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,:,:,:,:,:,:,:,:,:,:,2.769,2.722,2.811,2.828,2.859,3.486,3.524,3.944,4.269,4.549,4.525,4.539,5.069,5.059,5.601,5.133,5.031,5.081,5.396,5.761,5.537,5.987,6.306,:
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,:,:,:,:,:,3.316,3.407,3.557,3.619,3.931,4.45,4.238,4.283,4.477,4.552,4.74,5.21,5.675,5.805,5.994,5.681,5.938,6.064,6.201,6.376,7.032,6.783,6.753,6.935,7.366,8.031,8.339,9.083,9.72
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,:,:,:,:,:,3.731,3.792,3.842,4.072,4.36,4.504,4.436,4.68,4.826,5.051,5.115,5.409,5.717,5.715,5.906,5.881,6.04,6.236,6.438,6.833,7.075,7.038,7.261,7.667,8.298,8.687,9.271,10.514,12.155
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,:,:,:,:,:,2.225,2.392,2.523,2.726,2.743,2.869,2.976,3.142,3.351,3.646,3.899,4.356,5.073,5.419,5.62,5.621,5.899,6.236,6.284,7.006,6.975,6.626,6.318,6.637,7.082,7.49,7.42,8.348,9.122
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,:,:,:,:,:,:,:,:,6.498,6.477,6.51,6.92,6.629,6.56,7.254,7.73,7.921,8.051,8.829,8.4,9.08,9.588,9.697,10.697,10.811,10.914,10.461,10.278,10.481,10.119,10.28,10.34,11.937,:
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,United Kingdom,:,:,:,:,:,4.422,4.575,4.885,4.936,5.12,5.49,5.743,6.063,6.25,6.651,6.806,7.183,7.612,7.855,7.942,8.021,8.725,8.809,9.176,10.04,10.292,10.524,10.995,11.272,11.774,:,:,:,:
