Time frequency,Unit of measure,Rail network Segment (2015),Train category\Time,2015.0
Annual,Number,Porto São Bento - Valença Fronteira,Goods trains,4186.0
Annual,Number,Porto São Bento - Valença Fronteira,Other trains,12156.0
Annual,Number,Porto São Bento - Valença Fronteira,Passenger trains,52022.0
Annual,Number,Ermesinde - São Gemil,Goods trains,270.0
Annual,Number,Ermesinde - São Gemil,Other trains,134.0
Annual,Number,Ermesinde - São Gemil,Passenger trains,0.0
Annual,Number,Agulha de Inserção na Linha do Minho do Ramal de Braga - Braga,Goods trains,295.0
Annual,Number,Agulha de Inserção na Linha do Minho do Ramal de Braga - Braga,Other trains,291.0
Annual,Number,Agulha de Inserção na Linha do Minho do Ramal de Braga - Braga,Passenger trains,11415.0
Annual,Number,Agulha de Inserção na Linha do Minho da Linha de Leixões - PK Extremo da Linha de Leixões,Goods trains,1129.0
Annual,Number,Agulha de Inserção na Linha do Minho da Linha de Leixões - PK Extremo da Linha de Leixões,Other trains,312.0
Annual,Number,Agulha de Inserção na Linha do Minho da Linha de Leixões - PK Extremo da Linha de Leixões,Passenger trains,0.0
Annual,Number,Ermesinde - PK Extremo da Linha do Douro,Goods trains,1044.0
Annual,Number,Ermesinde - PK Extremo da Linha do Douro,Other trains,2751.0
Annual,Number,Ermesinde - PK Extremo da Linha do Douro,Passenger trains,17759.0
Annual,Number,Lisboa Santa Apolónia - Porto Campanhã,Goods trains,13575.0
Annual,Number,Lisboa Santa Apolónia - Porto Campanhã,Other trains,6533.0
Annual,Number,Lisboa Santa Apolónia - Porto Campanhã,Passenger trains,97035.0
Annual,Number,Agulha de Inserção na Linha do Minho da Linha de Guimarães - Guimarães,Goods trains,1.0
Annual,Number,Agulha de Inserção na Linha do Minho da Linha de Guimarães - Guimarães,Other trains,149.0
Annual,Number,Agulha de Inserção na Linha do Minho da Linha de Guimarães - Guimarães,Passenger trains,5880.0
Annual,Number,Tua - PK - Extremo da Linha do Tua,Goods trains,0.0
Annual,Number,Tua - PK - Extremo da Linha do Tua,Other trains,8.0
Annual,Number,Tua - PK - Extremo da Linha do Tua,Passenger trains,3358.0
Annual,Number,PK Inicio da Linha do Vouga - PK extremo da Linha do Vouga,Goods trains,0.0
Annual,Number,PK Inicio da Linha do Vouga - PK extremo da Linha do Vouga,Other trains,286.0
Annual,Number,PK Inicio da Linha do Vouga - PK extremo da Linha do Vouga,Passenger trains,6439.0
Annual,Number,Pampilhosa - Vilar Formoso Fronteira,Goods trains,1525.0
Annual,Number,Pampilhosa - Vilar Formoso Fronteira,Other trains,467.0
Annual,Number,Pampilhosa - Vilar Formoso Fronteira,Passenger trains,3402.0
Annual,Number,Coimbra B - Coimbra,Goods trains,0.0
Annual,Number,Coimbra B - Coimbra,Other trains,418.0
Annual,Number,Coimbra B - Coimbra,Passenger trains,15409.0
Annual,Number,Agulha de inserção na Linha Oeste do Ramal de Alfarelos - Alfarelos,Goods trains,2085.0
Annual,Number,Agulha de inserção na Linha Oeste do Ramal de Alfarelos - Alfarelos,Other trains,34.0
Annual,Number,Agulha de inserção na Linha Oeste do Ramal de Alfarelos - Alfarelos,Passenger trains,6489.0
Annual,Number,Bifurcação de Meleças - Descendente - Figueira da Foz,Goods trains,2102.0
Annual,Number,Bifurcação de Meleças - Descendente - Figueira da Foz,Other trains,1532.0
Annual,Number,Bifurcação de Meleças - Descendente - Figueira da Foz,Passenger trains,24848.0
Annual,Number,Lamarosa - Tomar,Goods trains,0.0
Annual,Number,Lamarosa - Tomar,Other trains,34.0
Annual,Number,Lamarosa - Tomar,Passenger trains,5432.0
Annual,Number,Entroncamento - Guarda,Goods trains,2206.0
Annual,Number,Entroncamento - Guarda,Other trains,502.0
Annual,Number,Entroncamento - Guarda,Passenger trains,4107.0
Annual,Number,Abrantes - Elvas-Fronteira,Goods trains,521.0
Annual,Number,Abrantes - Elvas-Fronteira,Other trains,58.0
Annual,Number,Abrantes - Elvas-Fronteira,Passenger trains,30.0
Annual,Number,Lisboa Rossio - PK Extremo da Linha de Sintra,Goods trains,17.0
Annual,Number,Lisboa Rossio - PK Extremo da Linha de Sintra,Other trains,8677.0
Annual,Number,Lisboa Rossio - PK Extremo da Linha de Sintra,Passenger trains,46973.0
Annual,Number,Alcântara-Mar - Braço de Prata,Goods trains,688.0
Annual,Number,Alcântara-Mar - Braço de Prata,Other trains,4389.0
Annual,Number,Alcântara-Mar - Braço de Prata,Passenger trains,60645.0
Annual,Number,Ramal do Pego (Inserção) - Central do Pego (Terminal de Carvão),Goods trains,1187.0
Annual,Number,Ramal do Pego (Inserção) - Central do Pego (Terminal de Carvão),Other trains,5.0
Annual,Number,Ramal do Pego (Inserção) - Central do Pego (Terminal de Carvão),Passenger trains,0.0
Annual,Number,Cais do Sodré - Cascais,Goods trains,0.0
Annual,Number,Cais do Sodré - Cascais,Other trains,1693.0
Annual,Number,Cais do Sodré - Cascais,Passenger trains,31596.0
Annual,Number,Agulha de Inserção na Linha do Norte da Linha de Vendas Novas - Vendas Novas,Goods trains,5118.0
Annual,Number,Agulha de Inserção na Linha do Norte da Linha de Vendas Novas - Vendas Novas,Other trains,188.0
Annual,Number,Agulha de Inserção na Linha do Norte da Linha de Vendas Novas - Vendas Novas,Passenger trains,0.0
Annual,Number,Barreiro - Funcheira,Goods trains,6614.0
Annual,Number,Barreiro - Funcheira,Other trains,819.0
Annual,Number,Barreiro - Funcheira,Passenger trains,15874.0
Annual,Number,Agulha junto à Ponte Santana - Tunes,Goods trains,8097.0
Annual,Number,Agulha junto à Ponte Santana - Tunes,Other trains,7005.0
Annual,Number,Agulha junto à Ponte Santana - Tunes,Passenger trains,37196.0
Annual,Number,Ermidas - Sado - PK Extremo da Linha de Sines,Goods trains,4243.0
Annual,Number,Ermidas - Sado - PK Extremo da Linha de Sines,Other trains,108.0
Annual,Number,Ermidas - Sado - PK Extremo da Linha de Sines,Passenger trains,1.0
Annual,Number,Casa Branca - PK Extremo da Linha de Évora,Goods trains,24.0
Annual,Number,Casa Branca - PK Extremo da Linha de Évora,Other trains,66.0
Annual,Number,Casa Branca - PK Extremo da Linha de Évora,Passenger trains,1331.0
Annual,Number,Lagos - PK Extremo da Linha do Algarve,Goods trains,332.0
Annual,Number,Lagos - PK Extremo da Linha do Algarve,Other trains,163.0
Annual,Number,Lagos - PK Extremo da Linha do Algarve,Passenger trains,9755.0
Annual,Number,Bifurcação do Poceirão - Descendente - Bifurcação de Águas de Moura - Sul,Goods trains,5441.0
Annual,Number,Bifurcação do Poceirão - Descendente - Bifurcação de Águas de Moura - Sul,Other trains,388.0
Annual,Number,Bifurcação do Poceirão - Descendente - Bifurcação de Águas de Moura - Sul,Passenger trains,1836.0
Annual,Number,Agulha 1 da Amieira - Bifurcação de Verride,Goods trains,406.0
Annual,Number,Agulha 1 da Amieira - Bifurcação de Verride,Other trains,57.0
Annual,Number,Agulha 1 da Amieira - Bifurcação de Verride,Passenger trains,0.0
Annual,Number,PK de Inicio Concordância Agualva - Bifurcação de Agualva,Goods trains,655.0
Annual,Number,PK de Inicio Concordância Agualva - Bifurcação de Agualva,Other trains,15.0
Annual,Number,PK de Inicio Concordância Agualva - Bifurcação de Agualva,Passenger trains,0.0
Annual,Number,Sete Rios - Benfica,Goods trains,235.0
Annual,Number,Sete Rios - Benfica,Other trains,6.0
Annual,Number,Sete Rios - Benfica,Passenger trains,0.0
Annual,Number,Ramal do Louriçal (Inserção) - Ramal Celbi/Ramal Soporcel (Inserção),Goods trains,1815.0
Annual,Number,Ramal do Louriçal (Inserção) - Ramal Celbi/Ramal Soporcel (Inserção),Other trains,26.0
Annual,Number,Ramal do Louriçal (Inserção) - Ramal Celbi/Ramal Soporcel (Inserção),Passenger trains,1028.0
Annual,Number,Figueira da Foz - Pampilhosa,Goods trains,4654.0
Annual,Number,Figueira da Foz - Pampilhosa,Other trains,293.0
Annual,Number,Figueira da Foz - Pampilhosa,Passenger trains,0.0
Annual,Number,Bifurcação Norte do Setil - Bifurcação do Setil - Vendas Novas,Goods trains,1809.0
Annual,Number,Bifurcação Norte do Setil - Bifurcação do Setil - Vendas Novas,Other trains,251.0
Annual,Number,Bifurcação Norte do Setil - Bifurcação do Setil - Vendas Novas,Passenger trains,0.0
Annual,Number,Inicio do Ramal Neves Corvo (ag. A de Ourique) - PK Extremo Ramal Neves Corvo,Goods trains,4921.0
Annual,Number,Inicio do Ramal Neves Corvo (ag. A de Ourique) - PK Extremo Ramal Neves Corvo,Other trains,63.0
Annual,Number,Inicio do Ramal Neves Corvo (ag. A de Ourique) - PK Extremo Ramal Neves Corvo,Passenger trains,0.0
Annual,Number,Ramal Petrogal - Asfaltos (Inserção) - Ramal Petrogal (Início) R. Petr.Asf.(Extremo),Goods trains,0.0
Annual,Number,Ramal Petrogal - Asfaltos (Inserção) - Ramal Petrogal (Início) R. Petr.Asf.(Extremo),Other trains,947.0
Annual,Number,Ramal Petrogal - Asfaltos (Inserção) - Ramal Petrogal (Início) R. Petr.Asf.(Extremo),Passenger trains,1322.0
Annual,Number,Bifurcação da Funcheira - Sul - Bifurcação da Funcheira - Alentejo,Goods trains,17.0
Annual,Number,Bifurcação da Funcheira - Sul - Bifurcação da Funcheira - Alentejo,Other trains,193.0
Annual,Number,Bifurcação da Funcheira - Sul - Bifurcação da Funcheira - Alentejo,Passenger trains,24022.0
Annual,Number,Bifurcação de Ermidas - Sines - Bifurcação de Ermidas - Sul,Goods trains,820.0
Annual,Number,Bifurcação de Ermidas - Sines - Bifurcação de Ermidas - Sul,Other trains,60.0
Annual,Number,Bifurcação de Ermidas - Sines - Bifurcação de Ermidas - Sul,Passenger trains,0.0
Annual,Number,Águas de Moura - Bifurcação de Águas de Moura - Norte,Goods trains,69.0
Annual,Number,Águas de Moura - Bifurcação de Águas de Moura - Norte,Other trains,3.0
Annual,Number,Águas de Moura - Bifurcação de Águas de Moura - Norte,Passenger trains,0.0
Annual,Number,PK de Inicio Concordância Bombel - Agulha 2 de Vidigal,Goods trains,221.0
Annual,Number,PK de Inicio Concordância Bombel - Agulha 2 de Vidigal,Other trains,26.0
Annual,Number,PK de Inicio Concordância Bombel - Agulha 2 de Vidigal,Passenger trains,0.0
Annual,Number,Bifurcação de Chelas - Bifurcação de Xabregas,Goods trains,2812.0
Annual,Number,Bifurcação de Chelas - Bifurcação de Xabregas,Other trains,72.0
Annual,Number,Bifurcação de Chelas - Bifurcação de Xabregas,Passenger trains,1835.0
Annual,Number,Ramal Barreiro Quimigal (Inserção) - Ramal Barreiro - Quimigal (Extremo),Goods trains,3280.0
Annual,Number,Ramal Barreiro Quimigal (Inserção) - Ramal Barreiro - Quimigal (Extremo),Other trains,42.0
Annual,Number,Ramal Barreiro Quimigal (Inserção) - Ramal Barreiro - Quimigal (Extremo),Passenger trains,0.0
Annual,Number,Inicio Variante de Alcácer (agulha 4I de Pinheiro) - Extremo Variante de Alcácer (agulha 3 de Grândola Norte),Goods trains,864.0
Annual,Number,Inicio Variante de Alcácer (agulha 4I de Pinheiro) - Extremo Variante de Alcácer (agulha 3 de Grândola Norte),Other trains,224.0
Annual,Number,Inicio Variante de Alcácer (agulha 4I de Pinheiro) - Extremo Variante de Alcácer (agulha 3 de Grândola Norte),Passenger trains,0.0
Annual,Number,Terminal de Mercadorias Tadim (Inserção) - Terminal de Mercadorias de Tadim (Extremo),Goods trains,295.0
Annual,Number,Terminal de Mercadorias Tadim (Inserção) - Terminal de Mercadorias de Tadim (Extremo),Other trains,9.0
Annual,Number,Terminal de Mercadorias Tadim (Inserção) - Terminal de Mercadorias de Tadim (Extremo),Passenger trains,0.0
Annual,Number,Ramal da Siderurgia Nacional (Inserção) - Siderurgia Nacional (Extremo),Goods trains,910.0
Annual,Number,Ramal da Siderurgia Nacional (Inserção) - Siderurgia Nacional (Extremo),Other trains,136.0
Annual,Number,Ramal da Siderurgia Nacional (Inserção) - Siderurgia Nacional (Extremo),Passenger trains,0.0
Annual,Number,Ramal Terminal de Mercadorias do Fundão (Inserção) - Terminal de Mercadorias do Fundão (Extremo),Goods trains,21.0
Annual,Number,Ramal Terminal de Mercadorias do Fundão (Inserção) - Terminal de Mercadorias do Fundão (Extremo),Other trains,4.0
Annual,Number,Ramal Terminal de Mercadorias do Fundão (Inserção) - Terminal de Mercadorias do Fundão (Extremo),Passenger trains,0.0
Annual,Number,Plataforma de Cacia (Inserção lado Aveiro) - Plataforma de Cacia (Inserção lado Cacia),Goods trains,2058.0
Annual,Number,Plataforma de Cacia (Inserção lado Aveiro) - Plataforma de Cacia (Inserção lado Cacia),Other trains,53.0
Annual,Number,Plataforma de Cacia (Inserção lado Aveiro) - Plataforma de Cacia (Inserção lado Cacia),Passenger trains,0.0
Annual,Number,Bobadela Sul (Inserção T. Mer. Bobadela lado Oriente) - Bobadela Norte (Inserção T. Mer. Bobadela lado Alverca),Goods trains,2830.0
Annual,Number,Bobadela Sul (Inserção T. Mer. Bobadela lado Oriente) - Bobadela Norte (Inserção T. Mer. Bobadela lado Alverca),Other trains,188.0
Annual,Number,Bobadela Sul (Inserção T. Mer. Bobadela lado Oriente) - Bobadela Norte (Inserção T. Mer. Bobadela lado Alverca),Passenger trains,1.0
Annual,Number,Ramal Celbi/Ramal Soporcel (Inserção) - Ramal Celbi (Extremo),Goods trains,326.0
Annual,Number,Ramal Celbi/Ramal Soporcel (Inserção) - Ramal Celbi (Extremo),Other trains,48.0
Annual,Number,Ramal Celbi/Ramal Soporcel (Inserção) - Ramal Celbi (Extremo),Passenger trains,0.0
Annual,Number,Ramal Celbi/Ramal Soporcel (Inserção) - Ramal Soporcel (Extremo),Goods trains,494.0
Annual,Number,Ramal Celbi/Ramal Soporcel (Inserção) - Ramal Soporcel (Extremo),Other trains,12.0
Annual,Number,Ramal Celbi/Ramal Soporcel (Inserção) - Ramal Soporcel (Extremo),Passenger trains,0.0
Annual,Number,"PK 0,000 do Ramal do Porto de Aveiro - Porto de Aveiro (Extremo)",Goods trains,1014.0
Annual,Number,"PK 0,000 do Ramal do Porto de Aveiro - Porto de Aveiro (Extremo)",Other trains,14.0
Annual,Number,"PK 0,000 do Ramal do Porto de Aveiro - Porto de Aveiro (Extremo)",Passenger trains,0.0
Annual,Number,Ramal Colpor (Inserção) - Ramal Colpor (Extremo),Goods trains,4.0
Annual,Number,Ramal Colpor (Inserção) - Ramal Colpor (Extremo),Other trains,4.0
Annual,Number,Ramal Colpor (Inserção) - Ramal Colpor (Extremo),Passenger trains,0.0
Annual,Number,Ramal TER-TIR (Inserção lado Bobadela Norte) - Ramal TER-TIR (Inserção lado Alverca),Goods trains,4.0
Annual,Number,Ramal TER-TIR (Inserção lado Bobadela Norte) - Ramal TER-TIR (Inserção lado Alverca),Other trains,3.0
Annual,Number,Ramal TER-TIR (Inserção lado Bobadela Norte) - Ramal TER-TIR (Inserção lado Alverca),Passenger trains,0.0
Annual,Number,Valença Fronteira - Porto São Bento,Goods trains,4185.0
Annual,Number,Valença Fronteira - Porto São Bento,Other trains,12155.0
Annual,Number,Valença Fronteira - Porto São Bento,Passenger trains,52022.0
Annual,Number,São Gemil - Ermesinde,Goods trains,270.0
Annual,Number,São Gemil - Ermesinde,Other trains,133.0
Annual,Number,São Gemil - Ermesinde,Passenger trains,0.0
Annual,Number,Braga - Agulha de Inserção na Linha do Minho do Ramal de Braga,Goods trains,294.0
Annual,Number,Braga - Agulha de Inserção na Linha do Minho do Ramal de Braga,Other trains,290.0
Annual,Number,Braga - Agulha de Inserção na Linha do Minho do Ramal de Braga,Passenger trains,11414.0
Annual,Number,PK Extremo da Linha de Leixões - Agulha de Inserção na Linha do Minho da Linha de Leixões,Goods trains,1128.0
Annual,Number,PK Extremo da Linha de Leixões - Agulha de Inserção na Linha do Minho da Linha de Leixões,Other trains,312.0
Annual,Number,PK Extremo da Linha de Leixões - Agulha de Inserção na Linha do Minho da Linha de Leixões,Passenger trains,0.0
Annual,Number,PK Extremo da Linha do Douro - Ermesinde,Goods trains,1044.0
Annual,Number,PK Extremo da Linha do Douro - Ermesinde,Other trains,2751.0
Annual,Number,PK Extremo da Linha do Douro - Ermesinde,Passenger trains,17759.0
Annual,Number,Porto Campanhã - Lisboa Santa Apolónia,Goods trains,13575.0
Annual,Number,Porto Campanhã - Lisboa Santa Apolónia,Other trains,6533.0
Annual,Number,Porto Campanhã - Lisboa Santa Apolónia,Passenger trains,97034.0
Annual,Number,Guimarães - Agulha de Inserção na Linha do Minho da Linha de Guimarães,Goods trains,0.0
