Annual,From minimum compulsory school age to 12 years,European Union - 28 countries (2013-2020),:,:,:,:,:,30.0,30.0,30.0 e,30.0,30.0,30.0,30.0,30.0,30.0,30.2 e,:,:,:,:
Annual,From minimum compulsory school age to 12 years,Finland,25.0,25.0,25.0,25.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,:
Annual,From minimum compulsory school age to 12 years,France,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0 b,32.0,32.0 b,:
Annual,From minimum compulsory school age to 12 years,Croatia,:,:,:,:,:,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,:
Annual,From minimum compulsory school age to 12 years,Hungary,35.0,35.0,35.0,35.0,35.0,38.0,40.0,40.0,36.0,40.0,40.0,40.0,40.0,36.0,32.0,32.0,30.0,30.0,:
Annual,From minimum compulsory school age to 12 years,Ireland,27.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,29.0,29.0,28.0,30.0,30.0,30.0,28.0 b,28.0,28.0,:
Annual,From minimum compulsory school age to 12 years,Iceland,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,25.0,30.0,30.0,30.0,:,:,:,:,:
Annual,From minimum compulsory school age to 12 years,Italy,31.0,31.0,31.0,32.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,:,30.0,30.0,:
Annual,From minimum compulsory school age to 12 years,Lithuania,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,28.0,29.0,30.0,30.0,30.0,26.0,30.0,:
Annual,From minimum compulsory school age to 12 years,Luxembourg,27.0,27.0,26.0,26.0,27.0,28.0,29.0,28.0,30.0,30.0,32.0,34.0,34.0,35.0,34.0,29.0 b,35.0 b,38.0 b,:
Annual,From minimum compulsory school age to 12 years,Latvia,35.0,30.0,30.0,32.0,35.0,34.0,32.0,32.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,:
Annual,From minimum compulsory school age to 12 years,North Macedonia,:,:,:,:,:,:,:,:,:,24.0,22.0,23.0,22.0,24.0,23.0,21.0,:,:,:
Annual,From minimum compulsory school age to 12 years,Malta,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,:
Annual,From minimum compulsory school age to 12 years,Netherlands,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,:
Annual,From minimum compulsory school age to 12 years,Norway,24.0,26.0,27.0,26.0,27.0,28.0,29.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0 b,28.0,:
Annual,From minimum compulsory school age to 12 years,Poland,26.0,27.0,28.0,28.0,28.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,:
Annual,From minimum compulsory school age to 12 years,Portugal,30.0,35.0,35.0,30.0,35.0,35.0,35.0,40.0,40.0,35.0,35.0,35.0,39.0,38.0,38.0,38.0,38.0,40.0,:
Annual,From minimum compulsory school age to 12 years,Romania,:,:,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,:
Annual,From minimum compulsory school age to 12 years,Serbia,:,:,:,:,:,:,:,:,:,25.0,25.0,25.0,22.0,25.0,25.0,20.0,20.0,:,:
Annual,From minimum compulsory school age to 12 years,Sweden,30.0,30.0,30.0,30.0,30.0,30.0,30.0,31.0,33.0,34.0,35.0,33.0,29.0,29.0,31.0,29.0,27.0,28.0,:
Annual,From minimum compulsory school age to 12 years,Slovenia,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,32.0,33.0,34.0,31.0,32.0,32.0,32.0,32.0,30.0,30.0,:
Annual,From minimum compulsory school age to 12 years,Slovakia,30.0,30.0,30.0,28.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,:
Annual,From minimum compulsory school age to 12 years,Türkiye,:,30.0,30.0,30.0,30.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,From minimum compulsory school age to 12 years,United Kingdom,31.0,30.0,30.0,30.0,30.0,30.0,30.0,30 b,30.0,30.0,30.0,30.0,30.0 b,30.0,:,:,:,:,:
Annual,From one year after compulsory school age to 12 years,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,26.0,30.0,30.0
Annual,From one year after compulsory school age to 12 years,Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,32.0,32.0,32.0
Annual,From one year after compulsory school age to 12 years,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,37.0
Annual,From one year after compulsory school age to 12 years,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,29.0,30.0
Annual,From one year after compulsory school age to 12 years,Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,28.0
Annual,From one year after compulsory school age to 12 years,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,30.0
Annual,From one year after compulsory school age to 12 years,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,29.0,27.0,28.0
Annual,From one year after compulsory school age to 12 years,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,34.0
Annual,From one year after compulsory school age to 12 years,Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,30.1,30.3
Annual,From one year after compulsory school age to 12 years,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,28.0
Annual,From one year after compulsory school age to 12 years,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,30.0,30.0
Annual,From one year after compulsory school age to 12 years,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,30.0
Annual,From one year after compulsory school age to 12 years,European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,29.8,29.9
Annual,From one year after compulsory school age to 12 years,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,25.0
Annual,From one year after compulsory school age to 12 years,France,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,32.0 b,:,:,32.0
Annual,From one year after compulsory school age to 12 years,Croatia,:,:,:,:,:,:,:,:,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,27.0
Annual,From one year after compulsory school age to 12 years,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,32.0
Annual,From one year after compulsory school age to 12 years,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,30.0 b,28.0 b,28.0,28.0,28.0
Annual,From one year after compulsory school age to 12 years,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,30.0,:,:,:,:
Annual,From one year after compulsory school age to 12 years,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,30.0
Annual,From one year after compulsory school age to 12 years,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,30.0
Annual,From one year after compulsory school age to 12 years,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,37.0,36.0
Annual,From one year after compulsory school age to 12 years,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,35.0
Annual,From one year after compulsory school age to 12 years,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,30.0
Annual,From one year after compulsory school age to 12 years,Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,28.0
Annual,From one year after compulsory school age to 12 years,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,28.0
Annual,From one year after compulsory school age to 12 years,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,30.0
Annual,From one year after compulsory school age to 12 years,Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,40.0,39.0
Annual,From one year after compulsory school age to 12 years,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,20.0
Annual,From one year after compulsory school age to 12 years,Serbia,:,:,:,:,:,:,:,:,:,:,:,25.0,25.0,25.0,25.0,20.0,20.0,25.0,:
Annual,From one year after compulsory school age to 12 years,Sweden,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,27.0,27.0,28.0
Annual,From one year after compulsory school age to 12 years,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,30.0
Annual,From one year after compulsory school age to 12 years,Slovakia,:,:,:,:,:,:,:,:,:,:,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
Annual,From one year after compulsory school age to 12 years,Türkiye,:,:,:,:,:,:,:,:,:,:,30.0,:,:,:,:,:,25.0,30.0,30.0
Annual,From 3 years to minimum compulsory school age,Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,20.0,:,:
Annual,From 3 years to minimum compulsory school age,Austria,20.0,20.0,22.0,20.0,20.0,20.0,21.0,20.0,25.0,23.0,20.0,21.0,22.0,25.0,24.0,24.0,23.0,25.0,25.0
Annual,From 3 years to minimum compulsory school age,Belgium,29.0,31.0,32.0,32.0,32.0,31.0,32.0,32.0,33.0,33.0,32.0,32.0,32.0,32.0,32.0 b,33.0,32.0,32.0,32.0
Annual,From 3 years to minimum compulsory school age,Bulgaria,:,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
Annual,From 3 years to minimum compulsory school age,Switzerland,:,:,:,:,15.0,15.0,17.0,16.0,12.0,16.0,:,:,17.0,16.0,18.0,18.0,18.0,20.0,20.0
Annual,From 3 years to minimum compulsory school age,Cyprus,28.0,28.0,30.0,28.0,30.0,30.0,30.0,30.0,30.0,30.0,28.0,28.0,30.0,30.0,30.0,30.0,30.0,30.0,28.0
Annual,From 3 years to minimum compulsory school age,Czechia,30.0,30.0,30.0,30.0,30.0,30.0,35.0,35.0,35.0,35.0,35.0,35.0,32.0,32.0,30.0,30.0,30.0,32.0,30.0
Annual,From 3 years to minimum compulsory school age,Germany,22.0,20.0,23.0,25.0,25.0,29.0,28.0,30.0,30.0,30.0,30.0,30.0,34.0,33.0,35.0,30.0 b,30.0,30.0,25.0
Annual,From 3 years to minimum compulsory school age,Denmark,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,37.0,36.0,35.0,35.0,35.0,35.0,37.0,35.0,37.0,35.0
Annual,From 3 years to minimum compulsory school age,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",:,:,:,:,:,:,:,30.0 e,30.0 e,31.0 e,31.0 e,31.0 e,31.0 e,31.0 e,31.9,30.4 e,30.3,:,:
Annual,From 3 years to minimum compulsory school age,Euro area - 18 countries (2014),27.0,28.0,28.0,30.0,30.0,30.0,30.0,30.0,30.0,31.0,31.0,31.0,31.0,31.0,31.7,30.3 e,:,:,:
Annual,From 3 years to minimum compulsory school age,Euro area - 19 countries  (2015-2022),27.0,28.0,28.0,30.0,30.0,30.0,30.0,30.0,30.0,31.0,31.0,31.0,31.0,31.0,31.9,30.4 e,30.3,:,:
Annual,From 3 years to minimum compulsory school age,Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,31.1,31.4,31.0,31.0,30.8,31.9,30.5 e,30.0,30.3,29.9
Annual,From 3 years to minimum compulsory school age,Estonia,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
Annual,From 3 years to minimum compulsory school age,Greece,30.0,25.0,25.0,25.0,25.0,25.0,25.0,30.0,25.0,30.0,25.0,30.0,25.0,25.0,25.0,25.0,30.0,30.0,30.0
Annual,From 3 years to minimum compulsory school age,Spain,25.0,29.0,27.0,27.0,27.0,30.0,27.0,25.0,25.0,26.0,29.0,25.0,25.0,25.0,27.0,25.0,25.0,25.0,30.0
Annual,From 3 years to minimum compulsory school age,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",:,:,:,:,:,:,:,29.0,29.0,30.0,30.0,30.0,29.0,31.0,31.4 e,:,:,:,:
Annual,From 3 years to minimum compulsory school age,European Union - 27 countries (2007-2013),:,:,28.0,30.0,30.0,30.0,30.0,29.0,29.0,30.0,30.0,30.0,29.0,31.0,31.3 e,:,:,:,:
Annual,From 3 years to minimum compulsory school age,European Union - 27 countries (from 2020),:,:,:,:,:,30.0 e,31.0 e,31.0 e,31.0 e,31.0 e,32.0 e,31.0 e,31.0 e,31.2 e,31.9 e,30.5 e,30.7,30.6,30.4
Annual,From 3 years to minimum compulsory school age,European Union - 28 countries (2013-2020),:,:,:,:,:,30.0,30.0,29.0 e,29.0,30.0,30.0,30.0,29.0,31.0,31.4 e,:,:,:,:
Annual,From 3 years to minimum compulsory school age,Finland,35.0,38.0,35.0,38.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,36.0,35.0,36.0,36.0
Annual,From 3 years to minimum compulsory school age,France,27.0,27.0,28.0,28.0,28.0,29.0,30.0,30.0,30.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0 b,32.0,32.0 p,32.0
Annual,From 3 years to minimum compulsory school age,Croatia,:,:,:,:,:,35.0,40.0,35.0,35.0,35.0,40.0,40.0,40.0,40.0,40.0,35.0,35.0,40.0,35.0
Annual,From 3 years to minimum compulsory school age,Hungary,35.0,40.0,40.0,35.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,38.0,38.0,40.0
Annual,From 3 years to minimum compulsory school age,Ireland,24.0,23.0,23.0,23.0,23.0,24.0,22.0,23.0,25.0,25.0,23.0,25.0,25.0,23.0,25.0 b,23.0 b,23.0,23.0,23.0
Annual,From 3 years to minimum compulsory school age,Iceland,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,:,:,:,:
Annual,From 3 years to minimum compulsory school age,Italy,35.0,35.0,34.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,30.0,30.0,32.0,:,31.0,35.0,35.0
Annual,From 3 years to minimum compulsory school age,Lithuania,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
Annual,From 3 years to minimum compulsory school age,Luxembourg,14.0,16.0,25.0,17.0,22.0,26.0,26.0,26.0,30.0,32.0,35.0,35.0,40.0,35.0,40.0,36.0 b,37.0 b,40.0,38.0
Annual,From 3 years to minimum compulsory school age,Latvia,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
Annual,From 3 years to minimum compulsory school age,Malta,25.0,27.0,27.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
Annual,From 3 years to minimum compulsory school age,Netherlands,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,26.0,26.0,26.0
Annual,From 3 years to minimum compulsory school age,Norway,32.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,36.0,36.0,35.0,36.0,37.0,38.0,7.0 b,8.0,39.0
Annual,From 3 years to minimum compulsory school age,Poland,35.0,35.0,35.0,35.0,38.0,35.0,35.0,35.0,35.0,35.0,40.0,35.0,35.0,35.0,35.0,30.0,35.0,35.0,35.0
Annual,From 3 years to minimum compulsory school age,Portugal,35.0,40.0,36.0,30.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,39.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
Annual,From 3 years to minimum compulsory school age,Romania,:,:,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
Annual,From 3 years to minimum compulsory school age,Serbia,:,:,:,:,:,:,:,:,:,:,:,30.0,30.0,30.0,30.0,30.0,30.0,35.0,:
Annual,From 3 years to minimum compulsory school age,Sweden,30.0,30.0,31.0,31.0,33.0,34.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,32.0,35.0,35.0,35.0,35.0,35.0
Annual,From 3 years to minimum compulsory school age,Slovenia,40.0,35.0,35.0,40.0,38.0,35.0,40.0,40.0,37.0,40.0,38.0,40.0,40.0,40.0,40.0,40.0,35.0,40.0,35.0
Annual,From 3 years to minimum compulsory school age,Slovakia,38.0,37.0,40.0,40.0,37.0,40.0,36.0,38.0,35.0,35.0,35.0,38.0,40.0,35.0,37.0,35.0,35.0,35.0,35.0
Annual,From 3 years to minimum compulsory school age,Türkiye,:,30.0,30.0,30.0,30.0,:,:,:,:,:,25.0,:,:,:,:,:,20.0,25.0,25.0
Annual,From 3 years to minimum compulsory school age,United Kingdom,15.0,15.0,15.0,15.0,15.0,15.0,15.0,17 b,16.0,18.0,16.0,18.0,16.0 b,25.0,:,:,:,:,:
Annual,Less than 3 years,Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,20.0,:,:
Annual,Less than 3 years,Austria,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,25.0,25.0,25.0,20.0,20.0,20.0,24.0,20.0,25.0,20.0,24.0
Annual,Less than 3 years,Belgium,28.0,31.0,30.0,30.0,28.0,30.0,30.0,30.0,30.0,30.0,30.0,32.0,32.0,32.0,32.0 b,32.0,32.0,32.0,32.0
Annual,Less than 3 years,Bulgaria,:,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,25.0,40.0,30.0,40.0
Annual,Less than 3 years,Switzerland,:,:,:,:,15.0,16.0,18.0,16.0,17.0,18.0,:,:,16.0,16.0,18.0,16.0,18.0,18.0,17.0
Annual,Less than 3 years,Cyprus,35.0,30.0,30.0,35.0,30.0,30.0,30.0,30.0,38.0,35.0,30.0,40.0,30.0,35.0,35.0,38.0,40.0,38.0,40.0
Annual,Less than 3 years,Czechia,6.0,7.0,4.0,10.0,20.0,13.0,18.0,15.0,25.0,26.0,30.0,20.0,24.0,20.0,25.0,30.0,20.0,20.0,20.0
Annual,Less than 3 years,Germany,30.0,24.0,30.0,25.0,34.0,32.0,30.0,33.0,35.0,30.0,30.0,32.0,35.0,35.0,35.0,30.0 b,30.0,32.0,30.0
Annual,Less than 3 years,Denmark,33.0,35.0,35.0,35.0,35.0,35.0,35.0,36.0,37.0,37.0,37.0,35.0,35.0,37.0,35.0,36.0,35.0,35.0,35.0
Annual,Less than 3 years,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",:,:,:,:,:,:,:,30.0 e,31.0 e,30.0 e,31.0 e,30.0 e,30.0 e,30.0 e,30.2,29.4 e,29.3,:,:
Annual,Less than 3 years,Euro area - 18 countries (2014),25.0,30.0,27.0,30.0,30.0,30.0,30.0,30.0,31.0,30.0,30.0,30.0,30.0,30.0,30.1,29.4 e,:,:,:
Annual,Less than 3 years,Euro area - 19 countries  (2015-2022),25.0,30.0,27.0,30.0,30.0,30.0,30.0,30.0,31.0,30.0,31.0,30.0,30.0,30.0,30.2,29.4 e,29.3,:,:
Annual,Less than 3 years,Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,29.8,30.7,30.3,30.4,29.9,30.3,29.6 e,29.0,30.7,31.6
Annual,Less than 3 years,Estonia,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,35.0,40.0,40.0,35.0,32.0,40.0,32.0,35.0
Annual,Less than 3 years,Greece,30.0,33.0,30.0,30.0,30.0,30.0,30.0,35.0,25.0,30.0,30.0,35.0,25.0,25.0,25.0,25.0,30.0,30.0,30.0
Annual,Less than 3 years,Spain,25.0,30.0,25.0,25.0,30.0,25.0,30.0,25.0,25.0,25.0,30.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,30.0
Annual,Less than 3 years,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",:,:,:,:,:,:,:,27.0,28.0,28.0,29.0,28.0,28.0,29.0,29.3 e,:,:,:,:
Annual,Less than 3 years,European Union - 27 countries (2007-2013),:,:,25.0,25.0,28.0,28.0,30.0,27.0,28.0,28.0,29.0,28.0,28.0,29.0,29.2 e,:,:,:,:
Annual,Less than 3 years,European Union - 27 countries (from 2020),:,:,:,:,:,30.0 e,32.0 e,31.0 e,32.0 e,31.0 e,32.0 e,31.0 e,31.0 e,30.8 e,31.2 e,30.5 e,30.7,31.1,32.7
Annual,Less than 3 years,European Union - 28 countries (2013-2020),:,:,:,:,:,28.0,30.0,27.0 e,28.0,28.0,29.0,28.0,28.0,29.0,29.3 e,:,:,:,:
Annual,Less than 3 years,Finland,35.0,38.0,40.0,38.0,36.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,34.0,32.0,35.0,35.0,35.0,35.0,35.0
Annual,Less than 3 years,France,30.0,31.0,30.0,32.0,32.0,32.0,32.0,32.0,35.0,34.0,35.0,33.0,32.0,30.0,30.0,32.0 b,32.0,34.0 b,36.0
Annual,Less than 3 years,Croatia,:,:,:,:,:,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
Annual,Less than 3 years,Hungary,35.0,35.0,35.0,35.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,36.0,40.0,35.0,40.0,35.0,35.0
Annual,Less than 3 years,Ireland,20.0,16.0,25.0,15.0,15.0,17.0,33.0,16.0,20.0,16.0,18.0,18.0,15.0,17.0,27.0 b,35.0 b,25.0,35.0,32.0
Annual,Less than 3 years,Iceland,35.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,:,:,:,:
Annual,Less than 3 years,Italy,30.0,33.0,30.0,30.0,30.0,35.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,:,30.0,30.0,30.0
Annual,Less than 3 years,Lithuania,40.0,40.0,40.0,40.0,40.0,40.0,40.0,35.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
Annual,Less than 3 years,Luxembourg,16.0,30.0,33.0,26.0,24.0,30.0,35.0,32.0,30.0,32.0,35.0,33.0,34.0,40.0,40.0,40.0 b,35.0 b,40.0,40.0
Annual,Less than 3 years,Latvia,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
Annual,Less than 3 years,North Macedonia,:,:,:,:,:,:,:,:,:,40.0,40.0,40.0,40.0,40.0,40.0,40.0,:,:,:
