Time frequency,National accounts indicator (ESA 2010),Statistical classification of economic activities in the European Community (NACE Rev. 2),Unit of measure,Geopolitical entity (reporting)\Time,Octobre-Décembre 2021,Janvier-Mars 2022,Avril-Juin 2022,Jullet-Septembre 2022,Octobre-Décembre 2022,Janvier-Mars 2023,Avril-Juin 2023,Jullet-Septembre 2023,Octobre-Décembre 2023,Janvier-Mars 2024,Avril-Juin 2024,Jullet-Septembre 2024
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),Euro area – 20 countries (from 2023),163387.2,152029.8,155925.4,155100.3,170002.1,164754.9,168285.3,165023.6,180335.1,174162.8,176428.2,173674.7
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),Estonia,503.6,627.5,567.7,601.4,568.9,508.2,582.3,711.5,765.7,589.6,655.9,781.6
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),Greece,1673.5,1410.5 p,1567.4 p,1597.0 p,1893.3 p,1527.1 p,1687.1 p,1564.8 p,1999.4 p,1622.4 p,1796.2 p,1665.5 p
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),Spain,11908.0,10863.0 p,12637.0 p,12067.0 p,13760.0 p,11968.0 p,13773.0 p,12919.0 p,14465.0 p,12653.0 p,14401.0 p,13516.0 p
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),European Union - 27 countries (from 2020),198259.9,181311.9,188225.3,188045.2,208079.3,196319.7,203615.0,200221.6,221693.8,208154.2,214468.4,212822.0
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),Finland,3766.0,3438.0,3494.0,3340.0,3792.0,3539.0,3743.0,3535.0,3986.0,3790.0,3882.0,3631.0
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),France,33654.7,31606.5,31743.7,30684.9,34769.5,33007.0,33621.9,31954.4,36774.2,35374.2,36045.6,34502.6
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),Croatia,926.4,648.9,749.2,891.3,1195.1,746.9 p,799.4 p,933.0 p,1276.5 p,819.7 p,813.7 p,1061.9 p
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),Hungary,2053.9,1637.4,1667.9,1705.4,2126.0,1792.1 p,2061.7 p,2138.7 p,2660.1 p,2149.2 p,2216.8 p,2306.2 p
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),Ireland,22665.2,20418.3,22475.2,21005.8,22909.6,22942.7,24394.7,23078.2,24682.3,24551.4,24881.7,24862.6
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),Italy,16625.9,15076.9,15236.6,14906.2,16890.8,15623.2,16072.3,15748.2,17602.2,16489.2,16919.4,16405.5
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),Lithuania,597.4,636.2,656.2,747.4,792.7,763.9,812.3,922.8,982.6,841.4,878.7,1004.1
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),Luxembourg,1007.1,847.6,921.7,783.7,976.7,910.8,1027.6,835.5,929.0,915.5 p,1039.1 p,757.8 p
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),Latvia,545.8,466.7,512.5,549.4,627.4,557.4,590.1,612.8,681.8,581.6,627.4,628.2
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),Montenegro,33.8,47.6,65.9,92.1,53.7,55.1,78.4,107.3,71.7,56.9 p,84.4 p,114.6 p
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),North Macedonia,143.2,137.7,150.6,156.0,175.4,164.2 p,175.4 p,179.7 p,197.6 p,179.4 e,187.2 e,189.5 e
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),Malta,432.4,450.8,472.3,493.3,508.5,472.9,488.8,513.7,516.3,475.8,492.1,525.3
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),Netherlands,10046.0,9686.0,12014.0,11039.0,11584.0,10303.0,12570.0,11445.0,12387.0,10921.0,13535.0,12105.0
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),Norway,4383.1,4521.1,4058.9,3929.1,4473.8,4503.0,3667.3,3680.6,4153.2,4213.9,4063.6,:
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),Poland,7635.5,5161.5,7275.8,7470.9,9630.8,5237.0,8165.3,8229.6,10849.5,5916.2,8853.6,9322.9
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),Portugal,2315.7,2296.4,2393.8,2474.0,2855.5,2694.7 e,2702.0 e,2678.7 e,2937.5 e,2854.6 e,2866.0 e,3025.7 e
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),Romania,3995.4,4479.1,4545.1,5434.0,5035.6,5220.7 p,5270.6 p,6080.9 p,5957.1 p,5863.1 p,5649.7 p,6507.3 p
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),Serbia,912.6,1044.3 p,1082.6 p,1134.1 p,1204.6 p,1472.8 p,1528.6 p,1520.2 p,1610.3 p,1656.4 e,1727.8 e,1742.6 e
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),Sweden,11268.9,9040.3,9496.0,8895.1,10450.2,9290.4,9265.6,8419.5,10116.7,9774.1,10456.2,9970.1
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),Slovenia,540.5,487.4,567.5,566.5,588.5,574.5,603.9,622.2,662.5,624.7,649.7,634.2
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),Slovakia,1216.9,1277.0,1302.9,1166.6,1421.7,1343.0,1410.0,1081.4,1534.8,1480.1,1549.9,1147.0
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),Türkiye,5736.9,3628.4,4391.6,4905.4,7157.6,5358.4,5782.8,5749.1,7964.0,6200.3,7268.0,7607.9
Quarterly,"Value added, gross",Information and communication,Million euro (NSA),Kosovo*,47.4,29.1,35.0,57.0,57.1,34.2,37.5,63.6,62.7,35.1 p,39.8 p,66.8 p
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Albania,91.4,100.4,105.3,111.0,119.0,120.3 p,128.3 p,135.9 p,142.1 p,135.3 p,135.1 p,138.0 p
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Austria,3931.9,3807.6,3915.0,4013.3,3983.6,4058.4,4103.4,4100.3,4159.5,4288.9,4289.4,4374.0
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Belgium,5281.1,5265.1,5439.2,5598.2,5688.0,5806.6 p,5850.3 p,5827.9 p,5866.6 p,6047.2 p,6224.2 p,6331.5 p
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Bulgaria,1259.2,1296.9,1393.2,1429.0,1560.1,1676.9,1709.8,1681.5,1731.2,1767.1 p,1815.8 p,1968.2 p
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Switzerland,7939.9,8118.3,8321.3,8967.8,8831.0,8946.3,9151.6,9339.3,9461.7,9600.1,9407.9,9708.3
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Cyprus,535.8,687.6,694.6,700.2,713.1,743.4,761.6,786.9,798.0,802.8,817.6,834.5
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Czechia,4017.2,4270.8,4290.9,4439.1,4552.8,4872.5,5001.3,4952.0,4868.7,4861.1,5110.2,5116.1
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Germany,43354.0 p,41049.0 p,40985.0 p,42096.0 p,42902.0 p,45339.0 p,45519.0 p,45459.0 p,45695.0 p,47130.0 p,46677.0 p,46232.0 p
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Denmark,3835.4,3716.1,3769.6,3897.6,3787.5,3959.6,4104.0,4058.2,4249.1,4263.8,4254.6,4355.7
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",154929.3,153078.8,155628.5,159488.1,161170.9,166354.4,169225.0,170733.1,172473.2,176172.2,177148.1,179561.4
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Euro area - 19 countries  (2015-2022),154929.3,153078.8,155628.5,159488.1,161170.9,165454.4,168303.3,169809.1,171487.7,175189.8,176186.1,178518.6
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Euro area – 20 countries (from 2023),155675.0,153856.1,156471.7,160373.4,162108.3,166354.4,169225.0,170733.1,172473.2,176172.2,177148.1,179561.4
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Estonia,491.5,640.4,578.0,587.7,549.4,534.8,598.8,681.2,726.7,632.1,679.7,743.0
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Greece,1515.0,1538.9 p,1584.7 p,1659.0 p,1673.0 p,1670.0 p,1696.9 p,1674.3 p,1746.1 p,1764.8 p,1790.6 p,1803.8 p
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Spain,11202.0,11661.0 p,12172.0 p,12514.0 p,12980.0 p,12764.0 p,13315.0 p,13372.0 p,13674.0 p,13611.0 p,13886.0 p,14052.0 p
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),European Union - 27 countries (from 2020),186495.8,186283.8,189225.1,193844.4,195718.2,201131.5,204905.8,206382.8,209344.3,213971.3,215458.7,218821.4
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Finland,3512.0,3499.0,3462.0,3541.0,3562.0,3577.0,3711.0,3758.0,3757.0,3831.0,3835.0,3840.0
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),France,31680.9,31645.3,31607.1,32651.0,32830.5,32937.4,33648.0,34207.7,34854.7,35391.5,36068.2,36680.9
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Croatia,744.6,769.9,849.6,883.3,931.3,893.2 p,928.9 p,925.0 p,980.9 p,975.6 p,969.4 p,1044.5 p
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Hungary,1800.5,1817.9,1784.0,1753.7,1809.3,1987.0 p,2178.9 p,2204.7 p,2281.3 p,2327.1 p,2364.2 p,2413.0 p
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Ireland,21832.2,20553.8,21852.0,22302.8,22088.7,23099.0,23842.9,24302.5,23852.1,24743.2,24382.4,26046.7
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Italy,15573.0,15421.8,15420.5,15506.2,15762.0,15916.4,16198.4,16393.5,16537.6,16776.4,17035.0,17073.7
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Lithuania,579.3,658.1,682.4,728.4,762.9,807.4,854.9,891.5,926.5,899.6,927.4,963.3
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Luxembourg,927.1,868.1,871.4,884.4,916.9,930.8,945.3,952.7,889.7,932.4 p,935.0 p,875.7 p
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Latvia,490.9,501.1,528.6,556.2,564.9,598.4,607.7,620.8,614.3,624.6,645.3,637.1
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),North Macedonia,135.6,142.2,152.0,158.1,165.6,171.0 p,177.0 p,181.5 p,186.5 p,186.3 e,189.5 e,191.3 e
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Malta,438.6,455.4,473.5,484.6,497.7,491.5,496.5,499.8,500.3,496.7,502.3,511.9
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Netherlands,9745.3,10728.2,11042.3,11262.0,11248.2,11453.0,11507.4,11709.0,12010.9,12156.3,12363.9,12428.1
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Norway,4051.5,4167.9,4215.9,4263.6,4205.1,4076.8,3880.6,4068.7,3970.0,4093.8,4076.7,:
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Poland,5985.1,7250.7,7199.7,7200.6,7374.4,7482.0,7935.8,7998.4,8264.7,8525.0,8699.7,8923.6
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Portugal,2193.3,2352.0,2459.3,2530.0,2678.5,2757.1 e,2778.0 e,2738.0 e,2739.9 e,2911.6 e,2946.4 e,3089.0 e
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Romania,3895.1,4616.4,4790.1,5118.4,4966.7,5338.3 p,5589.2 p,5687.0 p,5915.7 p,5976.5 p,5995.5 p,6071.5 p
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Serbia,916.0,1035.0,1071.6,1152.3,1209.0,1459.5,1513.5,1543.8,1615.3,1643.6,1710.7,1768.4
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Sweden,9902.6,9454.0,9511.3,9613.8,9422.9,9418.5,9241.3,9122.9,9512.2,10010.3,10190.6,10589.0
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Slovenia,531.4,496.6,556.7,576.9,575.1,589.9,599.6,629.7,642.1,641.3,646.6,644.5
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Slovakia,1165.0,1234.2,1266.2,1329.1,1338.7,1312.6,1354.5,1273.0,1429.0,1438.1,1463.4,1388.7
Quarterly,"Value added, gross",Information and communication,Million euro (SCA),Türkiye,4688.8,4299.1,4822.3,5314.5,5833.5,6322.6,6420.6,6044.0,6569.3,7129.8,7860.3,8166.3
