Time frequency,Classification of individual consumption by purpose (COICOP),Unit of measure,Geopolitical entity (reporting)\Time,Janvier 2024,Février 2024,Mars 2024,Avril 2024,Mai 2024,Juin 2024,Juillet 2024,Août 2024,Septembre 2024,Octobre 2024,Novembre 2024,Décembre 2024
Monthly,Services (overall index excluding goods),"Index, 2015=100",Estonia,142.15,143.81,145.75,148.84,148.22,150.48,152.35,152.39,151.05,153.67,149.96,151.39
Monthly,Services (overall index excluding goods),"Index, 2015=100",Greece,111.7,112.21,114.05,115.93,115.98,117.68,119.08,118.71,119.48,119.63,117.37,117.85
Monthly,Services (overall index excluding goods),"Index, 2015=100",Spain,117.2,118.24,119.27,119.73,120.29,121.51,122.07,122.66,121.65,121.42,120.96,121.8
Monthly,Services (overall index excluding goods),"Index, 2015=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",123.12,124.17,124.94,125.98,126.77,127.54,129.1,129.5,128.28,128.33,127.36,128.25
Monthly,Services (overall index excluding goods),"Index, 2015=100",European Union - 27 countries (from 2020),122.22,123.26,124.03,125.06,125.84,126.61,128.15,128.56,127.34,127.4,126.43,127.31
Monthly,Services (overall index excluding goods),"Index, 2015=100",Finland,120.4,121.2,121.21,121.1,120.88,122.22,122.89,122.29,122.62,123.26,123.0,123.67
Monthly,Services (overall index excluding goods),"Index, 2015=100",France,115.73,116.81,116.76,118.26,118.44,119.0,120.73,121.45,118.52,118.83,118.44,119.11
Monthly,Services (overall index excluding goods),"Index, 2015=100",Croatia,128.53,129.48,130.64,132.82,133.82,137.23,142.73,143.92,139.29,138.09,136.81,137.7
Monthly,Services (overall index excluding goods),"Index, 2015=100",Hungary,158.47,159.55,162.06,164.03,165.45,167.27,169.33,170.32,168.9,167.79,168.21,168.81
Monthly,Services (overall index excluding goods),"Index, 2015=100",Ireland,124.9,126.7,128.7,128.3,129.7,131.0,132.3,132.2,129.9,130.0,128.9,131.0
Monthly,Services (overall index excluding goods),"Index, 2015=100",Iceland,123.61,124.87,125.74,126.35,127.91,131.61,133.78,133.15,130.27,129.72,128.64,128.98
Monthly,Services (overall index excluding goods),"Index, 2015=100",Italy,114.4,114.8,115.4,116.4,117.2,117.9,118.5,119.0,118.6,118.1,117.5,117.8
Monthly,Services (overall index excluding goods),"Index, 2015=100",Lithuania,162.49,164.22,165.29,167.09,167.91,170.03,172.31,172.09,172.02,170.64,170.81,172.13
Monthly,Services (overall index excluding goods),"Index, 2015=100",Luxembourg,118.59,119.25,119.93,120.5,121.72,122.03,122.55,123.44,123.18,122.11,121.25,121.97
Monthly,Services (overall index excluding goods),"Index, 2015=100",Latvia,138.24,138.95,140.89,141.82,143.43,145.64,146.05,147.11,146.37,146.01,145.25,146.89
Monthly,Services (overall index excluding goods),"Index, 2015=100",Montenegro,132.43 d,132.55 d,133.55 d,134.13 d,135.24 d,138.38 d,141.97 d,144.53 d,143.64 d,141.22 d,140.61 d,141.50 d
Monthly,Services (overall index excluding goods),"Index, 2015=100",North Macedonia,141.88 d,141.61 d,142.34 d,143.45 d,146.87 d,147.48 d,155.31 d,156.43 d,155.36 d,153.34 d,153.60 d,154.30 d
Monthly,Services (overall index excluding goods),"Index, 2015=100",Malta,113.9,114.64,116.58,123.34,127.24,130.9,133.0,134.86,130.96,126.86,118.83,117.09
Monthly,Services (overall index excluding goods),"Index, 2015=100",Netherlands,123.36,124.26,124.6,127.5,128.77,128.43,133.8,134.34,130.02,130.37,127.2,129.08
Monthly,Services (overall index excluding goods),"Index, 2015=100",Norway,133.4,133.3,134.0,134.6,135.9,136.0,136.9,135.4,135.9,136.1,136.0,136.3
Monthly,Services (overall index excluding goods),"Index, 2015=100",Poland,161.5,162.9,163.4,165.4,165.5,166.5,168.0,168.9,169.0,169.2,169.4,169.7
Monthly,Services (overall index excluding goods),"Index, 2015=100",Portugal,119.51,120.88,123.17,125.56,128.97,128.11,127.95,129.17,130.26,128.4,125.35,124.78
Monthly,Services (overall index excluding goods),"Index, 2015=100",Romania,138.03,138.61,139.28,140.08,140.83,141.09,142.04,142.92,143.67,144.91,145.38,145.77
Monthly,Services (overall index excluding goods),"Index, 2015=100",Serbia,135.9 d,136.4 d,137.7 d,138.4 d,139.7 d,140.6 d,142.3 d,143.3 d,143.2 d,143.8 d,144.1 d,144.5 d
Monthly,Services (overall index excluding goods),"Index, 2015=100",Sweden,126.05,127.44,127.83,128.3,130.49,130.89,131.88,130.4,130.03,130.5,129.91,130.98
Monthly,Services (overall index excluding goods),"Index, 2015=100",Slovenia,129.33,130.4,129.61,131.66,132.65,134.08,136.51,137.01,135.48,134.39,133.88,133.75
Monthly,Services (overall index excluding goods),"Index, 2015=100",Slovakia,145.74,146.89,147.41,148.68,148.48,149.19,150.58,152.0,152.78,152.87,153.24,153.38
Monthly,Services (overall index excluding goods),"Index, 2015=100",Türkiye,711.90 d,752.39 d,783.96 d,816.34 d,849.56 d,877.46 d,915.91 d,957.93 d,1005.28 d,1024.96 d,1041.58 d,1052.56 d
Monthly,Services (overall index excluding goods),"Index, 2015=100",Kosovo*,122.72 d,121.58 d,121.19 d,122.58 d,123.06 d,123.73 d,124.89 d,126.45 d,123.03 d,122.63 d,121.66 d,123.85 d
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Albania,4.5 d,4.5 d,4.4 d,4.3 d,4.1 d,3.8 d,3.6 d,3.4 d,3.2 d,2.9 d,2.8 d,2.7 d
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Austria,7.8,7.7,7.6,7.4,7.2,7.0,6.8,6.5,6.3,6.1,5.9,5.7
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Belgium,6.2,6.1,6.1,6.0,5.7,5.6,5.3,5.1,4.9,4.7,4.5,4.3
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Bulgaria,8.9,8.4,7.9,7.2,6.8,6.4,5.9,5.6,5.3,5.1,4.9,4.8
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Switzerland,1.9,2.0,2.0,2.0,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.0
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Cyprus,3.6,3.6,3.5,3.5,3.6,3.6,3.7,3.8,3.9,4.0,4.0,4.2
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Czechia,10.5,9.9,9.3,8.8,8.4,8.1,7.7,7.4,7.1,6.9,6.8,6.7
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Germany,4.8,4.7,4.7,4.6,4.6,4.5,4.3,4.1,4.1,4.1,4.2,4.3
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Denmark,5.4,5.2,5.1,4.9,4.8,4.6,4.2,3.9,3.7,3.4,3.2,3.0
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",4.8,4.7,4.7,4.5,4.5,4.4,4.2,4.1,4.0,4.0,4.0,4.0
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Euro area - 19 countries  (2015-2022),4.8,4.7,4.6,4.5,4.4,4.3,4.2,4.1,4.0,4.0,4.0,4.0
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Euro area – 20 countries (from 2023),4.8,4.8,4.7,4.5,4.5,4.3,4.2,4.1,4.0,4.0,4.0,4.0
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Estonia,7.8,7.3,6.9,6.8,6.6,6.4,6.5,6.6,6.7,7.0,7.2,7.3
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Greece,4.3,4.2,4.1,3.8,3.6,3.7,3.7,3.8,3.8,4.0,4.3,4.4
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Spain,4.2,4.2,4.1,4.1,4.1,4.1,4.0,4.0,3.9,3.8,3.8,3.7
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",5.5,5.4,5.3,5.1,5.0,4.9,4.7,4.6,4.5,4.4,4.4,4.3
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,European Union - 27 countries (from 2020),5.5,5.4,5.3,5.1,5.0,4.9,4.7,4.6,4.5,4.4,4.4,4.3
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Finland,3.9,3.9,3.8,3.7,3.6,3.4,3.2,3.2,3.2,3.1,3.1,3.1
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,France,3.8,3.8,3.7,3.7,3.6,3.5,3.4,3.4,3.4,3.3,3.3,3.2
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Croatia,9.8,9.5,9.3,9.1,8.9,8.5,8.2,8.0,7.9,7.8,7.7,7.6
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Hungary,15.8,15.1,14.4,13.5,12.7,11.9,11.1,10.5,9.9,9.4,9.0,8.6
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Ireland,5.1,5.2,5.1,5.1,5.1,4.9,4.8,4.7,4.6,4.4,4.2,4.1
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Iceland,8.4,8.3,8.0,7.8,7.7,7.4,7.2,6.9,6.4,6.1,5.8,5.6
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Italy,4.4,4.2,4.1,3.9,3.8,3.6,3.5,3.5,3.4,3.3,3.2,3.2
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Lithuania,9.9,9.4,8.9,8.4,7.9,7.4,7.0,6.6,6.4,6.2,6.2,6.1
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Luxembourg,3.4,3.6,3.8,3.9,4.0,4.1,4.1,4.2,4.2,4.1,4.0,3.8
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Latvia,9.0,8.4,7.9,7.4,6.7,6.3,5.9,5.5,5.3,5.2,5.2,5.3
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Montenegro,10.5 d,10.2 d,10.0 d,9.8 d,9.5 d,9.0 d,8.5 d,8.1 d,7.9 d,7.6 d,7.4 d,7.2 d
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,North Macedonia,7.2 d,6.5 d,6.0 d,5.4 d,5.1 d,4.9 d,5.1 d,5.7 d,6.3 d,6.5 d,6.8 d,7.1 d
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Malta,4.9,4.6,4.4,4.0,3.7,3.4,3.1,3.0,2.9,2.8,2.8,2.8
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Netherlands,6.2,6.1,6.0,5.7,5.5,5.4,5.3,5.2,5.2,5.2,5.3,5.3
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Norway,6.1,5.9,5.8,5.6,5.5,5.3,5.0,4.8,4.5,4.3,4.0,3.9
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Poland,10.1,9.6,9.1,8.6,8.2,7.8,7.5,7.3,7.1,6.9,6.8,6.7
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Portugal,6.5,6.4,6.3,6.1,5.9,5.6,5.3,4.8,4.7,4.6,4.6,4.5
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Romania,10.0,10.0,10.0,9.9,9.8,9.6,9.4,9.1,8.8,8.5,8.3,8.1
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Serbia,7.9 d,7.4 d,7.0 d,6.5 d,6.3 d,6.1 d,6.0 d,5.9 d,5.9 d,6.0 d,6.1 d,6.2 d
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Sweden,5.8,5.9,5.9,5.9,5.9,5.7,5.5,5.4,5.2,5.1,5.0,4.9
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Slovenia,7.5,7.3,7.2,7.0,6.7,6.4,6.2,5.9,5.6,5.3,5.0,4.8
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Slovakia,9.6,8.9,8.2,7.6,7.2,6.8,6.6,6.4,6.3,6.1,6.0,5.9
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Türkiye,76.0 d,78.8 d,81.8 d,84.9 d,87.6 d,90.2 d,91.0 d,90.2 d,88.4 d,86.3 d,84.1 d,81.8 d
Monthly,Services (overall index excluding goods),Moving 12-months average rate of change,Kosovo*,3.6 d,3.4 d,3.2 d,3.0 d,2.8 d,2.7 d,2.8 d,2.9 d,2.7 d,2.5 d,2.3 d,2.2 d
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Albania,0.1 d,0.1 d,0.1 d,0.3 d,0.3 d,-0.1 d,0.0 d,0.6 d,0.4 d,0.5 d,0.2 d,0.4 d
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Austria,0.1,1.1,0.3,0.1,0.5,0.5,0.6,0.3,-0.6,0.3,0.4,1.6
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Belgium,0.1,0.7,0.2,0.3,0.5,0.3,1.5,0.0,-1.1,0.5,-0.4,1.0
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Bulgaria,-0.1,0.5,0.7,-0.6,0.3,1.5,3.6,0.0,-3.2,0.7,0.3,1.2
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Switzerland,0.1,0.2,0.0,0.4,0.4,0.0,0.8,0.0,-0.5,0.1,-0.6,0.2
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Cyprus,-0.3,0.3,1.0,0.7,1.7,0.9,2.6,1.8,-1.4,-0.8,-1.0,-0.9
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Czechia,1.9,1.1,0.7,0.1,0.3,0.4,2.0,0.5,-1.2,0.4,0.0,0.1
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Germany,-0.5,1.0,1.2,0.5,0.9,0.7,1.3,0.2,-0.4,0.2,-1.5,1.1
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Denmark,1.0,1.0,-0.3,0.2,0.3,0.6,2.4,-1.3,-1.0,0.3,-1.1,0.2
Monthly,Services (overall index excluding goods),Percentage change m/m-1,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",-0.1,0.9,0.7,0.8,0.7,0.6,1.2,0.4,-1.1,0.0,-0.9,0.8
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Euro area - 19 countries  (2015-2022),-0.1,0.9,0.7,0.8,0.7,0.6,1.2,0.4,-1.0,0.0,-0.9,0.8
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Euro area – 20 countries (from 2023),-0.1,0.9,0.7,0.9,0.6,0.6,1.2,0.4,-1.0,0.0,-0.9,0.8
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Estonia,0.6,1.2,1.3,2.1,-0.4,1.5,1.2,0.0,-0.9,1.7,-2.4,1.0
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Greece,0.1,0.5,1.6,1.6,0.0,1.5,1.2,-0.3,0.6,0.1,-1.9,0.4
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Spain,-0.2,0.9,0.9,0.4,0.5,1.0,0.5,0.5,-0.8,-0.2,-0.4,0.7
Monthly,Services (overall index excluding goods),Percentage change m/m-1,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",0.1,0.9,0.6,0.8,0.6,0.6,1.2,0.3,-0.9,0.0,-0.8,0.7
Monthly,Services (overall index excluding goods),Percentage change m/m-1,European Union - 27 countries (from 2020),0.1,0.9,0.6,0.8,0.6,0.6,1.2,0.3,-0.9,0.0,-0.8,0.7
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Finland,0.5,0.7,0.0,-0.1,-0.2,1.1,0.5,-0.5,0.3,0.5,-0.2,0.5
Monthly,Services (overall index excluding goods),Percentage change m/m-1,France,0.0,0.9,0.0,1.3,0.2,0.5,1.5,0.6,-2.4,0.3,-0.3,0.6
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Croatia,0.5,0.7,0.9,1.7,0.8,2.5,4.0,0.8,-3.2,-0.9,-0.9,0.7
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Hungary,0.7,0.7,1.6,1.2,0.9,1.1,1.2,0.6,-0.8,-0.7,0.3,0.4
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Ireland,-1.5,1.4,1.6,-0.3,1.1,1.0,1.0,-0.1,-1.7,0.1,-0.8,1.6
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Iceland,0.3,1.0,0.7,0.5,1.2,2.9,1.6,-0.5,-2.2,-0.4,-0.8,0.3
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Italy,-0.1,0.3,0.5,0.9,0.7,0.6,0.5,0.4,-0.3,-0.4,-0.5,0.3
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Lithuania,0.3,1.1,0.7,1.1,0.5,1.3,1.3,-0.1,0.0,-0.8,0.1,0.8
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Luxembourg,0.2,0.6,0.6,0.5,1.0,0.3,0.4,0.7,-0.2,-0.9,-0.7,0.6
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Latvia,0.1,0.5,1.4,0.7,1.1,1.5,0.3,0.7,-0.5,-0.2,-0.5,1.1
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Montenegro,0.0 d,0.1 d,0.8 d,0.4 d,0.8 d,2.3 d,2.6 d,1.8 d,-0.6 d,-1.7 d,-0.4 d,0.6 d
Monthly,Services (overall index excluding goods),Percentage change m/m-1,North Macedonia,-0.2 d,-0.2 d,0.5 d,0.8 d,2.4 d,0.4 d,5.3 d,0.7 d,-0.7 d,-1.3 d,0.2 d,0.5 d
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Malta,0.2,0.6,1.7,5.8,3.2,2.9,1.6,1.4,-2.9,-3.1,-6.3,-1.5
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Netherlands,1.2,0.7,0.3,2.3,1.0,-0.3,4.2,0.4,-3.2,0.3,-2.4,1.5
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Norway,0.9,-0.1,0.5,0.4,1.0,0.1,0.7,-1.1,0.4,0.1,-0.1,0.2
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Poland,0.9,0.9,0.3,1.2,0.1,0.6,0.9,0.5,0.1,0.1,0.1,0.2
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Portugal,0.2,1.1,1.9,1.9,2.7,-0.7,-0.1,1.0,0.8,-1.4,-2.4,-0.5
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Romania,1.2,0.4,0.5,0.6,0.5,0.2,0.7,0.6,0.5,0.9,0.3,0.3
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Serbia,0.4 d,0.4 d,1.0 d,0.5 d,0.9 d,0.6 d,1.2 d,0.7 d,-0.1 d,0.4 d,0.2 d,0.3 d
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Sweden,0.5,1.1,0.3,0.4,1.7,0.3,0.8,-1.1,-0.3,0.4,-0.5,0.8
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Slovenia,0.2,0.8,-0.6,1.6,0.8,1.1,1.8,0.4,-1.1,-0.8,-0.4,-0.1
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Slovakia,1.3,0.8,0.4,0.9,-0.1,0.5,0.9,0.9,0.5,0.1,0.2,0.1
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Türkiye,12.1 d,5.7 d,4.2 d,4.1 d,4.1 d,3.3 d,4.4 d,4.6 d,4.9 d,2.0 d,1.6 d,1.1 d
Monthly,Services (overall index excluding goods),Percentage change m/m-1,Kosovo*,0.2 d,-0.9 d,-0.3 d,1.1 d,0.4 d,0.5 d,0.9 d,1.2 d,-2.7 d,-0.3 d,-0.8 d,1.8 d
Monthly,Services (overall index excluding goods),Percentage change m/m-12,Albania,3.7 d,3.7 d,3.3 d,3.2 d,2.8 d,1.8 d,1.9 d,2.3 d,2.0 d,2.0 d,2.5 d,2.9 d
Monthly,Services (overall index excluding goods),Percentage change m/m-12,Austria,6.8,6.8,6.6,5.9,6.0,5.9,5.5,5.5,5.0,5.0,4.9,5.1
Monthly,Services (overall index excluding goods),Percentage change m/m-12,Belgium,5.2,4.9,5.1,4.7,4.1,4.4,4.2,4.0,4.0,3.9,3.8,3.7
Monthly,Services (overall index excluding goods),Percentage change m/m-12,Bulgaria,5.6,5.5,5.0,3.1,4.2,4.7,5.1,5.2,4.7,5.3,4.7,4.9
Monthly,Services (overall index excluding goods),Percentage change m/m-12,Switzerland,2.2,1.9,2.2,2.1,2.4,2.2,2.0,2.1,2.0,1.9,1.7,1.2
Monthly,Services (overall index excluding goods),Percentage change m/m-12,Cyprus,4.0,4.2,4.2,2.9,4.7,3.8,3.8,4.2,4.7,4.6,4.4,4.5
Monthly,Services (overall index excluding goods),Percentage change m/m-12,Czechia,7.1,6.9,7.0,6.8,6.9,6.5,6.4,6.5,6.3,6.6,6.6,6.4
Monthly,Services (overall index excluding goods),Percentage change m/m-12,Germany,3.8,3.7,4.0,3.6,4.7,4.7,4.4,4.4,4.4,4.8,4.5,4.6
Monthly,Services (overall index excluding goods),Percentage change m/m-12,Denmark,4.4,4.1,4.0,3.1,3.5,3.3,2.5,2.5,2.6,2.2,1.9,2.2
Monthly,Services (overall index excluding goods),Percentage change m/m-12,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",4.0,4.0,4.0,3.7,4.1,4.1,4.0,4.1,3.9,4.0,3.9,4.0
Monthly,Services (overall index excluding goods),Percentage change m/m-12,Euro area - 19 countries  (2015-2022),4.0,3.9,4.0,3.7,4.1,4.1,4.0,4.1,3.9,3.9,3.9,3.9
Monthly,Services (overall index excluding goods),Percentage change m/m-12,Euro area – 20 countries (from 2023),4.0,4.0,4.0,3.7,4.1,4.1,4.0,4.1,3.9,3.9,3.9,4.0
Monthly,Services (overall index excluding goods),Percentage change m/m-12,Estonia,6.1,6.2,6.7,8.4,7.4,6.9,7.6,7.7,7.1,9.5,7.3,7.2
Monthly,Services (overall index excluding goods),Percentage change m/m-12,Greece,3.3,3.5,4.0,3.7,3.4,4.4,5.0,4.7,4.4,5.6,5.6,5.6
Monthly,Services (overall index excluding goods),Percentage change m/m-12,Spain,3.7,4.0,4.1,3.5,3.9,4.0,3.6,3.7,3.4,3.5,3.5,3.7
Monthly,Services (overall index excluding goods),Percentage change m/m-12,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",4.5,4.4,4.4,4.1,4.5,4.4,4.3,4.5,4.2,4.2,4.2,4.2
Monthly,Services (overall index excluding goods),Percentage change m/m-12,European Union - 27 countries (from 2020),4.5,4.4,4.4,4.1,4.5,4.4,4.3,4.5,4.2,4.3,4.2,4.2
Monthly,Services (overall index excluding goods),Percentage change m/m-12,Finland,3.7,3.6,3.3,2.9,2.7,2.7,2.6,3.0,3.5,3.3,3.3,3.2
Monthly,Services (overall index excluding goods),Percentage change m/m-12,France,3.5,3.4,3.2,3.3,3.2,3.4,3.1,3.6,3.0,2.9,3.1,2.9
Monthly,Services (overall index excluding goods),Percentage change m/m-12,Croatia,7.4,7.8,8.0,7.9,7.8,7.0,7.2,7.6,8.2,7.5,7.3,7.7
Monthly,Services (overall index excluding goods),Percentage change m/m-12,Hungary,10.4,9.8,9.4,8.8,8.7,8.8,8.3,8.4,8.2,7.5,7.5,7.3
Monthly,Services (overall index excluding goods),Percentage change m/m-12,Ireland,5.5,5.1,4.9,4.2,4.6,4.1,4.1,4.0,3.3,3.1,2.9,3.3
Monthly,Services (overall index excluding goods),Percentage change m/m-12,Iceland,6.6,6.4,6.2,5.7,6.3,6.4,6.1,5.3,3.9,5.1,4.6,4.6
Monthly,Services (overall index excluding goods),Percentage change m/m-12,Italy,3.2,3.1,3.3,3.1,3.2,3.1,3.2,3.4,3.1,3.1,3.2,2.9
Monthly,Services (overall index excluding goods),Percentage change m/m-12,Lithuania,6.3,6.4,6.3,6.0,5.9,6.2,6.1,6.0,6.2,5.8,6.2,6.2
Monthly,Services (overall index excluding goods),Percentage change m/m-12,Luxembourg,4.8,4.6,4.9,3.5,4.1,4.0,3.5,3.8,3.7,2.9,2.7,3.0
Monthly,Services (overall index excluding goods),Percentage change m/m-12,Latvia,4.9,4.9,5.4,5.2,4.2,5.6,4.6,5.4,5.5,5.6,5.5,6.3
Monthly,Services (overall index excluding goods),Percentage change m/m-12,Montenegro,8.3 d,8.9 d,9.4 d,9.2 d,7.9 d,6.6 d,4.8 d,5.6 d,6.9 d,6.5 d,6.4 d,6.9 d
Monthly,Services (overall index excluding goods),Percentage change m/m-12,North Macedonia,4.4 d,4.0 d,4.2 d,3.8 d,6.0 d,6.0 d,10.4 d,10.6 d,10.0 d,8.5 d,8.3 d,8.6 d
Monthly,Services (overall index excluding goods),Percentage change m/m-12,Malta,3.1,2.8,2.7,2.1,2.4,2.3,2.7,3.2,2.7,3.0,3.1,3.0
