Time frequency,Unit of measure,Energy balance,Geopolitical entity (reporting)\Time,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Thousand tonnes of oil equivalent,Available for final consumption,Algeria,:,:,:,:,:,:,:,:,:,:,:,38777.0,39752.0,43444.0,46161.0,43427.5,45741.1,48722.9
Annual,Thousand tonnes of oil equivalent,Available for final consumption,Israel,:,:,:,:,:,:,:,:,14228.9,14068.2,14995.8,15323.3,15080.3,15525.9 d,15463.4,14422.1,14663.5,15319.3
Annual,Thousand tonnes of oil equivalent,Available for final consumption,Morocco,11488.7,11806.4,12231.8,12904.4,13129.7,13752.9,14525.3,14706.6,15172.7,15094.8,15720.2,15962.9,16744.8,16963.7,17372.8,15772.6,17213.0,16947.5
Annual,Thousand tonnes of oil equivalent,Available for final consumption,Palestine*,1268.1,1124.9,1157.6,1091.7,1097.8,1200.6,1249.7,1313.4,1336.1,1525.7,1598.4,1703.3,1672.2,1548.7,1719.2,1753.4,:,:
Annual,Thousand tonnes of oil equivalent,Available for final consumption,Tunisia,:,:,:,:,:,:,:,:,:,:,:,:,8358.7,8473.7,8234.2,7722.9,8447.8,8672.9
Annual,Thousand tonnes of oil equivalent,Exports,Algeria,144391.0,139788.0,137454.0,134663.0,122126.0,119804.0,113731.0,109414.0,101203.0,99103.0,98978.0,109568.0,107187.0,99850.0,91266.0,81002.1,95355.4,92203.9
Annual,Thousand tonnes of oil equivalent,Exports,Egypt,25440.0,15866.0,18138.0,20203.0,22597.0,23850.0,21502.0,18105.0,15352.0,16061.0,14455.0,15887.0,:,15890.0,22602.0,21349.0,22969.0,:
Annual,Thousand tonnes of oil equivalent,Exports,Israel,3965.5,:,:,:,4078.8,4403.7,4918.5,3925.0,6619.1 b,7073.5,6794.4,6241.1,6356.6,6668.1 d,6975.4,9240.0,12154.4,13810.8
Annual,Thousand tonnes of oil equivalent,Exports,Jordan,1.0,3.0,45.0,81.0,36.0,118.3 p,15.4 p,26.0 p,14.0,16.0,12.5,699.0 p,929.8,:,:,:,:,:
Annual,Thousand tonnes of oil equivalent,Exports,Lebanon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Thousand tonnes of oil equivalent,Exports,Libya,:,:,:,9578.4,8690.2,8624.2,2661.2,4458.8,3789.4,4317.4,4671.5,4246.2,4137.2,3968.4,5278.0,3920.6,:,:
Annual,Thousand tonnes of oil equivalent,Exports,Morocco,1381.4,1163.5,1273.8,720.6,844.3,681.8,895.5,1165.7,1402.6,1216.1,478.8,23.6,13.9,30.1,125.0,53.6,73.2,40.5
Annual,Thousand tonnes of oil equivalent,Exports,Palestine*,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.3,0.3,1.4,0.5,0.4,0.3,0.2,0.3,:,:,:
Annual,Thousand tonnes of oil equivalent,Exports,Tunisia,:,:,:,:,:,3960.2,3125.3,3703.2,3248.3,3239.0,2666.0,2823.0,2175.3,1995.1,1768.2,1869.6,2265.5,1948.1
Annual,Thousand tonnes of oil equivalent,Gross inland consumption,Algeria,36255.0,39136.0,42798.0,42177.0,44416.0,43884.0,46016.0,51465.0,53484.0,60311.0,58474.0,59869.0,62276.0,66341.0,68528.0,64881.8,69394.3,73147.8
Annual,Thousand tonnes of oil equivalent,Gross inland consumption,Egypt,58000.0,60400.0,62863.0,65137.0,69487.0,70588.0,72046.0,75647.0,71697.0,79775.0,82751.0,81872.0,:,92922.0,91091.0,92653.0,92344.0,:
Annual,Thousand tonnes of oil equivalent,Gross inland consumption,Israel,20225.8,:,:,:,:,:,:,23296.9,22247.5 b,21329.7,22541.6,22845.8,22592.1,23351.5 d,23314.8,22633.0,22828.4,23626.6
Annual,Thousand tonnes of oil equivalent,Gross inland consumption,Jordan,6972.0,7187.0,7438.0,7335.0,7739.0,7720.0,7457.3,7978.5,7915.5,8881.0,8601.8,9614.8,10008.7,10062.7,:,:,:,:
Annual,Thousand tonnes of oil equivalent,Gross inland consumption,Lebanon,4731.0,4441.0,3694.0,4550.0,5520.0,5864.0,6410.0,7233.0,6493.0,7466.0,7845.0,8251.0,8681.0,8087.0,8004.0,7718.1,6288.9,4998.4
Annual,Thousand tonnes of oil equivalent,Gross inland consumption,Libya,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,76.8,:,:
Annual,Thousand tonnes of oil equivalent,Gross inland consumption,Morocco,15244.6,15540.3,16053.6,16725.5,16802.3,17977.0,19237.9,19467.7,19582.5,19897.1,20530.3,20565.4,21534.8,21806.9,23246.7,21505.2,23379.5,23377.7
Annual,Thousand tonnes of oil equivalent,Gross inland consumption,Palestine*,1418.1,1233.0,1286.2,1231.4,1258.7,1338.0,1461.2,1442.1,1507.9,1697.0,1788.6,1899.4,1857.4,1795.6,1956.3,1962.5,:,:
Annual,Thousand tonnes of oil equivalent,Gross inland consumption,Tunisia,:,:,:,:,:,10344.2,9794.6,10228.3,10390.9,10541.0,9301.0,9054.0,11314.5,11452.2,11259.3,10737.0,11619.6,11591.5
Annual,Thousand tonnes of oil equivalent,Imports,Algeria,1174.0,1356.0,1907.0,1946.0,2130.0,1819.0,2885.0,5335.0,5776.0,3778.0,4608.0,4048.0,4086.0,1454.0,2930.0,1827.1,1226.6,853.2
