Time frequency,Unit of measure,Rail network segment (2010),Train category\Time,2010.0
Annual,Number,Schaerbeek - Haren-Nord,Passenger trains,286.0
Annual,Number,Bruxelles-Nord - Zuid Berchem,Goods trains,9737.0
Annual,Number,Bruxelles-Nord - Zuid Berchem,Passenger trains,16934.0
Annual,Number,Liersesteenweg - Wilmarsdonk,Goods trains,32957.0
Annual,Number,Liersesteenweg - Wilmarsdonk,Passenger trains,3832.0
Annual,Number,Weerde - St-Katelijne-Waver,Goods trains,3289.0
Annual,Number,Weerde - St-Katelijne-Waver,Passenger trains,1345.0
Annual,Number,Ekersedijk - Antwerpen-Noord,Goods trains,775.0
Annual,Number,Ekersedijk - Antwerpen-Noord,Passenger trains,0.0
Annual,Number,Bruxelles-Nord - Schaerbeek,Goods trains,227.0
Annual,Number,Bruxelles-Nord - Schaerbeek,Passenger trains,4561.0
Annual,Number,Schaerbeek - Bruxell-Midi,Goods trains,627.0
Annual,Number,Schaerbeek - Bruxell-Midi,Passenger trains,446.0
Annual,Number,Kruisberg - Turnhout,Goods trains,30.0
Annual,Number,Kruisberg - Turnhout,Passenger trains,556.0
Annual,Number,Hasselt - Liege-Guillemins,Goods trains,4020.0
Annual,Number,Hasselt - Liege-Guillemins,Passenger trains,10533.0
Annual,Number,Hasselt - Leuven,Goods trains,6544.0
Annual,Number,Hasselt - Leuven,Passenger trains,12862.0
Annual,Number,Bruxelles-Nord - Liege-Guillemins,Goods trains,1090.0
Annual,Number,Bruxelles-Nord - Liege-Guillemins,Passenger trains,34517.0
Annual,Number,Zaventem - Brussel-Luchthaven,Goods trains,0.0
Annual,Number,Zaventem - Brussel-Luchthaven,Passenger trains,1062.0
Annual,Number,Liege-Guillemins - Hergenrath-Frontiere,Goods trains,39.0
Annual,Number,Liege-Guillemins - Hergenrath-Frontiere,Passenger trains,14051.0
Annual,Number,Welkenraedt - Montzen,Goods trains,6.0
Annual,Number,Welkenraedt - Montzen,Passenger trains,0.0
Annual,Number,Val-Benoit - Vise-Frontiere,Goods trains,3192.0
Annual,Number,Val-Benoit - Vise-Frontiere,Passenger trains,2600.0
Annual,Number,Rivage - Gouvy-Frontiere,Goods trains,193.0
Annual,Number,Rivage - Gouvy-Frontiere,Passenger trains,1292.0
Annual,Number,Aguesses (Angleur) - Marloie,Goods trains,904.0
Annual,Number,Aguesses (Angleur) - Marloie,Passenger trains,3922.0
Annual,Number,Pepinster - Spa-Geronstere,Goods trains,0.0
Annual,Number,Pepinster - Spa-Geronstere,Passenger trains,1628.0
Annual,Number,Welkenraedt - Eupen,Goods trains,0.0
Annual,Number,Welkenraedt - Eupen,Passenger trains,248.0
Annual,Number,Bruxelles-Nord - Gent-St-Pieters,Goods trains,5342.0
Annual,Number,Bruxelles-Nord - Gent-St-Pieters,Passenger trains,30210.0
Annual,Number,Bruxelles-Midi - Oostende,Goods trains,3013.0
Annual,Number,Bruxelles-Midi - Oostende,Passenger trains,31764.0
Annual,Number,Merelbeke - Gent-St-Pieters,Goods trains,2946.0
Annual,Number,Merelbeke - Gent-St-Pieters,Passenger trains,1691.0
Annual,Number,Brugge - Blankenberge,Goods trains,1544.0
Annual,Number,Brugge - Blankenberge,Passenger trains,2746.0
Annual,Number,Blauwe Toren - Zeebrugge-Strand,Goods trains,1856.0
Annual,Number,Blauwe Toren - Zeebrugge-Strand,Passenger trains,1258.0
Annual,Number,Dudzele - Knokke,Goods trains,528.0
Annual,Number,Dudzele - Knokke,Passenger trains,2384.0
Annual,Number,Puurs - Antwerpen-Zuid,Goods trains,404.0
Annual,Number,Puurs - Antwerpen-Zuid,Passenger trains,2750.0
Annual,Number,Schellebelle - Leuven,Goods trains,11926.0
Annual,Number,Schellebelle - Leuven,Passenger trains,14156.0
Annual,Number,Muizen - Mechelen,Goods trains,68.0
Annual,Number,Muizen - Mechelen,Passenger trains,160.0
Annual,Number,Heike - Sint-Niklaas,Goods trains,0.0
Annual,Number,Heike - Sint-Niklaas,Passenger trains,2340.0
Annual,Number,Wondelgem - Zelzate-Grens,Goods trains,450.0
Annual,Number,Wondelgem - Zelzate-Grens,Passenger trains,0.0
Annual,Number,Dendermonde - Lokeren,Goods trains,0.0
Annual,Number,Dendermonde - Lokeren,Passenger trains,650.0
Annual,Number,Oost Ledeberg - Eeklo,Goods trains,2385.0
Annual,Number,Oost Ledeberg - Eeklo,Passenger trains,3105.0
Annual,Number,Oost Berchem - Gent-Dampoort,Goods trains,3804.0
Annual,Number,Oost Berchem - Gent-Dampoort,Passenger trains,15889.0
Annual,Number,Jette - Dendermonde,Goods trains,0.0
Annual,Number,Jette - Dendermonde,Passenger trains,5860.0
Annual,Number,Brugge - Kortrijk,Goods trains,241.0
Annual,Number,Brugge - Kortrijk,Passenger trains,8364.0
Annual,Number,Kortrijk-West - Poperinge,Goods trains,0.0
Annual,Number,Kortrijk-West - Poperinge,Passenger trains,2880.0
Annual,Number,Deinze - De Panne,Goods trains,45.0
Annual,Number,Deinze - De Panne,Passenger trains,2283.0
Annual,Number,Gent-St-Pieters - Mouscron-Frontiere,Goods trains,3688.0
Annual,Number,Gent-St-Pieters - Mouscron-Frontiere,Passenger trains,7123.0
Annual,Number,Mouscron - Froyennes,Goods trains,52.0
Annual,Number,Mouscron - Froyennes,Passenger trains,896.0
Annual,Number,St-Ghislain - Tournai,Goods trains,0.0
Annual,Number,St-Ghislain - Tournai,Passenger trains,4832.0
Annual,Number,Aalst - Burst,Goods trains,0.0
Annual,Number,Aalst - Burst,Passenger trains,450.0
Annual,Number,Ronse - De Pinte,Goods trains,6.0
Annual,Number,Ronse - De Pinte,Passenger trains,2026.0
Annual,Number,Denderleeuw - Zandberg,Goods trains,40.0
Annual,Number,Denderleeuw - Zandberg,Passenger trains,8200.0
Annual,Number,Denderleeuw - Jurbise,Goods trains,5396.0
Annual,Number,Denderleeuw - Jurbise,Passenger trains,8383.0
Annual,Number,Halle - Blandain-Frontiere,Goods trains,245.0
Annual,Number,Halle - Blandain-Frontiere,Passenger trains,7229.0
Annual,Number,Bruxelles-Midi - Quevy-Frontiere,Goods trains,4563.0
Annual,Number,Bruxelles-Midi - Quevy-Frontiere,Passenger trains,25043.0
Annual,Number,Bruxelles-Midi - Ruisbroek,Goods trains,242.0
Annual,Number,Bruxelles-Midi - Ruisbroek,Passenger trains,4072.0
Annual,Number,Bruxelles-Midi - Ruisbroek,Goods trains,0.0
Annual,Number,Bruxelles-Midi - Ruisbroek,Passenger trains,4845.0
Annual,Number,Bruxelles-Midi - Forest-Nord,Goods trains,0.0
Annual,Number,Bruxelles-Midi - Forest-Nord,Passenger trains,1439.0
Annual,Number,Lot - Halle,Goods trains,30.0
Annual,Number,Lot - Halle,Passenger trains,512.0
Annual,Number,Ruisbroek - Halle,Goods trains,0.0
Annual,Number,Ruisbroek - Halle,Passenger trains,1780.0
Annual,Number,Mons - Quievrain,Goods trains,350.0
Annual,Number,Mons - Quievrain,Passenger trains,4796.0
Annual,Number,St-Ghislain - Tertre-Carbo,Goods trains,160.0
Annual,Number,St-Ghislain - Tertre-Carbo,Passenger trains,0.0
Annual,Number,Lembeek - Clabecq,Goods trains,114.0
Annual,Number,Lembeek - Clabecq,Passenger trains,12.0
Annual,Number,Mariemont - Binche,Goods trains,0.0
Annual,Number,Mariemont - Binche,Passenger trains,978.0
Annual,Number,Marchienne-Au-Pont - La Louviere-Centre,Goods trains,601.0
Annual,Number,Marchienne-Au-Pont - La Louviere-Centre,Passenger trains,9319.0
Annual,Number,Clabecq - Quenast,Goods trains,136.0
Annual,Number,Clabecq - Quenast,Passenger trains,4.0
Annual,Number,Manage - La Louviere-Centre,Goods trains,422.0
Annual,Number,Manage - La Louviere-Centre,Passenger trains,2299.0
Annual,Number,Braine-Le-Comte - Luttre,Goods trains,3548.0
Annual,Number,Braine-Le-Comte - Luttre,Passenger trains,4159.0
Annual,Number,La Louviere-Centre - Mons,Goods trains,150.0
Annual,Number,La Louviere-Centre - Mons,Passenger trains,3681.0
Annual,Number,Nederboelare - Melle,Goods trains,0.0
Annual,Number,Nederboelare - Melle,Passenger trains,2785.0
Annual,Number,Enghien - Geraardsbergen,Goods trains,0.0
Annual,Number,Enghien - Geraardsbergen,Passenger trains,2094.0
Annual,Number,Bruxelles-Midi - Charleroi-Sud,Goods trains,1220.0
Annual,Number,Bruxelles-Midi - Charleroi-Sud,Passenger trains,20292.0
Annual,Number,Luttre - Charleroi-Sud,Goods trains,5283.0
Annual,Number,Luttre - Charleroi-Sud,Passenger trains,5339.0
Annual,Number,Liege-Guillemins - Namur,Goods trains,6540.0
Annual,Number,Liege-Guillemins - Namur,Passenger trains,19818.0
Annual,Number,Val-Benoit - Flemalle-Haute,Goods trains,16739.0
Annual,Number,Val-Benoit - Flemalle-Haute,Passenger trains,835.0
Annual,Number,Statte - Marchin,Goods trains,40.0
Annual,Number,Statte - Marchin,Passenger trains,0.0
Annual,Number,Namur - Charleroi-Sud,Goods trains,13610.0
Annual,Number,Namur - Charleroi-Sud,Passenger trains,19263.0
Annual,Number,Charleroi-Sud - Erquelinnes-Frontiere,Goods trains,3010.0
Annual,Number,Charleroi-Sud - Erquelinnes-Frontiere,Passenger trains,4226.0
Annual,Number,Namur - Ronet-Form,Goods trains,830.0
Annual,Number,Namur - Ronet-Form,Passenger trains,0.0
Annual,Number,Chatelet - Charleroi-Sud,Goods trains,456.0
Annual,Number,Chatelet - Charleroi-Sud,Passenger trains,698.0
Annual,Number,La Sambre - Mariembourg,Goods trains,216.0
Annual,Number,La Sambre - Mariembourg,Passenger trains,3563.0
Annual,Number,Mariembourg - Couvin,Goods trains,0.0
Annual,Number,Mariembourg - Couvin,Passenger trains,342.0
Annual,Number,Leuven - Ottignies,Goods trains,6815.0
Annual,Number,Leuven - Ottignies,Passenger trains,5590.0
Annual,Number,Ottignies - Marcinelle,Goods trains,1806.0
Annual,Number,Ottignies - Marcinelle,Passenger trains,2717.0
Annual,Number,Gembloux - Jemeppe-S-Sambre,Goods trains,442.0
Annual,Number,Gembloux - Jemeppe-S-Sambre,Passenger trains,203.0
Annual,Number,Auvelais - Fleurus,Goods trains,137.0
Annual,Number,Auvelais - Fleurus,Passenger trains,0.0
Annual,Number,Namur - Neffe,Goods trains,2073.0
Annual,Number,Namur - Neffe,Passenger trains,2404.0
Annual,Number,Schaerbeek - Namur,Goods trains,2604.0
Annual,Number,Schaerbeek - Namur,Passenger trains,26948.0
Annual,Number,La Hulpe - Genval,Goods trains,0.0
Annual,Number,La Hulpe - Genval,Passenger trains,11.0
Annual,Number,Louvain-La-Neuve  - 1st Direction,Goods trains,0.0
Annual,Number,Louvain-La-Neuve  - 1st Direction,Passenger trains,769.0
Annual,Number,Namur - Sterpenich-Frontiere,Goods trains,8310.0
Annual,Number,Namur - Sterpenich-Frontiere,Passenger trains,18039.0
Annual,Number,Libramont - Bastogne-Nord,Goods trains,0.0
Annual,Number,Libramont - Bastogne-Nord,Passenger trains,388.0
Annual,Number,Libramont - Athus,Goods trains,1814.0
Annual,Number,Libramont - Athus,Passenger trains,877.0
Annual,Number,Neffe - Bertrix,Goods trains,3179.0
Annual,Number,Neffe - Bertrix,Passenger trains,1722.0
Annual,Number,Autelbas - Athus-Frontiere,Goods trains,100.0
Annual,Number,Autelbas - Athus-Frontiere,Passenger trains,247.0
Annual,Number,Boma - Rostijne,Goods trains,2346.0
Annual,Number,Boma - Rostijne,Passenger trains,0.0
Annual,Number,Bressoux - Chertal,Goods trains,2124.0
Annual,Number,Bressoux - Chertal,Passenger trains,0.0
Annual,Number,Noord Everstein - Evergem-Overdam,Goods trains,30.0
Annual,Number,Noord Everstein - Evergem-Overdam,Passenger trains,0.0
Annual,Number,Far-West - Noorderlaan,Goods trains,67.0
Annual,Number,Far-West - Noorderlaan,Passenger trains,0.0
Annual,Number,Ford - Lillobrug,Goods trains,372.0
Annual,Number,Ford - Lillobrug,Passenger trains,0.0
Annual,Number,Antwerpen-Noord - Noordland (Antwerpen),Goods trains,498.0
Annual,Number,Antwerpen-Noord - Noordland (Antwerpen),Passenger trains,0.0
Annual,Number,Antwerpen-Noord - Lillo,Goods trains,377.0
Annual,Number,Antwerpen-Noord - Lillo,Passenger trains,0.0
Annual,Number,Lillo - Berendrecht,Goods trains,102.0
Annual,Number,Lillo - Berendrecht,Passenger trains,0.0
Annual,Number,Bosdel - Zutendaal,Goods trains,271.0
Annual,Number,Bosdel - Zutendaal,Passenger trains,0.0
Annual,Number,Termien - Genk-Zuid,Goods trains,40.0
Annual,Number,Termien - Genk-Zuid,Passenger trains,0.0
Annual,Number,Kaatsbeek - Genk-Zuid,Goods trains,20.0
Annual,Number,Kaatsbeek - Genk-Zuid,Passenger trains,0.0
Annual,Number,Monceau - Charleroi-Ouest,Goods trains,311.0
Annual,Number,Monceau - Charleroi-Ouest,Passenger trains,0.0
Annual,Number,Feluy - Feluy-Zoning,Goods trains,86.0
Annual,Number,Feluy - Feluy-Zoning,Passenger trains,0.0
Annual,Number,Val-St-Lambert - Clermont-Ehein,Goods trains,215.0
Annual,Number,Val-St-Lambert - Clermont-Ehein,Passenger trains,0.0
Annual,Number,Ghislenghien - Ath,Goods trains,10.0
Annual,Number,Ghislenghien - Ath,Passenger trains,0.0
Annual,Number,Bruxelles-Nord - Bruxelles-Midi,Goods trains,115.0
Annual,Number,Bruxelles-Nord - Bruxelles-Midi,Passenger trains,35490.0
Annual,Number,Wannehain - Halle,Goods trains,0.0
Annual,Number,Wannehain - Halle,Passenger trains,4254.0
Annual,Number,Ans - Leuven,Goods trains,0.0
Annual,Number,Ans - Leuven,Passenger trains,1544.0
Annual,Number,Waaslandhaven-Zuid - Zwijndrecht-Fort,Goods trains,512.0
Annual,Number,Waaslandhaven-Zuid - Zwijndrecht-Fort,Passenger trains,0.0
Annual,Number,Noordland (Antwerpen) - Schijn,Goods trains,2374.0
Annual,Number,Noordland (Antwerpen) - Schijn,Passenger trains,0.0
Annual,Number,Zandvliet - Stabroek,Goods trains,650.0
Annual,Number,Zandvliet - Stabroek,Passenger trains,0.0
Annual,Number,Essen-Grens - Antwerpen-Centraal,Goods trains,2537.0
Annual,Number,Essen-Grens - Antwerpen-Centraal,Passenger trains,18142.0
Annual,Number,Lier - Kontich,Goods trains,24.0
Annual,Number,Lier - Kontich,Passenger trains,360.0
Annual,Number,Zonhoven - Drabstraat (Mortsel),Goods trains,2361.0
Annual,Number,Zonhoven - Drabstraat (Mortsel),Passenger trains,14617.0
Annual,Number,Oost Driehoek Aarschot - Nazareth,Goods trains,2841.0
Annual,Number,Oost Driehoek Aarschot - Nazareth,Passenger trains,4367.0
Annual,Number,Tessenderlo - Diest,Goods trains,20.0
Annual,Number,Tessenderlo - Diest,Passenger trains,0.0
Annual,Number,Hamont-Grens - Mol,Goods trains,166.0
Annual,Number,Hamont-Grens - Mol,Passenger trains,1848.0
Annual,Number,Hasselt - Landen,Goods trains,0.0
Annual,Number,Hasselt - Landen,Passenger trains,1256.0
Annual,Number,Genk-Marchandises - Hasselt,Goods trains,2151.0
Annual,Number,Genk-Marchandises - Hasselt,Passenger trains,4477.0
Annual,Number,Bilzen - Genk-Marchandises,Goods trains,1308.0
Annual,Number,Bilzen - Genk-Marchandises,Passenger trains,0.0
Annual,Number,Genk - Boksbergheide,Goods trains,0.0
Annual,Number,Genk - Boksbergheide,Passenger trains,458.0
Annual,Number,Montzen-Frontiere - Glons,Goods trains,9656.0
Annual,Number,Montzen-Frontiere - Glons,Passenger trains,0.0
Annual,Number,Antwerpen-Centraal - Bruxelles-Nord,Goods trains,55.0
Annual,Number,Antwerpen-Centraal - Bruxelles-Nord,Passenger trains,23518.0
Annual,Number,Halle - Schaerbeek,Goods trains,4949.0
Annual,Number,Halle - Schaerbeek,Passenger trains,9751.0
Annual,Number,Haren-Nord - Schaerbeek,Goods trains,317.0
Annual,Number,Haren-Nord - Schaerbeek,Passenger trains,286.0
Annual,Number,Zuid Berchem - Bruxelles-Nord,Goods trains,9737.0
Annual,Number,Zuid Berchem - Bruxelles-Nord,Passenger trains,16934.0
Annual,Number,Wilmarsdonk - Liersesteenweg,Goods trains,32957.0
Annual,Number,Wilmarsdonk - Liersesteenweg,Passenger trains,3832.0
Annual,Number,St-Katelijne-Waver - Weerde,Goods trains,3289.0
Annual,Number,St-Katelijne-Waver - Weerde,Passenger trains,1345.0
Annual,Number,Antwerpen-Noord - Ekersedijk,Goods trains,775.0
Annual,Number,Antwerpen-Noord - Ekersedijk,Passenger trains,0.0
Annual,Number,Schaerbeek - Bruxelles-Nord,Goods trains,227.0
Annual,Number,Schaerbeek - Bruxelles-Nord,Passenger trains,4561.0
Annual,Number,Bruxell-Midi - Schaerbeek,Goods trains,627.0
Annual,Number,Bruxell-Midi - Schaerbeek,Passenger trains,446.0
Annual,Number,Turnhout - Kruisberg,Goods trains,30.0
Annual,Number,Turnhout - Kruisberg,Passenger trains,556.0
Annual,Number,Liege-Guillemins - Hasselt,Goods trains,4020.0
Annual,Number,Liege-Guillemins - Hasselt,Passenger trains,10533.0
Annual,Number,Leuven - Hasselt,Goods trains,6544.0
Annual,Number,Leuven - Hasselt,Passenger trains,12862.0
Annual,Number,Liege-Guillemins - Bruxelles-Nord,Goods trains,1090.0
Annual,Number,Liege-Guillemins - Bruxelles-Nord,Passenger trains,34517.0
Annual,Number,Brussel-Luchthaven - Zaventem,Goods trains,0.0
Annual,Number,Brussel-Luchthaven - Zaventem,Passenger trains,1062.0
Annual,Number,Hergenrath-Frontiere - Liege-Guillemins,Goods trains,39.0
Annual,Number,Hergenrath-Frontiere - Liege-Guillemins,Passenger trains,14051.0
Annual,Number,Montzen - Welkenraedt,Goods trains,6.0
Annual,Number,Montzen - Welkenraedt,Passenger trains,0.0
Annual,Number,Vise-Frontiere - Val-Benoit,Goods trains,3192.0
Annual,Number,Vise-Frontiere - Val-Benoit,Passenger trains,2600.0
Annual,Number,Gouvy-Frontiere - Rivage,Goods trains,193.0
Annual,Number,Gouvy-Frontiere - Rivage,Passenger trains,1292.0
Annual,Number,Marloie - Aguesses (Angleur),Goods trains,904.0
Annual,Number,Marloie - Aguesses (Angleur),Passenger trains,3922.0
Annual,Number,Spa-Geronstere - Pepinster,Goods trains,0.0
Annual,Number,Spa-Geronstere - Pepinster,Passenger trains,1628.0
Annual,Number,Eupen - Welkenraedt,Goods trains,0.0
Annual,Number,Eupen - Welkenraedt,Passenger trains,248.0
Annual,Number,Gent-St-Pieters - Bruxelles-Nord,Goods trains,5342.0
Annual,Number,Gent-St-Pieters - Bruxelles-Nord,Passenger trains,30210.0
Annual,Number,Oostende - Bruxelles-Midi,Goods trains,3013.0
Annual,Number,Oostende - Bruxelles-Midi,Passenger trains,31764.0
Annual,Number,Gent-St-Pieters - Merelbeke,Goods trains,2946.0
Annual,Number,Gent-St-Pieters - Merelbeke,Passenger trains,1691.0
Annual,Number,Blankenberge - Brugge,Goods trains,1544.0
Annual,Number,Blankenberge - Brugge,Passenger trains,2746.0
Annual,Number,Zeebrugge-Strand - Blauwe Toren,Goods trains,1856.0
Annual,Number,Zeebrugge-Strand - Blauwe Toren,Passenger trains,1258.0
Annual,Number,Knokke - Dudzele,Goods trains,528.0
Annual,Number,Knokke - Dudzele,Passenger trains,2384.0
Annual,Number,Antwerpen-Zuid - Puurs,Goods trains,404.0
Annual,Number,Antwerpen-Zuid - Puurs,Passenger trains,2750.0
Annual,Number,Leuven - Schellebelle,Goods trains,11926.0
Annual,Number,Leuven - Schellebelle,Passenger trains,14156.0
Annual,Number,Mechelen - Muizen,Goods trains,68.0
Annual,Number,Mechelen - Muizen,Passenger trains,160.0
Annual,Number,Sint-Niklaas - Heike,Goods trains,0.0
Annual,Number,Sint-Niklaas - Heike,Passenger trains,2340.0
Annual,Number,Zelzate-Grens - Wondelgem,Goods trains,450.0
Annual,Number,Zelzate-Grens - Wondelgem,Passenger trains,0.0
Annual,Number,Lokeren - Dendermonde,Goods trains,0.0
Annual,Number,Lokeren - Dendermonde,Passenger trains,650.0
Annual,Number,Eeklo - Oost Ledeberg,Goods trains,2385.0
Annual,Number,Eeklo - Oost Ledeberg,Passenger trains,3105.0
Annual,Number,Gent-Dampoort - Oost Berchem,Goods trains,3804.0
Annual,Number,Gent-Dampoort - Oost Berchem,Passenger trains,15889.0
Annual,Number,Dendermonde - Jette,Goods trains,0.0
Annual,Number,Dendermonde - Jette,Passenger trains,5860.0
Annual,Number,Kortrijk - Brugge,Goods trains,241.0
Annual,Number,Kortrijk - Brugge,Passenger trains,8364.0
Annual,Number,Poperinge - Kortrijk-West,Goods trains,0.0
Annual,Number,Poperinge - Kortrijk-West,Passenger trains,2880.0
Annual,Number,De Panne - Deinze,Goods trains,45.0
Annual,Number,De Panne - Deinze,Passenger trains,2283.0
Annual,Number,Mouscron-Frontiere - Gent-St-Pieters,Goods trains,3688.0
Annual,Number,Mouscron-Frontiere - Gent-St-Pieters,Passenger trains,7123.0
Annual,Number,Froyennes - Mouscron,Goods trains,52.0
Annual,Number,Froyennes - Mouscron,Passenger trains,896.0
Annual,Number,Tournai - St-Ghislain,Goods trains,0.0
Annual,Number,Tournai - St-Ghislain,Passenger trains,4832.0
Annual,Number,Burst - Aalst,Goods trains,0.0
Annual,Number,Burst - Aalst,Passenger trains,450.0
Annual,Number,De Pinte - Ronse,Goods trains,6.0
Annual,Number,De Pinte - Ronse,Passenger trains,2026.0
Annual,Number,Zandberg - Denderleeuw,Goods trains,40.0
Annual,Number,Zandberg - Denderleeuw,Passenger trains,8200.0
Annual,Number,Jurbise - Denderleeuw,Goods trains,5396.0
Annual,Number,Jurbise - Denderleeuw,Passenger trains,8383.0
Annual,Number,Blandain-Frontiere - Halle,Goods trains,245.0
Annual,Number,Blandain-Frontiere - Halle,Passenger trains,7229.0
Annual,Number,Quevy-Frontiere - Bruxelles-Midi,Goods trains,4563.0
Annual,Number,Quevy-Frontiere - Bruxelles-Midi,Passenger trains,25043.0
Annual,Number,Ruisbroek - Bruxelles-Midi,Goods trains,242.0
Annual,Number,Ruisbroek - Bruxelles-Midi,Passenger trains,4072.0
Annual,Number,Ruisbroek - Bruxelles-Midi,Goods trains,0.0
Annual,Number,Ruisbroek - Bruxelles-Midi,Passenger trains,4845.0
Annual,Number,Forest-Nord - Bruxelles-Midi,Goods trains,0.0
Annual,Number,Forest-Nord - Bruxelles-Midi,Passenger trains,1439.0
Annual,Number,Halle - Lot,Goods trains,30.0
Annual,Number,Halle - Lot,Passenger trains,512.0
Annual,Number,Halle - Ruisbroek,Goods trains,0.0
Annual,Number,Halle - Ruisbroek,Passenger trains,1780.0
Annual,Number,Quievrain - Mons,Goods trains,350.0
Annual,Number,Quievrain - Mons,Passenger trains,4796.0
Annual,Number,Tertre-Carbo - St-Ghislain,Goods trains,160.0
Annual,Number,Tertre-Carbo - St-Ghislain,Passenger trains,0.0
Annual,Number,Clabecq - Lembeek,Goods trains,114.0
Annual,Number,Clabecq - Lembeek,Passenger trains,12.0
Annual,Number,Binche - Mariemont,Goods trains,0.0
Annual,Number,Binche - Mariemont,Passenger trains,978.0
Annual,Number,La Louviere-Centre - Marchienne-Au-Pont,Goods trains,601.0
Annual,Number,La Louviere-Centre - Marchienne-Au-Pont,Passenger trains,9319.0
Annual,Number,Quenast - Clabecq,Goods trains,136.0
Annual,Number,Quenast - Clabecq,Passenger trains,4.0
Annual,Number,La Louviere-Centre - Manage,Goods trains,422.0
Annual,Number,La Louviere-Centre - Manage,Passenger trains,2299.0
Annual,Number,Luttre - Braine-Le-Comte,Goods trains,3548.0
Annual,Number,Luttre - Braine-Le-Comte,Passenger trains,4159.0
Annual,Number,Mons - La Louviere-Centre,Goods trains,150.0
Annual,Number,Mons - La Louviere-Centre,Passenger trains,3681.0
Annual,Number,Melle - Nederboelare,Goods trains,0.0
Annual,Number,Melle - Nederboelare,Passenger trains,2785.0
Annual,Number,Geraardsbergen - Enghien,Goods trains,0.0
Annual,Number,Geraardsbergen - Enghien,Passenger trains,2094.0
Annual,Number,Charleroi-Sud - Bruxelles-Midi,Goods trains,1220.0
Annual,Number,Charleroi-Sud - Bruxelles-Midi,Passenger trains,20292.0
Annual,Number,Charleroi-Sud - Luttre,Goods trains,5283.0
Annual,Number,Charleroi-Sud - Luttre,Passenger trains,5339.0
Annual,Number,Namur - Liege-Guillemins,Goods trains,6540.0
Annual,Number,Namur - Liege-Guillemins,Passenger trains,19818.0
Annual,Number,Flemalle-Haute - Val-Benoit,Goods trains,16739.0
Annual,Number,Flemalle-Haute - Val-Benoit,Passenger trains,835.0
Annual,Number,Marchin - Statte,Goods trains,40.0
Annual,Number,Marchin - Statte,Passenger trains,0.0
Annual,Number,Charleroi-Sud - Namur,Goods trains,13610.0
Annual,Number,Charleroi-Sud - Namur,Passenger trains,19263.0
Annual,Number,Erquelinnes-Frontiere - Charleroi-Sud,Goods trains,3010.0
Annual,Number,Erquelinnes-Frontiere - Charleroi-Sud,Passenger trains,4226.0
Annual,Number,Ronet-Form - Namur,Goods trains,830.0
Annual,Number,Ronet-Form - Namur,Passenger trains,0.0
