Time frequency,Unit of measure,Consolidated/Non consolidated,National accounts indicator (ESA 2010),Financial position,Sector,Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Austria,1893.3 e,-274.7,633.4,-238.9,2065.9,2046.0,-426.8,-911.8,3467.2,2797.6,2577.4,787.1,2606.8,1478.6,4010.3,916.8,4235.6,2736.9,2085.7,-477.5,973.0,994.8,-1151.2,-317.6,59.0,8954.7,-1903.4,-4372.2,-1334.8
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Belgium,566.0,1050.0,359.9,-2381.0,959.9,1944.7,-1049.5,-666.0,1662.6,2158.8,-2992.7,1697.8,2523.5,62.9,-3230.7,-1413.8,3181.7,6313.2,5620.8,4812.3,5263.1,11942.0,-26.1,2590.1,-174.7,-3236.1,-3335.7,-1617.2,820.5
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Bulgaria,0.0,25.0,-29.0,12.0,15.0,80.6,30.1,-48.2,13.0,163.0,155.3,1328.0,153.4,-31.9,-194.4,-47.7,273.9,72.2,1651.6,-174.3,-185.4,1305.1,-173.3,-441.1,236.6,-212.1,118.8,-6.2,120.2
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Cyprus,0.4,-3.4,1.1,-1.9,16.6,33.3,-7.2,-33.8,14.0,4.0,61.0,-83.0,-7.0,0.0,5.0,89.0,86.0,-70.6,59.7,-11.9,-77.1,-0.8,-0.5,16.3,20.4,11.7,4.4,-6.5,-19.5
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Czechia,24361.0,36795.0,16002.0,14486.0,17647.0,-843.0,-49246.0,18122.0,2608.0,-14739.0,-21739.0,14807.0,12694.0,45620.0,43832.0,32555.0,-6145.0,-17734.0,72045.0,39646.0,-51964.0,36818.0,39817.0,331.0,-4909.0,-29246.0,-69141.0,29843.0,17840.0
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Germany,-82777.0,-4390.0,-2959.0,-3753.0,1292.0,9583.0,9759.0,5552.0,27386.0,2137.0,3138.0,4680.0,12737.0,7264.0,-5148.0,4703.0,6817.0,19375.0,12693.0,1435.0,8453.0,23077.0,9169.0,-116.0,20030.0,37065.0,20145.0,13293.0,377.0
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Denmark,4269.0,5661.0,7800.0,-340.0,-1138.0,-1176.0,4443.0,4798.0,6659.0,7680.0,20923.0,-7345.0,-12178.0,-9705.0,28906.0,1469.0,-2049.0,26495.0,3648.0,-1354.0,9711.0,3350.0,7637.0,-30247.0,-270.0,-4456.0,-8739.0,14207.0,40159.0
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Estonia,23.4,54.2,122.1,-3.1,-45.3,12.0,19.6,299.1,-64.9,-5.4,168.5,7.1,89.4,66.4,-77.7,-19.9,303.7,413.9,52.1,106.4,26.2,20.9,13.4,-261.2,33.3,-81.0,62.7,1.0,-682.4
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Greece,-2513.8,810.7,-1343.6,263.6,-377.2,3746.0,160.7,-98.6,647.5,2689.9,3054.9,3928.5,4730.3,8776.2,-1453.5,-3016.1,-190.5,-946.4,728.6,11.8,-21.5,96.6,468.2,209.4,201.1,373.0,2812.1,334.0,471.8
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Spain,-2181.0,-1989.0,-1710.0,-1391.0,1806.0,-2855.0,-775.0,-1738.0,-1474.0,480.0,2004.0,17949.0,5260.0,4357.0,15461.0,8078.0,4075.0,10390.0,6080.0,-726.0,2323.0,3443.0,9020.0,5922.0,14363.0,10643.0,14009.0,-6254.0,-3234.0
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Finland,-833.0,-186.0,333.0,8.0,471.0,3307.0,2119.0,750.0,2606.0,-1072.0,1192.0,2044.0,1031.0,-1851.0,4579.0,542.0,1232.0,7898.0,6532.0,-5165.0,-3750.0,1553.0,2183.0,-270.0,1237.0,2566.0,1477.0,-1258.0,2111.0
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,France,:,7831.0,3216.0,12291.0,33533.0,40172.0,54888.0,5914.0,20512.0,-5486.0,-401.0,3906.0,199.0,24448.0,48496.0,24441.0,25871.0,49551.0,18394.0,43297.0,22547.0,28950.0,19470.0,26976.0,39504.0,78021.0,4054.0,-4300.0,10776.0 p
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Croatia,-10.7,-5.5,4.9,10.4,58.2,9.3,137.0,279.7,21.9,45.9,10.9,230.8,512.0,74.6,127.8,-20.2,80.8,1178.8,-67.2,-533.8,132.6,62.4,-385.9,-15.2,351.6,-49.8,228.9,-470.1,177.3
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Hungary,23203.0,13877.0,10402.0,-130.0,-4078.0,-11138.0,5644.0,12497.0,-8646.0,-32567.0,193863.0,55413.0,9247.0,26928.0,-16748.0,188447.0,34722.0,-10556.0,11185.0,-11920.0,-241119.0,241524.0,-246911.0,-3218.0,269899.0,765180.0,1507827.0,255043.0,63650.0
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Ireland,100.0 e,160.0 e,140.0 e,120.0 e,1480.0 e,-1141.0 e,199.0 e,397.0,1690.0,2423.0,743.0,202.0,981.0,-1074.0,1500.0,687.0,-41.0,454.0,1242.0,-440.0,890.0,10463.0,2154.0,1095.0,-338.0,36737.0,14421.0,-1778.0,-12344.0
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Italy,-1566.0,-628.0,600.0,1861.0,-82.0,-1891.0,17083.0,13071.0,4138.0,12660.0,1359.0,10281.0,7738.0,-3923.0,11591.0,21424.0,9158.0,12184.0,19001.0,4481.0,-2967.0,-3181.0,21813.0,-4501.0,-466.0,8352.0,21764.0,-542.0,14935.0
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Lithuania,0.0,0.0,173.5,-111.7,-32.6,13.3,141.1,-25.6,-66.8,-49.6,1.5,16.7,17.2,2.8,27.8,13.9,-2.1,-58.6,40.1,17.6,10.5,25.0,399.0,546.5,81.9,336.9,603.1,244.7,-235.6
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Luxembourg,33.2,32.1,350.2,5.5,448.5,-185.5,5.0,1755.0,1480.6,506.5,-1332.3,373.9,-278.4,365.4,6339.1,3133.4,961.9,4481.1,829.4,-1677.1,3018.4,-3244.7,-439.9,2728.6,-1766.2,-80.0,-1987.5,2803.2,-9150.1
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Latvia,1.0,1.0,2.0,2.0,-3.0,-5.0,-1.0,1.0,53.0,-60.0,26.0,50.0,16.0,-1.0,24.0,-64.0,-12.0,16.0,96.0,47.0,86.0,35.0,-42.0,-14.0,172.0,-34.0,154.0,26.0,121.0
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Malta,42.7 p,18.8 p,45.7 p,96.6 p,3.1 p,15.4 p,2.9 p,-28.5 p,304.9 p,6.3,32.8,-31.0,19.2,50.5,47.4,-11.1,21.1,-10.9,-1.3,138.5,29.5,312.2,65.4,-149.5,56.6,-6.8,160.5,-11.2,94.4
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Netherlands,-1068.0,1025.0,789.0,10.0,6535.0,25189.0,7277.0,-4214.0,-6586.0,-4456.0,-347.0,2117.0,1144.0,4365.0,13643.0,-388.0,3349.0,8641.0,528.0,-3232.0,1958.0,38390.0,14510.0,12720.0,5477.0,14933.0,7546.0,20226.0,11742.0 p
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Poland,86.0,941.0,-306.0,4676.0,4761.0,5425.0,977.0,-1750.0,-2545.0,1342.0,-2521.0,-3834.0,11543.0,-6412.0,238.0,5157.0,10224.0,12885.0,10580.0,16527.0,-207.0,8246.0,-84.0,-15174.0,-7880.0,-1430.0,8571.0,-1308.0,3832.0
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Portugal,1022.8,1050.7,479.7,1078.9,2617.2,113.5,2610.9,3120.1,-1950.3,1343.7,4532.4,1606.2,5115.4,4708.5,1684.6,1161.4,-311.6,1581.4,-2026.6,-4093.7,-2305.7,-388.5,2187.2,-681.6,1615.5,3776.8,2311.8,1985.4,2447.1
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Romania,1.0 e,32.0 e,4.0 e,1.0,-55.0,-462.0,602.0,1273.0,-49.0,-620.0,90.0,-255.0,29.0,7.0,-13.0,-23.0,1859.0,138.0,-86.0,27.0,159.0,-58.0,-172.0,-158.0,80.0,4194.0,472.0,-185.0,-54.0
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Sweden,3589.0,9698.0,18651.0,7455.0,34824.0,49931.0,13463.0,-7499.0,-18682.0,-24065.0,19555.0,-13112.0,63129.0,38198.0,82413.0,-22657.0,36093.0,62021.0,31055.0,31120.0,54374.0,77498.0,160424.0,104914.0,145661.0,105913.0,113397.0,52754.0,-17883.0
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Slovenia,-3.0,2.0,3.0,9.0,9.0,23.0,41.0,-18.0,-9.0,92.0,192.0,-6.0,27.0,-9.0,352.0,-17.0,-13.0,56.0,11.0,265.0,106.0,-233.0,96.0,-19.0,-241.0,-65.0,-54.0,10.0,-48.0
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Non-financial corporations,Slovakia,221.0,25.1,-65.3,-147.4,-21.3,-147.8,58.7,-49.8,-83.4,369.1,-6.1,33.3,-6.2,-4.9,-346.4,-65.1,-143.6,30.1,2250.4,2878.9,30.6,-56.6,-49.4,-6.4,-88.4,-1173.6,39.1,10.3,-358.1
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Households,Austria,0.0 e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Households,Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Households,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Households,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Households,Czechia,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,43.0,-23.0,130.0,15.0,-41.0,-197.0,-7.0,1.0,-3.0,2.0,67.0
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Households,Denmark,-442.0,-234.0,-625.0,148.0,113.0,814.0,2448.0,648.0,738.0,2183.0,-1975.0,-861.0,4359.0,3767.0,-3149.0,1386.0,-1537.0,-170.0,-1953.0,-4061.0,665.0,-328.0,-319.0,129.0,-392.0,-643.0,-1511.0,-393.0,-81.0
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Households,Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Households,Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Households,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Households,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Households,France,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Households,Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Households,Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Consolidated,Debt securities,Liabilities,Households,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
