Time frequency,Unit of measure,Degree of urbanisation,Geopolitical entity (reporting)\Time,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Average,Cities,Iceland,:,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5 b,1.5,1.5,1.5,1.6,1.6,1.5,1.5,:,:,:,:
Annual,Average,Cities,Italy,:,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3 b,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.4
Annual,Average,Cities,Lithuania,:,:,0.9,0.9,0.9,1.0,1.0,1.0,1.5,1.5 b,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.5
Annual,Average,Cities,Luxembourg,1.7,1.7,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.8 b,1.8,1.9,1.8,1.6 b,1.7,1.8,1.7,1.7 b,1.8 b,2.0 b,2.1
Annual,Average,Cities,Latvia,:,:,0.9,0.9,0.9,0.9,1.0,1.0,1.2,1.3 b,1.3,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
Annual,Average,Cities,North Macedonia,:,:,:,:,:,:,:,0.9,0.9,:,:,:,:,0.9,0.9,0.9,0.9,0.9,:,:,:
Annual,Average,Cities,Malta,:,:,1.9,2.0,2.0,2.0,2.0,2.0,2.0,2.0 b,2.1,2.1,2.1,2.1,2.2,2.2,2.2,2.2,2.3,2.3,2.1
Annual,Average,Cities,Netherlands,:,:,2.0,2.1,2.1,2.1,2.1,2.1,2.1,2.0 b,2.0,1.9,1.9,1.9 b,1.9,1.9,2.0,1.9,2.0,2.0,2.1
Annual,Average,Cities,Norway,:,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9 b,1.9,:,1.8,1.8,1.8,1.8,1.8,1.8,1.8 b,1.9,1.9
Annual,Average,Cities,Poland,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.1 b,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.2 b,1.2,1.1,1.2 b
Annual,Average,Cities,Portugal,:,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.5 b,1.5,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.7,1.6
Annual,Average,Cities,Romania,:,:,:,:,0.9,0.9,0.9,0.9,0.9,1.0 b,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.1,1.1,1.1
Annual,Average,Cities,Serbia,:,:,:,:,:,:,:,:,:,:,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,:
Annual,Average,Cities,Sweden,:,1.5,1.6,1.6,1.6,1.5 b,1.6,1.6,1.5,1.5 b,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6
Annual,Average,Cities,Slovenia,:,:,1.1,1.1,1.1,1.1,1.1,1.2,1.5,1.5 b,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6
Annual,Average,Cities,Slovakia,:,:,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1 b,1.0,1.1,1.1,1.1,1.2,1.2,1.1,1.1,1.1,1.0,1.1
Annual,Average,Cities,United Kingdom,:,:,1.8 u,1.8,1.8,1.7,1.7,1.8,1.8,1.8 b,1.8,1.8,1.8,1.8,2.0 b,1.9,:,:,:,:,:
Annual,Average,Towns and suburbs,Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.8,0.8,0.8,0.9,0.9,:,:
Annual,Average,Towns and suburbs,Austria,1.7,1.7,1.7,1.7,1.7,1.7 b,1.7,1.8,1.7,1.7 b,1.6,1.6,1.7,1.6,1.6,1.6,1.6,1.6,1.7,1.6,1.7
Annual,Average,Towns and suburbs,Belgium,1.8,2.1,2.3,2.2,2.2,2.2,2.3,2.2,2.3,2.3 b,2.3,2.3,2.3,2.2 b,2.2,2.1,2.1 b,2.1,2.2,2.2,2.2
Annual,Average,Towns and suburbs,Bulgaria,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1 b,1.1,1.1,1.2,1.2 b,1.2,1.2,1.3,1.3,1.3,1.3,1.4
Annual,Average,Towns and suburbs,Switzerland,:,:,:,:,1.7,1.7,1.8,1.8,1.9,1.8 b,1.8,1.9 b,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8
Annual,Average,Towns and suburbs,Cyprus,:,:,1.7,1.7,1.8,1.8,1.8,1.8,1.7,1.8 b,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
Annual,Average,Towns and suburbs,Czechia,:,:,1.2,1.2,1.2,1.3,1.3,1.3,1.4,1.4 b,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Annual,Average,Towns and suburbs,Germany,:,:,1.7,1.7,1.8,1.8,1.8,1.8,1.8,1.8 b,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8 b,1.8,1.8,1.8
Annual,Average,Towns and suburbs,Denmark,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9 b,1.9,1.9,1.9,1.9,1.9,1.9,2.0,2.0,1.9,1.9,2.0
Annual,Average,Towns and suburbs,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",:,:,:,:,:,:,:,:,1.7 e,1.8 e,1.7 e,1.7 e,1.7 e,1.7 e,1.7 e,1.7 e,1.7,1.7,1.8,:,:
Annual,Average,Towns and suburbs,Euro area - 18 countries (2014),:,:,1.6,1.6,1.6,1.6,1.6,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,:,:,:
Annual,Average,Towns and suburbs,Euro area - 19 countries  (2015-2022),:,:,1.5 e,1.5 e,1.5 e,1.5 e,1.6 e,1.6 e,1.6 e,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.8,:,:
Annual,Average,Towns and suburbs,Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,:,:,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
Annual,Average,Towns and suburbs,Estonia,:,0.8,1.0,0.9,1.0,1.0,1.1,1.1,1.4,1.7 b,1.5,1.7 b,1.7,1.7,1.8,1.8,1.6,1.6,1.7,1.7,1.6
Annual,Average,Towns and suburbs,Greece,1.1,1.3,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.2 b,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3
Annual,Average,Towns and suburbs,Spain,:,1.5,1.7,1.8,1.8,1.8,1.8 b,1.8,1.8,1.9 b,1.9,1.9,1.9,1.8,1.9,1.9,1.9,1.8,1.9,1.9,1.9
Annual,Average,Towns and suburbs,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",:,:,:,:,:,:,:,:,1.5 e,1.6,1.6,1.6,1.6,1.6,1.6,1.7,1.7 e,:,:,:,:
Annual,Average,Towns and suburbs,European Union - 27 countries (2007-2013),:,:,:,:,1.5 e,1.5 e,1.5 e,1.5 e,1.5 e,1.6,1.6,1.6,1.6,1.6,1.6,1.7,1.7 e,:,:,:,:
Annual,Average,Towns and suburbs,European Union - 27 countries (from 2020),:,:,:,:,:,:,:,1.5 e,1.5 e,1.6 e,1.6 e,1.6 e,1.6 e,1.6 e,1.6 e,1.6 e,1.6 e,1.6,1.7,1.7,1.7
Annual,Average,Towns and suburbs,European Union - 28 countries (2013-2020),:,:,:,:,:,:,:,1.5 e,1.5 e,1.6,1.6,1.6,1.6,1.6,1.6,1.7,1.7 e,:,:,:,:
Annual,Average,Towns and suburbs,Finland,:,1.8,1.8,1.8,1.9,1.8,1.9,1.9,1.9,1.9 b,1.9,1.9,1.9,1.9,1.9,2.0,2.0,2.0,2.0,2.1,2.0
Annual,Average,Towns and suburbs,France,:,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.8 b,1.9,1.9,1.9,1.9,1.9,2.0,2.0,1.9 b,1.9,1.9 b,1.9
Annual,Average,Towns and suburbs,Croatia,:,:,:,:,:,:,:,1.1,1.1,1.0 b,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.3,1.3
Annual,Average,Towns and suburbs,Hungary,:,:,1.0,1.0,1.0,1.1,1.1,1.0,1.1,1.1 b,1.2,1.2,1.2,1.2,1.2,1.5,1.5,1.5,1.5,1.5,1.6
Annual,Average,Towns and suburbs,Ireland,1.9,1.9,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.1 b,2.0,1.9,1.9,2.0,1.9,2.1,2.0 b,1.9 b,2.0,1.8,1.9
Annual,Average,Towns and suburbs,Iceland,:,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u,1.5,1.5,1.5,1.5,1.5,1.4,:,:,:,:
Annual,Average,Towns and suburbs,Italy,:,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.4 b,1.4,1.4,1.4,1.3,1.4,1.4,1.4,1.4
Annual,Average,Towns and suburbs,Lithuania,:,:,: u,: u,: u,: u,: u,: u,: u,1.4 b,1.3,1.3,1.6,1.3,1.4,1.5,1.4,1.7,1.5,1.6,1.6
Annual,Average,Towns and suburbs,Luxembourg,1.8,1.8,1.8,1.9,1.9,1.9,2.0,2.0,2.0,1.9 b,1.9,1.9,1.8,1.8 b,1.8,1.9,1.9,1.9 b,1.9 b,2.1 b,2.1
Annual,Average,Towns and suburbs,Latvia,:,:,0.9,0.9,0.8,0.9,0.9,0.9,1.0,1.1 b,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
Annual,Average,Towns and suburbs,North Macedonia,:,:,:,:,:,:,:,0.9,0.9,:,:,:,:,1.0,1.0,1.0,1.0,1.1,:,:,:
Annual,Average,Towns and suburbs,Malta,:,:,2.1,2.1,2.0,2.0,2.1,2.2,2.2,2.2 b,2.1,2.2,2.3,2.3,2.4,2.3,2.4,2.3,2.3,2.2,2.3
Annual,Average,Towns and suburbs,Netherlands,:,:,2.0,2.0,2.0,2.0,1.9,2.0,2.0,2.0 b,2.0,1.9,1.9,1.9 b,2.0,2.0,2.0,2.0,2.1,2.1,2.1
Annual,Average,Towns and suburbs,Norway,:,2.0,1.9,2.0,2.0,2.1,2.1,2.1,2.1,2.1 b,2.1,:,2.1,2.1,2.1,2.0,2.0,2.1,2.1 b,2.1,2.1
Annual,Average,Towns and suburbs,Poland,:,:,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.1 b,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.2 b,1.2,1.2,1.2 b
Annual,Average,Towns and suburbs,Portugal,:,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.6 b,1.6,1.7,1.7,1.7,1.6,1.7,1.7,1.6,1.7,1.7,1.7
Annual,Average,Towns and suburbs,Romania,:,:,:,:,1.0,0.9,0.9,0.8,0.8,1.0 b,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.1,1.2,1.2
Annual,Average,Towns and suburbs,Serbia,:,:,:,:,:,:,:,:,:,:,0.9,1.0,1.0,0.9,0.9,1.0,0.9,1.0,1.0,1.0,:
Annual,Average,Towns and suburbs,Sweden,:,1.7,1.7,1.7,1.7,1.7 b,1.7,1.7,1.7,1.7 b,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9
Annual,Average,Towns and suburbs,Slovenia,:,:,1.1,1.1,1.1,1.1,1.1,1.1,1.4,1.4 b,1.4,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.7,1.7
Annual,Average,Towns and suburbs,Slovakia,:,:,1.0,1.0,1.1,1.1,1.1,1.1,1.2,1.2 b,1.1,1.1,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
Annual,Average,Towns and suburbs,United Kingdom,:,:,2.0 u,2.0,2.0,1.9,1.9,1.9,1.9,2.0 b,2.0,2.0,2.1,2.0,2.2 b,2.1,:,:,:,:,:
Annual,Average,Rural areas,Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.8,0.8,0.9,0.9,0.9,:,:
Annual,Average,Rural areas,Austria,1.6,1.6,1.6,1.6,1.7,1.7 b,1.7,1.8,1.8,1.7 b,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.7,1.8,1.8
Annual,Average,Rural areas,Belgium,1.8,2.4,2.6,2.4,2.5,2.6,2.7,2.4,2.3,2.2 b,2.2,2.2,2.3,2.3 b,2.3,2.2,2.2 b,2.3,2.3,2.3,2.3
Annual,Average,Rural areas,Bulgaria,:,:,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2 b,1.3,1.3,1.3,1.3 b,1.4,1.4,1.4,1.5,1.5,1.5,1.5
Annual,Average,Rural areas,Switzerland,:,:,:,:,1.6,1.7,1.7,1.8,1.8,2.0 b,1.9,2.0 b,2.0,1.9,2.0,2.0,2.0,1.9,1.9,2.0,2.0
Annual,Average,Rural areas,Cyprus,:,:,1.7,1.8,1.8,1.8,1.8,1.8,1.9,1.9 b,1.9,1.9,1.8,1.9,2.0,2.0,2.0,2.0,2.0,1.9,1.9
Annual,Average,Rural areas,Czechia,:,:,1.2,1.2,1.2,1.3,1.3,1.4,1.4,1.4 b,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.6,1.6,1.6
Annual,Average,Rural areas,Germany,:,:,1.6,1.6,1.7,1.7,1.7,1.8,1.8,1.8 b,1.8,1.9,1.9,1.8,1.9,1.9,1.9,1.9 b,1.9,1.9,1.9
Annual,Average,Rural areas,Denmark,2.0,2.1,2.0,2.0,2.0,2.0,2.1,2.1,1.9,2.0 b,2.1,2.0,2.1,2.1,2.1,2.2,2.2,2.2,2.2,2.2,2.1
Annual,Average,Rural areas,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",:,:,:,:,:,:,:,:,1.8 e,1.9 e,1.8 e,1.8 e,1.8 e,1.8 e,1.8 e,1.8 e,1.8 e,1.8,1.9,:,:
Annual,Average,Rural areas,Euro area - 18 countries (2014),:,:,1.7 e,1.7 e,1.7 e,1.7 e,1.7 e,1.7 e,1.8 e,1.9 e,1.8 e,1.8 e,1.8 e,1.8 e,1.8 e,1.8 e,1.8 e,1.8,:,:,:
Annual,Average,Rural areas,Euro area - 19 countries  (2015-2022),:,:,1.7 e,1.7 e,1.7 e,1.7 e,1.7 e,1.7 e,1.8 e,1.8 e,1.8 e,1.8 e,1.8 e,1.8 e,1.8 e,1.8 e,1.8 e,1.8,1.9,:,:
Annual,Average,Rural areas,Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,:,:,1.7 e,1.7,1.7,1.7,1.8,1.8,1.8,1.8,1.8,1.8
Annual,Average,Rural areas,Estonia,:,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.7,1.7 b,1.6,1.7 b,1.8,1.8,1.8,1.8,1.9,1.9,1.8,1.8,1.7
Annual,Average,Rural areas,Greece,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2 b,1.2,1.3,1.2,1.3,1.3,1.3,1.2,1.2,1.3,1.3,1.4
Annual,Average,Rural areas,Spain,:,1.6,1.8,2.0,2.0,2.0,2.0 b,2.0,2.0,2.0 b,2.0,2.0,2.0,2.0,2.1,2.1,2.0,2.1,2.3,2.3,2.3
Annual,Average,Rural areas,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",:,:,:,:,:,:,:,:,1.7 e,1.7 e,1.7 e,1.7 e,1.7 e,1.7 e,1.7 e,1.7 e,1.7 e,:,:,:,:
Annual,Average,Rural areas,European Union - 27 countries (2007-2013),:,:,:,:,1.6 e,1.6 e,1.6 e,1.6 e,1.7 e,1.7 e,1.7 e,1.7 e,1.7 e,1.7 e,1.7 e,1.8 e,1.8 e,:,:,:,:
Annual,Average,Rural areas,European Union - 27 countries (from 2020),:,:,:,:,:,:,:,1.6 e,1.7 e,1.7 e,1.7 e,1.6 e,1.7 e,1.7 e,1.7 e,1.7 e,1.7 e,1.7,1.8,1.8,1.8
Annual,Average,Rural areas,European Union - 28 countries (2013-2020),:,:,:,:,:,:,:,1.6 e,1.7 e,1.7 e,1.7 e,1.7 e,1.7 e,1.7 e,1.7 e,1.7 e,1.7 e,:,:,:,:
Annual,Average,Rural areas,Finland,:,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9 b,2.0,2.0,2.0,2.0,2.0,2.1,2.1,2.1,2.1,2.2,2.2
Annual,Average,Rural areas,France,:,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9 b,1.9,1.9,1.9,1.9,2.0,2.0,2.0,2.0 b,2.0,2.0 b,2.0
Annual,Average,Rural areas,Croatia,:,:,:,:,:,:,:,1.1,1.1,1.1 b,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.3
Annual,Average,Rural areas,Hungary,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.1 b,1.1,1.1,1.2,1.2,1.2,1.5,1.5,1.5,1.5,1.5,1.5
Annual,Average,Rural areas,Ireland,2.1,2.1,2.0,2.0,2.1,2.1,2.2,2.2,2.2,2.2 b,2.1,2.1,2.2,2.2,2.3,2.3,2.2 b,2.2 b,2.2,2.1,2.1
Annual,Average,Rural areas,Iceland,:,1.6,1.6,1.6,1.6,1.6,1.7,1.7,1.6,1.6 b,1.6,1.8,1.8,1.8,1.8,1.7,1.7,:,:,:,:
Annual,Average,Rural areas,Italy,:,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.6,1.5,1.5 b,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.5
Annual,Average,Rural areas,Lithuania,:,:,1.1,1.1,1.1,1.2,1.2,1.2,1.6,1.7 b,1.6,1.6,1.5,1.6,1.7,1.7,1.7,1.7,1.7,1.7,1.7
Annual,Average,Rural areas,Luxembourg,1.9,1.9,1.9,1.9,1.9,1.9,2.0,2.0,2.1,2.1 b,2.1,2.1,2.2,2.0 b,2.0,2.1,2.2,2.2 b,2.2 b,2.4 b,2.3
Annual,Average,Rural areas,Latvia,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.2 b,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.3
Annual,Average,Rural areas,North Macedonia,:,:,:,:,:,:,:,: u,: u,:,:,:,:,1.0,1.1,1.1,1.0,1.1,:,:,:
Annual,Average,Rural areas,Malta,:,:,: u,: u,: u,: u,: u,: u,: u,: u,: u,1.9 u,1.8 u,1.7 u,: u,: u,: u,: u,2.2,2.2,2.2
Annual,Average,Rural areas,Netherlands,:,:,1.9,1.9,1.9,2.0,2.2,2.3,2.2,2.1 b,2.0,1.9,1.9,1.9 b,1.9,2.0,2.1,2.0,2.2,2.2,2.1
Annual,Average,Rural areas,Norway,:,2.0,2.0,2.1,2.1,2.1,2.1,2.1,2.1,2.1 b,2.1,:,2.2,2.3,2.2,2.3,2.2,2.3,2.3 b,2.3,2.3
Annual,Average,Rural areas,Poland,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 b,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.1 b,1.1,1.1,1.1 b
Annual,Average,Rural areas,Portugal,:,1.5,1.5,1.6,1.6,1.6,1.6,1.6,1.8,1.8 b,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.8,1.8,1.8,1.8
Annual,Average,Rural areas,Romania,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0 b,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2
Annual,Average,Rural areas,Serbia,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,0.9,0.9,1.0,1.0,1.0,1.0,1.0,:
Annual,Average,Rural areas,Sweden,:,1.8,1.8,1.8,1.8,1.8 b,1.9,1.8,1.8,1.8 b,1.9,1.9,2.0,1.9,1.9,2.0,2.0,2.0,2.1,2.0,2.0
Annual,Average,Rural areas,Slovenia,:,:,1.0,1.0,1.1,1.1,1.1,1.2,1.4,1.4 b,1.5,1.5,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.6
Annual,Average,Rural areas,Slovakia,:,:,1.0,1.0,1.1,1.1,1.2,1.2,1.2,1.2 b,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.3,1.2,1.2
Annual,Average,Rural areas,United Kingdom,:,:,2.1 u,2.1,2.0,2.0,2.0,2.0,2.0,2.2 b,2.2,2.2,2.2,2.4,2.4 b,2.3,:,:,:,:,:
Annual,Average,Total,Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.8,0.8,0.8,0.8,0.9,:,:
Annual,Average,Total,Austria,1.6,1.6,1.6,1.6,1.6,1.6 b,1.7,1.7,1.6,1.6 b,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6
Annual,Average,Total,Belgium,1.8,2.1,2.2,2.2,2.2,2.2,2.3,2.1,2.2,2.3 b,2.2,2.2,2.2,2.2 b,2.2,2.1,2.1 b,2.1,2.1,2.1,2.1
Annual,Average,Total,Bulgaria,:,:,1.0,1.0,1.0,1.0,1.0,1.1,1.1,1.1 b,1.1,1.1,1.2,1.2 b,1.2,1.2,1.2,1.3,1.3,1.3,1.4
Annual,Average,Total,Switzerland,:,:,:,:,1.7,1.7,1.7,1.8,1.8,1.8 b,1.8,1.9 b,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8
Annual,Average,Total,Cyprus,:,:,1.8,1.9,1.9,2.0,2.0,2.0,2.0,2.0 b,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Annual,Average,Total,Czechia,:,:,1.2,1.2,1.2,1.2,1.3,1.4,1.4,1.4 b,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
