Time frequency,Unit of measure,Balance of payments item,Sector (ESA 2010),Sector (ESA 2010),Stock or flow,Geopolitical entity (partner),Seasonal adjustment,Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Million units of national currency,Current account,Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Austria,-5051.0,-5181.0,-4805.0,-3637.0,-4609.0,-1508.0,-1756.0,4767.0,3590.0,5031.0,5738.0,8824.0,10798.0,13190.0,7479.0,8447.0,5057.0,4725.0,5616.0,7913.0,5395.0,9156.0,4644.0,3242.0,9401.0,12805.0,7047.0,-3862.0,6345.0
Annual,Million units of national currency,Current account,Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Belgium,:,:,:,:,:,:,:,:,9972.8,9764.4,6490.4,6271.5,6722.7,-3535.0,5741.0,5897.0,-7294.0,-312.0,3750.0,3109.0,5764.0,2372.0,3108.0,-4204.0,593.0,4112.0,9276.0,-7402.0,-4100.0
Annual,Million units of national currency,Current account,Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Bulgaria,:,:,:,-54.2,-1147.9,-1489.1,-1672.5,-827.8,-1941.6,-2597.6,-5332.9,-9136.2,-15147.8,-15994.5,-6072.3,-1287.7,266.3,-699.7,1047.5,1776.6,15.3,2887.0,3241.6,719.4,1993.2,536.3,-1502.9,-4366.1,1640.2
Annual,Million units of national currency,Current account,Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Cyprus,:,:,:,:,:,:,:,:,:,-498.0,-652.0,-1063.0,-1804.0,-2802.2,-1249.0,-2067.1,-437.8,-729.3,-273.2,-699.5,-48.3,-751.3,-1018.8,-846.4,-1290.0,-2169.7,-1378.5,-1584.0,-2966.4
Annual,Million units of national currency,Current account,Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Czechia,-36334.0,-111867.0,-113035.0,-40493.0,-50598.0,-104875.0,-124477.0,-136377.0,-160617.0,-114414.0,-68733.0,-86628.0,-177113.0,-75255.0,-89202.0,-141776.0,-84800.0,-63313.0,-21784.0,7882.0,20746.0,85177.0,79835.0,21467.0,19563.0,102521.0,-129698.0,-330293.0,23749.0
Annual,Million units of national currency,Current account,Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany,-20311.0,-9343.0,-6758.0,-10064.0,-24039.0,-32459.0,-3809.0,43450.0,33599.0,103518.0,108171.0,140953.0,169607.0,145027.0,144787.0,150210.0,172828.0,201278.0,192345.0,215933.0,250087.0,284661.0,268729.0,289187.0,278477.0,218030.0,254580.0,174506.0,243122.0
Annual,Million units of national currency,Current account,Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Denmark,:,:,:,:,:,:,:,:,:,:,64437.0,53589.0,22515.0,51853.0,62022.0,116295.0,117302.0,114794.0,142609.0,166373.0,161541.0,148949.0,160343.0,141504.0,171533.0,168131.0,222816.0,331586.0,275864.0
Annual,Million units of national currency,Current account,Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Estonia,-115.6,-307.7,-499.1,-432.3,-230.7,-333.9,-495.9,-865.8,-1125.4,-1165.8,-984.4,-2025.7,-2437.5,-1438.3,360.3,262.8,219.3,-339.7,-26.9,118.9,309.9,217.2,409.6,146.4,572.5,-703.7,-1135.0,-1419.1,-663.3
Annual,Million units of national currency,Current account,Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Greece,:,:,:,:,:,:,:,-11167.0,-15118.0,-14936.0,-17672.0,-25025.0,-35341.0,-36570.0,-29323.0,-22648.0,-17831.0,-6666.0,-2588.0,-1319.0,-1438.0,-3049.0,-3407.0,-5231.0,-2725.0,-10964.0,-12271.0,-21226.0,-13931.0
