Time frequency,Unit of measure,Sex,Health indicator,Geopolitical entity (reporting)\Time,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Year,Females,Healthy life years in absolute value at 65,Sweden,11.1,14.2,13.9,12.0 b,13.2,13.4 b,12.9,:,13.6,16.6 b,16.5,16.6,15.8,15.8,16.6,16.4,14.8,14.3
Annual,Year,Females,Healthy life years in absolute value at 65,Slovenia,8.6,9.6,10.0,9.4,9.9,7.2 b,6.9,6.9,7.6,8.6,7.6,8.2,7.2,7.4,8.6,11.0,11.4,12.2
Annual,Year,Females,Healthy life years in absolute value at 65,Slovakia,5.4,3.8,4.2,2.7 b,2.9,2.8,2.9,3.1,3.7,3.6,3.8,4.2,4.1,4.6,4.7,4.7,5.1,4.9
Annual,Year,Females,Healthy life years in absolute value at 65,United Kingdom,11.4,11.0,11.7,11.7,11.4,11.8,11.9,10.5,10.7,10.6,10.4,11.1,11.1,10.6,:,:,:,:
Annual,Year,Males,Healthy life years in absolute value at 65,Austria,6.8,7.1,7.5,7.4 b,8.3,8.5,8.3,8.9,8.9,8.4,7.9,8.2,7.6,7.5,7.7,8.0,9.3,9.4
Annual,Year,Males,Healthy life years in absolute value at 65,Belgium,9.4 b,9.6,10.2,10.4,10.7,10.4,9.8,10.6,10.8,11.0,11.2,10.3,10.4,10.8,10.5 b,10.5,11.0,10.8
Annual,Year,Males,Healthy life years in absolute value at 65,Bulgaria,:,11.5,11.6,8.8 b,8.6,8.9,8.6,8.7,8.7,8.7,8.7,9.2 b,8.4,9.2,9.2,8.6,7.7,9.2 b
Annual,Year,Males,Healthy life years in absolute value at 65,Switzerland,:,:,12.5,12.2,12.0,11.5,12.7,13.6,10.6 b,10.4,10.3,10.1,10.9,10.6,11.2,10.7,11.6,11.1
Annual,Year,Males,Healthy life years in absolute value at 65,Cyprus,6.8,9.3 b,9.0,9.1,9.8,9.7,8.0,8.8,9.5,10.3,8.4,11.2,9.5,8.1,8.1,7.6,9.1,8.8
Annual,Year,Males,Healthy life years in absolute value at 65,Czechia,6.6,6.8,8.1 b,7.5,8.1,8.5,8.4,8.3,8.5,8.5,8.0,8.4,7.6,8.1,8.0,7.0,7.0,7.1
Annual,Year,Males,Healthy life years in absolute value at 65,Germany,6.4,7.8 b,7.8,6.3 b,6.5,6.9,6.6,6.6,6.9,6.8,11.4 b,11.5,11.4,11.5,11.5,10.4 b,10.2,8.2 bu
Annual,Year,Males,Healthy life years in absolute value at 65,Denmark,13.2,12.6,13.1,12.0 b,11.3,11.8,12.7,10.7,11.4,11.0,11.0,11.5,11.1,10.8,10.7,10.4 b,9.5,10.0
Annual,Year,Males,Healthy life years in absolute value at 65,Estonia,3.5,4.0,3.6,4.0 b,5.6,5.3,5.6,5.4,5.1,4.9,5.3,5.5,5.7,5.6,6.4,6.3,6.2,7.1
Annual,Year,Males,Healthy life years in absolute value at 65,Greece,9.7,10.2,9.9,9.0 b,7.9,8.7,9.0,8.6,8.0,7.7,7.9,8.0,8.1,7.4,8.1,7.6,7.6,8.6
Annual,Year,Males,Healthy life years in absolute value at 65,Spain,9.6,10.1,10.4,9.9 b,9.3,9.6,9.8,9.2,9.7,10.1,9.5,10.4,12.3,11.5,12.4,11.6,10.7,9.8
Annual,Year,Males,Healthy life years in absolute value at 65,European Union - 27 countries (from 2020),8.1 e,8.5 e,8.5,7.9 b,8.0,8.4,8.2,8.1,8.3,8.4,9.2 b,9.7,9.7,9.8,10.2,9.5,9.5,8.9 b
Annual,Year,Males,Healthy life years in absolute value at 65,Finland,6.3,6.2,7.9 b,8.0,8.2,8.7,8.4,8.4,:,8.8,9.3,9.4,8.9,9.5,9.3,9.4,10.3,8.9
Annual,Year,Males,Healthy life years in absolute value at 65,France,8.5,8.7,8.9,8.7,9.0,9.0,9.7,9.4,9.9,10.4,9.8,9.5,9.3,10.2,10.4,10.2 b,11.3,10.2 bp
Annual,Year,Males,Healthy life years in absolute value at 65,Croatia,:,:,:,:,:,6.6,7.4,7.7 b,5.5 b,6.0,4.7,5.2,5.0,5.0,4.6,4.7,5.1,5.2 b
Annual,Year,Males,Healthy life years in absolute value at 65,Hungary,5.1,5.1,5.3,5.6,5.7,5.4,6.0,6.5,6.3,6.2,5.9,6.7,6.7,6.9,6.7,7.2,7.1,6.6 b
Annual,Year,Males,Healthy life years in absolute value at 65,Ireland,9.0,9.1,9.6,9.3,10.3,10.9,10.9,10.9,10.9,11.4,11.4,12.0,12.5,12.0,13.1,11.3 b,12.3,11.3
Annual,Year,Males,Healthy life years in absolute value at 65,Iceland,12.5,13.7,15.6 b,13.9,12.7,13.4,14.0,14.7,15.1,15.4,15.5,14.7,14.4,13.2,:,:,:,:
Annual,Year,Males,Healthy life years in absolute value at 65,Italy,9.9,9.0,8.2 b,7.6,7.9,:,8.1,7.8,7.7,7.8,7.8,10.4 b,9.4,9.8,10.6,10.3,10.8,10.4
Annual,Year,Males,Healthy life years in absolute value at 65,Lithuania,5.3,5.9,5.4,5.7,6.1,6.4,6.2,5.6,5.9,6.1,5.0,5.6,5.7,5.6,6.0,5.6,5.2,6.2
Annual,Year,Males,Healthy life years in absolute value at 65,Luxembourg,9.2,8.9,9.0,10.7,10.8,10.5,11.5,11.6,10.9,11.3,10.7,9.5 b,9.0,9.1,10.1,10.3 b,10.7 b,9.7 b
Annual,Year,Males,Healthy life years in absolute value at 65,Latvia,5.0,4.4,4.9,4.8,4.6,4.8,4.7,5.3,4.0 b,4.0,4.1,4.4,4.1,4.2,4.5,4.2,4.4,4.1
Annual,Year,Males,Healthy life years in absolute value at 65,Malta,10.6,10.1,10.6,10.5,11.5,12.0,11.8,12.5,12.8,13.2,13.3,12.8,13.6,14.0,14.4,12.6,12.2,12.2 p
Annual,Year,Males,Healthy life years in absolute value at 65,Netherlands,10.5,11.1,11.3,9.9 b,9.5,9.4,10.4,10.0,9.5,10.7,10.5,10.3 b,10.1,9.9,10.2,10.0,9.2,9.3
Annual,Year,Males,Healthy life years in absolute value at 65,Norway,12.5,12.4,12.4,14.1 b,13.6,14.5,15.9,15.3,15.0,15.3,15.3,15.4,15.8,15.3,15.8,15.5,:,14.7
Annual,Year,Males,Healthy life years in absolute value at 65,Poland,8.4,7.3 b,6.5,7.0,6.9,6.7,7.6,7.4,7.2,7.5,7.6,8.2,8.3,8.2,8.1,7.6,7.7,7.8 b
Annual,Year,Males,Healthy life years in absolute value at 65,Portugal,6.5 b,7.0,6.9,6.7,6.8,7.1,7.8,9.9 b,9.6,6.9 b,7.0,7.7,7.9,7.8,7.9,8.4,8.4,8.6 bp
Annual,Year,Males,Healthy life years in absolute value at 65,Romania,:,:,7.6,8.0,7.3,5.9 b,5.5,5.7,5.9,6.0,6.3,6.2,5.9,6.3,6.7,5.7,4.0,4.0 e
Annual,Year,Males,Healthy life years in absolute value at 65,Sweden,10.7,13.0,13.0,11.5 b,12.1,12.2 b,11.8,:,12.9,15.1 b,15.5,15.1,15.4,15.6,15.9,15.4,14.5,13.5
Annual,Year,Males,Healthy life years in absolute value at 65,Slovenia,7.4,8.3,9.1,9.2,9.3,6.6 b,6.2,7.3,7.2,7.8,8.2,8.4,7.2,7.5,8.7,9.4,10.0,10.6
Annual,Year,Males,Healthy life years in absolute value at 65,Slovakia,4.8,4.0,4.1,3.0 b,3.5,3.3,3.5,3.5,4.2,4.3,4.1,4.5,3.8,4.0,4.6,4.6,4.8,4.7
Annual,Year,Males,Healthy life years in absolute value at 65,United Kingdom,10.4,10.3,10.4,10.7,10.9,10.8,11.0,10.5,10.6,9.7,10.2,10.4,10.5,10.2,:,:,:,:
Annual,Year,Total,Healthy life years in absolute value at 65,Austria,6.8,7.4,7.7,7.5 b,8.2,8.1,8.3,9.2,8.9,8.0,7.8,7.8,7.6,7.4,7.7,8.1,9.5,9.4
Annual,Year,Total,Healthy life years in absolute value at 65,Belgium,9.6 b,9.9,10.3,10.4,10.5,10.0,10.0,10.9,10.8,11.0,11.1,10.9,11.1,11.1,10.6 b,10.8,11.2,10.8
Annual,Year,Total,Healthy life years in absolute value at 65,Bulgaria,:,12.6,13.0,9.1 b,9.0,9.4,9.2,9.2,9.4,9.2,9.2,9.7 b,8.8,9.8,9.9,9.3,8.4,10.1 b
Annual,Year,Total,Healthy life years in absolute value at 65,Switzerland,:,:,12.3,12.5,12.1,11.9,12.8,14.0,10.5 b,9.9,10.0,9.9,10.6,10.4,10.9,10.9,11.3,10.7
Annual,Year,Total,Healthy life years in absolute value at 65,Cyprus,5.8,8.2 b,8.2,8.3,9.0,8.8,6.9,8.2,9.1,9.5,7.8,10.7,9.0,7.5,7.6,7.3,9.2,8.7
Annual,Year,Total,Healthy life years in absolute value at 65,Czechia,6.8,7.0,8.3 b,7.9,8.3,8.7,8.6,8.7,8.7,8.9,8.3,8.6,8.0,8.3,8.1,7.5,7.6,7.4
Annual,Year,Total,Healthy life years in absolute value at 65,Germany,6.1,7.6 b,7.7,6.5 b,6.6,7.1,7.0,6.8,7.0,6.8,11.9 b,12.0,11.9,11.9,12.2,11.1 b,10.8,8.4 bu
Annual,Year,Total,Healthy life years in absolute value at 65,Denmark,13.7,13.4,13.7,12.2 b,11.7,12.4,12.9,11.8,12.1,11.9,11.5,11.7,11.6,11.3,11.3,11.2 b,9.9,10.2
Annual,Year,Total,Healthy life years in absolute value at 65,Estonia,3.6,4.0,4.0,4.1 b,5.5,5.5,5.7,5.5,5.4,5.5,5.3,6.4,5.9,5.7,6.9,7.1,7.0,7.6
Annual,Year,Total,Healthy life years in absolute value at 65,Greece,10.1,10.5,9.8,8.7 b,7.7,8.5,8.5,7.9,7.4,7.4,7.7,7.9,7.9,7.3,7.9,7.6,7.7,8.8
Annual,Year,Total,Healthy life years in absolute value at 65,Spain,9.4,9.8,10.2,9.3 b,8.9,9.3,9.5,9.1,9.3,9.7,9.2,10.4,12.4,11.4,12.4,11.6,10.5,9.7
Annual,Year,Total,Healthy life years in absolute value at 65,European Union - 27 countries (from 2020),8.3 e,8.6 e,8.6,8.0 b,8.0,8.4,8.2,8.2,8.3,8.4,9.3 b,9.9,9.9,9.9,10.3,9.8,9.7,9.1 b
Annual,Year,Total,Healthy life years in absolute value at 65,Finland,6.5,6.9,8.5 b,8.5,8.7,8.8,8.5,8.7,:,9.1,9.1,9.1,9.2,9.5,9.5,9.9,10.9,9.0
Annual,Year,Total,Healthy life years in absolute value at 65,France,9.1,9.2,9.5,9.5,9.2,9.4,9.9,9.9,10.3,10.6,10.3,10.1,10.1,10.8,11.0,11.1 b,12.0,11.0 bp
Annual,Year,Total,Healthy life years in absolute value at 65,Croatia,:,:,:,:,:,6.5,7.3,7.8 b,5.8 b,5.9,4.6,5.0,4.9,5.0,4.8,5.0,5.2,5.4 b
Annual,Year,Total,Healthy life years in absolute value at 65,Hungary,5.1,5.4,5.7,6.0,5.7,5.7,6.0,6.4,6.2,6.1,5.9,6.5,6.7,7.2,7.1,7.6,7.5,7.1 b
Annual,Year,Total,Healthy life years in absolute value at 65,Ireland,9.4,9.8,10.1,9.8,10.3,11.0,11.4,11.5,11.5,11.9,11.8,12.6,13.0,12.9,13.6,11.9 b,12.6,11.6
Annual,Year,Total,Healthy life years in absolute value at 65,Iceland,12.5,13.4,16.0 b,14.0,13.2,14.1,13.9,14.5,15.1,15.3,15.3,14.3,13.6,12.5,:,:,:,:
Annual,Year,Total,Healthy life years in absolute value at 65,Italy,10.0,8.8,7.8 b,7.3,7.5,:,7.5,7.4,7.5,7.6,7.7,10.3 b,9.6,9.5,10.4,10.5,10.7,10.1
Annual,Year,Total,Healthy life years in absolute value at 65,Lithuania,4.8,5.6,5.5,6.1,6.5,6.5,6.5,5.9,6.1,6.1,5.3,5.6,5.6,6.0,6.2,5.9,6.0,7.1
Annual,Year,Total,Healthy life years in absolute value at 65,Luxembourg,9.3,9.2,9.9,11.3,11.3,11.5,11.7,11.8,10.6,11.1,9.8,8.8 b,8.8,9.1,10.4,10.9 b,11.0 b,9.8 b
Annual,Year,Total,Healthy life years in absolute value at 65,Latvia,5.3,4.3,4.7,4.8,5.2,5.3,4.9,6.0,4.1 b,4.3,4.1,4.4,4.2,4.5,4.7,4.4,4.8,4.3
Annual,Year,Total,Healthy life years in absolute value at 65,Malta,10.9,10.1,11.1,11.1,11.6,11.9,11.4,12.4,12.8,13.5,13.7,12.9,13.9,14.3,14.8,12.8,11.9,12.1 p
Annual,Year,Total,Healthy life years in absolute value at 65,Netherlands,10.8,11.2,11.8,9.8 b,10.0,9.5,10.2,10.1,9.4,10.5,9.9,10.1 b,9.9,9.7,9.9,9.9,9.4,9.1
Annual,Year,Total,Healthy life years in absolute value at 65,Norway,12.5,12.0,12.8,14.5 b,13.9,15.2,16.7,15.7,15.0,15.6,15.3,15.2,15.7,15.4,15.9,15.2,:,14.5
Annual,Year,Total,Healthy life years in absolute value at 65,Poland,9.5,7.8 b,6.9,7.4,7.3,7.2,8.0,7.6,7.5,7.8,8.0,8.6,8.4,8.5,8.6,8.2,8.3,8.2 b
Annual,Year,Total,Healthy life years in absolute value at 65,Portugal,5.8 b,6.5,6.1,6.1,6.1,6.4,7.0,9.4 b,9.5,6.2 b,6.1,7.0,7.3,7.3,7.3,7.7,7.9,7.9 bp
Annual,Year,Total,Healthy life years in absolute value at 65,Romania,:,:,7.7,8.0,7.3,5.5 b,5.4,5.4,5.6,5.9,6.0,5.9,5.4,6.1,6.6,5.9,4.0,3.9 e
Annual,Year,Total,Healthy life years in absolute value at 65,Sweden,10.9,13.6,13.4,11.8 b,12.7,12.9 b,12.4,:,13.3,15.9 b,16.0,15.9,15.6,15.7,16.2,15.9,14.6,13.9
Annual,Year,Total,Healthy life years in absolute value at 65,Slovenia,8.1,9.0,9.6,9.3,9.6,6.9 b,6.6,7.0,7.4,8.3,7.9,8.3,7.2,7.4,8.6,10.3,10.7,11.4
Annual,Year,Total,Healthy life years in absolute value at 65,Slovakia,5.2,3.9,4.2,2.8 b,3.2,3.1,3.2,3.2,3.9,3.9,3.9,4.3,4.0,4.4,4.7,4.7,5.0,4.8
Annual,Year,Total,Healthy life years in absolute value at 65,United Kingdom,10.9,10.7,11.1,11.2,11.2,11.3,11.5,10.5,10.7,10.2,10.3,10.8,10.8,10.4,:,:,:,:
