Time frequency,Standard international energy product classification (SIEC),Unit of measure,Geopolitical entity (reporting)\Time,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Solid fossil fuels,Percentage,Albania,58.904,75.294,75.807,9.375,9.375,16.667,16.667,16.667,12.857,97.661,97.88,99.154,98.478,98.947,100.0,64.1,95.901,38.627,32.637,57.943,53.934,42.263,-2.932,:
Annual,Solid fossil fuels,Percentage,Austria,83.931,89.462,91.801,86.573,98.443,99.377,94.058,102.092,99.809,95.88,99.577,89.586,102.771,94.087,101.727,86.926,95.008,99.885,97.607,96.661,97.807,99.412,99.905,102.015
Annual,Solid fossil fuels,Percentage,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,:,:,:,:,17.258,17.839,14.941,17.657,14.883,19.768,15.417,19.305,11.67,:
Annual,Solid fossil fuels,Percentage,Belgium,91.241,106.811,86.283,97.556,101.497,101.346,95.975,96.399,106.42,82.701,97.539,100.837,94.278,93.942,99.292,95.73,93.824,94.644,103.763,101.77,102.12,92.639,99.462,102.458
Annual,Solid fossil fuels,Percentage,Bulgaria,35.2,35.837,38.013,35.698,40.703,36.878,35.207,38.844,42.952,27.193,24.504,24.457,21.497,16.327,14.644,11.22,9.773,9.362,10.409,7.471,9.608,10.445,11.572,5.196
Annual,Solid fossil fuels,Percentage,Cyprus,102.041,111.321,124.528,96.226,68.521,121.08,116.613,67.468,102.489,123.607,65.64,1.659,100.0,100.0,125.002,100.0,0.0,326.409,97.544,117.226,105.385,97.596,147.327,41.899
Annual,Solid fossil fuels,Percentage,Czechia,-21.976,-21.031,-17.33,-15.995,-13.844,-16.21,-16.349,-14.88,-15.609,-19.578,-15.256,-11.301,-12.265,-9.915,-4.517,-1.823,-1.322,2.999,5.826,8.627,12.791,13.909,14.103,14.871
Annual,Solid fossil fuels,Percentage,Germany,25.567,29.897,29.11,29.438,32.57,31.741,37.988,37.027,38.281,35.425,40.012,41.563,40.188,44.468,44.761,45.422,49.609,45.297,42.117,47.245,44.062,47.788,50.352,49.192
Annual,Solid fossil fuels,Percentage,Denmark,94.921,96.575,88.376,98.258,101.382,94.385,93.605,100.345,108.459,97.989,69.377,110.953,93.645,90.766,104.917,84.984,83.739,117.695,100.398,145.324,67.402,10.942,105.516,108.408
Annual,Solid fossil fuels,Percentage,Euro area – 20 countries (from 2023),52.459,54.238,54.377,54.94,58.483,58.132,61.205,59.223,63.222,58.195,60.782,61.331,60.708,61.44,63.458,63.594,65.155,65.635,62.811,65.479,59.027,62.553,69.389,63.037
Annual,Solid fossil fuels,Percentage,Estonia,125.209,67.146,93.346,202.537,34.173,88.351,170.688,152.261,100.318,3.989,132.651,90.945,150.787,88.072,105.698,-6.784,70.045,87.172,85.235,107.159,391.794,95.188,95.804,268.721
Annual,Solid fossil fuels,Percentage,Greece,8.497,9.202,6.969,4.732,5.096,4.148,2.67,4.128,4.972,1.999,5.096,2.939,2.278,3.222,2.895,2.838,4.356,4.75,5.136,6.361,10.176,9.598,-0.733,-9.497
