Time frequency,Unit of measure,Rail network Segment (2015),Train category\Time,2015.0
Annual,Number,Szabadbattyan - Szekesfehervar,Goods trains,155.0
Annual,Number,Szabadbattyan - Szekesfehervar,Passenger trains,3945.0
Annual,Number,Kom-Kom - Komarom,Goods trains,685.0
Annual,Number,Murakeresztur Hatar/Kotoriba - Murakeresztur,Goods trains,156.0
Annual,Number,Gyekenyes - Murakeresztur,Goods trains,1358.0
Annual,Number,Gyekenyes - Murakeresztur,Passenger trains,4687.0
Annual,Number,Gyekenyes Hatar/Botovo - Gyekenyes,Goods trains,1661.0
Annual,Number,Dombovar - Kaposvar,Passenger trains,4282.0
Annual,Number,Dombovar - Kaposvar,Goods trains,3802.0
Annual,Number,Pecs - Dombovar,Passenger trains,12110.0
Annual,Number,Pecs - Dombovar,Goods trains,652.0
Annual,Number,Erd - Pusztaszabolcs,Goods trains,5992.0
Annual,Number,Erd - Pusztaszabolcs,Passenger trains,14847.0
Annual,Number,Stu-Szob - Szob,Goods trains,436.0
Annual,Number,Stu-Szob - Szob,Passenger trains,2918.0
Annual,Number,Hidasnemeti - Felsozsolca,Goods trains,743.0
Annual,Number,Hidasnemeti - Felsozsolca,Passenger trains,6112.0
Annual,Number,Szolnok - Budapest,Passenger trains,36605.0
Annual,Number,Szolnok - Budapest,Goods trains,2788.0
Annual,Number,Cegled - Budapest,Goods trains,0.0
Annual,Number,Cegled - Budapest,Passenger trains,36008.0
Annual,Number,Szolnok - Cegled,Goods trains,0.0
Annual,Number,Szolnok - Cegled,Passenger trains,17640.0
Annual,Number,Kunszentmiklos-Tass - Budapest,Passenger trains,10398.0
Annual,Number,Kunszentmiklos-Tass - Budapest,Goods trains,0.0
Annual,Number,Kelebia - Kiskunhalas,Goods trains,0.0
Annual,Number,Kelebia - Kiskunhalas,Passenger trains,3717.0
Annual,Number,Kel-Sub - Kelebia,Goods trains,0.0
Annual,Number,Kel-Sub - Kelebia,Passenger trains,1080.0
Annual,Number,Kecskemet - Cegled,Passenger trains,7042.0
Annual,Number,Kecskemet - Cegled,Goods trains,0.0
Annual,Number,Kiskunhalas - Kiskunfelegyhaza,Passenger trains,3219.0
Annual,Number,Kiskunhalas - Kiskunfelegyhaza,Goods trains,0.0
Annual,Number,Szeged - Kiskunfelegyhaza,Goods trains,0.0
Annual,Number,Szeged - Kiskunfelegyhaza,Passenger trains,8926.0
Annual,Number,Szajol - Szolnok,Passenger trains,24219.0
Annual,Number,Szajol - Szolnok,Goods trains,0.0
Annual,Number,Bekescsaba - Szajol,Passenger trains,16290.0
Annual,Number,Bekescsaba - Szajol,Goods trains,776.0
Annual,Number,Puspokladany - Szajol,Goods trains,187.0
Annual,Number,Puspokladany - Szajol,Passenger trains,13798.0
Annual,Number,Biharkeresztes - Puspokladany,Goods trains,59.0
Annual,Number,Biharkeresztes - Puspokladany,Passenger trains,5020.0
Annual,Number,Bih-Ora - Biharkeresztes,Goods trains,0.0
Annual,Number,Debrecen - Puspokladany,Goods trains,128.0
Annual,Number,Debrecen - Puspokladany,Passenger trains,14144.0
Annual,Number,Cop-Zah - Zahony,Goods trains,137.0
Annual,Number,Cop-Zah - Zahony,Passenger trains,2545.0
Annual,Number,Hod-Zal - Zalalovo,Goods trains,46.0
Annual,Number,Hod-Zal - Zalalovo,Passenger trains,2630.0
Annual,Number,Ukk - Zalalovo,Goods trains,191.0
Annual,Number,Ukk - Zalalovo,Passenger trains,12431.0
Annual,Number,Vac - Budapest,Passenger trains,26923.0
Annual,Number,Vac - Budapest,Goods trains,460.0
Annual,Number,Szob - Vac,Goods trains,387.0
Annual,Number,Szob - Vac,Passenger trains,14408.0
Annual,Number,Hatvan - Budapest,Goods trains,171.0
Annual,Number,Hatvan - Budapest,Passenger trains,22551.0
Annual,Number,Fuzesabony - Hatvan,Passenger trains,15181.0
Annual,Number,Fuzesabony - Hatvan,Goods trains,422.0
Annual,Number,Miskolc - Fuzesabony,Goods trains,439.0
Annual,Number,Miskolc - Fuzesabony,Passenger trains,15932.0
Annual,Number,Felsozsolca - Miskolc,Passenger trains,17149.0
Annual,Number,Felsozsolca - Miskolc,Goods trains,199.0
Annual,Number,Hid-Kec - Hidasnemeti,Goods trains,1.0
Annual,Number,Nyiregyhaza - Debrecen,Goods trains,119.0
Annual,Number,Nyiregyhaza - Debrecen,Passenger trains,18353.0
Annual,Number,Zahony - Nyiregyhaza,Goods trains,214.0
Annual,Number,Zahony - Nyiregyhaza,Passenger trains,7745.0
Annual,Number,Nyiregyhaza - Felsozsolca,Goods trains,63.0
Annual,Number,Nyiregyhaza - Felsozsolca,Passenger trains,18392.0
Annual,Number,Lokoshaza - Bekescsaba,Goods trains,1074.0
Annual,Number,Lokoshaza - Bekescsaba,Passenger trains,6787.0
Annual,Number,Kiskunfelegyhaza - Kecskemet,Passenger trains,5722.0
Annual,Number,Kiskunfelegyhaza - Kecskemet,Goods trains,51.0
Annual,Number,Kiskunhalas - Kunszentmiklos-Tass,Passenger trains,4025.0
Annual,Number,Kiskunhalas - Kunszentmiklos-Tass,Goods trains,179.0
Annual,Number,Pincehely - Pusztaszabolcs,Passenger trains,11405.0
Annual,Number,Pincehely - Pusztaszabolcs,Goods trains,24.0
Annual,Number,Dombovar - Pincehely,Passenger trains,6844.0
Annual,Number,Dombovar - Pincehely,Goods trains,20.0
Annual,Number,Gyekenyes - Kaposvar,Goods trains,115.0
Annual,Number,Gyekenyes - Kaposvar,Passenger trains,5210.0
Annual,Number,Fonyod - Siofok,Goods trains,1.0
Annual,Number,Fonyod - Siofok,Passenger trains,6092.0
Annual,Number,Balatonszentgyorgy - Fonyod,Goods trains,1.0
Annual,Number,Balatonszentgyorgy - Fonyod,Passenger trains,6400.0
Annual,Number,Nagykanizsa - Balatonszentgyorgy,Goods trains,17.0
Annual,Number,Nagykanizsa - Balatonszentgyorgy,Passenger trains,4853.0
Annual,Number,Murakeresztur - Nagykanizsa,Goods trains,226.0
Annual,Number,Murakeresztur - Nagykanizsa,Passenger trains,4723.0
Annual,Number,Magyarboly - Pecs,Goods trains,0.0
Annual,Number,Magyarboly - Pecs,Passenger trains,7360.0
Annual,Number,Bel_Mag - Magyarboly,Goods trains,0.0
Annual,Number,Bel_Mag - Magyarboly,Passenger trains,519.0
Annual,Number,Komarom - Tatabanya,Passenger trains,20360.0
Annual,Number,Komarom - Tatabanya,Goods trains,889.0
Annual,Number,Ukk - Boba,Goods trains,344.0
Annual,Number,Ukk - Boba,Passenger trains,8384.0
Annual,Number,Celldomolk - Boba,Passenger trains,10762.0
Annual,Number,Celldomolk - Boba,Goods trains,44.0
Annual,Number,Siofok - Szabadbattyan,Passenger trains,7694.0
Annual,Number,Siofok - Szabadbattyan,Goods trains,1.0
Annual,Number,Balatonfured - Szabadbattyan,Goods trains,0.0
Annual,Number,Balatonfured - Szabadbattyan,Passenger trains,5900.0
Annual,Number,Tapolca - Balatonfured,Goods trains,0.0
Annual,Number,Tapolca - Balatonfured,Passenger trains,4627.0
Annual,Number,Ukk - Tapolca,Goods trains,0.0
Annual,Number,Ukk - Tapolca,Passenger trains,4194.0
Annual,Number,Balatonszentgyorgy - Tapolca,Goods trains,0.0
Annual,Number,Balatonszentgyorgy - Tapolca,Passenger trains,10212.0
Annual,Number,Dunaujvaros - Pusztaszabolcs,Goods trains,130.0
Annual,Number,Dunaujvaros - Pusztaszabolcs,Passenger trains,5351.0
Annual,Number,Curtici/Lok - Lokoshaza,Goods trains,0.0
Annual,Number,Curtici/Lok - Lokoshaza,Passenger trains,2096.0
Annual,Number,Sopron - Szombathely,Goods trains,613.0
Annual,Number,Sopron - Szombathely,Passenger trains,0.0
Annual,Number,Sopron - Gyor,Goods trains,3781.0
Annual,Number,Sopron - Gyor,Passenger trains,0.0
