Annual,Percentage,Severna i Yugoiztochna Bulgaria,:,:,:,:,:,47.4,45.6,49.8,48.2,47.9,46.4,36.6 b,37.2,35.0 b,33.0,23.8,24.3,22.2
Annual,Percentage,Severozapaden,:,:,:,:,:,46.2,43.6,46.3,45.4,44.4,45.0,36.0 b,35.7,32.7 b,32.0,26.0,24.8,22.0
Annual,Percentage,Severen tsentralen,:,:,:,:,:,51.3,52.9,55.2,51.6,47.0,43.3,35.8 b,36.3,35.2 b,31.6,20.8,23.7,21.9
Annual,Percentage,Severoiztochen,:,:,:,:,:,45.1,41.4,48.1,45.8,46.7,49.8,39.0 b,40.6,37.0 b,36.4,24.3,22.7,19.6
Annual,Percentage,Yugoiztochen,:,:,:,:,:,47.1,45.0,49.6,49.8,52.3,46.7,35.7 b,35.9,34.8 b,31.7,24.1,25.8,24.8
Annual,Percentage,Yugozapadna i Yuzhna tsentralna Bulgaria,:,:,:,:,:,34.6,37.8,41.4,38.6,40.2,39.5,29.4 b,31.2,28.8 b,27.0,17.9,17.6,16.6
Annual,Percentage,Yugozapaden,:,:,:,:,:,30.8,30.1,33.9,34.5,35.8,34.4,24.9 b,25.0,23.2 b,22.3,14.2,13.3,11.7
Annual,Percentage,Yuzhen tsentralen,:,:,:,:,:,39.7,48.3,51.8,44.4,46.5,47.0,36.0 b,40.3,37.1 b,33.9,23.6,23.9,23.8
Annual,Percentage,Switzerland,:,:,:,:,2.3,2.1,2.1,1.7,1.0,0.8,0.7,1.3 b,1.4,1.5,1.2,2.1,2.0,1.3
Annual,Percentage,Région lémanique,:,:,:,:,:,3.0,2.2,3.0,2.7,1.0,1.0,1.8 b,1.9,1.9,1.4,4.2,3.2,1.0
Annual,Percentage,Espace Mittelland,:,:,:,:,:,1.9,1.8,1.3,1.0,0.8,0.5,1.5 b,1.1,1.1,1.4,1.3,0.8,0.8
Annual,Percentage,Nordwestschweiz,:,:,:,:,:,2.9,2.7,2.6,0.7,1.2,0.4,1.4 b,1.7,2.7,1.3,3.3,4.7,4.8
Annual,Percentage,Zürich,:,:,:,:,:,1.8,1.8,1.0,0.3,0.4,0.8,1.1 b,1.9,1.8,0.9,0.8,1.6,0.5
Annual,Percentage,Ostschweiz,:,:,:,:,:,0.8,1.8,1.0,0.9,0.7,0.2,0.9 b,0.4,0.8,1.0,0.8,0.8,0.8
Annual,Percentage,Zentralschweiz,:,:,:,:,:,1.1,1.0,1.1,0.2,0.2,0.4,0.3 b,1.5,0.4,0.0,0.6,0.1,0.2
Annual,Percentage,Ticino,:,:,:,:,:,4.0,5.2,1.5,0.2,2.1,2.3,1.8 b,1.1,1.1,2.5,5.2,2.7,1.8
Annual,Percentage,Cyprus,:,:,12.2,12.6,13.3,9.1 b,9.5,11.2,11.7,15.0,16.1,15.3,15.4,13.6,11.5,10.2,9.1,8.3
Annual,Percentage,Czechia,:,:,11.8,9.6,7.4,6.8,6.1,6.2,6.1,6.6,6.6,6.7,5.6,4.8,3.7,2.8,2.7,2.4
Annual,Percentage,Praha,:,:,9.0,7.1,4.1,4.5,4.6,4.2,3.7,6.0,5.1,5.9,5.1,3.9,3.8,2.8,1.7,2.2
Annual,Percentage,Střední Čechy,:,:,8.1,11.7,6.6,4.7,3.8,4.9,2.9,4.8,4.3,3.7,4.1,3.7,2.6,1.5,1.6,1.3
Annual,Percentage,Jihozápad,:,:,6.6,4.9,5.4,5.3,7.7,7.2,7.6,5.5,4.5,3.4,3.8,2.2,2.4,1.1,2.0,1.2
Annual,Percentage,Severozápad,:,:,16.0,11.5,12.1,12.2,9.8,9.3,9.8,11.6,13.4,13.5,12.1,9.8,9.2,7.7,7.8,3.4
Annual,Percentage,Severovýchod,:,:,13.1,8.5,7.0,6.1,4.9,3.8,6.1,5.1,4.9,5.3,2.3,3.2,1.5,1.9,1.8,1.5
Annual,Percentage,Jihovýchod,:,:,8.2,7.9,5.8,5.3,4.4,5.0,3.7,5.1,4.9,4.5,3.8,3.7,2.5,2.7,2.6,3.1
Annual,Percentage,Střední Morava,:,:,13.6,12.4,6.7,6.9,6.7,6.1,6.5,7.0,6.7,7.7,6.0,3.4,2.9,1.8,1.6,3.1
Annual,Percentage,Moravskoslezsko,:,:,19.9,13.9,11.7,10.5,8.5,10.2,10.2,9.3,10.6,11.9,9.5,9.8,6.6,4.0,3.5,3.6
Annual,Percentage,Germany,:,:,4.6,5.1,4.8,5.5,5.4,4.5,5.3,4.9,5.4,5.0,4.4,3.7,3.4,3.1,2.6,5.6 b
Annual,Percentage,Denmark,2.0,2.9,3.2,3.1,3.3,2.0,2.3,2.7,2.3,2.7,3.6,3.2,3.7,2.6,3.1,3.4,2.6,2.4
Annual,Percentage,Hovedstaden,:,:,:,:,4.4,2.7,2.7,2.9,3.7,3.2,3.5,3.3,3.0,3.2,3.4,3.3,2.6,2.1
Annual,Percentage,Sjælland,:,:,:,:,3.9,2.1,1.4,2.8,3.0,5.6,4.8,4.0,2.8,1.9,3.6,4.2,2.3,2.8
Annual,Percentage,Syddanmark,:,:,:,:,2.4,1.1,2.9,2.2,1.4,1.0,2.7,3.8,3.5,2.4,3.2,3.2,3.0,3.8
Annual,Percentage,Midtjylland,:,:,:,:,3.0,2.3,2.0,3.1,2.0,2.0,4.0,2.3,5.0,2.5,2.9,3.1,2.1,1.7
Annual,Percentage,Nordjylland,:,:,:,:,1.8,0.8,1.3,1.6,0.3,2.8,3.4,3.1,3.9,2.5,1.9,3.9,3.6,1.4
Annual,Percentage,Estonia,:,9.4,12.4,7.0,5.6,4.9 b,6.2,9.0,8.7,9.4,7.6,6.2 b,4.5,4.7,4.1,3.8,3.3,2.7
Annual,Percentage,Greece,16.9,14.1,12.8,11.5,11.5,11.2,11.0,11.6,15.2,19.5,20.3,21.5,22.2,22.4,21.1,16.7,16.2,16.6
Annual,Percentage,Attiki,13.3,12.9,9.7,8.3,9.5,10.5,9.5,9.5,14.9,19.0,20.7,20.0,20.9,21.0,20.1,16.3,12.8,14.0
Annual,Percentage,Attiki,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,16.3,12.8,14.0
Annual,Percentage,"Nisia Aigaiou, Kriti",18.0,18.4,15.2,13.5,13.4,11.1,12.2,11.1,10.3,15.6,16.7,23.9,23.7,23.1,21.9,18.3,20.0,18.2
Annual,Percentage,Voreio Aigaio,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,15.1,19.6,19.0
Annual,Percentage,Notio Aigaio,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,21.4,22.3,20.9
Annual,Percentage,Kriti,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,17.6,18.9,16.3
Annual,Percentage,Voreia Elláda,18.2,12.7,13.9,11.7,12.0,11.4,11.7,12.8,16.7,20.1,21.0,20.5,20.2,21.4,19.4,14.9,17.0,17.7
Annual,Percentage,"Anatoliki Makedonia, Thraki",:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,18.0,19.9,17.9
Annual,Percentage,Kentriki Makedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,14.1,17.1,17.6
Annual,Percentage,Dytiki Makedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,16.5,15.5,19.1
Annual,Percentage,Ipeiros,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,12.8,11.7,16.5
Annual,Percentage,Kentriki Elláda,21.0,16.1,15.7,15.3,13.1,11.9,12.0,14.0,15.8,21.1,20.4,24.0,25.7,25.4,24.1,18.8,18.3,18.2
Annual,Percentage,Thessalia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,16.6,13.8,12.0
Annual,Percentage,Ionia Nisia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,13.6,11.7,11.2
Annual,Percentage,Dytiki Elláda,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,28.0,25.6,27.4
Annual,Percentage,Sterea Elláda,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,14.0,12.5,14.6
Annual,Percentage,Peloponnisos,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,17.2,23.1,20.7
Annual,Percentage,Spain,:,4.8,4.1,4.1,3.5,3.6,4.5,4.9,4.5,5.8,6.2,7.1,6.4,5.8,5.1,5.4,4.7,7.0
Annual,Percentage,Noroeste,:,4.2,3.5,3.4,3.1,2.4,2.6,3.2,2.0,3.6,4.4,5.1,4.8,4.5,2.6,2.9,3.2,4.9
Annual,Percentage,Galicia,:,5.4,4.7,3.7,3.8,3.0,3.4,4.4,2.5,4.1,4.6,5.5,4.2,4.1,2.4,1.6,3.6,5.2
Annual,Percentage,Principado de Asturias,:,2.4,1.9,2.8,2.2,1.6,1.4,1.1,0.8,3.3,4.2,5.1,6.9,3.9,3.5,6.0,3.4,4.5
Annual,Percentage,Cantabria,:,1.9,0.6,3.2,1.0,1.0,1.2,1.5,1.5,2.3,3.9,3.5,3.5,7.5,2.2,3.6,0.9,4.4
Annual,Percentage,Noreste,:,1.3,2.3,1.4,1.8,1.9,2.1,2.5,3.2,2.8,3.9,4.2,3.5,3.8,2.2,3.0,2.9,4.0
Annual,Percentage,País Vasco,:,1.3,3.2,1.5,1.5,2.8,3.4,2.1,4.0,2.1,4.8,4.8,4.6,4.2,3.7,3.2,3.5,5.0
Annual,Percentage,Comunidad Foral de Navarra,:,0.4,1.2,2.3,1.7,1.5,2.1,2.5,4.4,4.1,0.6,1.2,2.2,3.4,0.3,5.9,3.0,6.2
Annual,Percentage,La Rioja,:,2.0,0.9,1.3,2.5,2.8,1.7,5.3,5.5,6.3,6.6,5.6,4.8,5.9,2.9,3.5,1.6,2.3
Annual,Percentage,Aragón,:,1.7,1.5,0.7,2.1,0.4,0.2,2.4,0.9,2.5,3.3,4.2,2.2,2.9,0.5,1.2,2.3,1.7
Annual,Percentage,Comunidad de Madrid,:,3.5,4.2,2.9,2.5,5.2,4.7,5.3,2.7,5.6,7.3,4.8,5.7,4.3,5.4,4.7,4.5,6.9
Annual,Percentage,Comunidad de Madrid,:,3.5,4.2,2.9,2.5,5.2,4.7,5.3,2.7,5.6,7.3,4.8,5.7,4.3,5.4,4.7,4.5,6.9
Annual,Percentage,Centro (ES),:,2.0,1.9,2.2,1.9,1.6,2.5,3.8,3.4,3.7,3.7,5.1,4.6,4.3,3.2,5.2,5.0,4.4
Annual,Percentage,Castilla y León,:,1.1,1.5,1.8,1.3,0.8,2.1,2.9,3.7,2.2,1.8,2.6,2.3,2.0,1.0,1.9,2.3,3.6
Annual,Percentage,Castilla-La Mancha,:,2.2,2.2,2.9,2.3,2.4,3.8,3.8,3.9,5.7,5.8,8.7,8.5,7.6,4.4,7.2,7.4,3.1
Annual,Percentage,Extremadura,:,3.8,2.4,2.1,2.7,2.2,1.3,6.1,2.0,3.5,3.7,3.8,2.4,3.4,5.6,8.5,6.3,8.8
Annual,Percentage,Este,:,4.7,4.8,3.9,3.2,3.3,4.3,5.3,6.0,7.1,6.8,8.4,6.8,6.1,6.1,5.1,5.1,8.2
Annual,Percentage,Cataluña,:,4.3,4.4,4.1,3.8,2.7,3.1,5.1,7.2,7.4,6.1,6.3,6.7,5.5,5.0,6.5,5.7,6.2
Annual,Percentage,Comunitat Valenciana,:,5.3,4.9,4.1,1.9,4.0,5.5,5.6,3.9,6.4,7.1,11.3,6.7,7.5,7.4,2.9,4.8,11.5
Annual,Percentage,Illes Balears,:,3.8,7.5,2.4,4.8,3.6,6.3,4.7,7.4,7.9,10.4,9.8,7.7,3.7,6.9,5.3,2.9,6.9
Annual,Percentage,Sur,:,8.6,4.6,6.9,6.8,5.4,6.1,7.0,6.2,7.8,7.4,9.9,8.3,7.5,5.4,7.7,5.7,8.0
Annual,Percentage,Andalucía,:,8.6,4.0,6.5,6.9,5.4,5.7,5.6,6.3,7.5,7.0,9.5,8.0,7.1,5.2,8.0,5.9,8.0
Annual,Percentage,Región de Murcia,:,7.3,7.3,8.2,5.9,5.4,8.2,15.0,5.8,9.1,9.0,11.8,9.0,9.5,6.2,5.7,4.3,7.6
Annual,Percentage,Ciudad de Ceuta,:,21.4,9.7,27.4,19.9,2.4,10.1,4.5,7.6,19.5,15.3,12.4,16.6,3.5,3.8,15.7,6.2,6.4
Annual,Percentage,Ciudad de Melilla,:,:,:,6.3,8.0,10.9,0.9,9.7,6.4,1.0,14.8,7.4,15.1,13.2,9.4,8.6,12.9,13.9
Annual,Percentage,Canarias,:,8.8,8.8,8.2,3.0,3.9,12.7,3.5,3.9,6.5,8.5,7.2,12.4,10.8,13.6,8.8,3.9,10.7
Annual,Percentage,Canarias,:,8.8,8.8,8.2,3.0,3.9,12.7,3.5,3.9,6.5,8.5,7.2,12.4,10.8,13.6,8.8,3.9,10.7
Annual,Percentage,Finland,:,3.8,3.8,3.3,3.6,3.5,2.8,2.8,3.2,2.9,2.5,2.8,2.2,2.2,2.1,2.8,2.4,2.6
Annual,Percentage,Manner-Suomi,:,3.8,3.8,3.3,3.6,3.5,2.8,2.8,3.2,2.9,2.5,2.8,2.2,2.2,2.1,2.9,2.4,2.6
Annual,Percentage,Itä-Suomi (NUTS 2006),:,3.3,3.9,3.7,4.6,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Percentage,Etelä-Suomi (NUTS 2006),:,3.5,4.0,3.5,3.7,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Percentage,"Länsi-Suomi, Åland",:,4.3,2.9,3.1,3.1,3.5,2.8,2.2,3.1,3.6,2.1,3.3,1.7,2.0,2.7,3.5,3.2,2.0
Annual,Percentage,Pohjois-Suomi (NUTS 2006),:,3.9,4.5,2.5,2.8,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Percentage,Helsinki-Uusimaa,:,:,:,:,:,2.9,2.5,2.9,3.8,2.4,2.5,2.8,2.5,2.1,2.0,2.3,1.9,2.6
Annual,Percentage,Etelä-Suomi,:,:,:,:,:,3.9,2.8,3.1,3.0,2.8,2.7,2.7,2.4,2.4,2.2,3.7,2.6,3.9
Annual,Percentage,Pohjois- ja Itä-Suomi,:,:,:,:,:,3.8,3.3,3.2,2.8,3.0,2.7,2.4,2.1,2.4,1.5,2.0,2.1,2.0
Annual,Percentage,France,:,6.1,5.3,5.0,4.7,5.4,5.6,5.8,5.2,5.3,4.9,4.8,4.5,4.4,4.1,4.7,4.7,5.0 b
Annual,Percentage,Croatia,:,:,:,:,:,:,:,14.3,15.2,15.9,14.7,13.9,13.7,12.5,10.3,8.6,7.2,6.9
Annual,Percentage,Jadranska Hrvatska,:,:,:,:,:,:,:,:,:,:,14.5,13.5,9.8,8.2,7.6,7.5,7.7,8.3
Annual,Percentage,Kontinentalna Hrvatska (NUTS 2016),:,:,:,:,:,:,:,:,:,:,14.8,14.1,15.7,14.6,11.7,9.1,7.0,6.3
Annual,Percentage,Hungary,:,:,22.9,20.9,19.9,17.9,20.3,21.6,23.4,26.3,27.8,24.0,19.4,16.2,14.5,10.1,8.7,8.0
Annual,Percentage,Közép-Magyarország,:,:,19.7,17.7,16.9,15.6,18.5,20.7,20.1,23.4,27.1,23.6,17.5,14.1,11.8,7.3,6.9,5.1
Annual,Percentage,Közép-Magyarország (NUTS 2013),:,:,19.7,17.7,16.9,15.6,18.5,20.7,20.1,23.4,27.1,23.6,17.5,14.1,11.8,:,:,:
Annual,Percentage,Budapest,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6.8,7.0,5.3
Annual,Percentage,Pest,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7.9,6.8,4.9
Annual,Percentage,Dunántúl,:,:,19.2,17.3,17.1,14.8,17.6,17.9,20.8,22.6,22.0,21.5,17.0,14.2,12.3,8.5,8.4,6.3
Annual,Percentage,Közép-Dunántúl,:,:,19.4,15.6,19.2,15.5,16.3,19.3,19.8,23.9,21.1,18.1,16.1,14.1,12.2,7.6,7.5,5.6
Annual,Percentage,Nyugat-Dunántúl,:,:,14.0,11.8,11.4,11.6,14.9,13.7,15.9,17.7,17.7,18.0,12.3,9.4,8.9,4.2,3.7,4.0
Annual,Percentage,Dél-Dunántúl,:,:,24.4,24.8,20.7,17.4,21.9,20.8,27.1,26.1,27.7,29.1,23.0,19.6,16.1,14.2,14.6,9.8
Annual,Percentage,Alföld és Észak,:,:,27.7,25.8,24.0,21.8,23.6,25.0,27.7,31.2,32.6,26.3,22.6,19.3,18.3,13.6,10.4,11.6
Annual,Percentage,Észak-Magyarország,:,:,33.1,32.8,32.3,29.9,29.5,31.5,34.6,36.4,39.8,35.4,30.7,29.9,26.9,25.0,15.3,17.7
Annual,Percentage,Észak-Alföld,:,:,26.6,23.2,21.1,19.6,21.4,22.5,24.6,31.4,32.6,25.6,21.3,16.8,16.5,10.0,11.5,11.6
Annual,Percentage,Dél-Alföld,:,:,23.9,22.3,19.5,16.8,20.7,21.8,24.7,26.2,25.8,18.7,16.6,12.7,12.5,7.5,4.7,6.0
Annual,Percentage,Ireland,5.6,4.8,5.1,4.8,4.5,5.5,6.1,5.7,7.8,9.9,9.9,9.2,8.5,6.7,5.2,4.9,5.4 b,4.3 b
Annual,Percentage,"Border, Midland and Western (NUTS 2013)",5.5,5.5,6.2,4.0,5.8,4.9,6.8,7.9,6.6,:,:,:,:,:,:,:,:,:
Annual,Percentage,Southern and Eastern (NUTS 2013),5.6,4.6,4.7,5.1,4.0,5.8,5.9,4.9,8.3,:,:,:,:,:,:,:,:,:
Annual,Percentage,Northern and Western,:,:,:,:,:,:,:,:,:,7.9,9.3,:,:,3.4,2.5,3.3,4.3 b,4.0 b
Annual,Percentage,Southern,:,:,:,:,:,:,:,:,:,10.0,9.3,:,:,6.5,5.1,3.5,5.6 b,3.8 b
Annual,Percentage,Eastern and Midland,:,:,:,:,:,:,:,:,:,10.5,10.5,:,:,8.0,6.2,6.5,5.7 b,4.8 b
Annual,Percentage,Iceland,:,2.5,2.7,2.1,2.1,0.8 b,0.8,1.8,2.1,2.4,1.9,1.4,1.6,1.9,1.3,0.7,1.0,:
Annual,Percentage,Italy,:,7.0,6.8,6.4,7.0,7.5,7.3,7.4,11.1,14.5,12.3,11.6,11.5,12.1,10.1,8.5,7.4,5.9
Annual,Percentage,Nord-Ovest,:,2.7,2.4,2.9,3.4,3.2,4.6,3.5,6.7,9.4,8.0,8.1,7.0,7.4,7.3,3.5,4.1,4.1
Annual,Percentage,Piemonte,:,3.4,2.2,4.2,4.6,3.3,5.7,4.7,7.8,7.3,5.0,5.3,6.6,10.2,9.0,4.2,3.1,4.4
Annual,Percentage,Valle d’Aosta/Vallée d’Aoste,:,2.7,2.6,1.5,0.9,1.7,1.5,2.2,4.9,8.3,9.2,9.4,9.4,7.3,7.3,3.2,0.5,2.1
Annual,Percentage,Liguria,:,2.8,3.6,3.4,2.3,3.5,1.6,2.7,6.8,8.6,8.1,12.7,11.6,7.9,8.6,4.4,3.0,4.7
Annual,Percentage,Lombardia,:,2.4,2.3,2.3,3.0,3.1,4.7,3.2,6.3,10.5,9.2,8.5,6.4,6.1,6.4,3.1,4.7,3.9
Annual,Percentage,Sud,:,14.1,12.8,11.9,12.3,13.6,10.9,11.8,18.9,23.9,21.0,18.3,18.6,20.8,16.0,15.9,12.7,10.9
Annual,Percentage,Abruzzo,:,2.8,5.0,3.9,5.3,4.9,4.9,5.4,13.2,8.1,8.6,9.5,11.1,15.1,15.6,11.3,6.2,6.1
Annual,Percentage,Molise,:,6.6,4.2,4.2,6.7,3.5,4.2,7.5,12.1,10.0,18.9,8.9,9.9,6.4,9.1,4.7,12.0,2.5
Annual,Percentage,Campania,:,17.5,15.5,14.5,14.3,16.6,12.2,13.9,18.3,21.8,21.9,18.7,16.3,25.9,18.6,20.2,16.6,14.0
Annual,Percentage,Puglia,:,14.1,11.1,12.8,12.8,14.8,11.9,11.5,20.4,34.0,24.7,23.2,26.9,19.8,15.1,12.8,11.9,10.4
Annual,Percentage,Basilicata,:,6.9,9.2,7.4,7.7,11.7,10.3,9.3,24.3,23.5,20.7,15.1,14.0,14.0,8.4,12.2,8.8,5.4
Annual,Percentage,Calabria,:,14.6,15.8,10.8,12.0,10.0,10.5,11.6,20.9,22.2,19.7,15.6,15.7,16.0,13.9,15.3,8.6,9.1
Annual,Percentage,Isole,:,13.8,16.4,13.9,14.6,16.6,16.5,16.6,21.8,29.2,25.1,23.2,24.2,22.0,17.5,18.3,15.4,8.4
Annual,Percentage,Sicilia,:,16.5,18.3,15.2,16.7,18.0,18.5,19.5,25.7,35.9,28.9,26.0,27.3,26.1,20.3,20.9,17.8,9.5
Annual,Percentage,Sardegna,:,5.4,10.5,10.0,8.5,12.4,10.5,7.6,10.0,8.7,13.6,14.7,14.5,9.5,9.0,10.3,8.0,5.1
Annual,Percentage,Nord-Est,:,2.8,2.9,2.8,3.3,3.0,3.5,3.8,5.1,5.7,6.0,5.8,4.8,5.8,5.0,3.2,2.9,1.9
Annual,Percentage,Provincia Autonoma di Bolzano/Bozen,:,3.2,1.3,2.3,2.5,2.2,1.4,1.5,1.6,4.0,2.2,3.3,5.3,2.4,2.5,2.8,0.9,1.5
Annual,Percentage,Provincia Autonoma di Trento,:,0.5,1.7,0.5,0.7,1.9,1.1,3.6,2.5,6.2,4.8,2.8,5.1,9.9,5.9,1.6,5.0,1.3
Annual,Percentage,Veneto,:,3.4,3.0,3.2,3.4,2.9,3.9,4.1,4.1,4.2,3.8,4.7,3.6,5.0,4.1,3.6,1.7,2.0
Annual,Percentage,Friuli-Venezia Giulia,:,3.2,2.9,3.8,4.1,3.8,4.0,2.5,6.5,6.4,6.6,7.2,4.9,6.5,6.0,3.6,4.1,3.7
Annual,Percentage,Emilia-Romagna,:,2.2,3.1,2.4,3.3,3.2,3.5,4.2,6.6,7.3,8.9,7.3,5.9,6.3,5.9,2.9,4.0,1.3
Annual,Percentage,Centro (IT),:,3.8,3.5,3.5,4.7,5.0,4.9,5.5,7.3,10.1,6.8,7.4,8.4,8.7,7.9,6.4,5.5,5.0
Annual,Percentage,Toscana,:,2.5,2.7,3.2,3.8,3.9,3.8,5.1,7.8,9.3,4.8,7.3,8.9,7.0,6.8,5.3,3.4,2.2
Annual,Percentage,Umbria,:,3.4,3.8,2.5,2.7,3.2,4.3,4.1,5.7,10.0,8.6,5.2,10.4,8.5,6.1,4.2,1.8,3.7
Annual,Percentage,Marche,:,4.0,3.6,4.8,4.4,4.0,4.0,4.9,10.6,10.5,9.4,9.5,10.8,9.4,11.0,4.8,4.0,4.8
Annual,Percentage,Lazio,:,4.6,3.9,3.6,5.8,6.2,6.1,6.2,6.2,10.6,7.1,7.3,7.2,9.5,8.0,7.8,7.8,7.1
Annual,Percentage,Lithuania,:,:,32.6,25.3,16.6,12.5 b,15.6,19.9,19.0,19.8,16.0,13.6,13.9,13.5,12.4,11.1,9.4,7.7
Annual,Percentage,Sostinės regionas,:,:,:,:,:,:,:,:,:,:,:,:,:,:,12.0,9.5,7.8,6.6
Annual,Percentage,Vidurio ir vakarų Lietuvos regionas,:,:,:,:,:,:,:,:,:,:,:,:,:,:,12.5,11.8,10.0,8.2
Annual,Percentage,Luxembourg,1.9,0.8,1.8,1.1,0.8,0.7,1.1,0.5,1.2,1.3,1.8,1.4,2.0,1.6 b,1.2,1.3,1.3,1.7 b
Annual,Percentage,Latvia,:,:,39.3,31.3,24.0,19.3 b,22.1,27.6,31.0,25.6,24.0,19.2,16.4,12.8,11.3,9.5,7.8,7.3
Annual,Percentage,Montenegro,:,:,:,:,:,:,:,:,:,:,12.6,13.3,14.7,14.9,13.9,12.9,12.0,13.5
Annual,Percentage,North Macedonia,:,:,:,:,:,:,:,34.7,40.3,40.9,37.7,35.7,30.4,30.0,31.1,30.5,30.4,28.6
Annual,Percentage,Malta,:,:,5.4,3.9,4.4,4.3,5.0,6.5,6.6,9.2,10.2,10.3,8.5,4.4,3.3,3.0,3.6,3.3
Annual,Percentage,Netherlands,:,:,2.5,2.3,1.7,1.5,1.4,2.2,2.5,2.3,2.5,3.2,2.6,2.6 b,2.6,2.4,2.5,2.1
Annual,Percentage,Noord-Nederland,:,:,:,:,:,:,:,:,1.8,1.3,1.9,1.8,1.5,1.5 b,1.7,1.8,3.0,1.8
Annual,Percentage,Groningen,:,:,:,:,:,:,:,:,:,:,:,:,:,1.1 b,1.8,1.5,5.4,1.6
Annual,Percentage,Friesland (NL),:,:,:,:,:,:,:,:,:,:,:,:,:,1.0 b,1.9,0.8,1.5,1.0
Annual,Percentage,Drenthe,:,:,:,:,:,:,:,:,:,:,:,:,:,2.6 b,1.4,3.5,2.1,3.2
Annual,Percentage,Oost-Nederland,:,:,:,:,:,:,:,:,2.3,2.1,2.1,3.0,1.4,1.5 b,1.9,2.8,2.3,1.0
Annual,Percentage,Overijssel,:,:,:,:,:,:,:,:,:,:,:,:,:,1.4 b,2.3,4.6,2.5,1.0
Annual,Percentage,Gelderland,:,:,:,:,:,:,:,:,:,:,:,:,:,1.3 b,1.5,1.9,2.4,0.9
