Time frequency,Unit of measure,Rail network segment (2010),Train category\Time,2010.0
Annual,Number,Linha Do Alentejo(Barreiro->Funcheira),Goods trains,15262.0
Annual,Number,Linha Do Alentejo(Barreiro->Funcheira),Other trains,2259.0
Annual,Number,Linha Do Alentejo(Barreiro->Funcheira),Passenger trains,28050.0
Annual,Number,Linha Do Sul(Alvito-A->Tunes),Goods trains,19470.0
Annual,Number,Linha Do Sul(Alvito-A->Tunes),Other trains,14793.0
Annual,Number,Linha Do Sul(Alvito-A->Tunes),Passenger trains,75247.0
Annual,Number,Linha De Sines(Ermidas - Sado->Porto De Sines),Goods trains,5267.0
Annual,Number,Linha De Sines(Ermidas - Sado->Porto De Sines),Other trains,223.0
Annual,Number,Linha De Évora(Casa Branca->Estremoz),Goods trains,78.0
Annual,Number,Linha De Évora(Casa Branca->Estremoz),Other trains,21.0
Annual,Number,Linha De Évora(Casa Branca->Estremoz),Passenger trains,2108.0
Annual,Number,Linha Do Algarve(Lagos->Vila Real De Stº António),Goods trains,2251.0
Annual,Number,Linha Do Algarve(Lagos->Vila Real De Stº António),Other trains,562.0
Annual,Number,Linha Do Algarve(Lagos->Vila Real De Stº António),Passenger trains,21528.0
Annual,Number,Concordância De Poceirão(Bifurcação Do Poceirão - Descendente->Bifurcação De Águas De Moura - Sul),Goods trains,12695.0
Annual,Number,Concordância De Poceirão(Bifurcação Do Poceirão - Descendente->Bifurcação De Águas De Moura - Sul),Other trains,979.0
Annual,Number,Concordância De Poceirão(Bifurcação Do Poceirão - Descendente->Bifurcação De Águas De Moura - Sul),Passenger trains,1428.0
Annual,Number,Concordância De Verride(Agulha 1 Da Amieira->Bifurcação De Verride),Goods trains,4369.0
Annual,Number,Concordância De Verride(Agulha 1 Da Amieira->Bifurcação De Verride),Other trains,175.0
Annual,Number,Concordância De Verride(Agulha 1 Da Amieira->Bifurcação De Verride),Passenger trains,673.0
Annual,Number,Concordância De Agualva(Pk De Inicio Concordância Agualva->Bifurcação De Agualva),Goods trains,9172.0
Annual,Number,Concordância De Agualva(Pk De Inicio Concordância Agualva->Bifurcação De Agualva),Other trains,842.0
Annual,Number,Concordância De Agualva(Pk De Inicio Concordância Agualva->Bifurcação De Agualva),Passenger trains,3.0
Annual,Number,Concordância De Sete Rios(Sete Rios->Benfica),Goods trains,594.0
Annual,Number,Concordância De Sete Rios(Sete Rios->Benfica),Other trains,692.0
Annual,Number,Concordância De Sete Rios(Sete Rios->Benfica),Passenger trains,49321.0
Annual,Number,Ramal Louriçal(- ->Agulha Celbi/Soporcel),Goods trains,1462.0
Annual,Number,Ramal Louriçal(- ->Agulha Celbi/Soporcel),Other trains,38.0
Annual,Number,Ramal Da Figueira Da Foz(Figueira Da Foz->Pampilhosa),Goods trains,472.0
Annual,Number,Ramal Da Figueira Da Foz(Figueira Da Foz->Pampilhosa),Other trains,15.0
Annual,Number,Concordância Norte Do Setil(Bifurcação Norte Do Setil->Bifurcação Do Setil - Vendas Novas),Goods trains,5571.0
Annual,Number,Concordância Norte Do Setil(Bifurcação Norte Do Setil->Bifurcação Do Setil - Vendas Novas),Other trains,270.0
Annual,Number,Concordância Norte Do Setil(Bifurcação Norte Do Setil->Bifurcação Do Setil - Vendas Novas),Passenger trains,5.0
Annual,Number,Ramal De Neves Corvo(Ourique->Minas De Neves Corvo),Goods trains,1549.0
Annual,Number,Ramal De Neves Corvo(Ourique->Minas De Neves Corvo),Other trains,227.0
Annual,Number,Ramal Petrogal - Asfaltos(Ramal Petrogal - Asfaltos (Inserção)->Ramal Petrogal (Início) R. Petr.Asf.(Extremo)),Goods trains,920.0
Annual,Number,Ramal Petrogal - Asfaltos(Ramal Petrogal - Asfaltos (Inserção)->Ramal Petrogal (Início) R. Petr.Asf.(Extremo)),Other trains,74.0
Annual,Number,Concordância Da Funcheira(Bifurcação Da Funcheira - Sul->Bifurcação Da Funcheira - Alentejo),Goods trains,1698.0
Annual,Number,Concordância Da Funcheira(Bifurcação Da Funcheira - Sul->Bifurcação Da Funcheira - Alentejo),Other trains,9.0
Annual,Number,Concordância De Ermidas(Bifurcação De Ermidas - Sines->Bifurcação De Ermidas - Sul),Goods trains,537.0
Annual,Number,Concordância De Ermidas(Bifurcação De Ermidas - Sines->Bifurcação De Ermidas - Sul),Other trains,13.0
Annual,Number,Concordância Águas Moura(Águas De Moura->Bifurcação De Águas De Moura - Norte),Goods trains,6578.0
Annual,Number,Concordância Águas Moura(Águas De Moura->Bifurcação De Águas De Moura - Norte),Other trains,672.0
Annual,Number,Concordância Águas Moura(Águas De Moura->Bifurcação De Águas De Moura - Norte),Passenger trains,1.0
Annual,Number,Concordância De Bombel(Pk De Inicio Concordância Bombel->Agulha 2 De Vidigal),Goods trains,8580.0
Annual,Number,Concordância De Bombel(Pk De Inicio Concordância Bombel->Agulha 2 De Vidigal),Other trains,229.0
Annual,Number,Concordância De Bombel(Pk De Inicio Concordância Bombel->Agulha 2 De Vidigal),Passenger trains,4.0
Annual,Number,Concordância De Xabregas(Bifurcação De Chelas->Bifurcação De Xabregas),Goods trains,43.0
Annual,Number,Concordância De Xabregas(Bifurcação De Chelas->Bifurcação De Xabregas),Other trains,1525.0
Annual,Number,Concordância De Xabregas(Bifurcação De Chelas->Bifurcação De Xabregas),Passenger trains,602.0
Annual,Number,Ramal Barreiro-Quimigal(Ramal Barreiro Quimigal (Inserção)->Ramal Barreiro - Quimigal (Extremo)),Goods trains,465.0
Annual,Number,Ramal Barreiro-Quimigal(Ramal Barreiro Quimigal (Inserção)->Ramal Barreiro - Quimigal (Extremo)),Other trains,470.0
Annual,Number,Variante De Alcácer(Inicio Variante De Alcácer (Agulha 4i De Pinheiro)->Extremo Variante De Alcácer (Agulha 3 De Grândola Norte)),Goods trains,234.0
Annual,Number,Variante De Alcácer(Inicio Variante De Alcácer (Agulha 4i De Pinheiro)->Extremo Variante De Alcácer (Agulha 3 De Grândola Norte)),Passenger trains,80.0
Annual,Number,Terminal De Tadim(Terminal De Mercadorias Tadim (Inserção)->Terminal De Mercadorias De Tadim (Extremo)),Goods trains,442.0
Annual,Number,Terminal De Tadim(Terminal De Mercadorias Tadim (Inserção)->Terminal De Mercadorias De Tadim (Extremo)),Other trains,4.0
Annual,Number,Ramal Da Siderurgia Nacional(Ramal Da Siderurgia Nacional (Inserção)->Siderurgia Nacional (Extremo)),Goods trains,1552.0
Annual,Number,Ramal Da Siderurgia Nacional(Ramal Da Siderurgia Nacional (Inserção)->Siderurgia Nacional (Extremo)),Other trains,103.0
Annual,Number,Ramal Terminal Mercadorias Do Fundão(Ramal Terminal De Mercadorias Do Fundão (Inserção)->Terminal De Mercadorias Do Fundão (Extremo)),Goods trains,617.0
Annual,Number,Ramal Terminal Mercadorias Do Fundão(Ramal Terminal De Mercadorias Do Fundão (Inserção)->Terminal De Mercadorias Do Fundão (Extremo)),Other trains,294.0
Annual,Number,Plataforma De Cacia(Plataforma De Cacia (Inserção Lado Aveiro)->Plataforma De Cacia (Inserção Lado Cacia)),Goods trains,717.0
Annual,Number,Plataforma De Cacia(Plataforma De Cacia (Inserção Lado Aveiro)->Plataforma De Cacia (Inserção Lado Cacia)),Other trains,142.0
Annual,Number,Plataforma De Cacia(Plataforma De Cacia (Inserção Lado Aveiro)->Plataforma De Cacia (Inserção Lado Cacia)),Passenger trains,10.0
Annual,Number,Terminal De Mercadorias Da Bobadela(Bobadela Sul (Inserção T. Mer. Bobadela Lado Oriente)->Bobadela Norte (Inserção T. Mer. Bobadela Lado Alverca)),Goods trains,7627.0
Annual,Number,Terminal De Mercadorias Da Bobadela(Bobadela Sul (Inserção T. Mer. Bobadela Lado Oriente)->Bobadela Norte (Inserção T. Mer. Bobadela Lado Alverca)),Other trains,744.0
Annual,Number,Ramal Celbi(Ramal Celbi/Ramal Soporcel (Inserção)->Celbi (Portão)),Goods trains,582.0
Annual,Number,Ramal Celbi(Ramal Celbi/Ramal Soporcel (Inserção)->Celbi (Portão)),Other trains,22.0
Annual,Number,Ramal Soporcel(Ramal Celbi/Ramal Soporcel (Inserção)->Ramal Soporcel (Extremo)),Goods trains,880.0
Annual,Number,Ramal Soporcel(Ramal Celbi/Ramal Soporcel (Inserção)->Ramal Soporcel (Extremo)),Other trains,16.0
Annual,Number,Ramal De Porto De Aveiro(Pk 0.000 Do Ramal Porto De Aveiro->Triagem Porto De Aveiro),Goods trains,383.0
Annual,Number,Ramal De Porto De Aveiro(Pk 0.000 Do Ramal Porto De Aveiro->Triagem Porto De Aveiro),Other trains,99.0
Annual,Number,Ramal De Porto De Aveiro(Pk 0.000 Do Ramal Porto De Aveiro->Triagem Porto De Aveiro),Passenger trains,4.0
Annual,Number,Ramal Colpor(Ramal Colpor (Inserção)->Ramal Colpor (Extremo)),Goods trains,66.0
