Time frequency,Statistical information,Bird species,Unit of measure,Geopolitical entity (reporting)\Time,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Unsmoothed estimate,All common species,"Index, 2000=100",European Union - 27 countries (from 2020),107.7,106.78,104.99,106.15,106.55,102.42,100.64,100.21,97.64,97.91,97.44,99.57,96.57,97.31,101.01,97.6,95.53,96.78,97.15,90.17,91.15,93.79,92.63,90.77,91.61,93.17,91.93,92.54,85.41,89.12,89.86,89.45,87.18
Annual,Unsmoothed estimate,All common species,"Index, 1990=100",European Union - 27 countries (from 2020),105.39,104.59,102.95,103.95,104.55,100.31,98.58,98.16,95.68,96.01,95.5,97.65,94.52,95.39,98.96,95.64,93.64,94.84,95.27,88.5,89.32,91.96,90.78,88.96,89.85,91.31,90.15,90.82,83.74,87.4,88.12,87.65,85.46
Annual,Unsmoothed estimate,All common species,"Index, latest year = 100",European Union - 27 countries (from 2020),122.12,121.31,119.29,120.74,120.99,116.42,114.29,113.83,110.9,111.22,110.72,113.12,109.63,110.6,114.69,110.77,108.6,109.93,110.36,102.49,103.57,106.53,105.28,103.12,103.99,105.87,104.61,105.29,97.03,101.31,102.15,101.62,99.11
Annual,Unsmoothed estimate,Common farmland species,"Index, 2000=100",European Union - 27 countries (from 2020),116.31,114.47,117.95,118.27,112.71,104.2,104.78,105.19,100.81,101.28,100.01,97.83,91.67,93.73,97.37,97.3,95.19,90.77,92.28,85.74,85.36,87.48,85.26,83.04,82.92,82.23,82.87,76.88,72.77,75.28,75.31,75.44,66.72
Annual,Unsmoothed estimate,Common farmland species,"Index, 1990=100",European Union - 27 countries (from 2020),98.89,97.35,100.19,100.34,96.1,88.54,88.79,89.44,85.79,85.91,84.94,83.31,78.02,79.87,83.11,82.94,81.1,77.22,78.57,72.85,72.77,74.5,72.6,70.66,70.8,70.14,70.78,65.55,62.08,63.9,64.34,64.34,56.84
Annual,Unsmoothed estimate,Common farmland species,"Index, latest year = 100",European Union - 27 countries (from 2020),164.33,161.61,166.64,167.38,160.02,147.23,147.55,148.59,142.19,143.13,141.45,138.39,129.7,132.51,137.56,137.48,134.13,128.19,130.28,121.05,120.61,123.76,120.45,117.34,117.24,116.43,117.37,108.47,102.96,106.14,106.76,106.26,94.4
Annual,Unsmoothed estimate,Common forest species,"Index, 2000=100",European Union - 27 countries (from 2020),118.92,117.03,110.89,100.45,109.12,101.47,101.17,109.42,99.25,99.34,93.35,94.88,94.01,96.35,101.75,97.08,94.54,94.66,97.05,91.11,92.05,92.78,99.15,95.58,95.07,98.14,95.94,101.15,91.45,97.66,99.59,100.41,101.69
Annual,Unsmoothed estimate,Common forest species,"Index, 1990=100",European Union - 27 countries (from 2020),113.52,111.77,106.11,96.2,104.41,96.85,96.37,104.73,94.86,95.02,89.2,90.66,89.92,91.86,97.1,92.7,90.36,90.26,92.76,87.16,87.83,88.74,94.74,91.05,90.78,93.83,91.78,96.7,87.35,93.37,95.01,96.14,97.1
Annual,Unsmoothed estimate,Common forest species,"Index, latest year = 100",European Union - 27 countries (from 2020),117.39,115.84,109.76,99.35,107.77,100.21,99.99,108.58,98.0,97.97,92.35,93.82,92.96,95.23,100.46,96.01,93.42,93.42,95.84,90.05,90.97,91.65,97.94,94.28,94.0,96.98,94.78,99.99,90.39,96.57,98.43,99.29,100.51
Annual,Smoothed estimate,All common species,"Index, 2000=100",European Union - 27 countries (from 2020),102.06,102.1,102.05,101.97,101.93,101.89,101.8,101.61,101.3,100.75,100.0,99.11,98.22,97.38,96.7,96.14,95.61,95.1,94.61,94.11,93.6,93.1,92.6,92.11,91.63,91.16,90.68,90.21,89.75,89.3,88.84,88.4,87.96
Annual,Smoothed estimate,All common species,"Index, 1990=100",European Union - 27 countries (from 2020),100.0,100.04,100.0,99.91,99.87,99.83,99.74,99.56,99.25,98.73,97.99,97.13,96.25,95.44,94.77,94.23,93.72,93.22,92.74,92.26,91.77,91.27,90.79,90.31,89.84,89.38,88.91,88.45,88.0,87.56,87.11,86.68,86.24
Annual,Smoothed estimate,All common species,"Index, latest year = 100",European Union - 27 countries (from 2020),115.94,115.99,115.93,115.84,115.78,115.73,115.63,115.42,115.06,114.44,113.59,112.58,111.56,110.61,109.83,109.21,108.61,108.04,107.48,106.92,106.35,105.78,105.22,104.67,104.12,103.59,103.06,102.53,102.01,101.5,100.99,100.49,100.0
Annual,Smoothed estimate,Common farmland species,"Index, 2000=100",European Union - 27 countries (from 2020),117.72,115.29,112.99,110.92,109.12,107.54,106.05,104.57,103.04,101.48,100.0,98.59,97.21,95.86,94.52,93.23,92.03,90.87,89.71,88.51,87.22,85.89,84.57,83.24,81.91,80.56,79.19,77.8,76.4,74.99,73.58,72.16,70.74
Annual,Smoothed estimate,Common farmland species,"Index, 1990=100",European Union - 27 countries (from 2020),100.0,97.94,95.99,94.23,92.73,91.39,90.15,88.91,87.61,86.3,85.06,83.88,82.72,81.59,80.45,79.37,78.36,77.39,76.41,75.4,74.32,73.19,72.07,70.94,69.81,68.67,67.5,66.32,65.13,63.93,62.73,61.52,60.31
Annual,Smoothed estimate,Common farmland species,"Index, latest year = 100",European Union - 27 countries (from 2020),166.4,162.95,159.7,156.75,154.22,151.97,149.87,147.77,145.6,143.39,141.3,139.29,137.34,135.43,133.52,131.71,130.02,128.39,126.76,125.07,123.26,121.37,119.51,117.63,115.75,113.85,111.92,109.95,107.98,105.99,104.0,102.0,100.0
Annual,Smoothed estimate,Common forest species,"Index, 2000=100",European Union - 27 countries (from 2020),104.66,104.82,104.8,104.57,104.21,103.74,103.19,102.6,102.01,101.18,100.0,98.67,97.38,96.28,95.56,95.15,94.86,94.67,94.55,94.51,94.53,94.61,94.78,95.04,95.38,95.8,96.3,96.89,97.56,98.31,99.16,100.1,101.14
Annual,Smoothed estimate,Common forest species,"Index, 1990=100",European Union - 27 countries (from 2020),100.0,100.16,100.15,99.94,99.59,99.14,98.62,98.06,97.48,96.69,95.55,94.27,93.02,91.96,91.27,90.88,90.6,90.41,90.3,90.27,90.28,90.37,90.54,90.78,91.11,91.52,92.01,92.57,93.22,93.95,94.77,95.68,96.68
Annual,Smoothed estimate,Common forest species,"Index, latest year = 100",European Union - 27 countries (from 2020),103.47,103.63,103.61,103.39,103.02,102.56,102.02,101.44,100.84,100.02,98.85,97.52,96.23,95.14,94.43,94.03,93.73,93.53,93.42,93.37,93.39,93.47,93.64,93.89,94.23,94.66,95.16,95.74,96.42,97.17,98.02,98.97,100.0
Annual,Smoothed estimate - lower boundary of the 95% confidence interval,All common species,"Index, 2000=100",European Union - 27 countries (from 2020),99.89,99.89,99.89,99.89,99.89,99.89,99.89,99.89,99.89,98.9,97.91,97.91,96.94,95.97,95.02,94.07,94.07,93.14,93.14,92.21,92.21,91.29,91.29,90.38,90.38,89.48,88.59,88.59,87.71,86.84,85.98,85.12,84.27
Annual,Smoothed estimate - lower boundary of the 95% confidence interval,All common species,"Index, 1990=100",European Union - 27 countries (from 2020),97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,96.78,96.78,95.82,94.87,93.92,92.99,92.99,92.06,92.06,91.15,91.15,90.24,90.24,89.34,89.34,88.45,88.45,87.57,86.7,86.7,85.84,84.98,84.14,83.3,82.47
Annual,Smoothed estimate - lower boundary of the 95% confidence interval,All common species,"Index, latest year = 100",European Union - 27 countries (from 2020),113.42,113.42,113.42,113.42,113.42,113.42,113.42,112.29,112.29,112.29,111.17,110.06,108.97,107.89,107.89,106.81,106.81,105.75,105.75,104.7,104.7,103.66,103.66,102.62,102.62,101.6,101.6,100.59,100.59,99.59,98.6,97.62,97.62
Annual,Smoothed estimate - lower boundary of the 95% confidence interval,Common farmland species,"Index, 2000=100",European Union - 27 countries (from 2020),111.06,108.86,106.71,104.59,103.55,102.52,100.49,99.49,98.5,96.55,95.59,94.64,92.77,91.84,90.02,89.13,88.24,86.49,85.63,84.78,83.1,82.28,80.65,79.05,78.26,76.71,75.19,72.97,71.53,69.41,67.36,64.72,62.81
Annual,Smoothed estimate - lower boundary of the 95% confidence interval,Common farmland species,"Index, 1990=100",European Union - 27 countries (from 2020),95.48,93.59,91.73,89.92,88.14,87.26,85.53,83.84,83.0,81.36,80.55,78.95,78.17,76.62,75.86,74.36,73.62,72.88,71.44,70.73,70.03,68.64,67.96,66.61,65.29,64.64,62.73,61.49,59.67,57.91,56.2,53.99,51.88
Annual,Smoothed estimate - lower boundary of the 95% confidence interval,Common farmland species,"Index, latest year = 100",European Union - 27 countries (from 2020),153.3,150.26,147.29,144.37,142.93,141.51,140.1,137.33,134.61,133.27,131.94,130.63,129.33,126.77,125.51,123.02,121.8,120.59,119.39,118.2,117.02,114.71,113.56,112.43,110.21,109.11,106.95,104.83,102.76,100.72,98.73,95.81,92.98
Annual,Smoothed estimate - lower boundary of the 95% confidence interval,Common forest species,"Index, 2000=100",European Union - 27 countries (from 2020),100.6,100.6,100.6,100.6,100.6,99.6,99.6,98.61,98.61,97.63,96.66,95.7,93.8,92.87,91.94,91.94,91.94,91.03,91.03,91.03,91.03,91.03,91.94,91.94,91.94,92.87,92.87,93.8,93.8,93.8,93.8,93.8,94.74
Annual,Smoothed estimate - lower boundary of the 95% confidence interval,Common forest species,"Index, 1990=100",European Union - 27 countries (from 2020),96.23,96.23,96.23,96.23,95.28,95.28,94.33,94.33,93.39,92.46,91.54,90.63,89.73,87.95,87.08,87.08,87.08,87.08,87.08,87.08,87.08,87.08,87.08,87.08,87.95,87.95,88.83,88.83,88.83,88.83,89.73,89.73,89.73
Annual,Smoothed estimate - lower boundary of the 95% confidence interval,Common forest species,"Index, latest year = 100",European Union - 27 countries (from 2020),99.0,99.0,99.0,99.0,99.0,99.0,98.01,98.01,97.03,96.07,95.11,94.17,93.23,91.38,91.38,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,91.38,91.38,92.3,92.3,93.23,93.23,94.17,94.17,94.17
Annual,Smoothed estimate - upper boundary of the 95% confidence interval,All common species,"Index, 2000=100",European Union - 27 countries (from 2020),103.97,103.97,103.97,103.97,103.97,103.97,103.97,102.93,102.93,102.93,101.91,100.89,99.89,98.9,97.91,97.91,96.94,96.94,95.97,95.97,95.02,95.02,94.07,94.07,93.14,93.14,92.21,92.21,92.21,91.29,91.29,91.29,91.29
Annual,Smoothed estimate - upper boundary of the 95% confidence interval,All common species,"Index, 1990=100",European Union - 27 countries (from 2020),101.75,101.75,101.75,101.75,101.75,101.75,101.75,101.75,101.75,100.73,99.73,98.74,98.74,97.76,96.78,95.82,95.82,94.87,94.87,93.92,93.92,92.99,92.99,92.06,92.06,91.15,91.15,90.24,90.24,90.24,90.24,90.24,90.24
Annual,Smoothed estimate - upper boundary of the 95% confidence interval,All common species,"Index, latest year = 100",European Union - 27 countries (from 2020),119.23,119.23,119.23,119.23,118.05,118.05,118.05,118.05,118.05,116.87,115.71,114.56,113.42,113.42,112.29,111.17,111.17,110.06,110.06,108.97,107.89,107.89,106.81,106.81,105.75,105.75,104.7,104.7,103.66,103.66,103.66,102.62,102.62
Annual,Smoothed estimate - upper boundary of the 95% confidence interval,Common farmland species,"Index, 2000=100",European Union - 27 countries (from 2020),125.22,122.74,120.31,117.93,115.59,113.3,111.06,109.95,107.78,106.71,104.59,102.52,101.5,100.49,98.5,97.52,96.55,94.64,93.7,92.77,91.84,90.02,88.24,87.36,85.63,84.78,83.94,82.28,81.46,81.46,80.65,79.84,79.84
