Time frequency,Classification of individual consumption by purpose (COICOP),Unit of measure,Geopolitical entity (reporting)\Time,Janvier 2024,Février 2024,Mars 2024,Avril 2024,Mai 2024,Juin 2024,Juillet 2024,Août 2024,Septembre 2024,Octobre 2024,Novembre 2024,Décembre 2024
Monthly,Non-energy industrial goods,"Index, 2015=100",France,107.25,107.87,109.44,109.54,110.11,110.25,107.38,109.13,109.69,110.02,110.04,109.49
Monthly,Non-energy industrial goods,"Index, 2015=100",Croatia,117.12,116.83,119.16,120.4,120.57,120.42,117.44,116.58,119.51,122.27,122.1,121.22
Monthly,Non-energy industrial goods,"Index, 2015=100",Hungary,134.66,134.29,134.53,135.27,135.2,135.21,135.33,135.05,135.37,135.92,136.03,136.43
Monthly,Non-energy industrial goods,"Index, 2015=100",Ireland,88.3,89.2,88.8,88.9,89.1,88.9,87.3,88.0,88.3,88.5,88.3,88.5
Monthly,Non-energy industrial goods,"Index, 2015=100",Iceland,110.39,113.95,114.39,114.2,114.88,114.38,112.93,113.34,114.79,114.76,115.21,115.56
Monthly,Non-energy industrial goods,"Index, 2015=100",Italy,107.5,107.0,111.6,113.4,113.2,113.1,107.5,106.3,112.0,113.2,113.0,113.2
Monthly,Non-energy industrial goods,"Index, 2015=100",Lithuania,125.78,125.88,126.55,127.52,127.9,127.34,125.96,125.24,126.65,127.74,127.84,126.87
Monthly,Non-energy industrial goods,"Index, 2015=100",Luxembourg,114.44,118.42,118.37,118.26,118.12,118.29,114.2,118.31,118.11,118.38,118.37,118.49
Monthly,Non-energy industrial goods,"Index, 2015=100",Latvia,118.78,118.04,120.81,121.67,123.25,122.14,121.51,120.38,122.58,120.95,122.81,120.69
Monthly,Non-energy industrial goods,"Index, 2015=100",Montenegro,119.35 d,119.21 d,119.83 d,120.28 d,120.39 d,120.26 d,119.19 d,118.53 d,120.25 d,121.57 d,122.25 d,122.49 d
Monthly,Non-energy industrial goods,"Index, 2015=100",North Macedonia,120.04 d,120.73 d,121.51 d,121.43 d,122.19 d,122.65 d,122.58 d,122.82 d,123.40 d,123.81 d,124.09 d,123.99 d
Monthly,Non-energy industrial goods,"Index, 2015=100",Malta,111.91,112.38,113.67,114.46,114.55,114.67,113.14,111.9,113.44,114.8,114.13,115.1
Monthly,Non-energy industrial goods,"Index, 2015=100",Netherlands,114.64,116.49,118.18,118.23,117.97,117.53,113.99,115.0,118.48,120.32,119.71,118.12
Monthly,Non-energy industrial goods,"Index, 2015=100",Norway,123.2,124.5,125.1,125.9,125.5,125.3,125.0,124.8,125.9,125.9,126.0,126.5
Monthly,Non-energy industrial goods,"Index, 2015=100",Poland,118.0,117.8,118.5,119.0,119.0,118.7,118.2,118.1,118.3,119.1,119.3,119.0
Monthly,Non-energy industrial goods,"Index, 2015=100",Portugal,101.73,100.31,105.7,106.11,105.86,105.56,102.01,100.28,105.33,105.89,106.03,105.64
Monthly,Non-energy industrial goods,"Index, 2015=100",Romania,134.31,135.16,135.94,136.66,137.12,137.56,138.02,138.22,138.85,139.69,140.35,140.68
Monthly,Non-energy industrial goods,"Index, 2015=100",Serbia,127.4 d,127.4 d,127.6 d,128.5 d,128.9 d,129.1 d,129.3 d,129.4 d,129.8 d,130.7 d,131.4 d,132.1 d
Monthly,Non-energy industrial goods,"Index, 2015=100",Sweden,117.13,117.61,117.65,118.46,118.41,117.43,116.38,117.51,119.05,119.44,119.07,119.22
Monthly,Non-energy industrial goods,"Index, 2015=100",Slovenia,110.09,110.54,112.35,113.02,113.22,112.91,109.79,108.01,111.03,112.27,113.24,112.44
Monthly,Non-energy industrial goods,"Index, 2015=100",Slovakia,127.54,127.75,128.22,128.65,128.7,128.87,128.75,128.46,128.55,129.48,129.66,130.41
Monthly,Non-energy industrial goods,"Index, 2015=100",Türkiye,703.12 d,713.97 d,734.57 d,755.66 d,780.01 d,786.00 d,790.94 d,801.61 d,818.42 d,847.80 d,859.43 d,868.33 d
Monthly,Non-energy industrial goods,"Index, 2015=100",Kosovo*,112.34 d,112.34 d,112.71 d,112.77 d,112.86 d,112.95 d,112.81 d,113.07 d,113.39 d,113.50 d,113.62 d,113.91 d
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Albania,3.2 d,3.0 d,2.9 d,2.8 d,2.6 d,2.5 d,2.4 d,2.3 d,2.2 d,2.1 d,2.1 d,2.1 d
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Austria,5.9,5.4,4.8,4.2,3.7,3.1,2.7,2.2,1.7,1.4,1.2,0.9
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Belgium,5.2,4.8,4.4,3.9,3.5,3.1,2.9,2.5,2.3,2.0,1.9,1.7
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Bulgaria,7.9,7.2,6.6,5.9,5.2,4.6,3.9,3.3,2.6,2.1,1.7,1.3
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Switzerland,0.6,0.3,0.0,-0.2,-0.5,-0.7,-1.0,-1.2,-1.4,-1.5,-1.6,-1.8
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Cyprus,3.7,3.2,2.7,2.2,1.7,1.2,0.9,0.5,0.2,-0.1,-0.2,-0.4
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Czechia,6.4,5.5,4.7,4.0,3.3,2.7,2.3,1.9,1.6,1.4,1.2,1.0
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Germany,5.3,4.9,4.5,4.1,3.6,3.2,2.9,2.5,2.1,1.8,1.6,1.5
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Denmark,2.3,1.7,1.1,0.5,0.1,-0.3,-0.7,-1.0,-1.1,-1.2,-1.3,-1.4
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",4.6,4.2,3.7,3.3,2.8,2.4,2.1,1.7,1.4,1.2,1.0,0.8
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Euro area - 19 countries  (2015-2022),4.6,4.2,3.7,3.3,2.8,2.4,2.1,1.7,1.4,1.2,1.0,0.8
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Euro area – 20 countries (from 2023),4.6,4.2,3.7,3.3,2.8,2.4,2.1,1.7,1.4,1.2,1.0,0.8
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Estonia,8.3,7.6,6.8,6.0,5.3,4.7,4.1,3.6,3.1,2.9,2.7,2.5
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Greece,6.0,5.4,4.7,4.2,3.6,3.1,2.7,2.3,2.0,1.9,1.8,1.7
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Spain,3.2,2.9,2.6,2.3,2.1,2.0,1.7,1.5,1.4,1.2,1.0,0.9
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",5.2,4.8,4.3,3.8,3.4,3.0,2.6,2.2,1.9,1.6,1.4,1.2
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,European Union - 27 countries (from 2020),5.2,4.8,4.3,3.8,3.4,3.0,2.6,2.2,1.9,1.6,1.4,1.2
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Finland,3.9,3.5,3.0,2.5,2.0,1.7,1.4,1.1,0.9,0.6,0.6,0.5
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,France,3.8,3.4,2.9,2.5,2.1,1.7,1.4,1.2,0.9,0.7,0.6,0.4
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Croatia,6.5,5.9,5.3,4.8,4.2,3.7,3.1,2.6,2.3,1.9,1.6,1.3
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Hungary,9.8,8.7,7.6,6.5,5.6,4.7,4.1,3.5,3.1,2.7,2.3,2.0
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Ireland,2.9,2.5,1.8,1.3,0.7,0.2,-0.1,-0.5,-0.9,-1.3,-1.6,-1.9
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Iceland,6.1,5.8,5.5,5.0,4.7,4.4,4.0,3.6,3.3,2.9,2.6,2.3
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Italy,4.3,3.8,3.4,3.0,2.6,2.2,1.9,1.6,1.2,1.0,0.8,0.6
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Lithuania,8.2,7.4,6.6,5.8,5.1,4.4,3.7,3.0,2.3,1.7,1.2,0.9
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Luxembourg,4.3,3.9,3.5,3.1,2.7,2.3,1.8,1.5,1.2,0.9,0.7,0.6
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Latvia,6.5,5.8,5.2,4.5,3.9,3.6,3.1,2.8,2.5,2.2,1.9,1.8
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Montenegro,7.7 d,7.3 d,7.1 d,6.9 d,6.6 d,6.5 d,6.4 d,6.0 d,5.5 d,5.0 d,4.7 d,4.4 d
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,North Macedonia,6.4 d,6.0 d,5.8 d,5.4 d,5.1 d,4.8 d,4.6 d,4.3 d,4.2 d,4.1 d,4.0 d,4.0 d
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Malta,3.9,3.5,3.0,2.7,2.3,2.1,1.9,1.6,1.3,1.2,1.0,0.9
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Netherlands,5.4,4.7,3.9,3.1,2.2,1.6,1.1,0.5,0.2,0.0,-0.1,-0.2
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Norway,6.1,6.0,5.6,5.3,4.9,4.5,4.0,3.6,3.2,2.8,2.4,2.0
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Poland,7.3,6.7,5.9,5.2,4.4,3.7,3.1,2.5,2.1,1.7,1.4,1.1
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Portugal,2.9,2.3,1.8,1.4,1.0,0.6,0.4,0.1,-0.2,-0.4,-0.6,-0.6
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Romania,9.7,9.8,10.2,10.5,10.8,11.0,11.2,10.6,10.1,9.6,9.1,8.6
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Serbia,9.7 d,9.1 d,8.6 d,8.0 d,7.4 d,6.8 d,6.2 d,5.6 d,5.2 d,4.8 d,4.5 d,4.3 d
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Sweden,7.0,6.4,5.8,5.2,4.5,4.0,3.3,2.7,2.0,1.5,1.2,0.8
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Slovenia,5.0,4.7,4.2,3.7,3.2,2.8,2.2,1.7,1.3,1.0,0.8,0.6
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Slovakia,8.4,7.8,7.2,6.5,5.9,5.2,4.6,4.1,3.6,3.2,2.9,2.6
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Türkiye,47.8 d,48.6 d,50.0 d,51.5 d,53.0 d,53.9 d,53.0 d,50.6 d,48.1 d,45.7 d,43.6 d,41.3 d
Monthly,Non-energy industrial goods,Moving 12-months average rate of change,Kosovo*,4.0 d,3.7 d,3.5 d,3.3 d,3.1 d,2.9 d,2.7 d,2.4 d,2.1 d,1.9 d,1.6 d,1.5 d
Monthly,Non-energy industrial goods,Percentage change m/m-1,Albania,0.2 d,0.3 d,0.1 d,0.1 d,0.0 d,0.2 d,0.2 d,0.3 d,0.4 d,0.2 d,0.1 d,0.2 d
Monthly,Non-energy industrial goods,Percentage change m/m-1,Austria,-1.9,-0.2,2.1,-0.1,0.0,-0.4,-2.2,-0.7,2.6,1.2,0.1,-0.3
Monthly,Non-energy industrial goods,Percentage change m/m-1,Belgium,-3.3,3.8,-0.3,-0.6,0.2,0.3,-6.5,7.0,-0.1,0.7,0.2,0.0
Monthly,Non-energy industrial goods,Percentage change m/m-1,Bulgaria,0.1,-0.4,0.1,0.2,0.2,-0.3,-0.2,-0.4,-0.2,1.3,-0.4,0.0
Monthly,Non-energy industrial goods,Percentage change m/m-1,Switzerland,-1.5,0.3,0.1,0.7,-0.1,-0.9,-1.2,0.3,0.4,0.5,0.1,-0.5
Monthly,Non-energy industrial goods,Percentage change m/m-1,Cyprus,-4.2,0.8,2.1,1.4,0.3,0.2,-3.5,-0.4,1.7,1.3,0.0,-0.4
Monthly,Non-energy industrial goods,Percentage change m/m-1,Czechia,0.3,0.2,0.2,0.5,-0.1,-0.3,0.0,-0.3,0.2,0.3,-0.1,-0.1
Monthly,Non-energy industrial goods,Percentage change m/m-1,Germany,-0.7,0.5,0.5,0.2,-0.2,-0.1,-0.6,-0.1,0.8,0.5,0.2,0.3
Monthly,Non-energy industrial goods,Percentage change m/m-1,Denmark,-1.5,0.2,0.5,0.1,-0.3,-1.1,-0.5,-0.2,1.6,-0.1,-0.1,0.2
Monthly,Non-energy industrial goods,Percentage change m/m-1,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",-2.4,0.4,1.9,0.4,0.0,-0.1,-2.6,0.3,2.2,0.7,0.0,-0.1
Monthly,Non-energy industrial goods,Percentage change m/m-1,Euro area - 19 countries  (2015-2022),-2.4,0.4,1.9,0.4,0.0,-0.1,-2.6,0.3,2.2,0.7,0.0,-0.1
Monthly,Non-energy industrial goods,Percentage change m/m-1,Euro area – 20 countries (from 2023),-2.4,0.4,1.9,0.4,0.0,-0.1,-2.6,0.3,2.2,0.7,0.0,-0.1
Monthly,Non-energy industrial goods,Percentage change m/m-1,Estonia,-0.8,0.8,0.4,0.7,-0.1,-0.2,-1.4,1.4,1.2,0.4,0.0,-0.2
Monthly,Non-energy industrial goods,Percentage change m/m-1,Greece,-5.0,-0.9,6.2,0.8,-0.1,0.2,-5.7,-0.3,7.0,0.4,-0.2,0.0
Monthly,Non-energy industrial goods,Percentage change m/m-1,Spain,-3.0,-0.4,3.2,0.7,0.2,-0.3,-3.4,-0.3,3.2,0.8,0.1,-0.2
Monthly,Non-energy industrial goods,Percentage change m/m-1,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",-1.9,0.3,1.6,0.4,0.0,-0.1,-2.1,0.2,1.8,0.7,0.0,-0.1
Monthly,Non-energy industrial goods,Percentage change m/m-1,European Union - 27 countries (from 2020),-1.9,0.3,1.6,0.4,0.0,-0.1,-2.1,0.2,1.8,0.7,0.0,-0.1
Monthly,Non-energy industrial goods,Percentage change m/m-1,Finland,-0.9,0.1,0.7,0.4,1.0,-1.1,-0.5,0.0,1.2,0.3,-0.3,-0.1
Monthly,Non-energy industrial goods,Percentage change m/m-1,France,-1.9,0.6,1.5,0.1,0.5,0.1,-2.6,1.6,0.5,0.3,0.0,-0.5
Monthly,Non-energy industrial goods,Percentage change m/m-1,Croatia,-2.6,-0.2,2.0,1.0,0.1,-0.1,-2.5,-0.7,2.5,2.3,-0.1,-0.7
Monthly,Non-energy industrial goods,Percentage change m/m-1,Hungary,0.2,-0.3,0.2,0.6,-0.1,0.0,0.1,-0.2,0.2,0.4,0.1,0.3
Monthly,Non-energy industrial goods,Percentage change m/m-1,Ireland,-3.1,1.0,-0.4,0.1,0.2,-0.2,-1.8,0.8,0.3,0.2,-0.2,0.2
Monthly,Non-energy industrial goods,Percentage change m/m-1,Iceland,-2.8,3.2,0.4,-0.2,0.6,-0.4,-1.3,0.4,1.3,0.0,0.4,0.3
Monthly,Non-energy industrial goods,Percentage change m/m-1,Italy,-5.0,-0.5,4.3,1.6,-0.2,-0.1,-5.0,-1.1,5.4,1.1,-0.2,0.2
Monthly,Non-energy industrial goods,Percentage change m/m-1,Lithuania,-0.9,0.1,0.5,0.8,0.3,-0.4,-1.1,-0.6,1.1,0.9,0.1,-0.8
Monthly,Non-energy industrial goods,Percentage change m/m-1,Luxembourg,-3.0,3.5,0.0,-0.1,-0.1,0.1,-3.5,3.6,-0.2,0.2,0.0,0.1
Monthly,Non-energy industrial goods,Percentage change m/m-1,Latvia,0.0,-0.6,2.3,0.7,1.3,-0.9,-0.5,-0.9,1.8,-1.3,1.5,-1.7
Monthly,Non-energy industrial goods,Percentage change m/m-1,Montenegro,-0.1 d,-0.1 d,0.5 d,0.4 d,0.1 d,-0.1 d,-0.9 d,-0.6 d,1.5 d,1.1 d,0.6 d,0.2 d
Monthly,Non-energy industrial goods,Percentage change m/m-1,North Macedonia,0.3 d,0.6 d,0.6 d,-0.1 d,0.6 d,0.4 d,-0.1 d,0.2 d,0.5 d,0.3 d,0.2 d,-0.1 d
Monthly,Non-energy industrial goods,Percentage change m/m-1,Malta,-2.4,0.4,1.1,0.7,0.1,0.1,-1.3,-1.1,1.4,1.2,-0.6,0.8
Monthly,Non-energy industrial goods,Percentage change m/m-1,Netherlands,-3.0,1.6,1.5,0.0,-0.2,-0.4,-3.0,0.9,3.0,1.6,-0.5,-1.3
Monthly,Non-energy industrial goods,Percentage change m/m-1,Norway,-2.1,1.1,0.5,0.6,-0.3,-0.2,-0.2,-0.2,0.9,0.0,0.1,0.4
Monthly,Non-energy industrial goods,Percentage change m/m-1,Poland,-0.3,-0.2,0.6,0.4,0.0,-0.3,-0.4,-0.1,0.2,0.7,0.2,-0.3
Monthly,Non-energy industrial goods,Percentage change m/m-1,Portugal,-3.9,-1.4,5.4,0.4,-0.2,-0.3,-3.4,-1.7,5.0,0.5,0.1,-0.4
Monthly,Non-energy industrial goods,Percentage change m/m-1,Romania,0.6,0.6,0.6,0.5,0.3,0.3,0.3,0.1,0.5,0.6,0.5,0.2
Monthly,Non-energy industrial goods,Percentage change m/m-1,Serbia,0.2 d,0.0 d,0.2 d,0.7 d,0.3 d,0.2 d,0.2 d,0.1 d,0.3 d,0.7 d,0.5 d,0.5 d
Monthly,Non-energy industrial goods,Percentage change m/m-1,Sweden,-2.0,0.4,0.0,0.7,0.0,-0.8,-0.9,1.0,1.3,0.3,-0.3,0.1
Monthly,Non-energy industrial goods,Percentage change m/m-1,Slovenia,-2.0,0.4,1.6,0.6,0.2,-0.3,-2.8,-1.6,2.8,1.1,0.9,-0.7
Monthly,Non-energy industrial goods,Percentage change m/m-1,Slovakia,0.2,0.2,0.4,0.3,0.0,0.1,-0.1,-0.2,0.1,0.7,0.1,0.6
Monthly,Non-energy industrial goods,Percentage change m/m-1,Türkiye,3.6 d,1.5 d,2.9 d,2.9 d,3.2 d,0.8 d,0.6 d,1.3 d,2.1 d,3.6 d,1.4 d,1.0 d
Monthly,Non-energy industrial goods,Percentage change m/m-1,Kosovo*,-0.3 d,0.0 d,0.3 d,0.1 d,0.1 d,0.1 d,-0.1 d,0.2 d,0.3 d,0.1 d,0.1 d,0.3 d
Monthly,Non-energy industrial goods,Percentage change m/m-12,Albania,2.4 d,2.5 d,2.4 d,2.1 d,1.7 d,1.9 d,2.0 d,2.0 d,1.7 d,1.9 d,2.1 d,2.2 d
Monthly,Non-energy industrial goods,Percentage change m/m-12,Austria,2.7,2.1,1.8,1.0,0.7,0.5,0.5,0.5,0.0,0.3,0.5,0.1
Monthly,Non-energy industrial goods,Percentage change m/m-12,Belgium,4.3,2.4,1.7,1.3,1.3,1.3,1.5,1.4,1.3,1.1,1.7,0.8
Monthly,Non-energy industrial goods,Percentage change m/m-12,Bulgaria,3.7,3.0,2.7,1.9,1.7,1.1,0.9,0.5,-0.1,0.4,-0.1,0.1
Monthly,Non-energy industrial goods,Percentage change m/m-12,Switzerland,-1.1,-1.2,-1.6,-1.4,-1.6,-2.1,-2.3,-2.3,-2.2,-1.9,-1.5,-1.9
Monthly,Non-energy industrial goods,Percentage change m/m-12,Cyprus,-0.1,0.5,-0.6,-0.4,-0.2,-0.1,-0.2,-0.5,-0.9,-0.4,-0.4,-0.9
Monthly,Non-energy industrial goods,Percentage change m/m-12,Czechia,2.2,1.4,1.2,1.1,0.9,0.7,1.1,0.9,1.0,0.8,0.5,0.6
Monthly,Non-energy industrial goods,Percentage change m/m-12,Germany,2.8,2.8,2.2,1.8,1.3,1.1,1.1,0.7,0.7,0.8,1.0,1.3
Monthly,Non-energy industrial goods,Percentage change m/m-12,Denmark,-0.6,-1.5,-1.3,-1.6,-1.4,-2.1,-2.0,-1.7,-0.9,-1.2,-1.3,-1.2
Monthly,Non-energy industrial goods,Percentage change m/m-12,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2.0,1.6,1.1,0.9,0.7,0.7,0.7,0.4,0.4,0.5,0.6,0.5
Monthly,Non-energy industrial goods,Percentage change m/m-12,Euro area - 19 countries  (2015-2022),2.0,1.6,1.1,0.9,0.7,0.7,0.7,0.4,0.4,0.5,0.6,0.5
Monthly,Non-energy industrial goods,Percentage change m/m-12,Euro area – 20 countries (from 2023),2.0,1.6,1.1,0.9,0.7,0.7,0.7,0.4,0.4,0.5,0.6,0.5
Monthly,Non-energy industrial goods,Percentage change m/m-12,Estonia,3.8,3.7,2.8,2.7,2.4,2.4,1.6,1.6,2.1,2.7,2.1,2.2
Monthly,Non-energy industrial goods,Percentage change m/m-12,Greece,2.6,1.7,2.1,1.8,1.5,1.1,0.9,1.4,1.8,1.6,2.1,1.7
Monthly,Non-energy industrial goods,Percentage change m/m-12,Spain,2.0,1.5,0.8,0.9,1.0,0.8,0.9,0.6,1.1,0.4,0.2,0.3
Monthly,Non-energy industrial goods,Percentage change m/m-12,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2.5,2.0,1.6,1.3,1.1,1.0,1.0,0.6,0.7,0.7,0.8,0.7
Monthly,Non-energy industrial goods,Percentage change m/m-12,European Union - 27 countries (from 2020),2.5,2.0,1.6,1.3,1.1,1.0,1.0,0.6,0.7,0.7,0.8,0.7
Monthly,Non-energy industrial goods,Percentage change m/m-12,Finland,1.5,1.1,0.2,-0.3,-0.3,0.3,0.3,0.2,0.5,0.7,1.4,0.9
Monthly,Non-energy industrial goods,Percentage change m/m-12,France,1.0,0.6,0.4,0.1,0.5,0.6,0.5,0.5,0.3,0.4,0.4,0.2
Monthly,Non-energy industrial goods,Percentage change m/m-12,Croatia,2.6,2.3,2.2,1.8,1.4,1.3,0.7,0.4,0.7,0.8,0.7,0.8
Monthly,Non-energy industrial goods,Percentage change m/m-12,Hungary,4.1,3.0,2.3,1.8,1.8,1.6,2.0,1.9,1.8,1.5,1.1,1.5
Monthly,Non-energy industrial goods,Percentage change m/m-12,Ireland,0.1,-0.7,-1.9,-2.0,-2.3,-2.3,-2.0,-2.2,-2.5,-2.3,-2.3,-2.9
Monthly,Non-energy industrial goods,Percentage change m/m-12,Iceland,3.5,3.2,2.9,2.2,3.0,2.1,2.2,1.5,2.0,1.6,1.6,1.7
Monthly,Non-energy industrial goods,Percentage change m/m-12,Italy,1.8,1.2,0.7,0.9,0.7,0.5,0.8,0.3,-0.1,0.3,0.4,0.1
Monthly,Non-energy industrial goods,Percentage change m/m-12,Lithuania,3.4,3.1,1.8,1.5,1.2,0.9,0.2,0.0,-0.4,-0.7,-0.4,0.0
Monthly,Non-energy industrial goods,Percentage change m/m-12,Luxembourg,1.9,1.4,1.3,0.7,0.3,0.3,-0.3,0.4,0.4,0.3,0.3,0.4
Monthly,Non-energy industrial goods,Percentage change m/m-12,Latvia,2.5,1.7,2.0,1.2,1.8,2.2,1.9,2.0,2.1,1.1,1.5,1.6
Monthly,Non-energy industrial goods,Percentage change m/m-12,Montenegro,7.3 d,6.2 d,6.2 d,6.1 d,4.8 d,5.4 d,5.3 d,3.6 d,2.0 d,1.6 d,2.1 d,2.5 d
Monthly,Non-energy industrial goods,Percentage change m/m-12,North Macedonia,4.1 d,4.3 d,4.7 d,3.9 d,4.0 d,3.7 d,3.8 d,3.9 d,4.1 d,4.0 d,4.0 d,3.6 d
Monthly,Non-energy industrial goods,Percentage change m/m-12,Malta,1.6,1.7,1.2,1.3,0.9,1.1,0.7,0.4,0.2,0.7,0.1,0.4
