Annual,Growth rate on previous period (t/t-1),Inwards,Amsterdam,:,9.9,7.8,16.3,-15.7,6.0,-2.6,1.5,1.8,4.1,-3.0,-3.4,3.1,-0.5,3.7,-17.0,-2.6,16.5,-20.7
Annual,Growth rate on previous period (t/t-1),Inwards,Rotterdam,:,1.3,4.1,3.9,-13.6,13.2,-0.5,0.3,0.4,2.0,3.5,-2.1,0.0,1.7,0.6,-9.2,9.9,2.5,-6.6
Annual,Growth rate on previous period (t/t-1),Inwards,Zeeland Seaports,:,:,:,:,:,:,:,-8.3,0.7,5.3,-3.2,-3.1,-1.2,12.8,2.5,-9.0,12.6,12.6,-14.8
Annual,Growth rate on previous period (t/t-1),Inwards,Gdansk,:,64.5,69.5,2.0,8.1,15.4,26.5,19.6,8.2,13.4,8.1,-3.0,20.5,33.7,9.7,-16.4,18.0,52.3,29.4
Annual,Growth rate on previous period (t/t-1),Inwards,Sines,:,5.8,-4.3,-6.3,-2.8,-5.2,4.0,7.3,16.9,0.7,17.8,12.1,1.3,-5.2,-10.5,-7.8,10.3,-1.7,-3.2
Annual,Growth rate on previous period (t/t-1),Inwards,Constanta,:,-3.2,16.6,4.0,-56.3,2.0,7.4,0.8,-9.9,6.0,13.1,-0.3,4.4,15.3,7.6,-7.0,35.5,18.9,-5.8
Annual,Growth rate on previous period (t/t-1),Inwards,Göteborg,:,6.1,3.4,8.7,-11.9,12.4,-4.7,-2.4,-5.4,-1.1,2.8,9.3,-4.3,1.6,-4.4,2.1,-11.6,16.5,-15.2
Annual,Growth rate on previous period (t/t-1),Inwards,Top 20 ports,:,4.6,3.7,3.4,-16.0,5.3,-0.8,-0.5,-0.8,2.3,1.5,1.1,4.5,2.9,0.8,-9.1,6.7,8.9,-4.7
Annual,Growth rate on previous period (t/t-1),Outwards,Antwerp-Bruges,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,-3.5
Annual,Growth rate on previous period (t/t-1),Outwards,Antwerpen,:,4.1,9.9,1.1,-9.2,11.1,4.7,-0.2,4.4,9.3,3.0,2.1,3.3,4.3,2.5,-1.0,5.3,:,:
Annual,Growth rate on previous period (t/t-1),Outwards,Zeebrugge,:,12.0,10.7,-0.8,-11.4,2.5,-8.4,-1.2,-1.6,-0.5,-11.8,-2.8,-6.3,6.8,6.7,16.1,30.9,:,:
Annual,Growth rate on previous period (t/t-1),Outwards,Bremerhaven,:,19.2,8.2,11.5,-11.6,9.8,20.6,6.1,-5.1,-1.8,-6.9,4.2,-3.9,4.2,-9.4,-4.3,0.4,-6.7,-10.0
Annual,Growth rate on previous period (t/t-1),Outwards,Hamburg,:,5.9,1.1,1.8,-15.0,4.4,10.7,2.7,7.5,5.1,-4.7,-3.5,-2.0,-4.5,4.0,-2.8,-3.0,-8.7,-1.3
Annual,Growth rate on previous period (t/t-1),Outwards,Wilhelmshaven,:,-3.2,-8.7,-20.4,-41.0,-89.9,29.0,-66.2,340.4,22.3,203.6,-11.7,61.3,-8.1,-11.0,1.7,74.5,-30.5,-12.5
Annual,Growth rate on previous period (t/t-1),Outwards,Tallinn,:,1.4,-15.2,-25.4,8.6,12.5,-5.8,-19.9,-3.5,-14.0,-16.2,-17.5,-0.7,8.6,-7.7,5.0,9.9,-29.3,-35.7
Annual,Growth rate on previous period (t/t-1),Outwards,Peiraias,:,7.7,-9.6,-48.2,-3.2,35.5,85.7,54.9,15.0,6.5,-8.9,7.4,11.5,11.4,10.7,-8.1,-9.8,-9.4,4.6
Annual,Growth rate on previous period (t/t-1),Outwards,Bilbao,:,9.5,2.8,3.5,-11.9,9.3,4.3,-2.7,1.4,11.1,5.9,1.2,3.0,5.6,-6.4,-18.2,6.3,4.0,-6.6
Annual,Growth rate on previous period (t/t-1),Outwards,Algeciras,:,9.1,4.7,1.5,-9.8,3.1,24.9,2.7,-5.8,10.5,5.6,6.9,-1.0,8.3,3.2,-0.3,-7.3,-6.3,-1.2
Annual,Growth rate on previous period (t/t-1),Outwards,Barcelona,:,10.5,12.1,1.9,-16.3,2.3,8.4,9.0,9.4,20.8,-9.1,2.8,25.2,5.7,-1.9,-7.1,12.8,2.8,-12.1
Annual,Growth rate on previous period (t/t-1),Outwards,Cartagena,:,1.9,-2.3,55.5,-36.4,-11.2,70.4,160.1,-0.7,17.2,-4.4,-2.1,17.9,-10.1,-4.3,3.6,-6.4,-2.7,24.1
Annual,Growth rate on previous period (t/t-1),Outwards,Tarragona,:,8.2,21.5,0.1,24.1,0.5,-3.1,1.1,-19.4,10.2,5.8,-10.4,11.0,-14.7,3.4,-17.7,30.6,-22.2,12.8
Annual,Growth rate on previous period (t/t-1),Outwards,Valencia,:,5.1,11.8,17.2,1.6,14.3,6.5,6.8,1.5,3.5,5.1,0.2,4.2,2.7,4.6,1.3,4.9,-11.2,-4.5
Annual,Growth rate on previous period (t/t-1),Outwards,HAROPA (Le Havre and Rouen),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,-5.4
Annual,Growth rate on previous period (t/t-1),Outwards,Dunkerque,:,5.4,-4.7,5.6,-15.4,-6.7,18.0,-2.7,-15.7,11.5,2.6,-4.3,-4.7,11.8,-2.6,1.3,-8.2,-11.0,-6.6
Annual,Growth rate on previous period (t/t-1),Outwards,Le Havre,:,2.4,4.8,4.0,-10.8,-7.2,-4.1,-1.5,18.0,-1.8,2.5,-6.2,8.8,1.0,-9.7,-19.8,21.7,:,:
Annual,Growth rate on previous period (t/t-1),Outwards,Nantes Saint-Nazaire,:,-6.2,8.3,-1.3,-5.4,12.8,4.1,1.9,3.5,-3.8,-0.2,-5.7,9.6,14.9,-21.8,-8.6,-50.9,96.3,5.3
Annual,Growth rate on previous period (t/t-1),Outwards,Marseille,:,-0.3,-0.5,0.2,-5.5,-0.2,8.0,2.8,-5.1,-0.8,7.7,0.5,-5.2,6.4,-5.6,0.9,-5.4,-4.2,-12.3
Annual,Growth rate on previous period (t/t-1),Outwards,Augusta,:,-7.8,-3.1,-13.5,-14.7,5.1,-0.6,5.8,3.2,-15.3,-17.1,8.1,4.6,18.7,5.5,1.7,-2.7,2.8,8.5
Annual,Growth rate on previous period (t/t-1),Outwards,Gioia Tauro,:,-3.2,6.9,-1.2,10.3,-1.0,-19.5,4.4,1.4,-0.6,-5.0,0.4,-12.1,18.6,-30.4,28.1,5.2,10.2,-45.7
Annual,Growth rate on previous period (t/t-1),Outwards,Genova,:,-2.7,11.1,0.2,-7.0,-1.2,2.2,7.8,7.0,6.0,9.6,11.0,22.2,-2.1,1.2,-6.2,4.2,-3.2,12.2
Annual,Growth rate on previous period (t/t-1),Outwards,Taranto,:,11.3,-4.4,-0.6,-28.4,-2.4,21.1,-5.2,-38.9,9.7,-33.0,9.1,2.8,5.1,-2.7,-18.4,-39.6,33.4,27.3
Annual,Growth rate on previous period (t/t-1),Outwards,Trieste,:,18.7,-11.0,14.4,-14.6,89.8,-2.4,0.2,-13.2,11.7,12.0,-21.8,7.3,83.1,-9.0,-2.2,2.1,18.4,-34.7
Annual,Growth rate on previous period (t/t-1),Outwards,Klaipeda,:,3.5,15.8,14.6,-2.0,8.8,18.8,-5.1,-6.5,14.6,5.4,3.5,6.9,7.8,-3.4,1.2,-7.9,-37.0,-11.1
Annual,Growth rate on previous period (t/t-1),Outwards,Riga,:,-5.2,4.0,17.5,5.1,-2.6,10.8,4.1,-2.2,18.0,1.5,-9.4,-12.6,6.1,-14.0,-32.3,-10.1,2.7,-24.4
Annual,Growth rate on previous period (t/t-1),Outwards,Amsterdam,:,18.8,8.5,16.5,-3.4,2.7,0.8,8.6,-1.5,4.5,15.0,-0.8,0.7,3.8,5.7,-6.5,-1.6,-4.7,-5.2
Annual,Growth rate on previous period (t/t-1),Outwards,Rotterdam,:,5.4,11.7,-1.1,10.7,8.3,9.3,3.9,0.6,0.9,6.4,1.0,1.1,2.4,-2.6,-9.5,2.3,-7.3,-4.5
Annual,Growth rate on previous period (t/t-1),Outwards,Zeeland Seaports,:,:,:,:,:,:,:,9.2,-5.8,10.2,1.9,3.1,10.7,-2.3,13.4,-16.0,3.8,5.8,-7.3
Annual,Growth rate on previous period (t/t-1),Outwards,Gdansk,:,-10.9,-29.1,-24.1,11.3,60.6,-32.0,-12.8,17.8,-5.4,13.3,3.6,-10.6,8.7,1.7,2.9,-3.3,10.5,15.8
Annual,Growth rate on previous period (t/t-1),Outwards,Sines,:,15.1,-1.5,-1.3,-4.7,27.6,-6.3,16.9,45.3,2.3,17.3,23.9,-10.1,-3.7,-14.9,13.3,10.5,-4.9,-5.8
Annual,Growth rate on previous period (t/t-1),Outwards,Constanta,:,-3.6,-9.1,-1.4,-4.6,5.7,-1.9,4.9,27.4,-6.8,-0.9,5.9,-3.7,-0.5,6.0,-6.1,19.1,11.9,39.2
Annual,Growth rate on previous period (t/t-1),Outwards,Göteborg,:,13.0,-1.2,0.9,-3.5,8.1,-2.8,1.8,-8.1,-7.1,2.5,7.3,2.6,-1.1,-4.1,-4.7,4.5,0.5,-9.3
Annual,Growth rate on previous period (t/t-1),Outwards,Top 20 ports,:,4.1,3.5,-0.2,-3.2,7.3,12.5,0.0,2.7,5.1,3.1,1.5,-0.9,4.1,-0.1,-4.2,1.9,-2.6,-2.0
Annual,Growth rate on previous period (t/t-1),Total,Antwerp-Bruges,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,-4.7
Annual,Growth rate on previous period (t/t-1),Total,Antwerpen,:,4.0,9.1,3.5,-17.0,12.6,5.3,-2.4,4.5,4.9,5.4,4.5,1.3,5.4,1.0,-3.6,4.6,:,:
Annual,Growth rate on previous period (t/t-1),Total,Zeebrugge,:,15.2,6.3,-0.2,-2.4,-0.2,-7.0,-8.2,-5.4,-1.5,-11.6,-3.0,-6.1,10.2,21.4,9.4,26.5,:,:
Annual,Growth rate on previous period (t/t-1),Total,Bremerhaven,:,19.6,8.1,12.2,-12.8,7.6,21.6,4.3,-6.4,-1.6,-7.3,5.1,-5.7,3.8,-7.0,-2.1,0.5,-8.6,-8.4
Annual,Growth rate on previous period (t/t-1),Total,Hamburg,:,6.7,2.3,0.6,-20.3,10.3,9.4,-0.7,6.2,4.5,-4.6,0.1,-1.3,-1.0,-0.4,-6.8,1.8,-7.0,-3.6
Annual,Growth rate on previous period (t/t-1),Total,Wilhelmshaven,:,-6.2,-1.1,-4.9,-15.7,-27.7,-1.4,7.6,-5.9,-2.4,13.7,-10.7,15.3,0.3,2.0,-3.7,9.5,4.4,-6.1
Annual,Growth rate on previous period (t/t-1),Total,Tallinn,:,6.3,-13.0,-19.2,8.3,15.5,-0.8,-19.0,-3.9,0.4,-20.9,-10.4,-5.0,7.5,-3.6,8.1,5.2,-20.6,-29.5
Annual,Growth rate on previous period (t/t-1),Total,Peiraias,:,6.8,-5.1,-53.5,14.3,29.8,79.9,49.8,14.2,3.1,-7.5,7.0,10.2,12.7,11.6,-7.7,-10.4,-8.8,5.6
Annual,Growth rate on previous period (t/t-1),Total,Bilbao,:,12.2,3.3,-1.3,-16.9,6.0,-6.7,-9.5,2.4,4.3,5.8,-1.8,7.0,4.0,0.0,-16.3,5.1,5.6,0.3
Annual,Growth rate on previous period (t/t-1),Total,Algeciras,:,8.8,3.5,-0.4,-9.7,4.9,17.7,5.0,-6.5,11.9,4.9,5.1,0.1,6.2,1.4,-1.6,-6.2,-2.3,-2.1
Annual,Growth rate on previous period (t/t-1),Total,Barcelona,:,3.2,7.2,1.1,-13.5,-1.6,-0.3,-2.5,0.1,19.8,-7.6,2.9,27.3,9.5,0.3,-10.8,10.0,7.1,-10.4
Annual,Growth rate on previous period (t/t-1),Total,Cartagena,:,-4.8,-6.3,7.1,-20.2,-6.6,18.2,33.1,-2.5,10.5,0.3,-2.6,9.2,-2.6,1.2,-4.0,-5.1,17.3,3.1
Annual,Growth rate on previous period (t/t-1),Total,Tarragona,:,1.7,14.8,-8.3,1.8,-4.1,-2.4,4.4,-15.4,14.0,4.0,-4.9,7.1,-4.7,2.5,-19.5,17.9,-6.7,11.8
Annual,Growth rate on previous period (t/t-1),Total,Valencia,:,16.4,12.7,9.2,-3.7,9.8,2.1,0.0,-1.4,2.9,4.6,1.3,3.1,3.1,5.4,0.5,5.3,-7.1,-3.1
Annual,Growth rate on previous period (t/t-1),Total,HAROPA (Le Havre and Rouen),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,-4.4
Annual,Growth rate on previous period (t/t-1),Total,Dunkerque,:,3.9,-0.3,0.4,-24.9,-4.3,12.5,-1.2,-9.2,6.2,-5.2,-0.1,6.0,5.1,3.6,-17.6,10.7,4.1,-12.4
Annual,Growth rate on previous period (t/t-1),Total,Le Havre,:,-1.2,5.6,2.4,-8.5,-5.0,-3.6,-6.5,8.7,-4.6,2.5,-4.6,10.1,-1.8,-7.3,-18.5,16.5,:,:
Annual,Growth rate on previous period (t/t-1),Total,Nantes Saint-Nazaire,:,-0.5,-1.7,-1.1,-11.0,4.4,-1.9,-2.6,-5.7,-6.1,-3.9,-0.1,18.0,9.0,-5.6,-8.5,-30.1,51.4,-2.5
Annual,Growth rate on previous period (t/t-1),Total,Marseille,:,3.4,-4.1,0.0,-13.7,3.2,2.5,-3.1,-6.8,-2.4,4.1,-1.4,-1.1,0.1,-2.1,-3.3,-2.1,-4.4,0.4
Annual,Growth rate on previous period (t/t-1),Total,Augusta,:,-6.2,-2.4,-11.2,-10.4,7.2,-4.3,0.7,-2.3,-4.1,-14.5,-0.3,6.1,4.3,-2.4,4.1,3.4,3.8,5.7
Annual,Growth rate on previous period (t/t-1),Total,Gioia Tauro,:,-3.2,6.8,2.9,9.1,2.8,-20.8,-2.2,0.2,-0.6,-4.2,3.2,-13.5,21.5,-20.0,6.5,6.4,6.1,-41.4
Annual,Growth rate on previous period (t/t-1),Total,Genova,:,4.2,8.9,-3.9,-8.1,-3.0,2.3,0.2,-3.8,6.3,0.1,3.7,12.5,1.8,-3.6,-11.1,9.2,4.4,5.4
Annual,Growth rate on previous period (t/t-1),Total,Taranto,:,6.3,-3.2,0.6,-23.1,-10.2,20.5,-14.6,-30.4,-5.0,-20.6,13.5,-4.0,1.2,-13.6,-15.9,19.5,-31.0,36.4
Annual,Growth rate on previous period (t/t-1),Total,Trieste,:,3.0,-10.8,-6.6,10.2,-1.0,3.1,0.8,9.1,2.8,4.0,0.4,11.9,4.0,5.1,-4.1,4.9,4.9,-12.6
Annual,Growth rate on previous period (t/t-1),Total,Klaipeda,:,6.6,15.6,10.7,-5.0,11.2,16.9,-3.6,-5.3,9.7,2.0,7.2,8.4,6.9,-0.2,2.3,-5.2,-23.1,-11.3
Annual,Growth rate on previous period (t/t-1),Total,Riga,:,-2.7,6.1,13.3,2.3,-0.6,13.3,5.9,-2.3,16.9,-1.1,-9.0,-10.4,7.1,-11.0,-27.9,-5.9,10.8,-23.9
Annual,Growth rate on previous period (t/t-1),Total,Amsterdam,:,12.2,8.0,16.4,-12.4,5.0,-1.6,3.7,0.8,4.3,2.6,-2.5,2.3,1.0,4.4,-13.2,-2.2,8.2,-15.4
Annual,Growth rate on previous period (t/t-1),Total,Rotterdam,:,2.2,5.8,2.7,-7.9,11.8,2.2,1.3,0.5,1.6,4.4,-1.1,0.3,1.9,-0.4,-9.3,7.6,-0.4,-6.0
Annual,Growth rate on previous period (t/t-1),Total,Zeeland Seaports,:,:,:,:,:,:,:,-3.6,-1.3,6.7,-1.7,-1.1,2.7,7.5,6.0,-11.4,9.7,10.5,-12.6
Annual,Growth rate on previous period (t/t-1),Total,Gdansk,:,-2.0,-9.5,-14.4,9.9,40.9,-11.0,3.7,12.1,5.3,10.1,-0.4,7.5,25.0,7.3,-10.9,11.0,40.3,26.3
Annual,Growth rate on previous period (t/t-1),Total,Sines,:,8.0,-3.6,-5.0,-3.3,3.7,0.6,10.3,26.2,1.3,17.6,16.6,-3.3,-4.7,-12.2,-0.1,10.3,-3.0,-4.3
Annual,Growth rate on previous period (t/t-1),Total,Constanta,:,-3.4,4.7,1.9,-36.2,4.2,1.9,3.1,11.6,-2.4,4.3,3.4,-0.6,6.0,6.7,-6.5,26.4,15.2,17.0
Annual,Growth rate on previous period (t/t-1),Total,Göteborg,:,9.4,1.1,4.9,-8.0,10.3,-3.8,-0.4,-6.7,-4.0,2.7,8.4,-1.1,0.3,-4.3,-1.1,-4.2,8.5,-12.5
Annual,Growth rate on previous period (t/t-1),Total,Top 20 ports,:,4.4,3.6,2.2,-11.9,6.0,3.9,-0.3,0.5,3.4,2.1,1.3,2.3,3.4,0.5,-7.2,4.8,4.4,-3.7
Annual,Thousand tonnes,Inwards,Antwerp-Bruges,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,130717.0,123038.0
Annual,Thousand tonnes,Inwards,Antwerpen,80611.0,83828.0,90894.0,95774.0,73566.0,83861.0,88821.0,84992.0,88967.0,89652.0,96660.0,103283.0,102599.0,109202.0,108697.0,102030.0,106069.0,:,:
Annual,Thousand tonnes,Inwards,Zeebrugge,14167.0,16778.0,17155.0,17220.0,18403.0,17955.0,16921.0,14505.0,13180.0,12836.0,11366.0,10997.0,10352.0,11782.0,16083.0,16728.0,20495.0,:,:
Annual,Thousand tonnes,Inwards,Bremerhaven,15747.0,18925.0,20433.0,23094.0,19844.0,20849.0,25598.0,26139.0,24038.0,23714.0,21901.0,23265.0,21389.0,22092.0,21261.0,21381.0,21511.0,19188.0,17928.0
Annual,Thousand tonnes,Inwards,Hamburg,64178.0,68860.0,71000.0,70882.0,53921.0,61901.0,67195.0,65086.0,68511.0,71297.0,68013.0,69971.0,69394.0,70453.0,68112.0,61515.0,64941.0,61181.0,57996.0
Annual,Thousand tonnes,Inwards,Wilhelmshaven,35436.0,32906.0,33330.0,33147.0,29824.0,24285.0,23817.0,26049.0,23844.0,23060.0,24241.0,21690.0,23720.0,24170.0,25195.0,24062.0,23925.0,27248.0,25883.0
Annual,Thousand tonnes,Inwards,Tallinn,3706.0,5633.0,5654.0,6420.0,6897.0,8719.0,10016.0,8358.0,7955.0,10881.0,7790.0,8001.0,7086.0,7494.0,7749.0,8746.0,8612.0,8028.0,6255.0
Annual,Thousand tonnes,Inwards,Peiraias,9877.0,10460.0,10348.0,4359.0,5759.0,7226.0,12664.0,18413.0,20892.0,20894.0,19607.0,20921.0,22794.0,25971.0,29204.0,27047.0,24073.0,22107.0,23560.0
Annual,Thousand tonnes,Inwards,Bilbao,23902.0,27055.0,28000.0,27177.0,22120.0,23166.0,20604.0,17995.0,18520.0,18679.0,19750.0,19066.0,20862.0,21509.0,22314.0,18885.0,19736.0,20992.0,21760.0
Annual,Thousand tonnes,Inwards,Algeciras,32196.0,34937.0,35863.0,35207.0,31788.0,33765.0,37928.0,40512.0,37629.0,42525.0,44402.0,46034.0,46467.0,48560.0,48553.0,47271.0,44833.0,45367.0,44096.0
Annual,Thousand tonnes,Inwards,Barcelona,24942.0,24871.0,26023.0,26209.0,23100.0,22226.0,21027.0,18866.0,17447.0,20731.0,19460.0,20030.0,25902.0,29275.0,29911.0,25751.0,27657.0,30739.0,27988.0
Annual,Thousand tonnes,Inwards,Cartagena,24666.0,23352.0,21802.0,22373.0,18373.0,17250.0,19454.0,22017.0,21311.0,23014.0,23526.0,22872.0,24217.0,24337.0,25132.0,23470.0,22398.0,27973.0,27099.0
Annual,Thousand tonnes,Inwards,Tarragona,25193.0,25272.0,28613.0,25641.0,24500.0,23099.0,22616.0,23908.0,20565.0,23700.0,24520.0,23759.0,25168.0,24792.0,25345.0,20262.0,23130.0,22772.0,25406.0
Annual,Thousand tonnes,Inwards,Valencia,19368.0,24327.0,27589.0,28690.0,26499.0,28115.0,27642.0,25838.0,24679.0,25256.0,26238.0,26937.0,27419.0,28408.0,30204.0,30057.0,31818.0,31133.0,30610.0
Annual,Thousand tonnes,Inwards,HAROPA (Le Havre and Rouen),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,49374.0,47474.0
Annual,Thousand tonnes,Inwards,Dunkerque,35864.0,37069.0,37555.0,37067.0,26593.0,25743.0,28377.0,28238.0,26410.0,27522.0,25214.0,25673.0,28417.0,29157.0,30942.0,23316.0,28022.0,30798.0,26404.0
Annual,Thousand tonnes,Inwards,Le Havre,53561.0,52312.0,55392.0,56387.0,52058.0,49841.0,48113.0,44200.0,46633.0,43996.0,45067.0,43261.0,47858.0,46482.0,43538.0,35676.0,40844.0,:,:
Annual,Thousand tonnes,Inwards,Nantes Saint-Nazaire,26441.0,26740.0,25575.0,25298.0,22091.0,22456.0,21545.0,20613.0,18643.0,17300.0,16323.0,16777.0,20472.0,21785.0,22218.0,20336.0,15733.0,22213.0,21115.0
Annual,Thousand tonnes,Inwards,Marseille,74078.0,77346.0,73483.0,73402.0,61769.0,64393.0,64986.0,61833.0,57260.0,55598.0,57195.0,56042.0,56296.0,55118.0,54650.0,52021.0,51568.0,49253.0,51712.0
Annual,Thousand tonnes,Inwards,Augusta,17725.0,16861.0,16563.0,15019.0,13980.0,15213.0,14185.0,13738.0,12802.0,13570.0,11858.0,11139.0,11956.0,11156.0,10021.0,10700.0,11772.0,12340.0,12722.0
Annual,Thousand tonnes,Inwards,Gioia Tauro,14690.0,14213.0,15163.0,16234.0,17527.0,18682.0,14572.0,13363.0,13210.0,13114.0,12691.0,13461.0,11460.0,14272.0,12892.0,11616.0,12509.0,12732.0,8084.0
Annual,Thousand tonnes,Inwards,Genova,31294.0,33384.0,36091.0,34172.0,31270.0,30123.0,30821.0,30003.0,27513.0,29273.0,27954.0,27882.0,29683.0,31023.0,28904.0,24658.0,27899.0,30678.0,30981.0
