Annual,Abortion ratio,Rate,Italy,195.1,189.8,:,179.3,175.7,172.9,:,162.4,158.2,166.4
Annual,Abortion ratio,Rate,Lithuania,179.1,172.2,150.4,147.0,149.6,127.5,116.7,111.1,117.2,122.6
Annual,Abortion ratio,Rate,Latvia,269.8,244.6,218.5,198.7,188.1,188.3,179.2,162.3,154.9,175.1
Annual,Abortion ratio,Rate,Moldova,:,:,:,:,:,:,:,269.9,:,293.0 p
Annual,Abortion ratio,Rate,Montenegro,:,125.2,132.7,100.8,85.7,:,:,:,:,:
Annual,Abortion ratio,Rate,Poland,2.0,2.6,2.8,2.9,2.6,2.8,3.0,:,:,0.5
Annual,Abortion ratio,Rate,Portugal,:,203.5,194.8,183.2,179.8,171.5,176.3,166.5,175.4,189.7
Annual,Abortion ratio,Rate,Romania,458.3,394.3,350.9,308.7,267.0,258.0,237.8,160.8,151.5,160.8
Annual,Abortion ratio,Rate,Serbia,:,:,:,:,159.9,156.0,152.8,129.8,136.8,129.0
Annual,Abortion ratio,Rate,Russia,534.0,486.0,:,:,:,:,:,:,:,:
Annual,Abortion ratio,Rate,Slovenia,190.0,:,178.4,183.6,174.3,177.4,169.4,156.9,154.1,170.0
Annual,Abortion ratio,Rate,Slovakia,202.6,192.3,180.9,163.1,156.7,156.8,117.1,109.1,:,111.9
Annual,Abortion ratio,Rate,Ukraine,:,249.2,:,:,260.1,258.1,257.6,221.1,202.8,:
Annual,Abortion ratio,Rate,United Kingdom,:,:,254.8,255.2,:,:,:,:,:,:
