Time frequency,Sex,Unit of measure,Geopolitical entity (declaring)\Time,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Total,Number,Tirana,18.0,25.0,33.0,28.0,29.0,32.0,23.0,16.0,20.0,9.0,10.0,13.0,12.0,11.0,9.0
Annual,Total,Number,Wien (greater city),48.0,73.0,73.0,58.0,65.0,26.0,11.0,9.0,19.0,14.0,40.0,25.0,14.0,15.0,22.0
Annual,Total,Number,Sarajevo,:,:,4.0,5.0,13.0,8.0,8.0,12.0,:,:,5.0,9.0,11.0,:,:
Annual,Total,Number,Sofia,27.0,26.0,20.0,20.0,25.0,18.0,25.0,21.0,11.0,12.0,11.0,10.0,10.0,14.0,11.0
Annual,Total,Number,Bern (greater city),:,:,:,:,:,:,:,:,:,:,2.0,8.0,1.0,3.0,4.0
Annual,Total,Number,Zurich (greater city),:,4.0,11.0,1.0,2.0,0.0,2.0,2.0,4.0,2.0,2.0,8.0,1.0,:,:
Annual,Total,Number,Lefkosia (greater city),:,:,:,2.0,5.0,4.0,3.0,4.0,2.0,1.0,3.0,11.0,:,:,:
Annual,Total,Number,Praha,19.0,24.0,17.0,10.0,16.0,15.0,13.0,11.0,9.0,10.0,:,15.0,10.0,7.0,18.0
Annual,Total,Number,Berlin,:,200.0,147.0,156.0,52.0,55.0,51.0,42.0,48.0,50.0,152.0,46.0,49.0,54.0,54.0
Annual,Total,Number,København (greater city),:,:,4.0,16.0,14.0,1.0,7.0,11.0,5.0,23.0,8.0,8.0,4.0,3.0,9.0
Annual,Total,Number,Athina (greater city),:,:,:,:,:,:,:,:,40.0,42.0,45.0,35.0,31.0,34.0,28.0
Annual,Total,Number,Madrid (greater city),:,:,28.0,21.0,:,22.0,18.0,14.0,19.0,16.0,20.0,16.0,16.0,18.0,26.0
Annual,Total,Number,Helsinki/Helsingfors,16.0,7.0,12.0,14.0,12.0,6.0,10.0,12.0,8.0,6.0,10.0,8.0,:,:,:
Annual,Total,Number,Paris (greater city),:,:,:,:,:,:,:,181.0,35.0,30.0,31.0,34.0,16.0,18.0,30.0
Annual,Total,Number,Zagreb,:,:,10.0,11.0,10.0,6.0,5.0,3.0,10.0,10.0,5.0,6.0,8.0,9.0,6.0
Annual,Total,Number,Budapest (greater city),33.0,26.0,32.0,33.0,25.0,29.0,33.0,37.0,22.0,14.0,18.0,13.0,16.0,12.0,20.0
Annual,Total,Number,Reykjavík,:,:,1.0,3.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0
Annual,Total,Number,Roma,28.0,29.0,9.0,27.0,24.0,27.0,27.0,21.0,17.0,16.0,13.0,13.0,11.0,16.0,13.0
Annual,Total,Number,Vilnius,:,:,:,:,:,26.0,45.0,33.0,15.0,12.0,9.0,19.0,16.0,12.0,11.0
Annual,Total,Number,Luxembourg (greater city),3.0,5.0,0.0,3.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Total,Number,Rīga,:,:,:,:,21.0,20.0,23.0,27.0,24.0,16.0,20.0,16.0,18.0,16.0,18.0
Annual,Total,Number,Podgorika,:,:,:,8.0,:,1.0,5.0,2.0,4.0,4.0,7.0,5.0,11.0,5.0,2.0
Annual,Total,Number,Skopje,13.0,12.0,14.0,11.0,8.0,8.0,7.0,8.0,5.0,14.0,:,9.0,:,:,7.0
Annual,Total,Number,Greater Valletta,0.0,0.0,1.0,0.0,0.0,:,:,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
