Time frequency,Unit of measure,Vehicles,Geopolitical entity (reporting)\Time,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0
Annual,Million seat-kilometre,Total,Belgium,:,:,:,:,:,:,:,:,:,23181.0,23990.0,24025.0,23491.0,23029.0,23390.0,23549.0,21606.0,22988.0,22466.0,22230.0,22224.0,22805.0,22904.0,22908.0,23232.0,24456.0,25296.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million seat-kilometre,Total,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,40381.0,40253.0,40407.0,41789.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million seat-kilometre,Total,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,27597.0,40071.0,26598.0,22506.5,26922.4,26894.0,27541.85,26996.0,27617.0,27909.0,28573.0,29505.0,29701.0,28009.0,28206.0,28700.0
Annual,Million seat-kilometre,Total,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,265065.346,257817.05,254367.576,:,:,:,273362.0,277694 u,275176.0,269656.0,:,:,:
Annual,Million seat-kilometre,Total,Denmark,:,:,:,:,:,:,:,:,:,11396.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million seat-kilometre,Total,Greece,:,:,:,:,:,:,:,:,:,2903.0,2660.0,2860.0,2990.0,3087.0,3078.0,3072.0,3152.0,3147.0,3219.0,3301.0,3157.0,3119.0,2905.0,3193.0,3136.0,3347.0,3699.0,3228.0,2957.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million seat-kilometre,Total,Spain,:,:,:,:,:,:,:,:,:,:,:,27584.0,29160.0,29898.0,30631.0,31169.0,32006.0,32820.0,32788.0,34676.0,:,:,:,:,:,39336.0,40626.0,40377.0,40085.0,40198.0,39406.0,40824.0,41370.0,:,41665.0,43272.0,44174.0,46026.0,51133.0,52170 d,:,:,:
Annual,Million seat-kilometre,Total,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8848.0,8976.0,9519.0,9181.0,9198.0,9775.0,9885.0,10067.0,10297.0,10469.0,10665.0,10885.0,11402.0,11563.0,11141.0,11039.0,11329.0,11776.0,12051.0,12731.0,11180.0,11698.0,12102.0
Annual,Million seat-kilometre,Total,France,:,:,:,:,:,:,:,:,:,142110.0,146100.0,145960.0,149520.0,151260.0,156794.0,154613.0,153920.0,154348.0,163626.0,171857.0,179792.0,179816.0,183811.0,176492.0,184732.0,165675.0,197098.0,200888.0,200079.0,210631.0,217507.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million seat-kilometre,Total,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3461.0,3296.0
Annual,Million seat-kilometre,Total,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,26617.0,25388.0,25151.0,24595.0,24320.0,24477.0,22195.0,22679.0,21818.0,22812.9,23835.6,24011.0,23979.0,23939.0,:,25.6,24.0,23.0,22.0,:,32.0
Annual,Million seat-kilometre,Total,Italy,:,:,:,:,:,:,:,:,:,104340.0,101663.0,100061.0,104152.0,106492.0,108819.0,108523.0,:,:,:,:,:,:,:,:,:,113783.0,116049.0,114368.0,112283.0,109934.0,113439.0,114650.0,115904.0,115952.0,117679.0,119014.0,116774.0,117912.0,116366.0,116868.0,112515.0,95411.0,:
Annual,Million seat-kilometre,Total,Luxembourg,:,:,:,:,:,:,:,:,:,794.0,788.0,826.0,880.0,883.0,904.0,897.0,898.0,911.0,915.0,904.0,913.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million seat-kilometre,Total,Netherlands,:,:,:,:,:,:,:,:,:,20012.0,21748.0,22829.0,23540.0,23408.0,23981.0,23999.0,24026.0,25328.0,25969.0,27722.0,29553.0,32600.0,35100.0,36600.0,36000.0,38200.0,41200.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million seat-kilometre,Total,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6059.0,6186.0,6517.0,6966.0,7464.0,7359.0,7526.0,7824.0,8001.0,8209.0,8323.0,:,:,:,:,:,:,:,:,9060.0,9371.0,9268.0,9259.0
Annual,Million seat-kilometre,Total,Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,82049.0,94292.0,:,:,:,:,:,:,:,:,:,:,13904.0,14118.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million seat-kilometre,Total,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,48684.0,48276.0,47948.0,46974.0,46190.0,43278.0,38439.0,34605.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million seat-kilometre,Total,Sweden,14959.0,12869.0,14028.0,14244.0,14950.0,15611.0,16041.0,16034.0,16362.0,16588.0,17450.0,18556.0,19241.0,19574.0,20020.0,19794.0,19298.0,18549.0,18146.0,17096.0,17157.0,16871.0,16969.0,16372.0,17227.0,17426.0,18423.0,18300.0,17802.0,18642.0,20541.0,21760.0,22779.0,23225.0,22999.0,22448.0,23604.0,24957.0,26587.0,27331.0,27865.0,29792.0,30758.0
Annual,Million seat-kilometre,Total,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:,: m,: m,:,:,:
Annual,Million seat-kilometre,Total,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,13323.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million seat-kilometre,Total,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8.731,8.59,8.394,7.754,8.213,:,:,:,9338.0,9314.0,8542.0,8508.0,8509.0,8845.0,8752.0,8926.0,8303.0,8537.0,7515.0,8317.0,6551.0
Annual,Million seat-kilometre,Total,United Kingdom,:,:,:,:,:,:,:,:,:,115068.0,120701.0,117606.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million seat-kilometre,Conventional trains,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,40219 d,39836 d,39424 d,40919 d
Annual,Million seat-kilometre,Conventional trains,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,10506.0,11248.0,:,:,10478.0
Annual,Million seat-kilometre,Conventional trains,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3461.0,3296.0
Annual,Million seat-kilometre,Conventional trains,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,94630.0,88996.0,72096.0,:
Annual,Million seat-kilometre,Conventional trains,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8155.0,:,8016.0,7932.0
