Time frequency,Unit of measure,Country of cabotage\Time,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0
Annual,Thousand tonne-kilometre (TKM),Austria,0.0,0.0,0.0,0.0,0.0,0.0,10797.0
Annual,Thousand tonne-kilometre (TKM),Belgium,16741.0,23172.0,11232.0,21806.0,30967.0,28849.0,31677.0
Annual,Thousand tonne-kilometre (TKM),Germany,402470.0,470038.0,578950.0,785512.0,1229711.0,1417816.0,1516105.0
Annual,Thousand tonne-kilometre (TKM),Denmark,2989.0,2310.0,4357.0,1009.0,1909.0,4683.0,2395.0
Annual,Thousand tonne-kilometre (TKM),Greece,83.0,368.0,3132.0,4199.0,7717.0,10168.0,22530.0
Annual,Thousand tonne-kilometre (TKM),Spain,14835.0,21871.0,34900.0,35332.0,47332.0,56977.0,76839.0
Annual,Thousand tonne-kilometre (TKM),Finland,0.0,0.0,0.0,138.0,1506.0,609.0,2187.0
Annual,Thousand tonne-kilometre (TKM),France,54737.0,61439.0,107128.0,151304.0,200319.0,306064.0,297410.0
Annual,Thousand tonne-kilometre (TKM),Ireland,4965.0,5489.0,3119.0,3653.0,5476.0,6807.0,7614.0
Annual,Thousand tonne-kilometre (TKM),Italy,98633.0,103194.0,89483.0,84907.0,71033.0,80967.0,121277.0
Annual,Thousand tonne-kilometre (TKM),Liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Annual,Thousand tonne-kilometre (TKM),Luxembourg,115.0,306.0,464.0,262.0,665.0,559.0,1239.0
Annual,Thousand tonne-kilometre (TKM),Netherlands,13398.0,12286.0,5609.0,5644.0,8692.0,11504.0,11489.0
Annual,Thousand tonne-kilometre (TKM),Norway,0.0,0.0,0.0,1786.0,7740.0,13761.0,22504.0
Annual,Thousand tonne-kilometre (TKM),Portugal,920.0,9996.0,14537.0,8115.0,8874.0,9526.0,8474.0
Annual,Thousand tonne-kilometre (TKM),Sweden,0.0,0.0,0.0,4977.0,13224.0,22766.0,40602.0
Annual,Thousand tonne-kilometre (TKM),United Kingdom,35648.0,34620.0,27890.0,36935.0,41548.0,42805.0,50677.0
