Time frequency,Unit of measure,Transport infrastructure,Geopolitical entity (reporting)\Time,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Number,Motorways,Austria,139.0,126.0,156.0,126.0,106.0,118.0,89.0,74.0,74.0,71.0,61.0,59.0,46.0,50.0,31.0,36.0,41.0,34.0,45.0,28.0,29.0,26.0,33.0,30.0
Annual,Number,Motorways,Belgium,209.0,236.0,192.0,171.0,140.0,125.0,161.0,164.0,153.0,139.0,150.0,109.0,130.0,113.0,128.0,108.0,110.0,102.0,98.0,102.0,116.0,86.0,81.0,86.0
Annual,Number,Motorways,Bulgaria,:,:,:,:,:,:,:,:,:,38.0,36.0,37.0,36.0,20.0,20.0,39.0,60.0,42.0,62.0,58.0,45.0,35.0,75.0,32.0
Annual,Number,Motorways,Switzerland,:,:,71.0,76.0,58.0,51.0,25.0,31.0,47.0,27.0,34.0,23.0,22.0,63.0,23.0,12.0,21.0,19.0,25.0,19.0,24.0,18.0,15.0,21.0
Annual,Number,Motorways,Cyprus,:,:,:,:,:,:,13.0,9.0,13.0,7.0,7.0,8.0,7.0,3.0,2.0,3.0,6.0,1.0,5.0,8.0,3.0,4.0,5.0,3.0
Annual,Number,Motorways,Czechia,44.0,45.0,43.0,53.0,48.0,58.0,45.0,37.0,48.0,30.0,25.0,28.0,21.0,22.0,25.0,23.0,31.0,40.0,25.0,35.0,31.0,32.0,22.0,33.0
Annual,Number,Motorways,Germany,:,907.0,770.0,857.0,811.0,694.0,662.0,645.0,602.0,495.0,475.0,430.0,453.0,387.0,428.0,375.0,414.0,393.0,409.0,424.0,356.0,317.0,318.0,314.0
Annual,Number,Motorways,Denmark,40.0,29.0,38.0,48.0,31.0,27.0,31.0,16.0,24.0,31.0,24.0,26.0,12.0,8.0,12.0,14.0,16.0,25.0,12.0,21.0,14.0,14.0,11.0,12.0
Annual,Number,Motorways,Greece,105.0,61.0,86.0,69.0,58.0,116.0,111.0,147.0,140.0,120.0,108.0,87.0,81.0,57.0,79.0,56.0,53.0,45.0,54.0,61.0,50.0,34.0,38.0,:
Annual,Number,Motorways,Spain,321.0,347.0,1138.0,1096.0,1056.0,915.0,841.0,759.0,601.0,478.0,453.0,405.0,335.0,297.0,290.0,289.0,277.0,327.0,308.0,323.0,340.0,224.0,316.0,347.0
Annual,Number,Motorways,European Union - 27 countries (from 2020),2428.0,3456.0,4058.0,4136.0,3873.0,3354.0,3122.0,3075.0,2911.0,2420.0,2340.0,2197.0,2041.0,1830.0,1863.0,1766.0,1926.0,1920.0,1977.0,2020.0,1939.0,1476.0,1748 p,1834 p
Annual,Number,Motorways,Finland,9.0,13.0,11.0,16.0,7.0,17.0,10.0,17.0,14.0,9.0,12.0,4.0,11.0,13.0,8.0,8.0,6.0,7.0,8.0,5.0,6.0,9.0,8.0,6.0
Annual,Number,Motorways,France,469.0,517.0,482.0,518.0,432.0,307.0,323.0,292.0,273.0,233.0,225.0,238.0,268.0,222.0,238.0,241.0,297.0,267.0,281.0,268.0,260.0,196.0,243.0,290.0
Annual,Number,Motorways,Croatia,:,:,:,:,:,:,:,:,65.0,67.0,43.0,33.0,23.0,42.0,38.0,22.0,16.0,34.0,22.0,28.0,18.0,19.0,36.0,38.0
Annual,Number,Motorways,Hungary,:,:,:,:,58.0,60.0,47.0,55.0,61.0,54.0,38.0,44.0,49.0,31.0,30.0,27.0,34.0,37.0,34.0,46.0,48.0,35.0,58.0,36.0
Annual,Number,Motorways,Ireland,1.0,4.0,4.0,5.0,8.0,6.0,2.0,11.0,10.0,2.0,4.0,8.0,9.0,5.0,8.0,5.0,7.0,6.0,4.0,9.0,7.0,8.0,:,:
Annual,Number,Motorways,Italy,804.0,764.0,773.0,801.0,711.0,648.0,577.0,590.0,526.0,452.0,350.0,376.0,338.0,330.0,321.0,287.0,305.0,274.0,296.0,330.0,310.0,195.0,246.0,295.0
Annual,Number,Motorways,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,37.0,12.0,4.0,6.0,4.0,10.0,3.0
Annual,Number,Motorways,Luxembourg,6.0,9.0,7.0,12.0,6.0,7.0,4.0,6.0,11.0,6.0,36.0,29.0,4.0,7.0,6.0,3.0,3.0,5.0,3.0,9.0,3.0,6.0,1.0,5.0
Annual,Number,Motorways,Netherlands,132.0,138.0,124.0,123.0,151.0,:,:,:,:,:,83.0,63.0,43.0,68.0,57.0,57.0,79.0,77.0,82.0,76.0,75.0,55.0,47.0,75.0
Annual,Number,Motorways,Poland,:,44.0,57.0,40.0,36.0,35.0,32.0,55.0,53.0,35.0,43.0,28.0,37.0,44.0,40.0,56.0,61.0,50.0,70.0,52.0,70.0,55.0,74.0,64.0
Annual,Number,Motorways,Portugal,118.0,123.0,110.0,110.0,122.0,112.0,93.0,78.0,125.0,90.0,84.0,111.0,84.0,58.0,44.0,50.0,61.0,38.0,51.0,57.0,67.0,59.0,44.0,57.0
Annual,Number,Motorways,Romania,6.0,11.0,6.0,10.0,12.0,16.0,20.0,46.0,41.0,21.0,25.0,18.0,16.0,17.0,24.0,21.0,19.0,26.0,36.0,24.0,43.0,33.0,40.0,45.0
Annual,Number,Motorways,Sweden,25.0,25.0,30.0,27.0,30.0,36.0,20.0,26.0,21.0,15.0,19.0,23.0,18.0,16.0,18.0,31.0,15.0,17.0,20.0,24.0,20.0,6.0,15.0,25.0
Annual,Number,Motorways,Slovenia,:,57.0,24.0,35.0,34.0,37.0,20.0,33.0,37.0,13.0,30.0,19.0,20.0,20.0,16.0,15.0,15.0,25.0,19.0,14.0,14.0,6.0,15.0,25.0
Annual,Number,Motorways,Slovakia,:,:,7.0,19.0,16.0,20.0,21.0,15.0,19.0,14.0,9.0,14.0,:,:,:,:,:,11.0,21.0,14.0,8.0,18.0,12.0,13.0
Annual,Number,Motorways,United Kingdom,200.0,188.0,198.0,226.0,215.0,164.0,203.0,185.0,184.0,157.0,131.0,112.0,99.0,84.0,93.0,81.0,93.0,91.0,82.0,99.0,:,:,:,:
Annual,Number,Rural roads,Austria,680.0,633.0,586.0,565.0,602.0,528.0,477.0,456.0,444.0,419.0,399.0,352.0,338.0,330.0,309.0,271.0,310.0,288.0,262.0,279.0,283.0,229.0,230.0,231.0
Annual,Number,Rural roads,Belgium,779.0,831.0,841.0,782.0,723.0,742.0,673.0,640.0,643.0,531.0,537.0,464.0,459.0,456.0,429.0,397.0,415.0,371.0,307.0,305.0,312.0,232.0,256.0,257.0
Annual,Number,Rural roads,Bulgaria,:,:,:,:,:,:,:,:,:,576.0,553.0,427.0,385.0,348.0,354.0,371.0,379.0,428.0,420.0,339.0,351.0,284.0,322.0,329.0
Annual,Number,Rural roads,Switzerland,:,:,269.0,273.0,317.0,268.0,247.0,215.0,196.0,195.0,178.0,190.0,165.0,151.0,133.0,138.0,113.0,109.0,118.0,111.0,98.0,105.0,102.0,133.0
Annual,Number,Rural roads,Cyprus,:,:,:,:,:,:,28.0,24.0,27.0,18.0,22.0,10.0,24.0,17.0,12.0,8.0,14.0,10.0,10.0,15.0,17.0,15.0,13.0,9.0
Annual,Number,Rural roads,Czechia,827.0,828.0,765.0,807.0,843.0,799.0,738.0,599.0,731.0,602.0,547.0,483.0,472.0,455.0,388.0,431.0,483.0,356.0,359.0,404.0,400.0,332.0,323.0,333.0
Annual,Number,Rural roads,Germany,:,4767.0,4481.0,4301.0,4156.0,3664.0,3228.0,3062.0,3012.0,2721.0,2452.0,2207.0,2441.0,2151.0,1934.0,2019.0,1997.0,1853.0,1795.0,1867.0,1758.0,1592.0,1498.0,1593.0
Annual,Number,Rural roads,Denmark,304.0,288.0,268.0,289.0,287.0,222.0,205.0,189.0,253.0,246.0,187.0,151.0,139.0,100.0,120.0,122.0,100.0,120.0,110.0,101.0,121.0,97.0,74.0,95.0
Annual,Number,Rural roads,Estonia,:,:,:,:,:,:,124.0,158.0,133.0,91.0,79.0,65.0,76.0,:,:,56.0,:,51.0,34.0,54.0,35.0,42.0,44.0,31.0
Annual,Number,Rural roads,Greece,1263.0,1282.0,964.0,847.0,831.0,788.0,789.0,736.0,748.0,689.0,702.0,578.0,501.0,432.0,336.0,338.0,352.0,352.0,337.0,272.0,268.0,225.0,272.0,:
Annual,Number,Rural roads,Spain,4365.0,4338.0,3380.0,3316.0,3405.0,2906.0,2786.0,2586.0,2456.0,1965.0,1658.0,1500.0,1261.0,1140.0,937.0,954.0,971.0,964.0,1013.0,994.0,896.0,751.0,800.0,926.0
Annual,Number,Rural roads,European Union - 27 countries (from 2020),19767.0,27956.0,26074.0,25563.0,24999.0,23499.0,22190.0,21024.0,21157.0,19801.0,17736.0,15828.0,15266.0,14024.0,12597.0,12603.0,12888.0,12760.0,12424.0,12358.0,11977.0,9887.0,10292 p,10392 p
Annual,Number,Rural roads,Finland,320.0,280.0,309.0,294.0,271.0,276.0,268.0,226.0,285.0,227.0,191.0,205.0,207.0,186.0,193.0,159.0,189.0,188.0,173.0,172.0,169.0,152.0,160.0,133.0
Annual,Number,Rural roads,France,5472.0,5290.0,5386.0,5067.0,3941.0,3673.0,3331.0,3071.0,2988.0,2807.0,2796.0,2621.0,2599.0,2404.0,2098.0,2150.0,2175.0,2188.0,2156.0,2015.0,1943.0,1497.0,1732.0,1933.0
Annual,Number,Rural roads,Croatia,:,:,:,:,:,:,:,:,226.0,183.0,189.0,128.0,143.0,121.0,117.0,95.0,112.0,97.0,123.0,114.0,115.0,76.0,93.0,92.0
Annual,Number,Rural roads,Hungary,:,:,:,:,790.0,760.0,729.0,740.0,666.0,523.0,483.0,424.0,355.0,364.0,329.0,362.0,349.0,346.0,362.0,349.0,331.0,275.0,300.0,308.0
Annual,Number,Rural roads,Ireland,295.0,288.0,304.0,269.0,240.0,263.0,318.0,292.0,251.0,216.0,178.0,159.0,139.0,112.0,145.0,127.0,121.0,124.0,107.0,78.0,101.0,88.0,:,:
Annual,Number,Rural roads,Iceland,:,:,:,27.0,17.0,15.0,16.0,21.0,14.0,7.0,12.0,4.0,9.0,7.0,11.0,4.0,13.0,13.0,9.0,16.0,6.0,7.0,5.0,4.0
Annual,Number,Rural roads,Italy,3086.0,3130.0,2972.0,3096.0,3106.0,2878.0,2653.0,2585.0,2336.0,2203.0,1995.0,1956.0,1778.0,1821.0,1652.0,1589.0,1621.0,1546.0,1615.0,1603.0,1532.0,1139.0,1365.0,1531.0
Annual,Number,Rural roads,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,75.0,95.0,98.0,91.0,101.0,69.0,74.0
Annual,Number,Rural roads,Luxembourg,43.0,47.0,46.0,30.0,31.0,26.0,30.0,26.0,23.0,20.0,:,:,22.0,20.0,24.0,23.0,28.0,19.0,16.0,26.0,16.0,15.0,18.0,21.0
Annual,Number,Rural roads,Latvia,:,:,:,:,:,374.0,317.0,259.0,254.0,219.0,186.0,140.0,126.0,124.0,126.0,143.0,144.0,128.0,92.0,107.0,92.0,97.0,:,:
Annual,Number,Rural roads,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,9.0,4.0,5.0,:,12.0,9.0,:
Annual,Number,Rural roads,Netherlands,601.0,570.0,534.0,516.0,531.0,541.0,485.0,447.0,439.0,431.0,332.0,254.0,266.0,280.0,203.0,205.0,305.0,239.0,236.0,256.0,274.0,265.0,254.0,274.0
Annual,Number,Rural roads,Norway,:,:,:,:,:,:,:,:,:,:,156.0,166.0,126.0,:,153.0,117.0,95.0,107.0,84.0,81.0,90.0,70.0,65.0,90.0
Annual,Number,Rural roads,Poland,:,3370.0,2949.0,3025.0,2953.0,2922.0,2917.0,2839.0,2981.0,2903.0,2358.0,2067.0,2193.0,1875.0,1736.0,1680.0,1629.0,1701.0,1523.0,1559.0,1662.0,1352.0,1299.0,1081.0
Annual,Number,Rural roads,Portugal,999.0,996.0,833.0,854.0,752.0,619.0,605.0,429.0,453.0,368.0,358.0,342.0,320.0,263.0,241.0,241.0,228.0,223.0,223.0,263.0,227.0,172.0,185.0,228.0
Annual,Number,Rural roads,Romania,362.0,458.0,603.0,634.0,711.0,729.0,714.0,903.0,979.0,1122.0,1015.0,866.0,731.0,779.0,677.0,651.0,720.0,698.0,694.0,660.0,608.0,537.0,629.0,578.0
Annual,Number,Rural roads,Sweden,371.0,404.0,373.0,387.0,364.0,319.0,310.0,312.0,323.0,281.0,243.0,170.0,217.0,178.0,181.0,158.0,179.0,168.0,161.0,217.0,146.0,131.0,152.0,156.0
Annual,Number,Rural roads,Slovenia,:,156.0,163.0,153.0,136.0,154.0,157.0,137.0,162.0,128.0,77.0,59.0,74.0,68.0,56.0,53.0,66.0,62.0,44.0,51.0,61.0,45.0,57.0,31.0
Annual,Number,Rural roads,Slovakia,:,:,317.0,331.0,326.0,316.0,308.0,308.0,344.0,312.0,199.0,200.0,:,:,:,:,:,156.0,153.0,155.0,168.0,134.0,138.0,148.0
Annual,Number,Rural roads,United Kingdom,1924.0,1931.0,1952.0,1934.0,2004.0,1855.0,1831.0,1787.0,1697.0,1401.0,1206.0,1196.0,1216.0,1086.0,1124.0,1142.0,1093.0,1151.0,1131.0,1084.0,:,:,:,:
Annual,Number,Urban roads,Austria,260.0,217.0,216.0,265.0,223.0,232.0,202.0,200.0,173.0,189.0,173.0,141.0,139.0,151.0,115.0,123.0,128.0,110.0,107.0,102.0,104.0,89.0,99.0,109.0
Annual,Number,Urban roads,Belgium,409.0,403.0,453.0,353.0,350.0,295.0,255.0,265.0,275.0,274.0,257.0,249.0,285.0,233.0,200.0,231.0,231.0,194.0,203.0,197.0,214.0,180.0,179.0,196.0
Annual,Number,Urban roads,Bulgaria,:,:,:,:,:,:,:,:,:,447.0,312.0,312.0,235.0,233.0,227.0,251.0,269.0,238.0,200.0,213.0,232.0,144.0,164.0,170.0
Annual,Number,Urban roads,Switzerland,:,:,204.0,164.0,171.0,191.0,137.0,124.0,141.0,135.0,137.0,114.0,133.0,125.0,113.0,93.0,119.0,88.0,87.0,103.0,65.0,104.0,83.0,87.0
Annual,Number,Urban roads,Cyprus,:,:,:,:,:,:,61.0,53.0,49.0,57.0,42.0,42.0,40.0,31.0,30.0,34.0,37.0,35.0,38.0,26.0,32.0,29.0,27.0,25.0
Annual,Number,Urban roads,Czechia,584.0,613.0,525.0,570.0,556.0,525.0,503.0,427.0,442.0,444.0,329.0,291.0,280.0,265.0,241.0,234.0,220.0,215.0,193.0,217.0,187.0,154.0,187.0,161.0
Annual,Number,Urban roads,Germany,:,1829.0,1726.0,1684.0,1646.0,1484.0,1471.0,1384.0,1335.0,1261.0,1225.0,1011.0,1115.0,1062.0,977.0,983.0,1048.0,960.0,976.0,984.0,932.0,810.0,746.0,881.0
Annual,Number,Urban roads,Denmark,170.0,181.0,125.0,126.0,114.0,120.0,95.0,101.0,129.0,129.0,92.0,78.0,69.0,59.0,59.0,46.0,62.0,66.0,53.0,49.0,64.0,52.0,45.0,47.0
Annual,Number,Urban roads,Estonia,:,:,:,:,:,:,46.0,46.0,63.0,41.0,19.0,14.0,25.0,:,:,22.0,:,20.0,14.0,13.0,17.0,17.0,11.0,18.0
Annual,Number,Urban roads,Greece,748.0,694.0,830.0,718.0,716.0,766.0,758.0,774.0,724.0,744.0,646.0,593.0,559.0,499.0,464.0,401.0,388.0,427.0,340.0,367.0,370.0,325.0,314.0,:
Annual,Number,Urban roads,Spain,1023.0,1061.0,960.0,900.0,912.0,894.0,779.0,724.0,728.0,621.0,576.0,539.0,446.0,452.0,440.0,437.0,441.0,519.0,509.0,489.0,519.0,395.0,417.0,473.0
Annual,Number,Urban roads,European Union - 27 countries (from 2020),12238.0,16897.0,16676.0,16040.0,15279.0,14999.0,14902.0,13845.0,14221.0,14155.0,12521.0,11197.0,10768.0,9848.0,9120.0,9108.0,8891.0,9101.0,8982.0,8939.0,8809.0,7455.0,7590 p,7478 p
Annual,Number,Urban roads,Finland,102.0,103.0,113.0,105.0,101.0,82.0,101.0,93.0,81.0,108.0,76.0,63.0,74.0,56.0,57.0,62.0,75.0,63.0,57.0,62.0,36.0,62.0,57.0,57.0
Annual,Number,Urban roads,France,2521.0,2252.0,2268.0,2045.0,1661.0,1526.0,1664.0,1346.0,1359.0,1235.0,1252.0,1133.0,1096.0,1027.0,932.0,989.0,987.0,1016.0,1007.0,963.0,1034.0,845.0,956.0,1037.0
Annual,Number,Urban roads,Croatia,:,:,:,:,:,:,:,:,328.0,414.0,316.0,265.0,252.0,230.0,213.0,191.0,220.0,176.0,186.0,175.0,164.0,142.0,163.0,145.0
Annual,Number,Urban roads,Hungary,:,:,:,:,478.0,476.0,502.0,508.0,505.0,419.0,301.0,272.0,234.0,210.0,232.0,237.0,261.0,224.0,229.0,238.0,223.0,150.0,186.0,193.0
Annual,Number,Urban roads,Ireland,118.0,126.0,104.0,104.0,89.0,108.0,80.0,62.0,77.0,62.0,56.0,45.0,38.0,46.0,35.0,60.0,34.0,52.0,43.0,48.0,32.0,48.0,:,:
Annual,Number,Urban roads,Iceland,:,:,:,2.0,6.0,8.0,3.0,10.0,1.0,5.0,5.0,4.0,3.0,2.0,4.0,0.0,3.0,5.0,7.0,2.0,0.0,1.0,4.0,5.0
Annual,Number,Urban roads,Italy,2798.0,3167.0,3351.0,3083.0,2746.0,2596.0,2588.0,2494.0,2269.0,2070.0,1892.0,1782.0,1744.0,1602.0,1428.0,1505.0,1502.0,1463.0,1467.0,1401.0,1331.0,1061.0,1264.0,1333.0
Annual,Number,Urban roads,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,76.0,84.0,71.0,89.0,70.0,69.0,43.0
Annual,Number,Urban roads,Luxembourg,9.0,20.0,17.0,20.0,16.0,17.0,13.0,8.0,9.0,9.0,10.0,3.0,7.0,7.0,15.0,9.0,5.0,8.0,6.0,1.0,3.0,5.0,5.0,10.0
Annual,Number,Urban roads,Latvia,:,:,:,:,:,142.0,125.0,148.0,165.0,97.0,68.0,78.0,53.0,53.0,53.0,69.0,44.0,30.0,44.0,41.0,40.0,42.0,:,:
Annual,Number,Urban roads,Malta,:,:,:,:,:,:,17.0,11.0,12.0,9.0,15.0,13.0,:,:,:,:,10.0,14.0,15.0,13.0,:,:,:,:
Annual,Number,Urban roads,Netherlands,357.0,374.0,335.0,348.0,346.0,252.0,254.0,283.0,270.0,243.0,227.0,199.0,233.0,208.0,201.0,158.0,126.0,204.0,217.0,261.0,232.0,188.0,205.0,306.0
Annual,Number,Urban roads,Norway,:,:,:,:,:,:,:,:,:,:,54.0,34.0,41.0,:,31.0,30.0,22.0,27.0,21.0,27.0,18.0,23.0,15.0,26.0
Annual,Number,Urban roads,Poland,:,2880.0,2528.0,2761.0,2653.0,2755.0,2495.0,2349.0,2549.0,2499.0,2171.0,1813.0,1959.0,1652.0,1581.0,1466.0,1248.0,1275.0,1238.0,1251.0,1177.0,1084.0,872.0,751.0
Annual,Number,Urban roads,Portugal,855.0,717.0,712.0,689.0,649.0,552.0,530.0,442.0,380.0,409.0,381.0,484.0,487.0,397.0,352.0,347.0,304.0,302.0,328.0,380.0,394.0,305.0,332.0,333.0
Annual,Number,Urban roads,Romania,2100.0,1997.0,1841.0,1767.0,1506.0,1697.0,1895.0,1638.0,1780.0,1922.0,1756.0,1493.0,1271.0,1246.0,1160.0,1146.0,1154.0,1189.0,1221.0,1183.0,1213.0,1074.0,1110.0,1010.0
Annual,Number,Urban roads,Sweden,184.0,162.0,180.0,146.0,134.0,125.0,110.0,106.0,127.0,99.0,89.0,67.0,80.0,87.0,55.0,67.0,58.0,74.0,64.0,77.0,49.0,60.0,43.0,46.0
Annual,Number,Urban roads,Slovenia,:,101.0,91.0,81.0,72.0,83.0,81.0,92.0,94.0,73.0,64.0,60.0,47.0,42.0,53.0,40.0,39.0,43.0,41.0,26.0,27.0,29.0,42.0,29.0
Annual,Number,Urban roads,Slovakia,:,:,301.0,275.0,311.0,272.0,277.0,291.0,298.0,280.0,176.0,157.0,:,:,:,:,:,108.0,102.0,91.0,94.0,95.0,97.0,105.0
