Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,"Index, 2015=100",Austria,104.52,101.28,99.62,99.51,99.11,98.85,98.7,98.25,97.66,97.54,97.5,97.05,96.94,96.76,96.71,97.04,97.91,97.98,98.58,99.52,100.0,100.69,101.34,101.64,101.76,102.82,102.79,102.44,104.55
Annual,"Index, 2015=100",Belgium,101.31,99.14,97.72,97.72,97.82,98.31,98.19,97.47,97.02,96.83,97.3,97.56,97.25,98.5,98.11,99.05,99.79,99.95,99.68,99.65,100.0,101.55,102.28,102.81,102.65,102.7,103.24,104.85,101.63
Annual,"Index, 2015=100",Bulgaria,50.73,42.77,58.0,65.76,66.63,71.97,75.38,77.9,78.04,81.08,84.07,88.3,92.86,100.43,102.38,103.73,104.38,104.31,103.33,101.29,100.0,98.4,98.04,98.9,100.04,100.99,101.2,104.92,108.13
Annual,"Index, 2015=100",Cyprus,91.99,91.75,96.06,98.37,97.72,101.18,100.26,100.69,100.97,101.11,101.77,101.96,100.66,101.0,100.64,101.07,101.74,102.65,102.03,101.62,100.0,98.5,97.67,96.77,96.07,94.73,94.48,93.71,92.62
Annual,"Index, 2015=100",Czechia,61.21,65.69,67.75,73.49,72.11,75.57,80.51,88.44,83.71,83.78,89.12,93.47,95.78,109.4,103.29,107.85,110.28,108.91,105.26,99.16,100.0,101.24,104.79,107.66,108.81,108.56,112.53,123.72,134.16
Annual,"Index, 2015=100",Germany,115.58,110.67,108.63,108.11,107.5,106.16,105.23,103.86,102.52,102.09,101.81,101.29,101.34,100.44,100.2,99.79,99.47,98.96,99.09,99.44,100.0,100.05,100.24,100.42,100.39,100.35,101.05,100.68,101.53
Annual,"Index, 2015=100",Denmark,100.36,99.89,100.19,100.67,101.84,102.04,101.81,102.3,102.39,101.21,100.71,100.35,99.87,100.02,100.77,101.6,101.53,101.48,100.28,100.14,100.0,99.88,99.46,98.2,97.4,97.52,96.97,96.54,94.56
Annual,"Index, 2015=100",Estonia,58.57,68.2,71.13,76.44,77.51,77.72,79.96,81.17,81.31,82.43,84.27,86.06,89.41,94.43,93.7,95.16,97.1,98.54,100.26,100.13,100.0,100.46,102.45,104.07,104.88,103.79,105.51,114.88,118.62
Annual,"Index, 2015=100",Greece,91.43,95.01,98.65,95.7,97.58,94.88,94.79,96.33,97.69,98.6,99.9,101.05,101.84,102.64,103.59,106.91,107.29,105.64,103.22,101.32,100.0,99.8,99.42,98.49,97.75,96.26,94.3,94.68,93.63
Annual,"Index, 2015=100",Spain,90.6,92.46,91.2,91.47,92.38,93.57,93.83,95.04,95.98,96.88,98.17,99.57,100.29,101.16,100.61,101.21,101.56,101.47,101.65,100.96,100.0,99.3,99.84,99.8,99.3,98.6,99.1,98.84,96.95
Annual,"Index, 2015=100",Finland,106.43,102.17,102.29,101.06,101.17,101.73,101.81,101.56,100.96,99.03,97.69,96.8,96.04,96.39,97.57,97.88,98.47,99.09,99.77,100.48,100.0,100.05,99.27,98.6,98.31,98.33,97.58,95.64,94.6
Annual,"Index, 2015=100",France,106.12,105.67,105.06,105.29,104.57,103.97,103.05,102.6,102.74,103.01,102.67,102.31,101.6,101.37,101.09,101.43,100.96,100.62,100.05,100.21,100.0,100.0,99.53,99.88,99.87,100.1,99.38,96.31,96.78
Annual,"Index, 2015=100",Croatia,90.93,90.87,91.88,94.16,90.56,91.57,95.21,96.33,94.65,95.63,97.69,99.81,99.99,103.87,103.96,104.3,101.65,101.24,101.28,100.24,100.0,100.15,100.79,101.19,100.67,98.74,98.87,100.3,102.89
Annual,"Index, 2015=100",Hungary,68.42,70.1,76.02,75.87,78.17,81.78,88.24,96.08,94.62,99.73,102.53,98.01,108.61,111.22,103.29,108.6,108.36,107.88,105.27,100.7,100.0,99.66,101.14,99.09,99.09,94.49,94.74,91.79,104.18
Annual,"Index, 2015=100",Ireland,91.32,94.14,101.52,97.84,98.4,101.43,102.94,105.53,107.76,108.06,108.14,108.77,109.56,109.33,107.03,103.72,102.18,101.55,100.54,100.34,100.0,99.42,98.09,97.0,96.5,95.67,95.35,94.53,94.51
Annual,"Index, 2015=100",Italy,82.83,92.56,96.35,96.94,97.28,97.7,97.54,97.93,98.81,98.95,98.99,99.04,98.81,98.9,99.35,99.5,99.79,100.71,100.47,100.18,100.0,99.6,99.33,98.71,97.95,97.42,96.61,96.56,97.14
Annual,"Index, 2015=100",Lithuania,44.92,56.55,69.14,73.04,76.25,86.02,87.84,89.61,87.69,86.92,87.39,88.45,90.9,96.47,99.84,99.88,101.07,101.57,101.28,100.98,100.0,100.36,102.35,103.0,103.74,104.49,106.32,115.15,118.37
Annual,"Index, 2015=100",Luxembourg,94.95,92.13,90.81,90.89,90.96,92.45,92.44,92.34,92.88,93.97,95.5,96.27,96.74,97.47,97.13,98.41,99.45,99.86,100.08,100.25,100.0,99.67,100.2,100.36,100.62,100.21,100.93,100.43,98.16
Annual,"Index, 2015=100",Latvia,61.38,68.78,77.89,80.24,84.8,94.41,94.06,90.34,82.92,83.18,83.16,86.6,92.16,101.03,102.96,99.8,101.31,102.21,99.99,99.97,100.0,99.72,100.7,101.3,102.53,102.21,102.41,108.81,112.19
Annual,"Index, 2015=100",Malta,81.5,81.79,88.83,92.02,94.64,100.56,100.92,99.86,95.81,96.02,96.03,96.66,95.32,96.63,98.09,98.65,98.43,99.2,98.77,99.11,100.0,100.6,100.34,100.32,100.57,101.06,99.11,96.69,96.9
Annual,"Index, 2015=100",Netherlands,98.91,96.67,95.51,96.27,97.37,97.55,100.33,102.18,102.55,101.84,101.18,100.68,100.03,98.85,99.54,99.02,98.81,99.19,100.35,100.12,100.0,99.72,99.42,99.17,100.61,101.44,101.51,104.44,103.1
Annual,"Index, 2015=100",Poland,71.91,78.2,82.83,87.26,85.17,96.53,108.26,102.9,89.26,88.1,99.17,101.51,104.75,113.55,95.37,104.63,102.6,102.18,101.16,101.02,100.0,95.41,97.79,97.05,96.93,96.8,96.42,97.49,105.63
Annual,"Index, 2015=100",Portugal,94.22,94.78,95.59,95.56,96.51,96.98,98.82,100.14,101.26,101.54,101.35,102.0,102.15,101.35,100.21,100.03,100.84,101.14,100.12,99.59,100.0,100.45,100.38,99.75,98.82,98.47,96.74,96.34,96.64
Annual,"Index, 2015=100",Romania,56.12,51.2,62.93,80.72,70.66,82.64,83.11,82.78,77.83,79.06,94.44,101.21,109.81,103.81,94.75,99.71,102.09,97.84,100.41,100.74,100.0,97.65,95.52,95.88,96.45,96.46,96.11,98.66,102.33
Annual,"Index, 2015=100",Sweden,106.67,115.66,115.9,112.88,112.91,116.54,106.47,107.25,108.12,107.12,104.04,103.74,103.23,99.22,91.15,102.01,106.32,108.57,108.03,102.37,100.0,99.57,98.16,92.42,89.83,90.98,93.93,88.92,82.77
Annual,"Index, 2015=100",Slovenia,92.46,88.91,91.29,95.05,95.17,95.45,95.76,97.19,97.46,96.7,96.69,96.95,98.36,100.14,100.49,101.12,100.59,100.85,101.25,101.1,100.0,99.52,99.44,99.54,99.91,99.35,98.68,98.91,100.3
Annual,"Index, 2015=100",Slovakia,44.89,46.36,50.25,51.33,49.98,56.89,58.55,60.21,66.02,72.16,75.37,79.85,87.79,95.47,99.6,98.9,100.24,101.48,101.39,100.7,100.0,99.17,98.95,99.64,101.05,102.71,102.74,105.83,111.37
Annual,Percentage change (t/t-1),Austria,2.0,-3.1,-1.6,-0.1,-0.4,-0.3,-0.2,-0.5,-0.6,-0.1,0.0,-0.5,-0.1,-0.2,-0.1,0.3,0.9,0.1,0.6,1.0,0.5,0.7,0.7,0.3,0.1,1.0,0.0,-0.3,2.1
Annual,Percentage change (t/t-1),Belgium,1.5,-2.1,-1.4,0.0,0.1,0.5,-0.1,-0.7,-0.5,-0.2,0.5,0.3,-0.3,1.3,-0.4,1.0,0.7,0.2,-0.3,0.0,0.4,1.5,0.7,0.5,-0.1,0.0,0.5,1.6,-3.1
Annual,Percentage change (t/t-1),Bulgaria,16.4,-15.7,35.6,13.4,1.3,8.0,4.7,3.3,0.2,3.9,3.7,5.0,5.2,8.1,1.9,1.3,0.6,-0.1,-0.9,-2.0,-1.3,-1.6,-0.4,0.9,1.1,1.0,0.2,3.7,3.1
Annual,Percentage change (t/t-1),Cyprus,-1.4,-0.3,4.7,2.4,-0.7,3.5,-0.9,0.4,0.3,0.1,0.7,0.2,-1.3,0.3,-0.4,0.4,0.7,0.9,-0.6,-0.4,-1.6,-1.5,-0.9,-0.9,-0.7,-1.4,-0.3,-0.8,-1.2
Annual,Percentage change (t/t-1),Czechia,3.4,7.3,3.1,8.5,-1.9,4.8,6.5,9.8,-5.3,0.1,6.4,4.9,2.5,14.2,-5.6,4.4,2.3,-1.2,-3.4,-5.8,0.8,1.2,3.5,2.7,1.1,-0.2,3.7,9.9,8.4
Annual,Percentage change (t/t-1),Germany,2.4,-4.2,-1.8,-0.5,-0.6,-1.2,-0.9,-1.3,-1.3,-0.4,-0.3,-0.5,0.1,-0.9,-0.2,-0.4,-0.3,-0.5,0.1,0.4,0.6,0.1,0.2,0.2,0.0,0.0,0.7,-0.4,0.8
Annual,Percentage change (t/t-1),Denmark,1.9,-0.5,0.3,0.5,1.2,0.2,-0.2,0.5,0.1,-1.2,-0.5,-0.4,-0.5,0.2,0.7,0.8,-0.1,0.0,-1.2,-0.1,-0.1,-0.1,-0.4,-1.3,-0.8,0.1,-0.6,-0.4,-2.1
Annual,Percentage change (t/t-1),Estonia,24.6,16.4,4.3,7.5,1.4,0.3,2.9,1.5,0.2,1.4,2.2,2.1,3.9,5.6,-0.8,1.6,2.0,1.5,1.7,-0.1,-0.1,0.5,2.0,1.6,0.8,-1.0,1.7,8.9,3.3
Annual,Percentage change (t/t-1),Greece,1.5,3.9,3.8,-3.0,2.0,-2.8,-0.1,1.6,1.4,0.9,1.3,1.1,0.8,0.8,0.9,3.2,0.4,-1.5,-2.3,-1.8,-1.3,-0.2,-0.4,-0.9,-0.8,-1.5,-2.0,0.4,-1.1
Annual,Percentage change (t/t-1),Spain,-0.4,2.1,-1.4,0.3,1.0,1.3,0.3,1.3,1.0,0.9,1.3,1.4,0.7,0.9,-0.5,0.6,0.3,-0.1,0.2,-0.7,-1.0,-0.7,0.5,0.0,-0.5,-0.7,0.5,-0.3,-1.9
Annual,Percentage change (t/t-1),Finland,5.8,-4.0,0.1,-1.2,0.1,0.6,0.1,-0.2,-0.6,-1.9,-1.4,-0.9,-0.8,0.4,1.2,0.3,0.6,0.6,0.7,0.7,-0.5,0.1,-0.8,-0.7,-0.3,0.0,-0.8,-2.0,-1.1
Annual,Percentage change (t/t-1),France,0.2,-0.4,-0.6,0.2,-0.7,-0.6,-0.9,-0.4,0.1,0.3,-0.3,-0.3,-0.7,-0.2,-0.3,0.3,-0.5,-0.3,-0.6,0.2,-0.2,0.0,-0.5,0.4,0.0,0.2,-0.7,-3.1,0.5
Annual,Percentage change (t/t-1),Croatia,6.8,-0.1,1.1,2.5,-3.8,1.1,4.0,1.2,-1.7,1.0,2.2,2.2,0.2,3.9,0.1,0.3,-2.5,-0.4,0.0,-1.0,-0.2,0.1,0.6,0.4,-0.5,-1.9,0.1,1.4,2.6
Annual,Percentage change (t/t-1),Hungary,-5.4,2.4,8.5,-0.2,3.0,4.6,7.9,8.9,-1.5,5.4,2.8,-4.4,10.8,2.4,-7.1,5.1,-0.2,-0.4,-2.4,-4.3,-0.7,-0.3,1.5,-2.0,0.0,-4.6,0.3,-3.1,13.5
Annual,Percentage change (t/t-1),Ireland,-3.1,3.1,7.8,-3.6,0.6,3.1,1.5,2.5,2.1,0.3,0.1,0.6,0.7,-0.2,-2.1,-3.1,-1.5,-0.6,-1.0,-0.2,-0.3,-0.6,-1.3,-1.1,-0.5,-0.9,-0.3,-0.9,0.0
Annual,Percentage change (t/t-1),Italy,-9.0,11.7,4.1,0.6,0.3,0.4,-0.2,0.4,0.9,0.1,0.0,0.0,-0.2,0.1,0.4,0.2,0.3,0.9,-0.2,-0.3,-0.2,-0.4,-0.3,-0.6,-0.8,-0.5,-0.8,-0.1,0.6
Annual,Percentage change (t/t-1),Lithuania,20.7,25.9,22.3,5.6,4.4,12.8,2.1,2.0,-2.1,-0.9,0.5,1.2,2.8,6.1,3.5,0.0,1.2,0.5,-0.3,-0.3,-1.0,0.4,2.0,0.6,0.7,0.7,1.7,8.3,2.8
Annual,Percentage change (t/t-1),Luxembourg,1.8,-3.0,-1.4,0.1,0.1,1.6,0.0,-0.1,0.6,1.2,1.6,0.8,0.5,0.7,-0.4,1.3,1.1,0.4,0.2,0.2,-0.3,-0.3,0.5,0.2,0.3,-0.4,0.7,-0.5,-2.3
Annual,Percentage change (t/t-1),Latvia,15.1,12.0,13.2,3.0,5.7,11.3,-0.4,-4.0,-8.2,0.3,0.0,4.1,6.4,9.6,1.9,-3.1,1.5,0.9,-2.2,0.0,0.0,-0.3,1.0,0.6,1.2,-0.3,0.2,6.3,3.1
Annual,Percentage change (t/t-1),Malta,0.5,0.4,8.6,3.6,2.8,6.3,0.4,-1.1,-4.1,0.2,0.0,0.7,-1.4,1.4,1.5,0.6,-0.2,0.8,-0.4,0.4,0.9,0.6,-0.3,0.0,0.2,0.5,-1.9,-2.4,0.2
Annual,Percentage change (t/t-1),Netherlands,1.8,-2.3,-1.2,0.8,1.1,0.2,2.9,1.8,0.4,-0.7,-0.7,-0.5,-0.6,-1.2,0.7,-0.5,-0.2,0.4,1.2,-0.2,-0.1,-0.3,-0.3,-0.2,1.5,0.8,0.1,2.9,-1.3
Annual,Percentage change (t/t-1),Poland,5.7,8.8,5.9,5.3,-2.4,13.3,12.2,-5.0,-13.2,-1.3,12.6,2.4,3.2,8.4,-16.0,9.7,-1.9,-0.4,-1.0,-0.1,-1.0,-4.6,2.5,-0.8,-0.1,-0.1,-0.4,1.1,8.4
Annual,Percentage change (t/t-1),Portugal,1.7,0.6,0.9,0.0,1.0,0.5,1.9,1.3,1.1,0.3,-0.2,0.6,0.1,-0.8,-1.1,-0.2,0.8,0.3,-1.0,-0.5,0.4,0.5,-0.1,-0.6,-0.9,-0.4,-1.8,-0.4,0.3
Annual,Percentage change (t/t-1),Romania,-3.9,-8.8,22.9,28.3,-12.5,17.0,0.6,-0.4,-6.0,1.6,19.5,7.2,8.5,-5.5,-8.7,5.2,2.4,-4.2,2.6,0.3,-0.7,-2.3,-2.2,0.4,0.6,0.0,-0.4,2.6,3.7
Annual,Percentage change (t/t-1),Sweden,-2.5,8.4,0.2,-2.6,0.0,3.2,-8.6,0.7,0.8,-0.9,-2.9,-0.3,-0.5,-3.9,-8.1,11.9,4.2,2.1,-0.5,-5.2,-2.3,-0.4,-1.4,-5.8,-2.8,1.3,3.2,-5.3,-6.9
Annual,Percentage change (t/t-1),Slovenia,8.9,-3.8,2.7,4.1,0.1,0.3,0.3,1.5,0.3,-0.8,0.0,0.3,1.5,1.8,0.3,0.6,-0.5,0.3,0.4,-0.1,-1.1,-0.5,-0.1,0.1,0.4,-0.6,-0.7,0.2,1.4
Annual,Percentage change (t/t-1),Slovakia,4.2,3.3,8.4,2.2,-2.6,13.8,2.9,2.8,9.6,9.3,4.4,5.9,9.9,8.7,4.3,-0.7,1.4,1.2,-0.1,-0.7,-0.7,-0.8,-0.2,0.7,1.4,1.6,0.0,3.0,5.2
Annual,Percentage change (t/t-3),Austria,:,:,-2.8,-4.8,-2.1,-0.8,-0.8,-0.9,-1.2,-1.2,-0.8,-0.6,-0.6,-0.8,-0.4,0.1,1.2,1.3,1.6,1.6,2.1,2.1,1.8,1.6,1.1,1.5,1.1,0.7,1.7
Annual,Percentage change (t/t-3),Belgium,:,:,-2.1,-3.6,-1.3,0.6,0.5,-0.4,-1.3,-1.4,-0.2,0.6,0.4,1.2,0.6,1.9,1.3,1.9,0.6,-0.1,0.1,1.9,2.6,2.8,1.1,0.4,0.4,2.1,-1.0
Annual,Percentage change (t/t-3),Bulgaria,:,:,33.1,29.6,55.8,24.1,14.6,16.9,8.4,7.6,7.9,13.2,14.5,19.5,15.9,11.7,3.9,1.9,-0.4,-3.0,-4.1,-4.8,-3.2,-1.1,1.7,3.0,2.3,4.9,7.1
Annual,Percentage change (t/t-3),Cyprus,:,:,2.9,6.9,6.5,5.3,1.9,3.0,-0.2,0.8,1.1,1.0,-0.4,-0.7,-1.3,0.4,0.7,2.0,1.0,-0.1,-2.6,-3.5,-3.9,-3.2,-2.5,-3.0,-2.4,-2.5,-2.2
Annual,Percentage change (t/t-3),Czechia,:,:,14.5,20.1,9.8,11.5,9.6,22.6,10.8,4.1,0.8,11.7,14.3,22.8,10.5,12.6,0.8,5.4,-2.4,-10.1,-8.2,-3.8,5.7,7.7,7.5,3.6,4.5,13.7,23.6
Annual,Percentage change (t/t-3),Germany,:,:,-3.8,-6.5,-2.9,-2.3,-2.7,-3.4,-3.4,-3.0,-2.0,-1.2,-0.7,-1.3,-1.1,-1.5,-1.0,-1.2,-0.7,0.0,1.1,1.0,0.8,0.4,0.3,0.1,0.6,0.3,1.2
Annual,Percentage change (t/t-3),Denmark,:,:,1.7,0.3,1.9,1.8,1.1,0.5,0.3,-0.6,-1.6,-2.0,-1.3,-0.7,0.4,1.7,1.5,0.7,-1.3,-1.4,-1.5,-0.4,-0.7,-1.8,-2.5,-2.0,-1.3,-0.9,-3.0
Annual,Percentage change (t/t-3),Estonia,:,:,51.3,30.5,13.6,9.3,4.6,4.7,4.6,3.1,3.8,5.8,8.5,12.1,8.9,6.4,2.8,5.2,5.4,3.1,1.5,0.2,2.3,4.1,4.4,1.3,1.4,9.5,14.3
Annual,Percentage change (t/t-3),Greece,:,:,9.5,4.7,2.7,-3.8,-0.9,-1.3,3.0,4.0,3.7,3.4,3.3,2.7,2.5,5.0,4.5,2.0,-3.4,-5.6,-5.3,-3.3,-1.9,-1.5,-2.1,-3.2,-4.3,-3.1,-2.7
Annual,Percentage change (t/t-3),Spain,:,:,0.3,1.0,-0.1,2.6,2.6,2.9,2.6,3.2,3.3,3.7,3.5,3.1,1.0,0.9,0.4,0.8,0.4,-0.6,-1.4,-2.3,-1.1,-0.2,0.0,-1.2,-0.7,-0.5,-1.7
