Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Percentage of total,Austria,2.6,3.7,3.3,3.2,3.1,3.0,3.0,2.6,2.1,1.8,2.7,2.3,2.4,3.2,4.5,3.9
Annual,Percentage of total,Belgium,11.7,11.9,10.9,13.2,10.8,11.7,12.0,10.0,12.6,10.7,12.2,12.1,12.5,16.0,20.1,13.7
Annual,Percentage of total,Bulgaria,:,:,:,20.9,:,:,:,:,34.5,:,:,:,:,38.5,28.0,20.7
Annual,Percentage of total,Cyprus,0.7,0.3,:,:,0.5,0.3,0.3,0.4,0.5,0.5,0.6,0.7,0.6,:,0.9,0.7
Annual,Percentage of total,Czechia,13.7,15.8,13.5,13.0,13.9,14.2,16.7,12.7,11.0,7.4,5.8,4.6,5.8,10.9,10.5,11.5
Annual,Percentage of total,Germany,9.4,11.1,11.6,11.3,10.7,10.0,9.2,8.3,8.4,8.4,8.2,8.3,8.0,8.4,8.7,8.9
Annual,Percentage of total,Estonia,25.8,:,:,20.8,:,:,:,:,29.0,:,:,:,26.4,18.1,:,:
Annual,Percentage of total,Greece,:,:,:,:,:,13.7,:,:,:,:,:,:,:,:,3.5,:
Annual,Percentage of total,Spain,10.5,8.7,8.1,9.6,7.9,7.3,8.2,7.8,8.1,9.4,9.4,8.2,9.6,8.3,7.7,10.2
Annual,Percentage of total,European Union - 27 countries (from 2020),:,11.0,10.4,10.3,10.5,9.4,9.1,8.3,7.8,8.2,8.1,7.7,7.8,8.1,8.4,9.1
Annual,Percentage of total,European Union - 28 countries (2013-2020),:,10.8,10.3,10.3,10.5,9.6,9.1,8.3,7.9,8.3,8.2,8.0,8.2,:,:,:
Annual,Percentage of total,Finland,:,:,:,:,:,7.4,:,8.6,:,17.0,15.2,12.2,17.1,:,13.6,13.6
Annual,Percentage of total,France,15.8,17.6,15.5,16.4,16.8,15.6,16.5,16.7,13.7,17.9,17.2,17.7,18.5,14.8,19.1,18.7
Annual,Percentage of total,Hungary,:,:,10.3,11.9,16.0,17.6,18.2,17.8,16.8,22.1,22.9,15.7,15.9,12.2,13.4,11.0
Annual,Percentage of total,Lithuania,37.4,18.8,17.2,27.1,26.2,24.5,32.7,26.3,26.0,31.1,36.7,33.3,30.8,27.3,44.3,44.4
Annual,Percentage of total,Luxembourg,:,9.6,25.7,24.4,19.4,29.0,11.9,11.5,10.4,8.0,7.1,9.0,8.0,6.4,7.0,7.0
Annual,Percentage of total,Latvia,:,:,:,:,:,15.7,:,:,:,:,:,:,:,:,9.3,:
Annual,Percentage of total,Netherlands,4.1,5.3,6.3,6.5,6.5,5.8,3.7,4.6,3.5,3.3,3.3,3.6,3.2,3.5,3.5,3.1
Annual,Percentage of total,Norway,:,:,6.2,4.3,7.4,8.8,6.0,10.6,6.2,8.9,8.9,7.5,8.3,7.6,9.2,7.3
Annual,Percentage of total,Poland,15.1,15.3,17.9,14.7,19.5,14.6,18.5,:,:,:,33.8,:,:,:,:,:
Annual,Percentage of total,Portugal,:,7.4,:,:,:,3.5,4.9,5.6,5.3,6.0,5.8,5.5,4.9,4.7,4.5,5.3
Annual,Percentage of total,Romania,25.7,20.8,12.2,13.3,34.3,38.0,30.9,34.9,32.8,35.5,42.0,48.3,36.7,36.5,39.5,35.9
Annual,Percentage of total,Sweden,3.1,4.9,4.1,3.9,4.8,:,6.0,:,:,:,:,:,:,:,:,2.8
