Time frequency,Employment indicator,Sex,Age class,Unit of measure,Geopolitical entity (reporting)\Time,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Total employment (resident population concept - LFS),Total,From 55 to 64 years,Percentage of total population,Austria,:,:,:,:,39.4,41.2,39.9,41.6,43.8,45.1,46.3,49.2,51.3,54.0,54.5,54.2,55.4,56.4,57.3
Annual,Total employment (resident population concept - LFS),Total,From 55 to 64 years,Percentage of total population,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,35.6,36.3,38.6
Annual,Total employment (resident population concept - LFS),Total,From 55 to 64 years,Percentage of total population,Belgium,:,:,:,:,35.3,37.3,38.7,39.5,41.7,42.7,44.0,45.4,48.3 b,50.3,52.1,53.1,54.5,56.6,57.8
Annual,Total employment (resident population concept - LFS),Total,From 55 to 64 years,Percentage of total population,Bulgaria,:,:,:,:,45.4,44.2 b,44.0 b,45.1,46.8,49.3,52.2,53.8,57.4,59.9,63.5 b,63.4,64.8,68.3,69.5
Annual,Total employment (resident population concept - LFS),Total,From 55 to 64 years,Percentage of total population,Switzerland,:,:,:,:,:,66.2 b,67.4,68.2,69.3,69.2,70.3,71.5,72.2,72.6,73.0,73.5,72.6,73.4,74.9
Annual,Total employment (resident population concept - LFS),Total,From 55 to 64 years,Percentage of total population,Cyprus,:,:,:,:,55.7,56.3,54.8,50.7,49.6,46.9,48.5,52.2,55.3,60.9,61.1,60.4,62.2,64.9,67.0
Annual,Total employment (resident population concept - LFS),Total,From 55 to 64 years,Percentage of total population,Czechia,:,:,:,:,46.8,46.5,47.7 b,49.3,51.6,54.0,55.5,58.5,62.1,65.1,66.7,68.2,69.8,72.9,74.0
Annual,Total employment (resident population concept - LFS),Total,From 55 to 64 years,Percentage of total population,Germany,:,:,:,:,55.3,57.0 b,59.2 b,60.7,62.7,64.6,65.2,67.6,69.1,70.4,71.6,70.6 b,71.8,73.3,74.6
Annual,Total employment (resident population concept - LFS),Total,From 55 to 64 years,Percentage of total population,Denmark,:,:,:,:,54.7,55.5,57.0,57.9,58.8,60.7,63.0,65.8 b,68.2 b,69.2,71.3,71.4,72.3,72.9,74.2 b
Annual,Total employment (resident population concept - LFS),Total,From 55 to 64 years,Percentage of total population,Euro area – 20 countries (from 2023),:,:,:,:,44.6,45.3,46.6,48.1,49.5,51.3,52.9,54.9,56.7,58.5,59.7,59.7,60.8,62.5,64.0
Annual,Total employment (resident population concept - LFS),Total,From 55 to 64 years,Percentage of total population,Estonia,:,:,:,:,60.3,53.8,57.5,60.5,62.6,64.0,64.1,65.0,67.9,68.4,71.9,71.3,71.6,73.7,76.0
Annual,Total employment (resident population concept - LFS),Total,From 55 to 64 years,Percentage of total population,Greece,:,:,:,:,42.3,42.2,39.3,36.2,35.3,33.9,34.3,36.1,38.1,40.8,42.9,42.6,48.3,51.9,54.1
Annual,Total employment (resident population concept - LFS),Total,From 55 to 64 years,Percentage of total population,Spain,:,:,:,:,44.0,43.5,44.5,43.9,43.2,44.3,46.9,49.1,50.5,52.2,53.8,54.7,55.8 d,57.7 d,59.5 d
Annual,Total employment (resident population concept - LFS),Total,From 55 to 64 years,Percentage of total population,European Union - 27 countries (from 2020),:,:,:,:,43.2,43.7,45.0,46.4,47.9,49.7,51.4,53.5,55.5,57.3,58.6,59.0,60.4,62.3,63.9
Annual,Total employment (resident population concept - LFS),Total,From 55 to 64 years,Percentage of total population,Finland,:,:,:,:,54.8,55.4,56.1,57.4,57.8,58.5,59.1,60.6,61.7,64.6,65.9,66.6,68.3,71.2,71.7
Annual,Total employment (resident population concept - LFS),Total,From 55 to 64 years,Percentage of total population,France,39.8,39.4,39.5,39.5,40.2,41.0,42.7,45.8,46.9,48.2,50.1,51.2,52.6,53.6,54.5,55.2,55.9 d,56.9 d,58.4 d
Annual,Total employment (resident population concept - LFS),Total,From 55 to 64 years,Percentage of total population,Croatia,:,:,:,:,39.4,39.1,38.2,37.5 b,37.8,36.4,39.0,37.8,39.8,42.2,43.5,45.4,49.1,51.3,51.6
Annual,Total employment (resident population concept - LFS),Total,From 55 to 64 years,Percentage of total population,Hungary,:,:,:,:,31.9,33.6,35.3,36.1,37.9,41.8,45.3,49.8,51.7,54.6 b,56.9,59.7,63.0,65.6,69.3
Annual,Total employment (resident population concept - LFS),Total,From 55 to 64 years,Percentage of total population,Ireland,:,:,:,:,51.2,50.2,50.1,49.2,51.2,52.6,55.4,56.7,58.3,60.2,61.7,60.7,62.9 b,66.9,67.7
Annual,Total employment (resident population concept - LFS),Total,From 55 to 64 years,Percentage of total population,Iceland,:,:,:,:,80.2,79.8,79.2,79.1,81.1,84.8,84.8,84.6,83.9,80.7,81.2,79.3 b,80.2,82.6,81.2
Annual,Total employment (resident population concept - LFS),Total,From 55 to 64 years,Percentage of total population,Italy,:,:,:,:,35.3,36.2,37.5,39.9,42.2,45.9,47.8,49.9,51.9,53.6 b,54.2,53.4,53.4,55.0,57.3
Annual,Total employment (resident population concept - LFS),Total,From 55 to 64 years,Percentage of total population,Lithuania,:,:,:,:,51.2,48.3,50.2,51.7,53.4,56.2,60.4,64.6,66.1,68.5,68.4,67.6,68.0,69.8,69.1
Annual,Total employment (resident population concept - LFS),Total,From 55 to 64 years,Percentage of total population,Luxembourg,:,:,:,:,38.2,39.6,39.3,41.0,40.5,42.5,38.4 b,39.6,39.8,40.5,43.1,44.0,46.6,46.6,46.3
