Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0
Annual,Number,Austria,7099.0,6806.0,6180.0,6778.0,6946.0,6891.0,6877.0,6896.0,6915.0,7511.0,7816.0,9000.0,8955.0,8780.0,8887.0
Annual,Number,Belgium,7255.0,7623.0,7478.0,7546.0,8156.0,8176.0,7889.0,8688.0,8544.0,8605.0,9308.0,9249.0,9330.0,9573.0,9950.0
Annual,Number,Bulgaria,8688.0,8364.0,9045.0,10900.0,11847.0,10779.0,10787.0,9424.0,9283.0,9607.0,10056.0,10935.0,11399.0,11452.0,10792.0
Annual,Number,Switzerland,5627.0,5676.0,5655.0,5479.0,5428.0,5648.0,5818.0,5666.0,5161.0,4937.0,5214.0,5977.0,6137.0,5888.0,5715.0
Annual,Number,Cyprus,194.0,184.0,202.0,235.0,263.0,226.0,247.0,287.0,369.0,351.0,355.0,546.0,536.0,599.0,646.0
Annual,Number,Czechia,16567.0,18753.0,19508.0,20860.0,21560.0,22085.0,23395.0,22418.0,20971.0,16597.0,17180.0,18303.0,19003.0,18904.0,19110.0
Annual,Number,Germany,59833.0,60289.0,61108.0,64680.0,68029.0,69917.0,69214.0,70252.0,70203.0,75025.0,79183.0,79329.0,79519.0,77166.0,73319.0
Annual,Number,Denmark,3370.0,3508.0,3421.0,3194.0,3170.0,3422.0,3477.0,3382.0,3236.0,3435.0,3641.0,3767.0,4041.0,3932.0,3646.0
Annual,Number,Estonia,4514.0,4518.0,4401.0,4224.0,4638.0,4791.0,4379.0,4679.0,4803.0,4775.0,4352.0,4575.0,4410.0,4310.0,3466.0
Annual,Number,Greece,6867.0,5835.0,5831.0,5270.0,5577.0,7129.0,7525.0,8038.0,8343.0,8284.0,8555.0,8760.0,9871.0,10280.0,11255.0
