Time frequency,Unit of measure,International Statistical Classification of Diseases and Related Health Problems (ICD-10 2010),Age class,Sex,Geopolitical entity (reporting)\Time,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0
Annual,Rate,Assault,Total,Females,Albania,:,:,:,:,1.4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Rate,Assault,Total,Females,Austria,1.2,1.1,1.0,0.5,0.8,0.7,0.8,0.6,0.6,0.7,0.6,0.44,0.48,0.45,0.39,0.66,0.56,0.58,0.62,0.57,0.48,0.63
Annual,Rate,Assault,Total,Females,Belgium,:,:,:,1.1,1.6,1.3,1.1,1.2,0.8,1.0,0.8,1.13,0.85,0.92,0.77,0.94,0.84,0.94,0.8,0.62,0.51,0.61
Annual,Rate,Assault,Total,Females,Bulgaria,2.1,1.2,1.3,1.2,1.3,1.1,1.1,0.8,1.1,1.0,0.9,0.72,0.71,0.8,0.8,0.61,0.68,0.78,0.85,0.52,0.49,0.58
Annual,Rate,Assault,Total,Females,Switzerland,0.8,0.9,1.1,0.7,0.9,0.8,0.7,0.6,0.5,0.7,0.5,0.56,0.44,0.61,0.5,0.49,0.41,0.35,0.48,0.43,0.59,0.43
Annual,Rate,Assault,Total,Females,Cyprus,:,:,:,:,1.1,0.2,0.7,0.4,0.4,1.4,:,1.27,0.8,0.63,0.95,0.76,1.01,0.24,1.71,1.74,0.86,1.09
Annual,Rate,Assault,Total,Females,Czechia,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.9,0.5,0.7,0.8,0.63,0.73,0.83,0.57,0.63,0.48,0.55,0.48,0.63,0.55,0.53
Annual,Rate,Assault,Total,Females,Germany,0.7,0.6,0.7,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.47,0.49,0.52,0.46,0.52,0.45,0.4,0.39,0.34,0.41,0.39
Annual,Rate,Assault,Total,Females,Denmark,1.1,0.7,0.4,1.0,0.5,0.6,0.4,0.7,0.5,0.5,:,0.43,0.24,0.21,0.69,0.45,0.34,0.36,0.43,0.45,0.29,0.35
Annual,Rate,Assault,Total,Females,Estonia,4.9,6.0,5.0,5.5,2.7,4.3,3.7,2.8,2.7,3.4,1.9,1.83,2.41,2.6,1.15,1.45,1.39,1.31,0.71,0.69,1.43,0.61
Annual,Rate,Assault,Total,Females,Greece,0.8,0.6,0.4,0.6,0.5,0.7,0.3,0.5,0.6,0.8,0.6,0.52,0.59,0.8,0.48,0.53,0.38,0.44,0.48,0.37,0.43,0.51
Annual,Rate,Assault,Total,Females,Spain,0.5,0.4,0.5,0.6,0.9,0.4,0.5,0.5,0.5,0.4,0.5,0.41,0.41,0.43,0.45,0.48,0.42,0.47,0.39,0.43,0.41,0.35
Annual,Rate,Assault,Total,Females,European Union - 27 countries (from 2020),:,:,0.9 e,0.9 e,0.9 e,0.8 e,0.7 e,0.7 e,0.7 e,0.7 e,0.7 e,0.62,0.59,0.61,0.53,0.54,0.47,0.47,0.44,0.44,0.44,0.43
Annual,Rate,Assault,Total,Females,European Union - 28 countries (2013-2020),:,:,0.8 e,0.8 e,0.8 e,0.7 e,0.7 e,0.6 e,0.6 e,0.6 e,0.6 e,0.56 d,0.53 d,0.54 d,0.48,0.49,0.42,0.42,:,:,:,:
Annual,Rate,Assault,Total,Females,Finland,1.6,1.8,1.7,1.1,1.1,1.1,1.1,1.5,1.5,1.0,0.8,1.24,1.31,0.72,0.92,0.58,0.7,0.92,0.63,0.82,0.64,0.8
Annual,Rate,Assault,Total,Females,France,:,0.7,0.7,0.6,0.7,0.5,0.5,0.5,0.5,0.6,0.5,0.45,0.48,0.45,0.32,0.36,0.27,0.3,0.35,0.38,0.35,0.44
Annual,Rate,Assault,Total,Females,Croatia,:,:,1.2,1.0,1.5,1.1,1.2,1.0,1.0,1.2,1.3,0.82,0.64 d,0.95 d,0.92,0.82,0.97,0.93,0.37,0.51,0.83,0.57
Annual,Rate,Assault,Total,Females,Hungary,2.1,1.6,2.0,1.5,1.6,1.7,1.6,1.4,1.6,1.2,1.1,1.41 d,1.07 d,0.98 d,0.8,1.09,0.74,0.7,0.64,0.72,0.59,0.4
Annual,Rate,Assault,Total,Females,Ireland,0.4,0.3,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.2,0.2,0.03,0.4,0.2,0.22,0.2,0.06,0.11,0.12,0.07,0.07,0.08
Annual,Rate,Assault,Total,Females,Iceland,1.1,:,0.5,:,1.7,:,:,:,0.5,:,:,0.52,0.66,0.45,0.53,:,0.63,1.13,0.0,0.0,1.24,0.0
Annual,Rate,Assault,Total,Females,Italy,0.5,0.4,0.5,0.6,:,:,0.5,0.5,0.4,0.5,0.4,0.35,0.37,0.41,0.35,0.31,0.36,0.32,0.31,0.25,0.28,0.32
Annual,Rate,Assault,Total,Females,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,Rate,Assault,Total,Females,Lithuania,5.6,5.2,3.3,5.7,5.1,5.1,4.0,3.5,4.3,3.2,3.1,2.85,2.25,2.5,1.88,2.44,1.8,1.45,0.69,0.98,1.04,0.99
Annual,Rate,Assault,Total,Females,Luxembourg,0.9,1.4,1.6,1.1,0.5,0.8,0.7,0.4,0.4,0.4,1.7,:,:,0.33,0.99,0.67,0.29,0.0,0.64,0.72,0.0,0.58
Annual,Rate,Assault,Total,Females,Latvia,6.4,6.9,7.0,6.7,6.5,5.3,4.9,3.9,4.5,2.7,3.5,3.0,2.99,3.05,3.5,2.87,1.95,1.99,1.94,1.13,1.88,1.73
Annual,Rate,Assault,Total,Females,North Macedonia,2.0,1.4,1.2,1.8,2.1,1.0,1.4,1.3,0.8,0.9,1.3,:,:,:,:,:,:,:,:,:,:,:
Annual,Rate,Assault,Total,Females,Malta,1.1,2.2,1.0,:,1.8,0.6,:,0.0,0.5,1.0,0.6,0.92,1.05,:,:,0.45,0.86,0.51,1.39,0.67,0.3,0.0
Annual,Rate,Assault,Total,Females,Netherlands,0.7,0.8,0.7,0.9,0.6,0.7,0.6,0.5,0.6,0.6,0.7,0.61,0.57,0.67,0.37,0.5,0.41,0.5,0.44,0.49,0.5,0.43
Annual,Rate,Assault,Total,Females,Norway,1.0,0.5,0.6,0.9,0.6,0.5,1.1,0.7,0.3,0.6,0.6,1.93,0.35,0.72,0.31,0.47,0.54,0.42,0.33,0.66,0.64,0.57
Annual,Rate,Assault,Total,Females,Poland,1.2,1.0,1.0,0.9,0.7,0.8,0.9,0.6,0.7,0.6,0.6,0.64,0.51,0.62,0.45,0.45,0.41,0.38,0.26,0.33,0.3,0.3
Annual,Rate,Assault,Total,Females,Portugal,0.6,0.6,1.0,0.7,0.9,0.7,0.9,0.6,0.8,0.5,0.8,0.6,0.73,0.63,1.0,0.61,0.39,0.42,0.46,0.71,0.57,0.48
Annual,Rate,Assault,Total,Females,Romania,2.2,2.0,2.5,2.3,2.4,1.6,1.5,1.4,1.7,1.6,1.6,1.49,1.41,1.21,1.22,1.05,0.92,0.89,0.86,0.96,0.95,0.79
Annual,Rate,Assault,Total,Females,Serbia,:,:,:,:,:,:,:,:,:,:,:,0.96,0.94,1.5,0.84,1.04,1.24,0.92,0.82,0.84,0.76,0.86
Annual,Rate,Assault,Total,Females,Sweden,0.8,0.6,0.8,0.6,0.8,0.7,0.7,0.7,0.5,0.8,0.5,0.46,0.49,0.48,0.54,0.55,0.55,0.47,0.53,0.44,0.48,0.4
Annual,Rate,Assault,Total,Females,Slovenia,0.8,0.4,0.8,1.5,1.2,0.9,0.4,0.8,0.5,0.6,0.5,1.02,0.54,0.74,0.96,0.86,0.49,0.75,0.69,0.3,1.08,0.67
Annual,Rate,Assault,Total,Females,Slovakia,1.1,1.4,1.5,1.3,1.3,1.1,0.8,1.0,0.8,0.9,1.1,1.25,0.84,1.15,0.67,0.61,0.6,0.36,0.46,0.24,0.41,0.3
Annual,Rate,Assault,Total,Females,Türkiye,:,:,:,:,:,:,:,:,:,:,:,0.47 d,0.4 d,0.66 d,0.55 d,0.51 d,0.64 d,0.65 d,0.52 d,0.46 d,0.41 d,0.43 d
Annual,Rate,Assault,Total,Females,United Kingdom,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.14 d,0.09 d,0.1 d,0.11 d,0.1 d,0.09 d,0.09 d,0.08 d,:,:,:
Annual,Rate,Assault,Total,Males,Albania,:,:,:,:,7.4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Rate,Assault,Total,Males,Austria,0.7,0.8,0.8,0.7,0.7,0.9,0.9,0.6,0.6,0.6,0.4,0.64,0.38,0.42,0.46,0.45,0.41,0.48,0.52,0.45,0.35,0.14
Annual,Rate,Assault,Total,Males,Belgium,:,:,:,1.6,1.8,1.8,1.8,1.7,1.6,1.5,1.4,1.57,1.48,1.04,1.27,1.17,1.37,1.23,1.19,1.01,0.94,0.71
Annual,Rate,Assault,Total,Males,Bulgaria,5.1,5.0,4.8,4.7,4.6,3.8,2.6,3.0,2.2,3.0,2.3,1.9,2.35,1.69,1.91,2.21,1.56,1.55,1.57,1.47,0.98,1.56
Annual,Rate,Assault,Total,Males,Switzerland,0.7,1.3,0.9,0.6,0.9,0.9,0.4,0.6,0.6,0.7,0.5,0.52,0.54,0.44,0.31,0.63,0.27,0.4,0.44,0.38,0.44,0.35
Annual,Rate,Assault,Total,Males,Cyprus,:,:,:,:,1.7,3.7,3.0,2.5,2.0,3.1,0.9,3.53,3.17,2.17,1.34,2.21,1.52,1.88,1.4,1.13,2.01,1.96
Annual,Rate,Assault,Total,Males,Czechia,2.1,1.6,1.6,1.8,1.8,1.1,1.2,1.1,1.0,1.0,0.9,1.18,1.17,0.89,0.91,1.08,0.54,0.67,0.58,0.84,0.63,0.43
Annual,Rate,Assault,Total,Males,Germany,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.6,0.6,0.5,0.6,0.6,0.55,0.48,0.45,0.54,0.47,0.47,0.42,0.45,0.49,0.38
Annual,Rate,Assault,Total,Males,Denmark,1.3,1.1,1.4,1.2,0.8,1.4,0.9,1.0,1.1,1.0,:,1.16,0.42,0.48,0.81,0.72,0.6,1.24,0.94,0.82,0.95,0.83
Annual,Rate,Assault,Total,Males,Estonia,29.6,27.4,20.0,16.8,15.6,16.3,12.4,11.9,11.5,9.6,8.0,7.84,7.85,5.59,5.19,6.14,4.06,3.49,4.02,3.15,5.03,3.63
Annual,Rate,Assault,Total,Males,Greece,1.5,1.6,1.1,1.6,1.3,1.4,1.4,1.7,1.9,2.1,2.3,2.63,2.27,1.93,1.67,1.21,1.19,1.23,1.36,1.25,1.07,1.15
Annual,Rate,Assault,Total,Males,Spain,1.4,1.5,1.5,1.4,1.7,1.3,1.1,1.0,1.1,1.0,0.9,0.96,0.84,0.88,0.83,0.7,0.73,0.82,0.72,0.74,0.79,0.82
Annual,Rate,Assault,Total,Males,European Union - 27 countries (from 2020),:,:,2 e,1.9 e,1.9 e,1.7 e,1.6 e,1.5 e,1.5 e,1.4 e,1.3 e,1.28,1.22,1.11,1.03,0.99,0.92,0.89,0.9,0.89,0.9,0.87
Annual,Rate,Assault,Total,Males,European Union - 28 countries (2013-2020),:,:,1.8 e,1.8 e,1.7 e,1.6 e,1.4 e,1.4 e,1.4 e,1.3 e,1.2 e,1.15 d,1.1 d,1 d,0.92,0.89,0.83,0.8,:,:,:,:
Annual,Rate,Assault,Total,Males,Finland,3.7,4.0,3.3,2.7,3.7,2.9,2.9,2.7,2.9,3.1,3.0,2.32,1.35,2.23,1.89,2.04,1.66,1.26,1.79,1.48,2.17,1.55
Annual,Rate,Assault,Total,Males,France,:,1.1,1.1,1.0,1.1,1.1,1.1,0.9,1.1,1.1,1.0,0.94,0.9,0.89,0.65,0.66,0.67,0.55,1.01,1.09,1.13,1.21
Annual,Rate,Assault,Total,Males,Croatia,:,:,1.8,2.3,2.1,1.6,2.4,2.0,2.5,1.5,1.4,1.47,1.89 d,1.19 d,0.87,1.0,1.68,1.52,0.75,1.24,1.0,0.91
Annual,Rate,Assault,Total,Males,Hungary,3.3,3.7,3.0,2.7,2.9,2.4,2.3,2.2,2.6,1.9,2.1,2.22 d,1.73 d,1.58 d,1.12,1.52,1.24,0.91,1.47,0.92,1.25,1.01
Annual,Rate,Assault,Total,Males,Ireland,1.3,1.7,1.5,1.2,0.8,1.3,1.3,1.6,1.3,1.5,1.3,1.21,1.32,0.93,1.2,0.73,0.99,0.62,0.79,0.49,0.23,0.21
Annual,Rate,Assault,Total,Males,Iceland,3.1,1.1,3.4,:,0.8,1.8,0.6,1.2,:,0.6,:,1.09,:,1.55,:,2.51,:,0.56,0.67,0.0,0.0,0.41
Annual,Rate,Assault,Total,Males,Italy,1.5,1.4,1.4,1.6,:,:,1.3,1.4,1.3,1.2,1.1,0.98,1.0,0.78,0.78,0.84,0.67,0.64,0.61,0.5,0.42,0.5
Annual,Rate,Assault,Total,Males,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.43,:,:,0.0,0.0,0.0,0.0,0.0
Annual,Rate,Assault,Total,Males,Lithuania,16.5,17.4,12.3,15.3,12.8,15.1,12.5,12.1,12.2,10.2,8.5,7.81,6.89,7.77,5.97,5.86,5.6,4.31,4.58,3.43,4.16,2.33
Annual,Rate,Assault,Total,Males,Luxembourg,1.2,2.0,1.7,0.4,0.4,2.3,2.0,2.1,1.6,1.8,3.0,0.75,0.67,:,1.24,1.24,0.61,0.3,0.26,0.65,0.58,1.21
Annual,Rate,Assault,Total,Males,Latvia,21.4,19.1,18.0,16.0,13.9,16.8,15.5,14.4,12.1,11.3,10.6,9.86,10.21,9.23,10.72,7.69,7.63,5.78,6.05,5.99,5.38,5.56
Annual,Rate,Assault,Total,Males,North Macedonia,5.6,12.1,6.4,4.5,4.7,5.2,3.9,3.9,3.1,2.0,3.7,:,:,:,:,:,:,:,:,:,:,:
Annual,Rate,Assault,Total,Males,Malta,1.4,1.9,1.6,:,0.9,0.4,:,1.5,1.8,0.4,1.4,:,1.58,2.73,1.62,0.95,0.77,2.63,1.82,0.36,1.59,0.33
Annual,Rate,Assault,Total,Males,Netherlands,1.4,1.6,1.6,1.6,1.7,1.5,1.0,1.2,1.3,1.3,1.1,1.08,1.13,0.89,1.21,0.8,0.81,1.06,0.78,0.79,0.73,0.9
Annual,Rate,Assault,Total,Males,Norway,1.4,0.8,1.2,1.0,1.1,0.7,0.9,0.7,0.8,0.7,0.7,2.26,0.84,1.12,0.85,0.38,0.76,0.61,0.5,0.41,0.65,0.5
Annual,Rate,Assault,Total,Males,Poland,3.5,2.8,2.8,2.3,2.5,2.3,2.3,2.3,2.0,1.6,1.3,1.58,1.52,1.65,1.34,1.14,1.13,1.03,0.85,1.03,0.86,0.89
Annual,Rate,Assault,Total,Males,Portugal,1.3,1.9,2.4,2.7,2.6,2.3,2.5,1.5,2.0,1.4,1.7,1.28,1.58,1.23,1.06,1.47,1.21,1.0,1.09,1.01,1.04,1.29
Annual,Rate,Assault,Total,Males,Romania,5.9,5.9,5.7,6.0,5.3,3.9,3.5,3.1,3.6,3.5,3.6,3.02,3.22,2.58,2.58,2.2,2.26,2.09,2.07,1.97,2.0,1.93
Annual,Rate,Assault,Total,Males,Serbia,:,:,:,:,:,:,:,:,:,:,:,2.56,2.26,2.74,2.7,1.8,2.35,1.64,2.01,1.63,1.89,1.18
Annual,Rate,Assault,Total,Males,Sweden,1.3,1.3,1.5,1.3,1.4,1.2,1.1,1.7,1.0,1.1,1.3,1.07,0.83,1.14,1.08,1.42,1.33,1.61,1.48,1.57,1.99,1.46
Annual,Rate,Assault,Total,Males,Slovenia,1.4,1.2,1.8,1.1,2.3,1.3,0.9,1.2,0.8,0.5,0.6,0.77,0.94,1.13,1.0,0.68,0.88,1.36,0.65,0.45,0.45,0.39
Annual,Rate,Assault,Total,Males,Slovakia,3.6,3.3,3.6,2.6,2.6,2.5,2.3,1.7,1.8,1.5,1.5,1.61,1.39,1.53,1.16,1.03,0.84,0.55,0.74,0.93,0.92,0.75
Annual,Rate,Assault,Total,Males,Türkiye,:,:,:,:,:,:,:,:,:,:,:,1.97 d,1.97 d,2.83 d,2.45 d,2.09 d,2.73 d,2.74 d,2.23 d,1.52 d,1.98 d,1.58 d
Annual,Rate,Assault,Total,Males,United Kingdom,1.1,0.5,0.7,0.7,0.7,0.6,0.7,0.5,0.5,0.4,0.4,0.25 d,0.25 d,0.22 d,0.15 d,0.15 d,0.18 d,0.17 d,0.21 d,:,:,:
Annual,Rate,Assault,Total,Total,Albania,:,:,:,:,4.3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Rate,Assault,Total,Total,Austria,1.0,1.0,0.9,0.6,0.8,0.8,0.8,0.6,0.6,0.7,0.6,0.55,0.44,0.44,0.43,0.57,0.5,0.54,0.57,0.51,0.42,0.39
Annual,Rate,Assault,Total,Total,Belgium,:,:,:,1.4,1.7,1.5,1.4,1.5,1.2,1.2,1.1,1.35,1.17,0.99,1.03,1.06,1.1,1.06,1.0,0.81,0.73,0.66
Annual,Rate,Assault,Total,Total,Bulgaria,3.6,3.1,3.0,2.9,2.9,2.4,1.9,1.9,1.7,2.0,1.6,1.28,1.52,1.22,1.33,1.38,1.08,1.17,1.18,0.97,0.72,1.0
Annual,Rate,Assault,Total,Total,Switzerland,0.8,1.1,1.0,0.7,0.9,0.8,0.6,0.6,0.6,0.7,0.5,0.53,0.49,0.54,0.4,0.57,0.35,0.38,0.46,0.4,0.52,0.39
Annual,Rate,Assault,Total,Total,Cyprus,:,:,:,:,1.4,1.9,1.8,1.4,1.2,2.2,0.4,2.34,1.94,1.36,1.14,1.49,1.25,1.0,1.57,1.43,1.43,1.52
Annual,Rate,Assault,Total,Total,Czechia,1.5,1.3,1.3,1.4,1.2,0.9,1.0,1.0,0.7,0.8,0.8,0.86,0.9,0.87,0.74,0.84,0.5,0.62,0.53,0.72,0.6,0.49
Annual,Rate,Assault,Total,Total,Germany,0.7,0.7,0.7,0.7,0.6,0.5,0.6,0.5,0.5,0.5,0.6,0.54,0.53,0.5,0.46,0.53,0.46,0.44,0.4,0.4,0.45,0.39
Annual,Rate,Assault,Total,Total,Denmark,1.2,0.9,0.9,1.1,0.7,1.0,0.7,0.9,0.8,0.8,:,0.8,0.34,0.35,0.74,0.6,0.47,0.81,0.68,0.63,0.62,0.6
Annual,Rate,Assault,Total,Total,Estonia,14.9,15.5,11.8,10.9,8.3,9.4,7.5,7.1,6.8,6.1,4.7,4.73,4.89,3.98,3.19,3.64,2.65,2.28,2.26,1.95,3.19,2.0
Annual,Rate,Assault,Total,Total,Greece,1.2,1.1,0.8,1.1,0.9,1.0,0.9,1.1,1.3,1.4,1.4,1.54,1.4,1.35,1.06,0.85,0.77,0.82,0.91,0.8,0.74,0.82
