Time frequency,Unit of measure,Balance of payments item,Sector (ESA 2010),Sector (ESA 2010),Stock or flow,Geopolitical entity (partner),Seasonal adjustment,Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Million units of national currency,Capital account,Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Austria,-201.0,15.0,41.0,-175.0,-195.0,-442.0,-509.0,-458.0,-119.0,-168.0,11.0,-906.0,27.0,-162.0,-125.0,177.0,-330.0,-448.0,-289.0,-268.0,-116.0,-313.0,-184.0,-2216.0,46.0,-296.0,162.0,-227.0,2047.0
Annual,Million units of national currency,Capital account,Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Belgium,:,:,:,:,:,:,:,:,-943.0,-388.2,-722.0,-206.0,-1250.2,-1858.0,-466.0,-187.0,-308.0,2793.0,-96.0,-634.0,58.0,442.0,654.0,353.0,794.0,-587.0,1081.0,737.0,1218.0
Annual,Million units of national currency,Capital account,Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Bulgaria,:,:,:,0.0,-4.5,49.8,0.0,0.0,0.0,319.8,466.8,352.1,-1148.8,542.6,933.2,578.1,985.3,1067.9,917.8,1876.8,2781.3,2094.4,1037.4,1177.9,1743.9,1739.5,961.1,1556.1,2881.6
Annual,Million units of national currency,Capital account,Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Cyprus,:,:,:,:,:,:,:,:,:,7.0,28.0,5.0,32.0,33.7,59.6,53.3,76.1,27.2,95.0,135.5,4.3,14.0,82.9,130.3,-23.0,-20.7,59.5,26.3,-32.6
Annual,Million units of national currency,Capital account,Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Czechia,181.0,17.0,317.0,67.0,-73.0,-197.0,-332.0,-120.0,-83.0,-14180.0,24268.0,11415.0,21925.0,26024.0,51275.0,37596.0,12711.0,53010.0,82437.0,32320.0,98994.0,51656.0,44801.0,27127.0,26705.0,66668.0,106884.0,44739.0,88468.0
Annual,Million units of national currency,Capital account,Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany,-2209.0,-2272.0,-419.0,-422.0,-922.0,5084.0,-3260.0,-4144.0,5878.0,-11.0,-2760.0,-1418.0,-1471.0,-1826.0,-1798.0,19.0,-1069.0,-2167.0,-2970.0,335.0,-1769.0,-1345.0,-6479.0,-3603.0,-4907.0,-10520.0,-3463.0,-20289.0,-26636.0
Annual,Million units of national currency,Capital account,Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Denmark,:,:,:,:,:,:,:,:,:,:,1800.0,-326.0,-161.0,7.0,-893.0,50.0,5350.0,-20.0,-691.0,-4311.0,-7195.0,504.0,157.0,200.0,866.0,-671.0,1812.0,1027.0,-10038.0
Annual,Million units of national currency,Capital account,Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Estonia,-0.6,-0.5,-0.1,1.5,1.2,28.2,16.1,40.6,51.8,70.6,86.6,292.6,203.1,207.2,483.9,503.5,678.4,616.2,502.9,219.7,424.1,234.6,234.5,372.2,472.6,510.3,2830.9,129.1,471.1
Annual,Million units of national currency,Capital account,Total economy,Total economy,Balance,Rest of the world,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Greece,:,:,:,:,:,:,:,1633.0,1240.0,2386.0,2047.0,3041.0,4332.0,4092.0,2016.0,2073.0,2671.0,2328.0,3041.0,2510.0,1988.0,1036.0,914.0,353.0,680.0,2733.0,4001.0,3112.0,2676.0
