Time frequency,Information society indicator,Unit of measure,Individual type,Geopolitical entity (reporting)\Time,2011.0,2013.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0
Annual,Internet use: seeking health information,Percentage of individuals,All individuals,Albania,:,:,:,:,:,30.32,33.33,41.39,47.53,41.59,38.47,:
Annual,Internet use: seeking health information,Percentage of individuals,All individuals,Austria,52.52,48.92,53.82,55.95,53.75,51.67,53.24,56.26,60.06,62.82,64.25,65.01
Annual,Internet use: seeking health information,Percentage of individuals,All individuals,Bosnia and Herzegovina,:,:,:,:,:,36.02,24.9,30.62,44.5,:,47.55,50.04
Annual,Internet use: seeking health information,Percentage of individuals,All individuals,Belgium,35.12,43.28,47.4,48.9,51.96,46.12,48.74,51.04,49.81,52.58,54.72,58.41
Annual,Internet use: seeking health information,Percentage of individuals,All individuals,Bulgaria,23.68,27.21,27.88,23.89,33.65,24.73,30.39,28.81,36.02,39.09,43.14,39.84
Annual,Internet use: seeking health information,Percentage of individuals,All individuals,Switzerland,:,:,:,:,63.97 b,:,66.87,:,72.5,:,69.39,:
Annual,Internet use: seeking health information,Percentage of individuals,All individuals,Cyprus,28.08,32.17,49.85,42.7,57.96,56.66,68.65,60.84,73.68,72.88,73.66,70.73
Annual,Internet use: seeking health information,Percentage of individuals,All individuals,Czechia,31.17,40.54,39.87,45.76,51.39,55.08,56.46,62.1,63.73,62.44,64.15,68.43
Annual,Internet use: seeking health information,Percentage of individuals,All individuals,Germany,53.85,58.35,61.69,63.07,63.42,64.13,66.49,70.13,44.77 b,36.56,46.25,56.84
Annual,Internet use: seeking health information,Percentage of individuals,All individuals,Denmark,53.62,54.4,65.64,64.69,64.15,66.44,67.36,72.05,75.13,70.81,73.87,78.26
Annual,Internet use: seeking health information,Percentage of individuals,All individuals,Estonia,33.48,39.22,54.73,57.05,58.72,59.64,59.54,58.23,61.94,59.48,63.47,60.76
Annual,Internet use: seeking health information,Percentage of individuals,All individuals,Greece,30.21,33.54,37.2,40.64,47.25,47.09,49.86,52.02,58.58,56.6,48.67,59.64
