Time frequency,indic_en,product,geo\TIME_PERIOD,1990.0,1995.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0
Annual,100100.0,0.0,DZ,:,:,:,:,:,:,170593.6,179741.0,177289.0,176176.0,175192.0,164576.0,162043.0,157071.0
Annual,100100.0,0.0,EG,:,:,:,:,:,62331.0,63231.0,78234.0,76987.0,79865.0,81891.0,86935.0,86571.0,86687.0
Annual,100100.0,0.0,IL,422.0,523.5,637.2,668.7,703.6,733.8,1811.0,1686.1,:,:,:,349.2,353.5,378.8
Annual,100100.0,0.0,JO,132.0,218.0,289.8,283.6,268.5,291.4,290.0,252.0,:,:,:,:,:,:
Annual,100100.0,0.0,LB,:,:,:,:,98.0,:,103.0,99.0,70.0,62.0,46.0,60.0,92.0,92.0
Annual,100100.0,0.0,MA,:,:,134.0,140.0,137.6,186.3,229.0,191.0,:,:,:,:,:,:
Annual,100100.0,0.0,PS,:,:,:,147.8,209.6,241.9,242.8,229.3,197.3,210.9,201.0,201.4,267.7,266.6
Annual,100100.0,0.0,SY,:,:,:,:,:,:,19527.7,20566.0,:,:,:,:,:,:
Annual,100100.0,0.0,TN,:,:,:,:,:,5220.4,5507.0,5595.0,:,:,:,:,:,:
Annual,100300.0,0.0,DZ,:,:,:,:,:,:,1473.2,1174.0,1356.0,1907.0,1946.0,2130.0,1819.0,2885.0
Annual,100300.0,0.0,EG,:,:,:,:,:,:,4720.0,7053.0,2526.0,2538.0,8051.0,6447.0,6080.0,5243.0
Annual,100300.0,0.0,IL,12318.0,17862.0,21944.0,22157.0,21933.0,22930.0,23068.0,23446.6,:,:,:,22236.7,22371.3,23634.5
Annual,100300.0,0.0,JO,3471.0,4080.0,4774.0,4909.0,5172.0,5560.0,6286.0,7010.0,:,:,:,:,:,:
Annual,100300.0,0.0,LB,:,:,:,:,4974.0,:,5129.0,4632.0,4521.0,3778.0,4504.0,5460.0,5772.0,6318.0
Annual,100300.0,0.0,MA,:,8444.3,10645.5,11953.3,11094.7,10875.7,12185.0,13236.0,:,:,:,:,:,:
Annual,100300.0,0.0,PS,:,:,:,635.3,590.2,630.2,977.5,1187.6,1033.7,1072.5,1028.0,1055.8,1067.1,1187.8
Annual,100300.0,0.0,TN,:,:,:,:,:,5657.0,5749.0,5626.0,:,:,:,:,:,:
Annual,100300.0,6000.0,DZ,:,:,:,:,:,:,18.2,30.9,33.0,31.0,24.0,32.0,63.0,57.0
Annual,100300.0,6000.0,EG,:,:,:,:,:,:,15.0,14.0,14.0,18.0,22.0,11.0,16.0,13.0
Annual,100300.0,6000.0,IL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:,0.0,0.0,0.0
Annual,100300.0,6000.0,JO,0.0,0.0,11.0,65.0,78.0,235.0,71.0,84.0,:,:,:,:,:,:
Annual,100300.0,6000.0,LB,:,:,:,:,46.0,:,19.0,39.0,80.0,84.0,48.0,95.0,107.0,72.0
Annual,100300.0,6000.0,MA,:,74.0,203.2,134.5,119.7,123.7,132.0,70.0,:,:,:,:,:,:
Annual,100300.0,6000.0,PS,:,:,:,179.1,198.0,199.0,223.5,246.2,266.2,274.1,332.3,342.5,357.6,397.4
Annual,100300.0,6000.0,TN,:,:,:,:,:,0.0,0.0,0.0,:,:,:,:,:,:
Annual,100500.0,0.0,DZ,:,:,:,:,:,:,136849.9,144391.0,139788.0,137454.0,134663.0,122126.0,119804.0,113731.0
Annual,100500.0,0.0,EG,:,:,:,:,:,:,9841.0,25440.0,15866.0,18138.0,20203.0,22597.0,23850.0,21502.0
Annual,100500.0,0.0,IL,1126.0,2253.0,3587.0,3185.0,2986.0,3235.0,3852.0,3965.5,:,:,:,4078.8,4403.7,4918.5
Annual,100500.0,0.0,JO,0.0,0.0,0.0,:,:,0.6,0.0,0.0,:,:,:,:,:,:
Annual,100500.0,0.0,LB,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,100500.0,0.0,MA,:,:,:,:,:,:,1441.0,1378.0,:,:,:,:,:,:
Annual,100500.0,0.0,PS,:,:,:,0.9,0.3,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.0,:
Annual,100500.0,0.0,TN,:,:,:,:,:,3677.0,3758.0,3853.0,:,:,:,:,:,:
Annual,100500.0,6000.0,DZ,:,:,:,:,:,:,16.9,23.7,26.0,24.0,28.0,35.0,69.0,69.0
Annual,100500.0,6000.0,EG,:,:,:,:,:,:,75.0,81.3,81.0,48.0,70.0,88.0,96.0,137.0
Annual,100500.0,6000.0,IL,39.3,78.5,125.4,120.3,119.4,126.3,125.0,143.2,:,:,:,325.4,344.9,363.1
Annual,100500.0,6000.0,JO,:,:,:,:,:,0.6,0.0,0.0,:,:,:,:,:,:
Annual,100500.0,6000.0,LB,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,100500.0,6000.0,PS,:,:,:,:,0.0,0.0,0.0,0.0,:,:,:,:,:,:
Annual,100500.0,6000.0,SY,:,:,:,:,:,:,47.1,72.5,:,:,:,:,:,:
Annual,100500.0,6000.0,TN,:,:,:,:,:,2.0,2.0,3.0,:,:,:,:,:,:
Annual,100900.0,0.0,DZ,:,:,:,:,:,:,35187.7,36255.0,48328.0,42798.0,42177.0,44416.0,43884.0,46016.0
Annual,100900.0,0.0,EG,:,:,:,:,50535.0,51418.0,50020.0,58000.0,60400.0,62863.0,65137.0,69487.0,70588.0,72046.0
Annual,100900.0,0.0,IL,11495.0,15637.0,19661.0,19524.0,19919.0,20333.0,20746.0,22493.8,:,:,:,16440.0,16649.6,16693.7
Annual,100900.0,0.0,JO,3586.0,4297.0,5056.0,5150.0,5299.0,5774.0,6434.0,6972.0,:,:,:,:,:,:
Annual,100900.0,0.0,LB,:,:,:,:,5073.0,:,5232.0,4731.0,4441.0,3694.0,4550.0,5520.0,5864.0,6410.0
Annual,100900.0,0.0,MA,:,8871.0 e,10779.0 e,12093.0 e,11232.0 e,11062.0 e,11170.0,12128.0,:,:,:,:,:,:
Annual,100900.0,0.0,PS,:,:,:,641.4,741.7,845.8,863.9,851.4,801.3,857.5,788.3,990.4,1057.6,1457.0
Annual,100900.0,0.0,TN,:,:,:,:,:,6900.0,7572.0,7549.0,:,:,:,:,:,:
Annual,101000.0,0.0,DZ,:,:,:,:,:,:,9177.0,9542.0,10179.0,10164.0,11080.0,11515.0,11571.0,12494.0
Annual,101000.0,0.0,EG,:,:,:,:,:,:,19042.0,20884.0,21061.0,21833.0,22911.0,24455.0,26106.0,26990.0
Annual,101000.0,0.0,IL,:,:,:,:,:,:,10874.0,10401.9,:,:,:,11669.1,12777.6,12326.2
Annual,101000.0,0.0,JO,:,:,:,:,:,:,2237.0,2370.0,:,:,:,:,:,:
Annual,101000.0,0.0,LB,:,:,:,:,:,:,2621.0,2374.0,2586.0,2145.0,2599.0,2652.0,3059.0,3714.0
Annual,101000.0,0.0,MA,:,:,:,:,:,:,3239.0,3999.0,:,:,:,:,:,:
Annual,101000.0,0.0,PS,:,:,:,16.9,41.1,116.6,95.1,127.4,72.2,92.2,92.4,108.9,96.8,126.3
Annual,101000.0,0.0,TN,:,:,:,:,:,2381.0,2434.0,2531.0,:,:,:,:,:,:
Annual,101100.0,0.0,DZ,:,:,:,:,:,:,2689.5,2993.0,3142.0,3321.0,3510.0,3746.0,3985.0,4219.0
Annual,101100.0,0.0,EG,:,:,:,:,:,:,:,9346.9,9347.0,9945.0,10761.0,11270.0,11953.0,12004.0
Annual,101100.0,0.0,IL,1797.0,2618.0,3694.0,3770.0,3907.0,4046.0,4224.0,4287.8,:,:,:,4674.1,4998.7,5099.6
Annual,101100.0,0.0,JO,266.0,412.0,634.0,672.0,699.0,687.0,:,829.2,:,:,:,:,:,:
Annual,101100.0,0.0,LB,:,:,:,:,863.0,:,1111.0,1001.0,928.0,916.0,1051.0,1127.0,1336.0,1507.0
Annual,101100.0,0.0,MA,:,:,997.0,1136.0,1213.0,1319.0,1416.0,1651.0,:,:,:,:,:,:
