Time frequency,Business trend indicator,Statistical classification of economic activities in the European Community (NACE Rev. 2),Unit of measure,Geopolitical entity (reporting)\Time,Décembre 2023,Janvier 2024,Février 2024,Mars 2024,Avril 2024,Mai 2024,Juin 2024,Juillet 2024,Août 2024,Septembre 2024,Octobre 2024,Novembre 2024
Monthly,Production (volume),Construction,Percentage change m/m-12 (CA),Netherlands,-2.0 p,-6.9 p,-3.9 p,-3.2 p,0.7 p,-3.1 p,-6.2 p,-6.9 p,3.4 p,-2.1 p,-0.6 p,2.9 p
Monthly,Production (volume),Construction,Percentage change m/m-12 (CA),Norway,-2.8,-1.2,-0.9,-1.6,-1.1,-1.8,-2.4,0.8,-2.7,-3.6,-4.3,-3.3
Monthly,Production (volume),Construction,Percentage change m/m-12 (CA),Poland,19.0,-8.0,-5.4,-9.6,-6.1,-4.4,-7.0,-5.4,-7.6,-9.0,-11.4,-5.4
Monthly,Production (volume),Construction,Percentage change m/m-12 (CA),Portugal,5.5,4.1,3.7,0.5,4.9,0.4,2.6,2.1,1.5,3.4,6.9,2.2
Monthly,Production (volume),Construction,Percentage change m/m-12 (CA),Romania,30.8,-17.9,-4.0,-0.6,12.3,-3.2,-4.6,-6.0,-4.2,1.1,-15.1,-9.5 p
Monthly,Production (volume),Construction,Percentage change m/m-12 (CA),Sweden,-8.7 p,-8.9 p,-8.2 p,-11.2 p,-7.1 p,-8.5 p,-4.8 p,-7.2 p,-0.9 p,-3.2 p,-1.5 p,1.0 p
Monthly,Production (volume),Construction,Percentage change m/m-12 (CA),Slovenia,9.0,-4.5,5.0,-8.2,-4.8,-6.3,-20.3 p,-13.1 p,-16.7 p,-17.1 p,-14.1 p,-4.2 p
Monthly,Production (volume),Construction,Percentage change m/m-12 (CA),Slovakia,-8.3,-13.1,-1.1,-5.8,4.9,-4.0,-5.5,-7.3,-11.0,-18.9,-6.3,-0.2
Monthly,Production (volume),Construction,Percentage change m/m-12 (CA),Türkiye,10.4,21.8,29.2,22.4,17.2,8.8,7.0,12.9,11.6,11.8,6.9,10.8
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),Austria,2.6,-2.8,1.9,-1.7,2.2,-1.1,0.2,1.0,-1.1,-1.6,4.9,-0.5 p
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),Belgium,3.3,-3.4,2.2,1.0,-4.1,0.3,-0.4,2.3,-3.2,1.0,1.0,1.2
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),Bulgaria,-0.3,0.6,1.8,1.2,-0.4,0.5,-0.9,0.5,1.4,0.9,0.2,1.7 p
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),Czechia,2.1,0.1,4.7,-6.8,3.7,-5.4,-0.1,6.4,-2.1,-5.1,3.7,1.8
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),Germany,-3.1,2.9,3.3,-1.0,-1.2,-3.1,1.2,-1.0,0.4,-0.9,0.0,2.1
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),Denmark,0.1,-0.8,0.9,1.1,-0.3,-0.2,0.8,-0.3,-1.9,0.3,2.7,0.1 e
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),Euro area - 19 countries  (2015-2022),0.0,0.7,-0.1,-0.4,-0.6,-0.9,0.6,-0.5,0.0 i,:,:,:
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),Euro area – 20 countries (from 2023),0.2,0.5,-0.1,-0.5,-0.3,-0.9,0.6,-0.5,0.3,-0.4,0.8,1.2 i
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),Spain,0.3 p,1.4 p,-2.1 p,1.0 p,-0.8 p,0.8 p,1.1 p,1.1 p,-0.2 p,1.1 p,1.2 p,1.0 p
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),European Union - 27 countries (from 2020),1.2,-1.1,0.2,-0.6,0.1,-1.0,0.4,-0.3,0.3,-0.5,0.6,1.3 i
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),Finland,0.0,-1.8,0.7,0.2,0.3,1.7,-1.8,2.0,2.0,-3.7,1.8,-0.9
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),France,1.5,0.2,-2.4,0.7,-0.9,-1.1,1.9,-2.2,0.5,-0.6,0.2,0.3
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),Croatia,2.9,1.9 p,1.0 p,0.6 p,0.6 p,1.3 p,-0.9 p,3.7 p,0.9 p,-0.2 p,2.7 p,0.3 p
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),Hungary,4.8,8.0,-8.8,-1.0,9.0,-3.1,-6.3,0.9,-1.5,-4.0,4.6,-2.0
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),Ireland,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),Italy,1.3,2.8,-3.2,-1.8,1.3,0.4,-0.8,1.5,-2.0,1.0,0.7,2.6
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),Luxembourg,7.4,-14.2,7.8,-0.7,0.1,0.0 p,-0.7 p,-4.8 p,18.4 p,-11.1 p,0.2 p,:
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),North Macedonia,8.0,15.8,-17.5,7.9,-3.9,-2.2,8.3,-8.1,-9.1,21.7,-2.2,:
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),Netherlands,1.5 p,-4.6 p,3.3 p,-0.5 p,0.2 p,0.3 p,-1.4 p,-1.2 p,6.8 p,-3.5 p,0.9 p,0.8 p
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),Norway,-0.8,0.7,0.1,-0.7,-0.1,-0.2,-0.4,0.3,-0.8,-0.8,-0.8,0.2
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),Poland,14.4,-16.6,2.0,-4.3,2.2,0.2,-2.3,0.5,-0.2,0.3,-2.1,2.7
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),Portugal,0.7,1.2,-1.1,-1.9,3.1,-3.4,3.8,-1.2,-0.3,1.0,4.5,-3.9
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),Romania,10.2,-36.4,18.5,9.3,5.8,-6.1,0.8,0.2,4.0,0.2,-8.7,4.7 p
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),Sweden,0.1 p,0.1 p,-1.7 p,-2.0 p,1.0 p,-0.9 p,2.5 p,-2.4 p,4.8 p,-2.9 p,1.4 p,0.9 p
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),Slovenia,-2.2,-6.4,6.8,-4.0,-1.7,1.0,-10.1 p,2.6 p,-2.3 p,2.4 p,0.1 p,9.5 p
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),Slovakia,-6.7,0.0,5.1,-6.8,7.9,-2.5,-0.9,-1.5,-4.1,-3.5,7.9,5.4
Monthly,Production (volume),Construction,Percentage change m/m-1 (SCA),Türkiye,4.2,8.5,3.0,-1.4,-2.9,-3.9,0.0,2.5,-2.7,2.3,-0.9,3.2
