Time frequency,Information society indicator,Unit of measure,Geopolitical entity (reporting)\Time,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0
Annual,Last online purchase: in the 12 months,Percentage of individuals,Burgenland,48.77,53.66,:,53.98,61.73,58.4,54.44,63.99,58.46,58.58,68.39,68.16
Annual,Last online purchase: in the 12 months,Percentage of individuals,Niederösterreich,50.49,51.3,:,57.63,59.31,61.74,63.59,66.47,66.85,66.76,73.06,72.27
Annual,Last online purchase: in the 12 months,Percentage of individuals,Wien,58.71,56.3,:,59.38,64.87,61.5,62.54,67.83,68.29,67.53,73.52,67.83
Annual,Last online purchase: in the 12 months,Percentage of individuals,Kärnten,48.05,51.15,:,52.43,58.32,54.67,58.01,61.13,59.65,62.74,68.14,69.06
Annual,Last online purchase: in the 12 months,Percentage of individuals,Steiermark,53.94,50.92,:,56.32,59.71,61.24,60.79,63.49,59.79,60.74,70.07,68.16
Annual,Last online purchase: in the 12 months,Percentage of individuals,Oberösterreich,53.59,52.56,:,58.75,63.04,56.82,66.21,65.1,60.53,65.91,73.3,73.7
Annual,Last online purchase: in the 12 months,Percentage of individuals,Salzburg,55.45,55.17,:,55.31,59.43,62.07,57.02,71.21,64.11,67.73,73.3,71.46
Annual,Last online purchase: in the 12 months,Percentage of individuals,Tirol,54.25,52.82,:,58.13,60.77,63.01,65.0,69.6,58.59,68.35,72.02,72.49
Annual,Last online purchase: in the 12 months,Percentage of individuals,Vorarlberg,58.63,59.85,:,60.8,64.39,60.13,62.39,67.15,59.14,67.53,71.17,75.49
Annual,Last online purchase: in the 12 months,Percentage of individuals,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,48.51,54.59,56.77,50.76,51.96,57.8,59.65,67.6,74.28,70.07,76.57,70.66
Annual,Last online purchase: in the 12 months,Percentage of individuals,Prov. Antwerpen,50.22,61.49,57.52,63.03,69.2,63.8,69.58,76.53,78.51,82.15,79.6,84.17
Annual,Last online purchase: in the 12 months,Percentage of individuals,Prov. Limburg (BE),45.84,56.03,56.29,57.7,62.9,67.41,70.98,75.97,77.07,79.56,78.43,76.75
Annual,Last online purchase: in the 12 months,Percentage of individuals,Prov. Oost-Vlaanderen,54.96,59.69,57.39,62.62,63.27,65.63,70.25,80.81,79.55,79.9,80.72,83.3
Annual,Last online purchase: in the 12 months,Percentage of individuals,Prov. Vlaams-Brabant,58.95,61.53,66.7,66.55,71.27,71.21,76.03,79.35,84.29,77.06,81.61,84.01
Annual,Last online purchase: in the 12 months,Percentage of individuals,Prov. West-Vlaanderen,42.43,52.85,53.69,57.12,59.86,60.42,67.8,70.97,76.33,75.28,73.88,74.85
Annual,Last online purchase: in the 12 months,Percentage of individuals,Prov. Brabant wallon,51.59,64.37,67.74,57.86,68.57,64.32,75.62,80.61,79.31,77.48,76.47,75.95
Annual,Last online purchase: in the 12 months,Percentage of individuals,Prov. Hainaut,38.86,37.94,46.42,43.56,45.82,49.55,54.3,67.79,64.03,67.61,67.42,68.65
Annual,Last online purchase: in the 12 months,Percentage of individuals,Prov. Liège,38.04,45.35,45.06,51.52,47.86,49.06,56.8,61.69,68.66,64.62,63.9,66.17
Annual,Last online purchase: in the 12 months,Percentage of individuals,Prov. Luxembourg (BE),46.68,50.77,53.68,54.13,60.76,55.19,65.34,65.61,69.13,65.63,69.66,77.28
Annual,Last online purchase: in the 12 months,Percentage of individuals,Prov. Namur,46.19,51.82,49.88,54.8,54.48,58.1,67.52,64.99,69.93,71.85,70.75,69.61
Annual,Last online purchase: in the 12 months,Percentage of individuals,Severozapaden,9.64,17.35,13.83,16.95,19.07,20.73,25.44,27.19,33.0,38.94,38.0,41.17
Annual,Last online purchase: in the 12 months,Percentage of individuals,Severen tsentralen,8.85,15.08,16.08,14.6,17.02,17.59,14.49,24.52,26.93,29.85,37.32,52.38
